,number,context,question,A,B,C,D,E,answer,context-images
10,97,"


Óia eu aqui de novo xaxando
Óia eu aqui de novo para xaxar
Vou mostrar pr’esses cabras
Que eu ainda dou no couro
Isso é um desaforo
Que eu não posso levar
Que eu aqui de novo cantando
Que eu aqui de novo xaxando
Óia eu aqui de novo mostrando
Como se deve xaxar
Vem cá morena linda
Vestida de chita
Você é a mais bonita
Desse meu lugar
Vai, chama Maria, chama Luzia
Vai, chama Zabé, chama Raque
Diz que eu tou aqui com alegria

BARROS, A. Óia eu aqui de novo. Disponível em: www.luizluagonzaga.mus.br. Acesso em: 5 maio 2013 (fragmento).



","

A letra da canção de Antônio de Barros manifesta aspectos do repertório linguístico e cultural do Brasil. O verso que singulariza uma forma característica do falar popular regional é:


",“Isso é um desaforo”.,“Diz que eu tou aqui com alegria”.,“Vou mostrar pr’esses cabras”.,"“Vai, chama Maria, chama Luzia”.","“Vem cá morena linda, vestida de chita”.",C,
11,99,"












","

Opportunity é o nome de um veículo explorador que aterrissou em Marte com a missão de enviar informações à Terra. A charge apresenta uma crítica ao(à)


",gasto exagerado com o envio de robôs a outros planetas.,exploração indiscriminada de outros planetas.,circulação digital excessiva de autorretratos.,vulgarização das descobertas espaciais.,mecanização das atividades humanas.,C,enem-data/enem-2014/99-images/context_img_0.png
12,93,"










Disponível em: http://azaral-canarias.blogspot.com. Acesso em: 28 maio 2014 (adaptado)



","

As marcas de primeira pessoa do plural no texto da campanha de amamentação têm como finalidade


",incluir o enunciador no discurso para expressar formalidade.,agregar diversas vozes para impor valores às lactantes.,forjar uma voz coletiva para garantir adesão à campanha.,promover uma identificação entre o enunciador e o leitor para aproximá-los.,remeter à voz institucional promotora da campanha para conferir-lhe credibilidade.,D,enem-data/enem-2014/93-images/context_img_0.png
13,105,"


TEXTO I
João Guedes, um dos assíduos frequentadores do boliche do capitão, mudara-se da campanha havia três anos. Três anos de pobreza na cidade bastaram para o degradar. Ao morrer, não tinha um vintém nos bolsos e fazia dois meses que saíra da cadeia, onde estivera preso por roubo de ovelha.
A história de sua desgraça se confunde com a da maioria dos que povoam a aldeia de Boa Ventura, uma cidadezinha distante, triste e precocemente envelhecida, situada nos confins da fronteira do Brasil com o Uruguai.

MARTINS, C. Porteira fechada. Porto Alegre: Movimento, 2001 (fragmento).





TEXTO II
Comecei a procurar emprego, já topando o que desse e viesse, menos complicação com os homens, mas não tava fácil. Fui na feira, fui nos bancos de sangue, fui nesses lugares que sempre dão para descolar algum, fui de porta em porta me oferecendo de faxineiro, mas tava todo mundo escabreado pedindo referências, e referências eu só tinha do diretor do presídio.

FONSECA, R. Feliz Ano Novo. São Paulo: Cia. das Letras, 1989 (fragmento).




A oposição entre campo e cidade esteve entre as temáticas tradicionais da literatura brasileira. Nos fragmentos dos dois autores contemporâneos, esse embate incorpora um elemento novo: a questão da violência e do desemprego.


","

As narrativas apresentam confluência, pois nelas o(a)


","criminalidade é algo inerente ao ser humano, que sucumbe a suas manifestações.","meio urbano, especialmente o das grandes cidades, estimula uma vida mais violenta.",falta de oportunidades na cidade dialoga com a pobreza do campo rumo à criminalidade.,êxodo rural e a falta de escolaridade são causas da violência nas grandes cidades.,complacência das leis e a inércia das personagens são estímulos à prática criminosa.,C,
14,91,"










Disponível em: http://wefeedback.org. Acesso em: 30 jul. 2012.



","

A internet tem servido a diferentes interesses, ampliando, muitas vezes, o contato entre pessoas e instituições. Um exemplo disso é o site WeFeedback, no qual a internauta Kate Watts


",comprou comida em promoção.,inscreveu-se em concurso.,fez doação para caridade.,participou de pesquisa de opinião.,voluntariou-se para trabalho social.,C,enem-data/enem-2014/91-images/context_img_0.png
15,102,"


eu acho um fato interessante… né… foi como meu pai e minha mãe vieram se conhecer… né… que… minha mãe morava no Piauí com toda família… né… meu… meu avô… materno no caso… era maquinista… ele sofreu um acidente… infelizmente morreu… minha mãe tinha cinco anos… né… e o irmão mais velho dela… meu padrinho… tinha dezessete e ele foi obrigado a trabalhar… foi trabalhar no banco… e… ele foi… o banco… no caso… estava… com um número de funcionários cheio e ele teve que ir para outro local e pediu transferência prum local mais perto de Parnaíba que era a cidade onde eles moravam e por engano o… o… escrivão entendeu Paraíba… né… e meu… e minha família veio parar em Mossoró que era exatamente o local mais perto onde tinha vaga pra funcionário do Banco do Brasil e:: ela foi parar na rua do meu pai… né… e começaram a se conhecer… namoraram onze anos… né… pararam algum tempo… brigaram… é lógico… porque todo relacionamento tem uma briga… né… e eu achei esse fato muito interessante porque foi uma coincidência incrível… né… como vieram a se conhecer… namoraram e hoje… e até hoje estão juntos… dezessete anos de casados…

CUNHA, M. A. F. (Org.) . Corpus discurso & gramática: a língua falada e escrita na cidade do Natal. Natal: EdUFRN, 1998




Na transcrição de fala, há um breve relato de experiência pessoal, no qual se observa a frequente repetição de “né”.


","

Essa repetição é um(a)


",índice de baixa escolaridade do falante.,estratégia típica de manutenção da interação oral.,marca de conexão lógica entre conteúdos na fala.,manifestação característica da fala regional nordestina.,recurso enfatizador da informação mais relevante da narrativa.,B,
16,96,"


TEXTO l
Seis estados zeram fila de espera para transplante da córnea
Seis estados brasileiros aproveitaram o aumento no número de doadores e de transplantes feitos no primeiro semestre de 2012 no país e entraram para uma lista privilegiada: a de não ter mais pacientes esperando por uma córnea.
Até julho desse ano, Acre, Distrito Federal, Espírito Santo, Paraná, Rio Grande do Norte e São Paulo eliminaram a lista de espera no transplante de córneas, de acordo com balanço divulgado pelo Ministério da Saúde, no Dia Nacional de Doação de Órgãos e Tecidos. Em 2011, só São Paulo e Rio Grande do Norte conseguiram zerar essa fila.





TEXTO ll













Disponível em: http://noticias.uol.com.br. Acesso em: 11 ago. 2013 (adaptado).



","

A notícia e o cartaz abordam a questão da doação de órgãos. Ao relacionar os dois textos, observa-se que o cartaz é


","contraditório, pois a notícia informa que o país superou a necessidade de doação de órgãos.","complementar, pois a notícia diz que a doação de órgãos cresceu e o cartaz solicita doações.","redundante, pois a notícia e o cartaz têm a intenção de influenciar as pessoas a doarem seus órgãos.","indispensável, pois a notícia fica incompleta sem o cartaz, que apela para a sensibilidade das pessoas.","discordante, pois ambos os textos apresentam posições distintas sobre a necessidade de doação de órgãos.",B,enem-data/enem-2014/96-images/context_img_0.png
17,110,"


Em bom português
No Brasil, as palavras envelhecem e caem como folhas secas. Não é somente pela gíria que a gente é apanhada (aliás, já não se usa mais a primeira pessoa, tanto do singular como do plural: tudo é “a gente”). A própria linguagem corrente vai-se renovando e a cada dia uma parte do léxico cai em desuso.
Minha amiga Lila, que vive descobrindo essas coisas, chamou minha atenção para os que falam assim:
— Assisti a uma fita de cinema com um artista que representa muito bem.
Os que acharam natural essa frase, cuidado! Não saberão dizer que viram um filme com um ator que trabalha bem. E irão ao banho de mar em vez de ir à praia, vestido de roupa de banho em vez de biquíni, carregando guarda-sol em vez de barraca. Comprarão um automóvel em vez de comprar um carro, pegarão um defluxo em vez de um resfriado, vão andar no passeio em vez de passear na calçada. Viajarão de trem de ferro e apresentarão sua esposa ou sua senhora em vez de apresentar sua mulher.

SABINO, F. Folha de S. Paulo, 13 abr. 1984 (adaptado).



","

A língua varia no tempo, no espaço e em diferentes classes socioculturais. O texto exemplifica essa característica da língua, evidenciando que


",o uso de palavras novas deve ser incentivado em detrimento das antigas.,a utilização de inovações no léxico é percebida na comparação de gerações.,o emprego de palavras com sentidos diferentes caracteriza diversidade geográfica.,a pronúncia e o vocabulário são aspectos identificadores da classe social a que pertence o falante.,o modo de falar específico de pessoas de diferentes faixas etárias é frequente em todas as regiões.,B,
18,101,"








Os meios de comunicação podem contribuir para a resolução de problemas sociais, entre os quais o da violência sexual infantil.


","

Nesse sentido, a propaganda usa a metáfora do pesadelo para


","informar crianças vítimas de abuso sexual sobre os perigos dessa prática, contribuindo para erradicá-la.","denunciar ocorrências de abuso sexual contra meninas, com o objetivo de colocar criminosos na cadeia.","dar a devida dimensão do que é o abuso sexual para uma criança, enfatizando a importância da denúncia.","destacar que a violência sexual infantil predomina durante a noite, o que requer maior cuidado dos responsáveis nesse período.","chamar a atenção para o fato de o abuso infantil ocorrer durante o sono, sendo confundido por algumas crianças com um pesadelo.",C,enem-data/enem-2014/101-images/context_img_0.png
19,108,"


Linotipos
O Museu da Imprensa exibe duas linotipos. Trata-se de um tipo de máquina de composição de tipos de chumbo, inventada em 1884 em Baltimore, nos Estados Unidos, pelo alemão Ottmar Mergenthaler. O invento foi de grande importância por ter significado um novo e fundamental avanço na história das artes gráficas. A linotipia provocou, na verdade, uma revolução porque venceu a lentidão da composição dos textos executada na tipografia tradicional, em que o texto era composto à mão, juntando tipos móveis um por um. Constituía-se, assim, no principal meio de composição tipográfica até 1950. A linotipo, a partir do século XIX, passou a produzir impressos a baixo custo, o que levou informação às massas, democratizou a informação. Promoveu uma revolução na educação. Antes da linotipo, os jornais e revistas eram escassos, com poucas páginas e caros. Os livros didáticos eram também caros, pouco acessíveis.

Disponível em: http://portal.in.gov.br. Acesso em: 23 fev. 2013 (adaptado).




O texto apresenta um histórico da linotipo, uma máquina tipográfica inventada no século XIX e responsável pela dinamização da imprensa.


","

Em termos sociais, a contribuição da linotipo teve impacto direto na


",produção vagarosa de materiais didáticos.,composição aprimorada de tipos de chumbo.,montagem acelerada de textos para impressão.,produção acessível de materiais informacionais.,impressão dinamizada de imagens em revistas.,D,
20,109,"


Cordel resiste à tecnologia gráfica
O Cariri mantém uma das mais ricas tradições da cultura popular. É a literatura de cordel, que atravessa os séculos sem ser destruída pela avalanche de modernidade que invade o sertão lírico e telúrico. Na contramão do progresso, que informatizou a indústria gráfica, a Lira Nordestina, de Juazeiro do Norte, e a Academia dos Cordelistas do Crato conservam, em suas oficinas, velhas máquinas para impressão dos seus cordéis.
A chapa para impressão do cordel é feita à mão, letra por letra, um trabalho artesanal que dura cerca de uma hora para confecção de uma página. Em seguida, a chapa é levada para a impressora, também manual, para imprimir. A manutenção desse sistema antigo de impressão faz parte da filosofia do trabalho. A outra etapa é a confecção da xilogravura para a capa do cordel.
As xilogravuras são ilustrações populares obtidas por gravuras talhadas em madeira. A origem da xilogravura nordestina até hoje é ignorada. Acredita-se que os missionários portugueses tenham ensinado sua técnica aos índios, como uma atividade extra-catequese, partindo do princípio religioso que defende a necessidade de ocupar as mãos para que a mente não fique livre, sujeita aos maus pensamentos, ao pecado. A xilogravura antecedeu ao clichê, placa fotomecanicamente gravada em relevo sobre metal, usualmente zinco, que era utilizada nos jornais impressos em rotoplanas.

VICELMO, A. Disponível em: www.onordeste.com. Acesso em: 24 fev. 2013 (adaptado)



","

A estratégia gráfica constituída pela união entre as técnicas da impressão manual e da confecção da xilogravura na produção de folhetos de cordel


",realça a importância da xilogravura sobre o clichê.,oportuniza a renovação dessa arte na modernidade.,demonstra a utilidade desses textos para a catequese.,revela a necessidade da busca das origens dessa literatura.,auxilia na manutenção da essência identitária dessa tradição popular.,E,
21,103,"


O boxe está perdendo cada vez mais espaço para um fenômeno relativamente recente do esporte, o MMA. E o maior evento de Artes Marciais Mistas do planeta é o Ultimate Fighting Championship, ou simplesmente UFC. O ringue, com oito cantos, foi desenhado para deixar os lutadores com mais espaço para as lutas. Os atletas podem usar as mãos e aplicar golpes de jiu-jitsu. Muitos podem falar que a modalidade é uma espécie de vale-tudo, mas isso já ficou no passado: agora, a modalidade tem regras e acompanhamento médico obrigatório para que o esporte apague o estigma negativo.

CORREIA, D. UFC: saiba como o MMA nocauteou o boxe em oito golpes. Veja, 10 jun. 2011 (fragmento)




O processo de modificação das regras do MMA retrata a tendência de redimensionamento de algumas práticas corporais, visando enquadrá-las em um determinado formato.


","

Qual o sentido atribuído a essas transformações incorporadas historicamente ao MMA?


","A modificação das regras busca associar valores lúdicos ao MMA, possibilitando a participação de diferentes populações como atividade de lazer.","As transformações do MMA aumentam o grau de violência das lutas, favorecendo a busca de emoções mais fortes tanto aos competidores como ao público.","As mudanças de regras do MMA atendem à necessidade de tornar a modalidade menos violenta, visando sua introdução nas academias de ginástica na dimensão da saúde.","As modificações incorporadas ao MMA têm por finalidade aprimorar as técnicas das diferentes artes marciais, favorecendo o desenvolvimento da modalidade enquanto defesa pessoal.","As transformações do MMA visam delimitar a violência das lutas, preservando a integridade dos atletas e enquadrando a modalidade no formato do esporte de espetáculo.",E,
22,112,"


Por onde houve colonização portuguesa, a música popular se desenvolveu basicamente com o mesmo instrumental. Podemos ver cavaquinho e violão atuarem juntos aqui, em Cabo Verde, em Jacarta, na Indonésia, ou em Goa. O caráter nostálgico, sentimental, é outro ponto comum da música das colônias portuguesas em todo o mundo. O kronjong, a música típica de Jacarta, é uma espécie de lundu mais lento, tocado comumente com flauta, cavaquinho e violão. Em Goa não é muito diferente.



","

De acordo com o texto de Henrique Cazes, grande parte da música popular desenvolvida nos países colonizados por Portugal compartilham um instrumental, destacando-se o cavaquinho e o violão. No Brasil, são exemplos de música popular que empregam esses mesmos instrumentos:


",Maracatu e ciranda.,Carimbó e baião.,Choro e samba.,Chula e siriri.,Xote e frevo. ,C,
23,107,"


Tarefa
Morder o fruto amargo e não cuspir
Mas avisar aos outros quanto é amargo
Cumprir o trato injusto e não falhar
Mas avisar aos outros quanto é injusto
Sofrer o esquema falso e não ceder
Mas avisar aos outros quanto é falso
Dizer também que são coisas mutáveis…
E quando em muitos a não pulsar
— do amargo e injusto e falso por mudar —
então confiar à gente exausta o plano
de um mundo novo e muito mais humano.

CAMPOS, G. Tarefa. Rio de Janeiro: Civilização Brasileira, 1981.



","

Na organização do poema, os empregos da conjunção “mas” articulam, para além de sua função sintática,


",a ligação entre verbos semanticamente semelhantes.,a oposição entre ações aparentemente inconciliáveis.,a introdução do argumento mais forte de uma sequência.,o reforço da causa apresentada no enunciado introdutório.,a intensidade dos problemas sociais presentes no mundo.,C,
24,104,"


Uso de suplementos alimentares por adolescentes
Evidências médicas sugerem que a suplementação alimentar pode ser benéfica para um pequeno grupo de pessoas, aí incluídos atletas competitivos, cuja dieta não seja balanceada. Tem-se observado que adolescentes envolvidos em atividade física ou atlética estão usando cada vez mais tais suplementos. A prevalência desse uso varia entre os tipos de esportes, aspectos culturais, faixas etárias (mais comum em adolescentes) e sexo (maior prevalência em homens). Poucos estudos se referem a frequência, tipo e quantidade de suplementos usados, mas parece ser comum que as doses recomendadas sejam excedidas.
A mídia é um dos importantes estímulos ao uso de suplementos alimentares ao veicular, por exemplo, o mito do corpo ideal. Em 2001, a indústria de suplementos alimentares investiu globalmente US$ 46 bilhões em propaganda, como meio de persuadir potenciais consumidores a adquirir seus produtos. Na adolescência, período de autoafirmação, muitos deles não medem esforços para atingir tal objetivo.

ALVES, C.; LIMA, R. J. Pediatr. v.85, n.4, 2009 (fragmento).



","

Sobre a associação entre a prática de atividades físicas e o uso de suplementos alimentares, o texto informa que a ingestão desses suplementos


",é indispensável para as pessoas que fazem atividades físicas regularmente.,é estimulada pela indústria voltada para adolescentes que buscam um corpo ideal.,é indicada para atividades físicas como a musculação com fins de promoção da saúde.,direciona-se para adolescentes com distúrbios metabólicos e que praticam atividades físicas.,melhora a saúde do indivíduo que não tem uma dieta balanceada e nem pratica atividades físicas.,B,
25,115,"


FABIANA, arrepelando-se de raiva — Hum! Ora, eis aí está para que se casou meu filho, e trouxe a mulher para minha casa. É isto constantemente. Não sabe o senhor meu filho que quem casa quer casa…. Já não posso, não posso, não posso! (Batendo com o pé). Um dia arrebento, e então veremos!

PENA, M. Quem casa quer casa. www.dominiopublico.gov.br. Acesso em: 7 dez. 2012.



","

As rubricas em itálico, como as trazidas no trecho de Martins Pena, em uma atuação teatral, constituem


","necessidade, porque as encenações precisam ser fiéis às diretrizes do autor.","possibilidade, porque o texto pode ser mudado, assim como outros elementos.","preciosismo, porque são irrelevantes para o texto ou para a encenação.","exigência, porque elas determinam as características do texto teatral.","imposição, porque elas anulam a autonomia do diretor.",B,
26,114,"


A História, mais ou menos
Negócio seguinte. Três reis magrinhos ouviram um plá de que tinha nascido um Guri. Viram o cometa no Oriente e tal e se flagraram que o Guri tinha pintado por lá. Os profetas, que não eram de dar cascata, já tinham dicado o troço: em Belém, da Judeia, vai nascer o Salvador, e tá falado. Os três magrinhos se mandaram. Mas deram o maior fora. Em vez de irem direto para Belém, como mandava o catálogo, resolveram dar uma incerta no velho Herodes, em Jerusalém. Pra quê! Chegaram lá de boca aberta e entregaram toda a trama. Perguntaram: Onde está o rei que acaba de nascer? Vimos sua estrela no Oriente e viemos adorá-lo. Quer dizer, pegou mal. Muito mal. O velho Herodes, que era um oligão, ficou grilado. Que rei era aquele? Ele é que era o dono da praça. Mas comeu em boca e disse: Joia. Onde é que esse guri vai se apresentar? Em que canal? Quem é o empresário? Tem baixo elétrico? Quero saber tudo. Os magrinhos disseram que iam flagrar o Guri e na volta dicavam tudo para o coroa.

VERISSIMO, L. F. O nariz e outras crônicas. São Paulo: Ática, 1994.



","

Na crônica de Verissimo, a estratégia para gerar o efeito de humor decorre do(a)


",linguagem rebuscada utilizada pelo narrador no tratamento do assunto.,inserção de perguntas diretas acerca do acontecimento narrado.,caracterização dos lugares onde se passa a história.,emprego de termos bíblicos de forma descontextualizada.,contraste entre o tema abordado e a linguagem utilizada.,E,
