,number,context,question,A,B,C,D,E,answer,context-images
11,13,"


Alguns dos desejos são naturais e necessários; outros, naturais e não necessários; outros, nem naturais nem necessários, mas nascidos de vã opinião. Os desejos que não nos trazem dor se não satisfeitos não são necessários, mas o seu impulso pode ser facilmente desfeito, quando é difícil obter sua satisfação ou parecem geradores de dano.

EPICURO DE SAMOS. Doutrinas principais. In: SANSON, V F. Textos de filosofia. Rio de Janeiro: Eduff, 1974.



","

No fragmento da obra filosófica de Epicuro, o homem tem como fim


",alcançar o prazer moderado e a felicidade.,valorizar os deveres e as obrigações sociais.,aceitar o sofrimento e o rigorismo da vida com resignação.,refletir sobre os valores e as normas dadas pela divindade.,defender a indiferença e a impossibilidade de se atingir o saber.,A,
12,11,"


No século XIX, o preço mais alto dos terrenos situados no centro das cidades é causa da especialização dos bairros e de sua diferenciação social. Muitas pessoas, que não têm meios de pagar os altos aluguéis dos bairros elegantes, são progressivamente rejeitadas para a periferia, como os subúrbios e os bairros mais afastados.

RÉMOND, R. O século XIX. São Paulo: Cultrix, 1989 (adaptado).



","

Uma consequência geográfica do processo espacial descrito no texto é a:


",criação de condomínios fechados de moradia.,decadência das áreas centrais de comércio popular.,aceleração do processo conhecido como cercamento.,ampliação do tempo de deslocamento diário da população.,contenção da ocupação de espaços sem infraestrutura satisfatória.,D,
13,9,"


O índio era o único elemento então disponível para ajudar o colonizador como agricultor, pescador, guia, conhecedor da natureza tropical e, para tudo isso, deveria ser tratado como gente, ter reconhecidas sua inocência e alma na medida do possível. A discussão religiosa e jurídica em torno dos limites da liberdade dos índios se confundiu com uma disputa entre jesuítas e colonos. Os padres se apresentavam como defensores da liberdade, enfrentando a cobiça desenfreada dos colonos.

CALDEIRA, J. A nação mercantilista. São Paulo: Editora 34, 1999 (adaptado).



","

Entre os séculos XVI e XVIII, os jesuítas buscaram a conversão dos indígenas ao catolicismo. Essa aproximação dos jesuítas em relação ao mundo indígena foi mediada pela


",demarcação do território indígena.,manutenção da organização familiar.,valorização dos líderes religiosos indígenas.,preservação do costume das moradias coletivas.,comunicação pela língua geral baseada no tupi.,E,
14,12,"


Três décadas – de 1884 a 1914 – separam o século XIX – que terminou com a corrida dos países europeus para a África e com o surgimento dos movimentos de unificação nacional na Europa – do século XX, que começou com a Primeira Guerra Mundial. É o período do Imperialismo, da quietude estagnante na Europa e dos acontecimentos empolgantes na Ásia e na África.

ARENDT. H. As origens do totalitarismo. São Paulo: Cia. das Letras, 2012.



","

O processo histórico citado contribuiu para a eclosão da Primeira Grande Guerra na medida em que


",difundiu as teorias socialistas.,acirrou as disputas territoriais.,superou as crises econômicas.,multiplicou os conflitos religiosos.,conteve os sentimentos xenófobos.,B,
15,20,"


Todo homem de bom juízo, depois que tiver realizado sua viagem, reconhecerá que é um milagre manifesto ter podido escapar de todos os perigos que se apresentam em sua peregrinação; tanto mais que há tantos outros acidentes que diariamente podem aí ocorrer que seria coisa pavorosa àqueles que aí navegam querer pô-los todos diante dos olhos quando querem empreender suas viagens.

J. P. T. Histoire de plusieurs voyages aventureux. 1600. In: DELUMEAU, J. História do medo no Ocidente: 1300·1800. São Paulo: Cia. das Letras, 2009 (adaptado).



","

Esse relato, associado ao imaginário das viagens marítimas da época moderna, expressa um sentimento de


",gosto pela aventura.,fascínio pelo fantástico.,temor do desconhecido.,interesse pela natureza.,purgação dos pecados.,C,
16,22,"


Antes de o sol começar a esquentar as terras da faixa ao sul do Saara conhecida como Sahel, duas dezenas de mulheres da aldeia de Widou, no norte do Senegal, regam a horta cujas frutas e verduras alimentam a população local. É um pequeno terreno que, visto do céu, forma uma mancha verde — um dos primeiros pedaços da “Grande Muralha Verde”, barreira vegetal que se estenderá por 7 000 km do Senegal ao Djibuti, e é parte de um plano conjunto de vinte países africanos.

GIORGI, J. Muralha verde. Folha de S. Paulo, 20 maio 2013 (adaptado).



","

O projeto ambiental descrito proporciona a seguinte consequência regional imediata:


",Facilita as trocas comerciais.,Soluciona os conflitos fundiários.,Restringe a diversidade biológica.,Fomenta a atividade de pastoreio.,Evita a expansão da desertificação.,E,
17,24,"


Sou uma pobre e velha mulher, Muito ignorante, que nem sabe ler. Mostraram-me na igreja da minha terra Um Paraíso com harpas pintado E o Inferno onde fervem almas danadas, Um enche-me de júbilo, o outro me aterra.

VILLON, F. In: GOMBRICH, E. História da arte. Lisboa: LTC, 1999.



","

Os versos do poeta francês François Villon fazem referência às imagens presentes nos templos católicos medievais. Nesse contexto, as imagens eram usadas com o objetivo de


",refinar o gosto dos cristãos.,incorporar ideais heréticos.,educar os fiéis através do olhar.,o divulgar a genialidade dos artistas católicos.,valorizar esteticamente os templos religiosos.,C,
18,14,"







","

No centro da imagem, o filósofo Platão é retratado apontando para o alto. Esse gesto significa que o conhecimento se encontra em uma instância na qual o homem descobre a:


",suspensão do juízo como reveladora da verdade.,realidade inteligível por meio do método dialético.,salvação da condição mortal pelo poder de Deus.,essência das coisas sensíveis no intelecto divino.,ordem intrínseca ao mundo por meio da sensibilidade.,B,enem-data/enem-2014/14-images/context_img_0.png
19,18,"


Ao deflagrar-se a crise mundial de 1929, a situação da economia cafeeira se apresentava como se segue. A produção, que se encontrava em altos níveis, teria que seguir crescendo, pois os produtores haviam continuado a expandir as plantações até aquele momento. Com efeito, a produção máxima seria alcançada em 1933, ou seja, no ponto mais baixo da depressão, como reflexo das grandes plantações de 1927-1928. Entretanto, era totalmente impossível obter crédito no exterior para financiar a retenção de novos estoques, pois o mercado internacional de capitais se encontrava em profunda depressão, e o crédito do governo desaparecera com a evaporação das reservas.

FURTADO, C. Formação econômica do Brasil. São Paulo: Cia. Editora Nacional, 1997 (adaptado).



","

Uma resposta do Estado brasileiro à conjuntura econômica mencionada foi o(a)


",atração de empresas estrangeiras.,reformulação do sistema fundiário.,incremento da mão de obra imigrante.,desenvolvimento de política industrial.,financiamento de pequenos agricultores.,D,
20,21,"


Olhamos o homem alheio às atividades públicas não como alguém que cuida apenas de seus próprios interesses, mas como um inútil; nós, cidadãos atenienses, decidimos as questões públicas por nós mesmos na crença de que não é o debate que é empecilho à ação, e sim o fato de não se estar esclarecido pelo debate antes de chegar a hora da ação.

TUCÍDIDES. História da Guerra do Peloponeso. Brasília: UnB, 1987 (adaptado).




TEXTO II




Um cidadão integral pode ser definido nada menos que pelo direito de administrar justiça e exercer funções públicas; algumas destas, todavia, são limitadas quanto ao tempo de exercício, de tal modo que não podem de forma alguma ser exercidas duas vezes pela mesma pessoa, ou somente podem sê-lo depois de certos intervalos de tempo prefixados.

ARISTÓTELES. Política. Brasília: UnB, 1985.



","

Comparando os textos I e II, tanto para Tucídides (no século V a.C.) quanto para Aristóteles (no século IV a.C.), a cidadania era definida pelo(a):


",prestígio social.,acúmulo de riqueza.,participação política.,local de nascimento.,grupo de parentesco.,C,
21,28,"


A Comissão Nacional da Verdade (CNV) reuniu representantes de comissões estaduais e de várias instituições para apresentar um balanço dos trabalhos feitos e assinar termos de cooperação com quatro organizações. O coordenador da CNV estima que, até o momento, a comissão examinou, “por baixo”, cerca de 30 milhões de páginas de documentos e fez centenas de entrevistas.

Disponível em: www.jb.com.br.Acessoem: 2 mar. 2013 (adaptado).



","

A notícia descreve uma iniciativa do Estado que resultou da ação de diversos movimentos sociais no Brasil diante de eventos ocorridos entre 1964 e 1988. O objetivo dessa iniciativa é


",anular a anistia concedida aos chefes militares.,rever as condenações judiciais aos presos políticos.,perdoar os crimes atribuídos aos militantes esquerdistas.,comprovar o apoio da sociedade aos golpistas anticomunistas.,esclarecer as circunstâncias de violações aos direitos humanos.,E,
22,26,"


A convecção na Região Amazônica é um importante mecanismo da atmosfera tropical e sua variação, em termos de intensidade e posição, tem um papel importante na determinação do tempo e do clima dessa região. A nebulosidade e o regime de precipitação determinam o clima amazônico.

FISCH, G.; MARENGO, J. A.; NOBRE, C. A. Uma revisão geral sobre o clima da Amazônia. Acta Amazônica, v. 28, n. 2, 1998 (adaptado).



","

O mecanismo climático regional descrito está associado à característica do espaço físico de:


",resfriamento da umidade da superfície.,variação da amplitude de temperatura.,dispersão dos ventos contra-alísios.,existência de barreiras de relevo.,convergência de fluxos de ar.,E,
23,23,"







","

A charge, datada de 1910, ao retratar a implantação da rede telefônica no Brasil, indica que esta:


",permitiria aos índios se apropriarem da telefonia móvel.,ampliaria o contato entre a diversidade de povos indígenas.,faria a comunicação sem ruídos entre grupos sociais distintos.,restringiria a sua área de atendimento aos estados do norte do país.,possibilitaria a integração das diferentes regiões do território nacional.,E,enem-data/enem-2014/23-images/context_img_0.png
24,30,"


A transferência da corte trouxe para a América portuguesa a família real e o governo da Metrópole. Trouxe também, e sobretudo, boa parte do aparato administrativo português. Personalidades diversas e funcionários régios continuaram embarcando para o Brasil atrás da corte, dos seus empregos e dos seus parentes após o ano de 1808.

NOVAIS, F. A.; ALENCASTRO, L F. (Orq.). História da vida privada no Brasil. São Paulo: Cia, das Letras, 1997.



","

Os fatos apresentados se relacionam ao processo de independência da América portuguesa por terem a


",incentivado o clamor popular por liberdade.,enfraquecido o pacto de dominação metropolitana.,motivado as revoltas escravas contra a elite colonial.,obtido o apoio do grupo constitucionalista português.,provocado os movimentos separatistas das províncias.,B,
25,31,"


Respeitar a diversidade de circunstâncias entre as pequenas sociedades locais que constituem uma mesma nacionalidade, tal deve ser a regra suprema das leis internas de cada Estado. As leis municipais seriam as cartas de cada povoação doadas pela assembleia provincial, alargadas conforme o seu desenvolvimento, alteradas segundo os conselhos da experiência. Então, administrar-se-ia de perto, governar-se-ia de longe, alvo a que jamais se atingirá de outra sorte.

BASTOS, T. A província (1870). São Paulo: Cia, Editora Nacional, 1937 (adaptado).



","

O discurso do autor, no período do Segundo Reinado no Brasil, tinha como meta a implantação do


",regime monárquico representativo.,sistema educacional democrático.,modelo territorial federalista.,padrão político autoritário.,poder oligárquico regional.,C,
26,29,"


A filosofia encontra-se escrita neste grande livro que continuamente se abre perante nossos olhos (isto é, o universo), que não se pode compreender antes de entender a língua e conhecer os caracteres com os quais está escrito. Ele está escrito em língua matemática, os caracteres são triângulos, circunferências e outras figuras geométricas, sem cujos meios é impossível entender humanamente as palavras; sem eles, vagamos perdidos dentro de um obscuro labirinto.

GALILEI, G. O ensaiador. Os pensadores. São Paulo: Abril Cultural, 1978.



","

No contexto da Revolução Científica do século XVII, assumir a posição de Galileu significava defender a


",continuidade do vínculo entre ciência e fé dominante na Idade Média.,necessidade de o estudo linguístico ser acompanhado do exame matemático.,oposição da nova física quantitativa aos pressupostos da filosofia escolástica.,importância da independência da investigação científica pretendida pela Igreja.,inadequação da matemática para elaborar uma explicação racional da natureza.,C,
27,25,"







","

A imagem indica pontos com ativo uso de tecnologia, correspondentes a que processo de intervenção no espaço?


","Expansão das áreas agricultáveis, com uso intensivo de maquinário e insumos agrícolas.",Recuperação de águas eutrofizadas em decorrência da contaminação por esgoto doméstico.,"Ampliação da capacidade de geração de energia, com alteração do ecossistema local.",Impermeabilização do solo pela construção civil nas áreas de expansão urbana.,Criação recente de grandes parques industriais de mediano potencial poluidor.,C,enem-data/enem-2014/25-images/context_img_0.png
28,17,"










NEVES, E. Engraxate. Disponível em: www.grafar.blogspot.com. Acesso em: 15 fev. 2013.



","

Considerando-se a dinâmica entre tecnologia e organização do trabalho, a representação contida no cartum é caracterizada pelo pessimismo em relação à


",ideia de progresso.,concentração do capital.,noção de sustentabilidade.,organização dos sindicatos.,obsolescência dos equipamentos.,A,enem-data/enem-2014/17-images/context_img_0.png
29,33,"


O problema central a ser resolvido pelo Novo Regime era a organização de outro pacto de poder que pudesse substituir o arranjo imperial com grau suficiente de estabilidade. O próprio presidente Campos Sales resumiu claramente seu objetivo: “É de lá, dos estados, que se governa a República, por cima das multidões que tumultuam agitadas nas ruas da capital da União. A política dos estados é a política nacional”.

CARVALHO. J. M. Os Bestializados: o Rio de Janeiro e a República que não foi. São Paulo: Companhia das Lelras, 1987 (adaptado).



","

Nessa citação, o presidente do Brasil no período expressa uma estratégia política no sentido de


",governar com a adesão popular.,atrair o apoio das oligarquias regionais.,conferir maior autonomia às prefeituras.,democratizar o poder do governo central.,ampliar a influência da capital no cenário nacional.,B,
30,34,"


A Estrada de Ferro Noroeste do Brasil, que começa a ser construída apenas em 1905, foi criada, ao contrário das outras grandes ferrovias paulistas, para ser uma ferrovia de penetração, buscando novas áreas para a agricultura e povoamento. Até 1890, o café era quem ditava o traçado das ferrovias, que eram vistas apenas como auxiliadoras da produção cafeeira.

CARVALHO, D. F. Café, ferrovias e crescimento populacional: o florescimento da região noroeste paulista. Disponível em: www.historica.arquivoestado.sp.gov.br. Acesso em: 2 ago. 2012.



","

Essa nova orientação dada à expansão ferroviária, durante a Primeira República, tinha como objetivo a


",a articulação de polos produtores para exportação.,criação de infraestrutura para atividade industrial.,integração de pequenas propriedades policultoras.,valorização de regiões de baixa densidade demográfica.,promoção de fluxos migratórios do campo para a cidade.,D,
31,19,"










PAIVA, M. Disponível em: www.redes.unb.br. Acesso em: 25 maio 2014



","

A discussão levantada na charge, publicada logo após a promulgação da Constituição de 1988, faz referência ao seguinte conjunto de direitos:


","Civis, como o direito à vida, à liberdade de expressão e à propriedade.","Sociais, como direito à educação, ao trabalho e à proteção à maternidade e à infância.","Difusos, como direito à paz, ao desenvolvimento sustentável e ao meio ambiente saudável.","Coletivos, como direito à organização sindical, à participação partidária e à expressão religiosa.","Políticos, como o direito de votar e ser votado, à soberania popular e à participação democrática.",B,enem-data/enem-2014/19-images/context_img_0.png
32,27,"







","

A partir da análise da imagem, o aparecimento da Dorsal Mesoatlântica está associada ao(à)


",separação da Pangeia a partir do período Permiano.,deslocamento de fraturas no período Triássico.,afastamento da Europa no período Jurássico.,formação do Atlântico Sul no período Cretáceo.,constituição de orogêneses no período Quaternário.,D,enem-data/enem-2014/27-images/context_img_0.png
33,35,"


Em 1961, o presidente De Gaulle apelou com êxito aos recrutas franceses contra o golpe militar dos seus comandados, porque os soldados podiam ouvi-lo em rádios portáteis. Na década de 1970, os discursos do aiatolá Khomeini, líder exilado da futura Revolução Iraniana, eram gravados em fita magnética e prontamente levados para o Irã, copiados e difundidos.

HOBSBAWM, E. Era dos extremos: o breve século XX (1914-1991). São Paulo: Cia. das Letras, 1995.



","

Os exemplos mencionados no texto evidenciam um uso dos meios de comunicação identificado na


",manipulação da vontade popular.,promoção da mobilização política.,insubordinação das tropas multares.,implantação de governos autoritários.,valorização dos socialmente desfavorecidos.,B,
34,36,"


TEXTO I
O presidente do jornal de maior circulação do país destacava também os avanços econômicos obtidos naqueles vinte anos, mas, ao justificar sua adesão aos militares em 1964, deixava clara sua crença de que a intervenção fora imprescindível para a manutenção da democracia.

Disponivel em: http://oglobo.globo.com. Acesso em: 1 set. 2013 (adaplado).





TEXTO II
Nada pode ser colocado em compensação à perda das liberdades individuais. Não existe nada de bom quando se aceita uma solução autoritária.

FICO, C. A educação e o golpe de 1964. Disponivel em: www.brasilrecente.com.Acesso em: 4 abro 2014 (adaptado).



","

Embora enfatizem a defesa da democracia, as visões do movimento político-militar de 1964 divergem ao focarem, respectivamente:


",Razões de Estado – Soberania popular.,Ordenação da Nação – Prerrogativas religiosas.,Imposição das Forças Armadas – Deveres sociais.,Normatização do Poder Judiciário – Regras morais.,Contestação do sistema de governo – Tradições culturais.,A,
35,43,"


O cidadão norte-americano desperta num leito construído segundo padrão originário do Oriente Próximo, mas modificado na Europa Setentrional antes de ser transmitido à América. Sai debaixo de cobertas feitas de algodão cuja planta se tornou doméstica na Índia. No restaurante, toda uma série de elementos tomada de empréstimo o espera. O prato é feito de uma espécie de cerâmica inventada na China. A faca é de aço, liga feita pela primeira vez na Índia do Sul; o garfo é inventado na Itália medieval; a colher vem de um original romano. Lê notícias do dia impressas em caracteres inventados pelos antigos semitas, em material inventado na China e por um processo inventado na Alemanha.

LINTON. R. O homem: uma introdução à antropologia. São Paulo: Martins. 1959 (adaptado).



","

A situação descrita é um exemplo de como os costumes resultam da


",assimilação de valores de povos exóticos.,experimentação de hábitos sociais variados.,recuperação de heranças da Antiguidade Clássica.,fusão de elementos de tradições culturais diferentes.,valorização de comportamento de grupos privilegiados.,D,
36,42,"


Mas plantar pra dividir
Não faço mais isso, não.
Eu sou um pobre caboclo,
Ganho a vida na enxada.
O que eu colho é dividido
Com quem não planta nada.
Se assim continuar
vou deixar o meu sertão,
mesmo os olhos cheios d’água
e com dor no coração.
Vou pro Rio carregar massas
pros pedreiros em construção.
Deus até está ajudando:
está chovendo no sertão!
Mas plantar pra dividir,
Não faço mais isso, não.

VALE, J.; AQUINO, J. B. Sina de caboclo. São Paulo: Polygram, 1994 (fragmento).



","

No trecho da canção, composta na década de 1960, retrata-se a insatisfação do trabalhador rural com:


",a distribuição desigual da produção.,os financiamentos feitos ao produtor rural.,a ausência de escolas técnicas no campo.,os empecilhos advindos das secas prolongadas.,a precariedade de insumos no trabalho do campo.,A,
37,41,"


A urbanização brasileira, no início da segunda metade do século XX, promoveu uma radical alteração nas cidades. Ruas foram alargadas, túneis e viadutos foram construídos. O bonde foi a primeira vítima fatal. O destino do sistema ferroviário não foi muito diferente. O transporte coletivo saiu definitivamente dos trilhos.

JANOT, L. F. A caminho de Guaratiba. Disponível em: www.iab.org.br. Acesso em: 9 jan. 2014 (adaptado).



","

A relação entre transportes e urbanização é explicada, no texto, pela


",retirada dos investimentos estatais aplicados em transporte de massa.,demanda por transporte individual ocasionada pela expansão da mancha urbana.,presença hegemônica do transporte alternativo localizado nas periferias das cidades.,aglomeração do espaço urbano metropolitano impedindo a construção do transporte metroviário.,predominância do transporte rodoviário associado à penetração das multinacionais automobilísticas.,E,
38,32,"









De volta do Paraguai
Cheio de glória, coberto de louros, depois de ter derramado seu sangue em defesa da pátria e libertado um povo da escravidão, o voluntário volta ao seu país natal para ver sua mãe amarrada a um tronco horrível de realidade!…

AGOSTINI. A vida fluminense, ano 3, n. 128, 11 jun. 1870. In: LEMOS, R. (Org.). Uma história do Brasil através da caricatura (1840-2001). Rio de Janeiro: Letras & Expressões, 2001 (adaptado).



","

Na charge, identifica-se uma contradição no retorno de parte dos “Voluntários da Pátria” que lutaram na Guerra do Paraguai (1864-1870), evidenciada na


",negação da cidadania aos familiares cativos.,concessão de alforrias aos militares escravos.,perseguição dos escravistas aos soldados negros.,punição dos feitores aos recrutados compulsoriamente.,suspensão das indenizações aos proprietários prejudicados.,A,enem-data/enem-2014/32-images/context_img_0.png
39,45,"


O jovem espanhol Daniel se sente perdido. Seu diploma de desenhista industrial e seu alto conhecimento de inglês devem ajudá-lo a tomar um rumo. Mas a taxa de desemprego, que supera 52% entre os que têm menos de 25 anos, o desnorteia. Ele está convencido de que seu futuro profissional não está na Espanha, como o de, pelo menos, 120 mil conterrâneos que emigraram nos últimos dois anos. O irmão dele, que é engenheiro-agrônomo, conseguiu emprego no Chile. Atualmente, Daniel participa de uma “oficina de procura de emprego” em países como Brasil, Alemanha e China. A oficina é oferecida por uma universidade espanhola.

GUILAYN, P. Na Espanha, universidade ensina a emigrar. O Globo, 17 fev. 2013 (adaptado).



","

A situação ilustra uma crise econômica que implica


",valorização do trabalho fabril.,expansão dos recursos tecnológicos.,exportação de mão de obra qualificada.,diversificação dos mercados produtivos.,intensificação dos intercâmbios estudantis.,C,
