,number,context,question,A,B,C,D,E,answer,context-images
10,64,"

Segundo a teoria evolutiva mais aceita hoje, as mitocôndrias, organelas celulares responsáveis pela produção de ATP em células eucariotas, assim como os cloroplastos, teriam sido originados de procariontes ancestrais que foram incorporados por células mais complexas.


","

Uma característica da mitocôndria que sustenta essa teoria é a


",capacidade de produzir moléculas de ATP.,presença de parede celular semelhante à de procariontes.,presença de membranas envolvendo e separando a matriz mitocondrial do citoplasma.,capacidade de autoduplicação dada por DNA circular próprio semelhante ao bacteriano.,presença de um sistema enzimático eficiente às reações químicas do metabolismo aeróbio.,D,
11,71,"


A capacidade de limpeza e a eficiência de um sabão dependem de sua propriedade de formar micelas estáveis, que arrastam com facilidade as moléculas impregnadas no material a ser limpo. Tais micelas têm em sua estrutura partes capazes de interagir com substâncias polares, como a água, e partes que podem interagir com substâncias apolares, como as gorduras e os óleos.

SANTOS, W. L. P.; MÓL, G. S. (Coords.). Química e sociedade. São Paulo: Nova Geração, 2005 (adaptado).



","

A substância capaz de formar as estruturas mencionadas é


",C18H36.,C17H33COONa.,CH3 CH2 COONa.,CH3CH2CH2 COOH.,CH3CH2CH2CH2OCH2CH2CH2CH3,B,
12,63,"







","

A fim de se obter uma corrente com o mesmo sentido da apresentada na figura, utilizando os mesmos materiais, outra possibilidade é mover a espira para a


",esquerda e o ímã para a direita com polaridade invertida.,direita e o ímã para a esquerda com polaridade invertida.,esquerda e o ímã para a esquerda com mesma polaridade.,direita e manter o ímã em repouso com polaridade invertida.,esquerda e manter o ímã em repouso com mesma polaridade.,A,enem-data/enem-2014/63-images/context_img_0.png
13,57,"








No heredograma, os símbolos preenchidos representam pessoas portadoras de um tipo raro de doença genética. Os homens são representados pelos quadrados e as mulheres, pelos círculos.


","

Qual é o padrão de herança observado para essa doença?


","Dominante autossômico, pois a doença aparece em ambos os sexos.","Recessivo ligado ao sexo, pois não ocorre a transmissão do pai para os filhos.","Recessivo ligado ao Y, pois a doença é transmitida dos pais heterozigotos para os filhos.","Dominante ligado ao sexo, pois todas as filhas de homens afetados também apresentam a doença.","Codominante autossômico, pois a doença é herdada pelos filhos de ambos os sexos, tanto do pai quanto da mãe.",D,enem-data/enem-2014/57-images/context_img_0.png
14,73,"


Existem bactérias que inibem o crescimento de um fungo causador de doenças no tomateiro, por consumirem o ferro disponível no meio. As bactérias também fazem fixação de nitrogênio, disponibilizam cálcio e auxinas, substâncias que estimulam diretamente o crescimento do tomateiro.

PELZER, G. Q. et al. Mecanismos de controle da murcha-de-esclerócio e promoção de crescimento em tomateiro mediados por rizobactérias. Tropical Plant Pathology, v. 36, n. 2, mar.-abr. 2011 (adaptado).



","

Qual dos processos biológicos mencionados indica uma relação ecológica de competição?


",Fixação de nitrogênio para o tomateiro.,Disponibilização de cálcio para o tomateiro,Diminuição da quantidade de ferro disponível para o fungo.,Liberação de substâncias que inibem o crescimento do fungo.,Liberação de auxinas que estimulam o crescimento do tomateiro.,C,
15,68,"







","

Considerando as características físico-químicas dos dois insumos formados, o método utilizado para a separação da mistura, em escala industrial, é a


",filtração.,ventilação.,decantação.,evaporação.,destilação fracionada.,E,enem-data/enem-2014/68-images/context_img_0.png
16,75,"







","

A diferença no comportamento dos gases no experimento decorre do fato de o gás M, em relação ao V, apresentar


",maior pressão de vapor.,menor massa molecular.,maior compressibilidade.,menor energia de ativação.,menor capacidade calorífica.,E,enem-data/enem-2014/75-images/context_img_0.png
17,80,"


A talidomida é um sedativo leve e foi muito utilizado no tratamento de náuseas, comuns no início da gravidez. Quando foi lançada, era considerada segura para o uso de grávidas, sendo administrada como uma mistura racêmica composta pelos seus dois enantiômeros (R e S). Entretanto, não se sabia, na época, que o enantiômero S leva à malformação congênita, afetando principalmente o desenvolvimento normal dos braços e pernas do bebê.

COELHO, F. A. S. Fármacos e quiralidade. Cadernos Temáticos de Química Nova na Escola, São Paulo, n. 3, maio 2001 (adaptado).



","

Essa malformação congênita ocorre porque esses enantiômeros


",reagem entre si.,não podem ser separados., não estão presentes em partes iguais.,interagem de maneira distinta com o organismo.,são estruturas com diferentes grupos funcionais.,D,
18,70,"







","

Considerando o funcionamento do circuito dado, a lâmpada 1 brilhará mais quando a chave estiver na posição


","B, pois a corrente será maior nesse caso.","B, pois a potência total será maior nesse caso.","A, pois a resistência equivalente será menor nesse caso.","B, pois o gerador fornecerá uma maior tensão nesse caso.","A, pois a potência dissipada pelo gerador será menor nesse caso.",C,enem-data/enem-2014/70-images/context_img_0.png
19,65,"

Uma pessoa, lendo o manual de uma ducha que acabou de adquirir para a sua casa, observe o gráfico, que relaciona a vazão na ducha com a pressão, medida em metros de coluna de água (mca).










Nessa casa residem quatro pessoas. Cada uma delas toma um banho por dia, com duração média de 8 minutos, permanecendo o registro aberto com vazão máxima durante esse tempo. A ducha é instalada em um ponto seis metros abaixo do nível da lâmina de água, que se mantém constante dentro do reservatório.


","

Ao final de 30 dias, esses banhos consumirão um volume de água, em litros, igual a


",69120.,17280.,11520.,8640.,2880.,C,enem-data/enem-2014/65-images/context_img_0.png
20,69,"

Os parasitoides (misto de parasitas e predadores) são insetos diminutos que têm hábitos muito peculiares: suas larvas podem se desenvolver dentro do corpo de outros organismos, como mostra a figura. A forma adulta se alimenta de pólen e açúcares. Em geral, cada parasitoide ataca hospedeiros de determinada espécie e, por isso, esses organismos vêm sendo amplamente usados para o controle biológico de pragas agrícolas.









","

A forma larval do parasitoide assume qual papel nessa cadeia alimentar?


","Consumidor primário, pois ataca diretamente uma espécie herbívora.","Consumidor secundário, pois se alimenta diretamente dos tecidos da lagarta.","Organismo heterótrofo de primeira ordem, pois se alimenta de pólen na fase adulta.","Organismo heterótrofo de segunda ordem, pois apresenta o maior nível energético na cadeia.","Decompositor, pois se alimenta de tecidos do interior do corpo da lagarta e a leva à morte.",B,enem-data/enem-2014/69-images/context_img_0.png
21,72,"







","

Das espécies apresentadas, a adequada para essa recuperação é


",Cu (s).,Pt (s).,Al3+(aq).,Sn (s).,Zn2+(aq),D,enem-data/enem-2014/72-images/context_img_0.png
22,81,"

Embora seja um conceito fundamental da Biologia, o termo “evolução” pode adquirir significados diferentes no senso comum. A ideia de que a espécie humana é o ápice do processo evolutivo é amplamente difundida, mas não é compartilhada por muitos cientistas.


","

Para esses cientistas, a compreensão do processo citado baseia-se na ideia de que os seres vivos, ao longo do tempo, passam por


",modificação de características.,incremento no tamanho corporal.,complexificação de seus sistemas.,melhoria de processos e estruturas.,especialização para uma determinada finalidade.,A,
23,76,"

A aplicação excessiva de fertilizantes nitrogenados na agricultura pode acarretar alterações no solo e na água pelo acúmulo de compostos nitrogenados, principalmente a forma mais oxidada, favorecendo a proliferação de algas e plantas aquáticas e alterando o ciclo do nitrogênio, representado no esquema. A espécie nitrogenada mais oxidada tem sua quantidade controlada por ação de microrganismos que promovem a reação de redução dessa espécie, no processo denominado desnitrificação.









","

O processo citado está representado na etapa


",I.,II.,III.,IV.,V.,E,enem-data/enem-2014/76-images/context_img_0.png
24,74,"

Uma região de Cerrado possui lençol freático profundo, estação seca bem marcada, grande insolação e recorrência de incêndios naturais. Cinco espécies de árvores nativas, com as características apresentadas no quadro, foram avaliadas quanto ao seu potencial para uso em projetos de reflorestamento na região.









","

Qual é a árvore adequada para o reflorestamento da região?


",1,2,3,4,5,B,enem-data/enem-2014/74-images/context_img_0.png
25,84,"


Na década de 1940, na Região Centro-Oeste, produtores rurais, cujos bois, porcos, aves e cabras estavam morrendo por uma peste desconhecida, fizeram uma promessa, que consistiu em não comer carne e derivados até que a peste fosse debelada. Assim, durante três meses, arroz, feijão, verduras e legumes formaram o prato principal desses produtores.

O Hoje, 15 out. 2011 (adaptado).



","

Para suprir o déficit nutricional a que os produtos rurais se submeteram durante o período da promessa, foi importante eles terem consumido alimentos ricos em


",vitaminas A e E. ,frutose e sacarose.,aminoácidos naturais.,aminoácidos essenciais.,ácidos graxos saturados.,D,
26,82,"







","

Qual das fontes oleaginosas apresentadas produziria um biodiesel de maior resistência à oxidação?


",Milho.,Palma.,Canola.,Algodão.,Amendoim.,B,enem-data/enem-2014/82-images/context_img_0.png
27,83,"


Christiaan Huygens, em 1656, criou o relógio de pêndulo. Nesse dispositivo, a pontualidade baseia-se na regularidade das pequenas oscilações do pêndulo. Para manter a precisão desse relógio, diversos problemas foram contornados. Por exemplo, a haste passou por ajustes até que, no início do século XX, houve uma inovação, que foi sua fabricação usando uma liga metálica que se comporta regularmente em um largo intervalo de temperaturas.

YODER, J. G. Unrolling Time: Christiaan Huygens and the mathematization of nature. Cambridge: Cambridge University Press, 2004 (adaptado).



","

Desprezando a presença de forças dissipativas e considerando a aceleração da gravidade constante, para que esse tipo de relógio realize corretamente a contagem do tempo, é necessário que o(a)


",comprimento da haste seja mantido constante.,massa do corpo suspenso pela haste seja pequena.,material da haste possua alta condutividade térmica.,amplitude da oscilação seja constante a qualquer temperatura.,energia potencial gravitacional do corpo suspenso se mantenha constante.,A,
28,86,"

O potencial brasileiro para transformar lixo em energia permanece subutilizado — apenas pequena parte dos resíduos brasileiros é utilizada para gerar energia. Contudo, bons exemplos são os aterros sanitários, que utilizam a principal fonte de energia ali produzida. Alguns aterros vendem créditos de carbono com base no Mecanismo de Desenvolvimento Limpo (MDL), do Protocolo de Kyoto.


","

Essa fonte de energia subutilizada, citada no texto, é o


","etanol, obtido a partir da decomposição da matéria orgânica por bactérias.","gás natural, formado pela ação de fungos decompositores da matéria orgânica.","óleo de xisto, obtido pela decomposição da matéria orgânica pelas bactérias anaeróbias.","gás metano, obtido pela atividade de bactérias anaeróbias na decomposição da matéria orgânica.","gás liquefeito de petróleo, obtido pela decomposição de vegetais presentes nos restos de comida.",D,
29,79,"







","

O ambiente que necessita de biorremediação é o(a)


",solo I.,solo II.,água I.,água II.,água III.,B,enem-data/enem-2014/79-images/context_img_0.png
30,78,"







","

Desprezando a existência de forças dissipativas, o vetor aceleração tangencial do coelhinho, no terceiro quadrinho, é


",nulo.,paralelo à sua velocidade linear e no mesmo sentido.,paralelo à sua velocidade linear e no sentido oposto.,perpendicular à sua velocidade linear e dirigido para o centro da Terra.,perpendicular à sua velocidade linear e dirigido para fora da superfície da Terra.,A,enem-data/enem-2014/78-images/context_img_0.png
31,87,"

Ao sintonizarmos uma estação de rádio ou um canal de TV em um aparelho, estamos alterando algumas características elétricas de seu circuito receptor. Das inúmeras ondas eletromagnéticas que chegam simultaneamente ao receptor, somente aquelas que oscilam com determinada frequência resultarão em máxima absorção de energia.


","

O fenômeno descrito é a


",difração.,refração.,polarização.,interferência.,ressonância.,E,
32,90,"


Quando adolescente, as nossas tardes, após as aulas, consistiam em tomar às mãos o violão e o dicionário de acordes de Almir Chediak e desafiar nosso amigo Hamilton a descobrir, apenas ouvindo o acorde, quais notas eram escolhidas. Sempre perdíamos a aposta, ele possui o ouvido absoluto.
O ouvido absoluto é uma característica perceptual de poucos indivíduos capazes de identificar notas isoladas sem outras referências, isto é, sem precisar relacioná-las com outras notas de uma melodia.

LENT, R. O cérebro do meu professor de acordeão. Disponível em: http://cienciahoje.uol.com.br. Acesso em: 15 ago. 2012 (adaptado).



","

No contexto apresentado, a propriedade física das ondas que permite essa distinção entre as notas é a


",frequência.,intensidade.,forma de onda.,amplitude de onda.,velocidade de propagação.,A,
33,89,"


Grande quantidade dos maus odores do nosso dia a dia está relacionada a compostos alcalinos. Assim, em vários desses casos, pode-se utilizar o vinagre, que contém entre 3,5% e 5% de ácido acético, para diminuir ou eliminar o mau cheiro. Por exemplo, lavar as mãos com vinagre e depois enxaguá-las com água elimina o odor de peixe, já que a molécula de piridina (C5H5N) é uma das substâncias responsáveis pelo odor característico de peixe podre.

SILVA, V. A.; BENITE, A. M. C.; SOARES, M. H. F. B. Algo aqui não cheira bem… A química do mau cheiro. Química Nova na Escola, v. 33, n. 1, fev. 2011 (adaptado).



","

A eficiência do uso do vinagre nesse caso se explica pela


","sobreposição de odor, propiciada pelo cheiro característico do vinagre.","solubilidade da piridina, de caráter ácido, na solução ácida empregada.","inibição da proliferação das bactérias presentes, devido à ação do ácido acético.","degradação enzimática da molécula de piridina, acelerada pela presença de ácido acético.","reação de neutralização entre o ácido acético e a piridina, que resulta em compostos sem mau odor.",E,
34,85,"







","

Quimicamente, a destruição do ozônio na atmosfera por gases CFCs é decorrência da


",clivagem da molécula de ozônio pelos CFCs para produzir espécies radicalares.,"produção de oxigênio molecular a partir de ozônio, catalisada por átomos de cloro.",oxidação do monóxido de cloro por átomos de oxigênio para produzir átomos de cloro.,reação direta entre os CFCs e o ozônio para produzir oxigênio molecular e monóxido de cloro.,reação de substituição de um dos átomos de oxigênio na molécula de ozônio por átomos de cloro.,B,enem-data/enem-2014/85-images/context_img_0.png
35,77,"







","

O movimento dos pêndulos após a primeira colisão está representado em:


",enem-data/enem-2014/77-images/alt_img_0.png,enem-data/enem-2014/77-images/alt_img_1.png,enem-data/enem-2014/77-images/alt_img_2.png,enem-data/enem-2014/77-images/alt_img_3.png,enem-data/enem-2014/77-images/alt_img_4.png,C,enem-data/enem-2014/77-images/context_img_0.png
