,number,context,question,A,B,C,D,E,answer,context-images
10,3,"


El día en que lo iban a matar, Santiago Nasar se levantó a las 5:30 de la mañana para esperar el buque en que llegaba el obispo. Había soñado que atravesaba un bosque de higuerones donde caía una llovizna tierna, y por un instante fue feliz en el sueño, pero al despertar se sintió por completo salpicado de cagada de pájaros. “Siempre soñaba con árboles”, me dijo Plácida Linero, su madre, evocando 27 años después los pormenores de aquel lunes ingrato. “La semana anterior había soñado que iba solo en un avión de papel de estaño que volaba sin tropezar por entre los almendros”, me dijo. Tenía una reputación muy bien ganada de intérprete certera de los sueños ajenos, siempre que se los contaran en ayunas, pero no había advertido ningún augurio aciago en esos dos sueños de su hijo, ni en los otros sueños con árboles que él le había contado en las mañanas que precedieron a su muerte.

MARQUEZ, G. G. Crónica de una muerte anunciada. Disponível em: http://biblio3.url.edu.gt. Acesso em: 2 jan. 2015.



","

Na introdução do romance, o narrador resgata lembranças de Plácida Linero relacionadas a seu filho Santiago Nasar. Nessa introdução, o uso da expressão augurio aciago remete ao(à)


",relação mística que se estabelece entre Plácida e seu filho Santiago.,"destino trágico de Santiago, que Plácida foi incapaz de prever nos sonhos.",descompasso entre a felicidade de Santiago nos sonhos e seu azar na realidade.,crença de Plácida na importância da interpretação dos sonhos para mudar o futuro.,presença recorrente de elementos sombrios que se revelam nos sonhos de Santiago.,B,
11,4,"


Don’t write in English, they said,
English is not your mother tongue…
…The language I speak
Becomes mine, its distortions, its queerness
All mine, mine alone, it is half English, half
Indian, funny perhaps, but it is honest,
It is as human as I am human…
…It voices my joys, my longings my
Hopes…
(Kamala Das, 1965:10)

GARGESH, R. South Asian Englishes. In: KACHRU, B. B.; KACHRU, Y.; NELSON, C. L.
(Eds.). The Handbook of World Englishes. Singapore: Blackwell, 2006.
 



","

A poetisa Kamala Das, como muitos escritores indianos, escreve suas obras em inglês, apesar de essa não ser sua primeira língua. Nesses versos, ela


",usa a língua inglesa com efeito humorístico.,recorre a vozes de vários escritores ingleses.,adverte sobre o uso distorcido da língua inglesa.,demonstra consciência de sua identidade linguística.,reconhece a incompreensão na sua maneira de falar inglês.,D,
12,12,"


Mais big do que bang
A comunidade científica mundial recebeu, na semana passada, a confirmação oficial de uma descoberta sobre a qual se falava com enorme expectativa há alguns meses. Pesquisadores do Centro de Astrofísica Harvard-Smithsonian
revelaram ter obtido a mais forte evidência até agora de que o universo em que vivemos começou mesmo pelo Big Bang, mas este não foi explosão, e sim uma súbita expansão de matéria e energia infinitas concentradas em um ponto microscópico que, sem muitas opções semânticas, os cientistas chamam de “singularidade”. Essa semente cósmica permanecia em estado latente e, sem que exista ainda uma explicação definitiva, começou a inchar rapidamente […]. No intervalo de um piscar de olhos, por exemplo, seria possível, portanto, que ocorressem mais de 10 trilhões de Big Bangs.

ALLEGRETTI, F. Veja, 26 mar. 2014 (adaptado).



","

No título proposto para esse texto de divulgação científica, ao dissociar os elementos da expressão Big Bang, a autora revela a intenção de


",evidenciar a descoberta recente que comprova a explosão de matéria e energia.,resumir os resultados de uma pesquisa que trouxe evidências para a teoria do Big Bang.,sintetizar a ideia de que a teoria da expansão de matéria e energia substitui a teoria da explosão.,destacar a experiência que confirma uma investigação anterior sobre a teoria de matéria e energia.,condensar a conclusão de que a explosão de matéria e energia ocorre em um ponto microscópico.,C,
13,10,"










ROSA, R. Grande sertão: veredas: adaptação da obra de João Guimarães Rosa.
São Paulo: Globo, 2014 (adaptado).



","

A imagem integra uma adaptação em quadrinhos da obra Grande sertão: veredas, de Guimarães Rosa. Na representação gráfica, a inter-relação de diferentes linguagens caracteriza-se por


",romper com a linearidade das ações da narrativa literária.,ilustrar de modo fidedigno passagens representativas da história.,articular a tensão do romance à desproporcionalidade das formas.,potencializar a dramaticidade do episódio com recursos das artes visuais.,desconstruir a diagramação do texto literário pelo desequilíbrio da composição.,D,enem-data/enem-2018/10-images/context_img_0.png
14,7,"




SILVA, I.; SANTOS, M. E. P.; JUNG, N. M. Domínios de Lingu@gem, n.4, out.-dez. 2016 (adaptado).



","

A fotografia exibe a fachada de um supermercado em Foz do Iguaçu, cuja localização transfronteiriça é marcada tanto pelo limite com Argentina e Paraguai quanto pela presença de outros povos. Essa fachada revela o(a)


",apagamento da identidade linguística.,planejamento linguístico no espaço urbano.,presença marcante da tradição oral na cidade.,disputa de comunidades linguísticas diferentes.,poluição visual promovida pelo multilinguismo.,B,enem-data/enem-2018/7-images/context_img_0.png
15,16,"


A história do futebol é uma triste viagem do prazer ao dever. […] O jogo se transformou em espetáculo, com poucos protagonistas e muitos espectadores, futebol para olhar, e o espetáculo se transformou num dos negócios mais lucrativos do mundo, que não é organizado para ser jogado, mas para impedir que se jogue. A tecnocracia do esporte profissional foi impondo um futebol de pura velocidade e muita força, que renuncia ã alegria, atrofia a fantasia e proíbe a ousadia. Por sorte ainda aparece nos campos, […] algum atrevido que sai do roteiro e comete o disparate de driblar o time adversário inteirinho, além do juiz e do público das arquibancadas, pelo puro prazer do corpo que se lança na proibida aventura da liberdade.

GALEANO, E. Futebol ao sol e à sombra. Porto Alegre: L&PM Pockets, 1995 (adaptado).



","

O texto indica que as mudanças nas práticas corporais, especificamente no futebol,


","fomentaram uma tecnocracia, promovendo uma vivência mais lúdica e irreverente.","promoveram o surgimento de atletas mais habilidosos, para que fossem inovadores.","incentivaram a associação dessa manifestação à fruição, favorecendo o improviso.","tornaram a modalidade em um produto a ser consumido, negando sua dimensão criativa.","contribuíram para esse esporte ter mais jogadores, bem como acompanhado de torcedores.",D,
16,15,"


Eu sobrevivi do nada, do nada
Eu não existia
Não tinha uma existência
Não tinha uma matéria
Comecei existir com quinhentos milhões
e quinhentos mil anos
Logo de uma vez, já velha
Eu não nasci criança, nasci já velha
Depois é que eu virei criança
E agora continuei velha
Me transformei novamente numa velha
Voltei ao que eu era, uma velha

PATROCÍNIO, S. In: MOSÉ, V. (Org ). Reino dos bichos e dos animais é meu nome. Rio de Janeiro: Azougue, 2009



","

Nesse poema de Stela do Patrocínio, a singularidade da expressão lírica manifesta-se na


","representação da infância, redimensionada no resgate da memória.","associação de imagens desconexas, articuladas por uma fala delirante.","expressão autobiográfica, fundada no relato de experiências de alteridade.","incorporação de elementos fantásticos, explicitada por versos incoerentes","transgressão à razão, ecoada na desconstrução de referências temporais.",E,
17,20,"


Farejador de Plágio: uma ferramenta contra a cópia ilegal No mundo acadêmico ou nos veículos de comunicação, as cópias ilegais podem surgir de diversas maneiras, sendo integrais, parciais ou paráfrases. Para ajudar a combater esse crime, o professor Maximiliano Zambonatto Pezzin, engenheiro de computação, desenvolveu junto com os seus alunos o programa Farejador de Plágio. O programa é capaz de detectar: trechos contínuos e fragmentados, frases soltas, partes de textos reorganizadas, frases reescritas, mudanças na ordem dos períodos e erros fonéticos e sintáticos. Mas como o programa realmente funciona? Considerando o texto como uma sequência de palavras, a ferramenta analisa e busca trecho por trecho nos sites de busca, assim como um professor desconfiado de um aluno faria. A diferença é que o programa permite que se pesquise em vários buscadores, gerando assim muito mais resultados.

Disponível em: http://reporterunesp.jor.br. Acesso em: 19 mar. 2018



","

Segundo o texto, a ferramenta Farejador de Plágio alcança seu objetivo por meio da


",seleção de cópias integrais.,busca em sites especializados.,simulação da atividade docente.,comparação de padrões estruturais.,identificação de sequência de fonemas.,D,
18,23,"


No tradicional concurso de miss, as candidatas apresentaram dados de feminicídio, abuso sexual e estupro no país.
No lugar das medidas de altura, peso, busto, cintura e quadril, dados da violência contra as mulheres no Peru. Foi assim que as 23 candidatas ao Miss Peru 2017 protestaram contra os altos índices de feminicídio e abuso sexual no país no tradicional desflie em trajes de banho.
O tom político, porém, marcou a atração desde o começo: logo no início, quando as peruanas se apresentaram, uma a uma, denunciaram os abusos morais e físicos, a exploração sexual, o assédio, entre outros crimes contra as mulheres.

Disponível em: www.cartacapital.com.br. Acesso em: 29 nov. 2017.



","

Quanto à materialização da linguagem, a apresentação de dados relativos à violência contra a mulher


",configura uma discussão sobre os altos índices de abuso físico contra as peruanas.,propõe um novo formato no enredo dos concursos de beleza feminina,condena o rigor estético exigido pelos concursos tradicionais.,recupera informações sensacionalistas a respeito desse tema.,subverte a função social da fala das candidatas a miss.,E,
19,18,"


A trajetória de Liesel Meminger é contada por uma narradora mórbida, surpreendentemente simpática. Ao perceber que a pequena ladra de livros lhe escapa, a Morte afeiçoa-se à menina e rastreia suas pegadas de 1939 a 1943. Traços de uma sobrevivente: a mãe comunista, perseguida pelo nazismo, envia Liesel e o irmão para o subúrbio pobre de uma cidade alemã, onde um casal se dispõe a adotá-los por dinheiro. O garoto morre no trajeto e é enterrado por um coveiro que deixa cair um livro na neve. É o primeiro de uma série que a menina vai surrupiar ao longo dos anos. O único vínculo
com a família é esta obra, que ela ainda não sabe ler. A vida ao redor é a pseudorrealidade criada em torno do culto a Hitler na Segunda Guerra. Ela assiste à eufórica celebração do aniversário do Führer pela vizinhança. A Morte, perplexa diante da violência humana, dá um tom leve e divertido à narrativa deste duro confronto entre a infância perdida e a crueldade do mundo adulto, um sucesso absoluto – e raro – de crítica e público.

Disponível em: www.odevoradordelivros.com. Acesso em: 24jun. 2014



","

Os gêneros textuais podem ser caracterizados, dentre outros fatores, por seus objetivos. Esse fragmento é um(a)


","reportagem, pois busca convencer o interlocutor da tese defendida ao longo do texto.","resumo, pois promove o contato rápido do leitor com uma informação desconhecida.","sinopse, pois sintetiza as informações relevantes de uma obra de modo impessoal.","instrução, pois ensina algo por meio de explicações sobre uma obra específica.","resenha, pois apresenta uma produção intelectual de forma crítica.",E,
20,24,"


Dia 20/10
É preciso não beber mais. Não é preciso sentir vontade de beber e não beber: é preciso não sentir vontade de beber. É preciso não dar de comer aos urubus. É preciso fechar para balanço e reabrir. É preciso não dar de comer aos urubus. Nem esperanças aos urubus. É preciso sacudir a poeira. É preciso poder beber sem se oferecer em holocausto. É preciso. É preciso não morrer por enquanto. É preciso sobreviver para verificar. Não pensar mais na solidão de Rogério, e deixá-lo. É preciso não dar de comer aos urubus. É preciso enquanto é tempo não morrer na via pública.

TORQUATO NETO. In: MENDONÇA, J. (Org.) Poesia (im)popular brasileira.
São Bernardo do Campo: Lamparina Luminosa, 2012.



","

O processo de construção do texto formata uma mensagem por ele dimensionada, uma vez que


",configura o estreitamento da linguagem poética.,reflete as lacunas da lucidez em desconstrução.,projeta a persistência das emoções reprimidas.,repercute a consciência da agonia antecipada.,revela a fragmentação das relações humanas.,C,
21,19,"


Encontrando base em argumentos supostamente científicos, o mito do sexo frágil contribuiu historicamente para controlar as práticas corporais desempenhadas pelas mulheres. Na história do Brasil, exatamente na transição entre os séculos XIX e XX, destacam-se os esforços para impedir a participação  da mulher no campo das práticas esportivas. As desconfianças em relação à presença da mulher no esporte estiveram culturalmente associadas ao medo de masculinizar o corpo feminino pelo esforço físico intenso. Em relação ao futebol feminino, o mito do sexo frágil atuou como obstáculo ao consolidar a crença de que o esforço físico seria  inapropriado para proteger a feminilidade da mulher “normal”. Tal mito sustentou um forte movimento contrário à aceitação do futebol como prática esportiva feminina. Leis e propagandas buscaram desacreditar o futebol, considerando-o inadequado á delicadeza. Na verdade, as mulheres eram consideradas incapazes de se adequar ás múltiplas dificuldades do “esporte-rei”.

TEIXEIRA, F L. S.; CAMINHA, I. O. Preconceito no futebol feminino: uma revisão sistemática. Movimento, Porto Alegre, n. 1,2013 (adaptado).



","

No contexto apresentado, a relação entre a prática do futebol e as mulheres é caracterizada por um


",argumento biológico para justificar desigualdades históricas e sociais.,discurso midiático que atua historicamente na desconstrução do mito do sexo frágil.,apelo para a preservação do futebol como uma modalidade praticada apenas pelos homens.,olhar feminista que qualifica o futebol como uma atividade masculinizante para as mulheres.,receio de que sua inserção subverta o “esporte-rei” ao demonstrarem suas capacidades de jogo.,A,
22,26,"


o que será que ela quer
essa mulher de vermelho
alguma coisa ela quer
pra ter posto esse vestido
não pode ser apenas
uma escolha casual
podia ser um amarelo
verde ou talvez azul
mas ela escolheu vermelho
ela sabe o que ela quer
e ela escolheu vestido
e ela é uma mulher
então com base nesses fatos
eu já posso afirmar
que conheço o seu desejo
caro watson, elementar:
o que ela quer sou euzinho
sou euzinho o que ela quer
só pode ser euzinho
o que mais podia ser

FREITAS, A. Um útero é do tamanho de um punho. São Paulo: Cosac Naify, 2013.



","

No processo de elaboração do poema, a autora confere ao eu lírico uma identidade que aqui representa a


",hipocrisia do discurso alicerçado sobre o senso comum. ,mudança de paradigmas de imagem atribuídos à mulher. ,tentativa de estabelecer preceitos da psicologia feminina. ,importância da correlação entre ações e efeitos causados. ,valorização da sensibilidade como característica de gênero.,A,
23,14,"


TEXTO I
Também chamados impressões ou imagens fotogramáticas […], os fotogramas são, numa definição genérica, imagens realizadas sem a utilização da câmera fotográfica, por contato direto de um objeto ou material com uma superfície fotossensível exposta a uma fonte de luz. Essa técnica, que nasceu junto com a fotografia e serviu de modelo a muitas discussões sobre a ontologia da imagem fotográfica, foi profundamente transformada pelos artistas da vanguarda, nas primeiras décadas do século XX. Representou mesmo, ao lado das colagens, fotomontagens e outros procedimentos técnicos, a incorporação definitiva da fotografa à arte moderna e seu distanciamento da representação figurativa.

COLUCCI, M. B. Impressões fotogramáticas e vanguardas: as experiências de Man Ray. Studium, n. 2, 2000.





TEXTO II







Disponível em: www.moma.org. Acesso em: 18 abr. 2018 (adaptado)



","

No fotograma de Man Ray, o “distanciamento da representação figurativa” a que se refere o Texto I manifesta-se na


","ressignificação do jogo de luz e sombra, nos moldes surrealistas.","imposição do acaso sobre a técnica, como crítica à arte realista.","composição experimental, fragmentada e de contornos difusos.","abstração radical, voltada para a própria linguagem fotográfica.","imitação de formas humanas, com base em diferentes objetos.",C,enem-data/enem-2018/14-images/context_img_0.png
24,27,"


O rio que fazia uma volta atrás de nossa casa era a imagem de um vidro mole que fazia uma volta atrás de casa.
Passou um homem e disse: Essa volta que o rio faz por trás de sua casa se chama enseada. Não era mais a imagem de uma cobra de vidro que fazia uma volta atrás de casa.
Era uma enseada.
Acho que o nome empobreceu a imagem.

BARROS, M. O livro das ignorãças. Rio de Janeiro: Best Seller, 2008.



","

O sujeito poético questiona o uso do vocábulo “enseada” porque a


",terminologia mencionada é incorreta.,nomeação minimiza a percepção subjetiva.,palavra é aplicada a outro espaço geográfico.,designação atribuída ao termo é desconhecida.,definição modifica o significado do termo no dicionário.,B,
25,13,"










Disponível em: www.separeolixo.gov.br. Acesso em: 4 dez. 2017 (adaptado).



","

Nessa campanha, a principal estratégia para convencer o leitor a fazer a reciclagem do lixo é a utilização da linguagem não verbal como argumento para


",reaproveitamento de material.,facilidade na separação do lixo.,melhoria da condição do catador.,preservação de recursos naturais.,geração de renda para o trabalhador.,A,enem-data/enem-2018/13-images/context_img_0.png
26,28,"


ABL lança novo concurso cultural:
“Conte o conto sem aumentar um ponto”
Em razão da grande repercussão do concurso de Microcontos do Twitter da ABL, o Abletras, a Academia Brasileira de Letras lançou no dia do seu aniversário de 113 anos um novo concurso cultural intitulado “Conte o conto sem aumentar um ponto”, baseado na obra A cartomante, de Machado de Assis.
“Conte o conto sem aumentar um ponto” tem como objetivo dar um final distinto do original ao conto A cartomante, de Machado de Assis, utilizando-se o mesmo número de caracteres – ou inferior – que Machado concluiu seu trabalho, ou seja, 1 778 caracteres.
Vale ressaltar que, para participar do concurso, o concorrente deverá ser seguidor do Twitter da ABL, o Abletras.

Disponível em: www.academia.org.br. Acesso em: 18 out. 2015 (adaptado)



","

O Twitter é reconhecido por promover o compartilhamento de textos. Nessa notícia, essa rede social foi utilizada como veículo/suporte para um concurso literário por causa do(a)


",limite predeterminado de extensão do texto.,interesse pela participação de jovens.,atualidade do enredo proposto.,fidelidade a fatos cotidianos.,dinâmica da sequência narrativa.,A,
27,21,"


TEXTO I

 

BRACCO, A; LOSCHI, M. Quando rotas se tornam arte. Retratos: a revista do IBGE. Rio de Janeiro, n. 3, set. 2017 (adaptado).





TEXTO II
Stephen Lund, artista canadense, morador em Victoria, capital da Colúmbia Britânica (Canadá), transformou-se em fenômeno mundial produzindo obras de arte virtuais pedalando sua bike. Seguindo rotas traçadas com o auxílio de um dispositivo de GPS, ele calcula ter percorrido mais de 10 mil quilômetros.

Disponível em: www.booooooom.com. Acesso em: 9 dez. 2017 (adaptado)



","

Os textos destacam a inovação artística proposta por Stephen Lund a partir do(a)


",deslocamento das tecnologias de suas funções habituais. ,perspectiva de funcionamento do dispositivo de GPS. ,ato de guiar sua bicicleta pelas ruas da cidade.,análise dos problemas de mobilidade urbana.,foco na promoção cultural da sua cidade.,A,enem-data/enem-2018/21-images/context_img_0.png
