,number,context,question,A,B,C,D,E,answer,context-images
10,95,"


No ciclo celular atuam moléculas reguladoras. Dentre elas, a proteína p53 é ativada em resposta a mutações no DNA, evitando a progressão do ciclo até que os danos sejam reparados, ou induzindo a célula ã autodestruição.

ALBERTS, B. et ai. Fundamentos da biologia celular. Porto Alegre: Artmed, 2011 (adaptado).



","

A ausência dessa proteína poderá favorecer a


","redução da síntese de DNA, acelerando o ciclo celular.","saída imediata do ciclo celular, antecipando a proteção do DNA.","ativação de outras proteínas reguladoras, induzindo a apoptose.","manutenção da estabilidade genética, favorecendo a longevidade.","proliferação celular exagerada, resultando na formação de um tumor.",E,
11,96,"


Muitos primatas, incluindo nós humanos, possuem visão tricromática: têm três pigmentos visuais na retina sensíveis à luz de uma determinada faixa de comprimentos de onda. Informalmente, embora os pigmentos em si não possuam cor, estes são conhecidos como pigmentos“azul”, “verde” e “vermelho” e estão associados ã cor que causa grande excitação (ativação). A sensação que temos ao observar um objeto colorido decorre da ativação relativa dos três pigmentos. Ou seja, se estimulássemos a retina com uma luz na faixa de 530 nm (retângulo I no gráfico), não excitaríamos o pigmento “azul”, o pigmento “verde” seria ativado ao máximo e o “vermelho” seria ativado em aproximadamente 75%, e Isso nos daria a sensação de ver uma cor amarelada. Já uma luz na faixa de comprimento de onda de 600 nm (retângulo II) estimularia o pigmento “verde” um pouco e o “vermelho” em cerca de 75%, e Isso nos daria a sensação de ver laranja-avermelhado. No entanto, há características genéticas presentes em alguns indivíduos, conhecidas coletivamente como Daltonismo, em que um ou mais pigmentos não funcionam perfeitamente.










","

Caso estimulássemos a retina de um indivíduo com essa característica, que não possuísse o pigmento conhecido como “verde”, com as luzes de 530 nm e 600 nm na mesma intensidade luminosa, esse indivíduo seria incapaz de


","Identificar o comprimento de onda do amarelo, uma vez que não possui o pigmento “verde”.","ver o estímulo de comprimento de onda laranja, pois não haveria estimulação de um pigmento visual.","detectar ambos os comprimentos de onda, uma vez que a estimulação dos pigmentos estaria prejudicada. ","visualizar o estímulo do comprimento de onda roxo, já que este se encontra na outra ponta do espectro. ","distinguir os dois comprimentos de onda, pois ambos estimulam o pigmento “vermelho” na mesma intensidade.",E,enem-data/enem-2018/96-images/context_img_0.png
12,107,"


Companhias que fabricam jeans usam cloro para o clareamento, seguido de lavagem. Algumas estão substituindo o cloro por substâncias ambientalmente mais seguras como peróxidos, que podem ser degradados por enzimas chamadas peroxidases. Pensando nisso, pesquisadores inseriram genes codificadores de peroxidases em leveduras cultivadas nas condições de clareamento e lavagem dos jeans e selecionaram as sobreviventes para produção dessas enzimas.

TORTORA, G. J.; FUNKE, B. R.; CASE, C. L. Microbiologia. Rio de Janeiro: Artmed, 2016 (adaptado).



","

Nesse caso, o uso dessas leveduras modificadas objetiva


",reduzir a quantidade de resíduos tóxicos nos efluentes da lavagem.,eliminar a necessidade de tratamento da água consumida.,elevar a capacidade de clareamento dos jeans.,aumentar a resistência do jeans a peróxidos.,associar ação bactericida ao clareamento.,A,
13,112,"


Um estudante relatou que o mapeamento do DNA da cevada foi quase todo concluído e seu código genético desvendado. Chamou atenção para o número de genes que compõem esse código genético e que a semente da cevada, apesar de pequena, possui um genoma mais complexo que o humano, sendo boa parte desse código constituída de sequências repetidas. Nesse contexto, o conceito de código genético está abordado de forma equivocada.



","

Cientificamente esse conceito é definido como


",trincas de nucleotídeos que codificam os aminoácidos. ,localização de todos os genes encontrados em um genoma.,codificação de sequências repetidas presentes em um genoma.,conjunto de todos os RNAs mensageiros transcritos em um organismo.,todas as sequências de pares de bases presentes em um organismo.,A,
14,108,"


Por meio de reações químicas que envolvem carboidratos, lipídeos e proteínas, nossas células obtêm energia e produzem gás carbônico e água. A oxidação da glicose no organismo humano libera energia, conforme ilustra a equação química, sendo que aproximadamente 40% dela é disponibilizada para atividade muscular.










","

Na oxidação de 1,0 grama de glicose, a energia obtida para atividade muscular, em quilojoule, é mais próxima de


","6,2.","15,6.","70,0.","622,2.","1 120,0.",A,enem-data/enem-2018/108-images/context_img_0.png
15,115,"


O deserto é um bioma que se localiza em regiões de pouca umidade. A fauna é, predominantemente, composta por animais roedores, aves, répteis e artrópodes.



","

Uma adaptação, associada a esse bioma, presente nos seres vivos dos grupos citados é o(a)


",existência de numerosas glândulas sudoríparas na epiderme.,eliminação de excretas nitrogenadas de forma concentrada.,desenvolvimento do embrião no interior de ovo com casca. , capacidade de controlar a temperatura corporal.,respiração realizada por pulmões foliáceos.,B,
16,116,"


O sulfeto de mercúrio(ll) foi usado como pigmento vermelho para pinturas de quadros e murais. Esse pigmento, conhecido como vermilion, escurece com o passar dos anos, fenômeno cuja origem é alvo de pesquisas. Aventou-se a hipótese de que o vermilion seja decomposto sob a ação da luz, produzindo uma fina camada de mercúrio metálico na superfície. Essa reação seria catalisada por íon cloreto presente na umidade do ar

WOGAN, T. Mercury’s Dark Influence on Art. Disponível em: www.chemistryworld.com. Acesso em: 26 abr. 2018 (adaptado).



","

Segundo a hipótese proposta, o íon cloreto atua na decomposição fotoquímica do vermilion 


",reagindo como agente oxidante.,deslocando o equilíbrio químico.,diminuindo a energia de ativação.,precipitando cloreto de mercúrio.,absorvendo a energia da luz visível.,C,
17,117,"


O sonorizador é um dispositivo físico implantado sobre a superfície de uma rodovia de modo que provoque uma trepidação e ruído quando da passagem de um veículo sobre ele, alertando para uma situação atípica à frente, como obras, pedágios ou travessia de pedestres.
Ao passar sobre os sonorizadores, a suspensão do veículo sofre vibrações que produzem ondas sonoras, resultando em um barulho peculiar. Considere um veículo que passe com velocidade constante igual a 108 km/h  sobre um sonorizador cujas faixas são separadas por uma distância de 8 cm.

Disponível em: www.denatran.gov.br. Acesso em: 2 set. 2015 (adaptado).



","

A frequência da vibração do automóvel percebida pelo condutor durante a passagem nesse sonorizador é mais próxima de


","8,6 hertz. ","13,5 hertz. ",375 hertz.,1 350 hertz. ,4 860 hertz.,C,
18,121,"


O cruzamento de duas espécies da família das Anonáceas, a cherimoia (Annona cherimola) com a fruta-pinha (Annona squamosa), resultou em uma planta híbrida denominada de atemoia. Recomenda-se que o seu plantio seja por meio de enxertia.



","

Um dos benefícios dessa forma de plantio é a


",ampliação da variabilidade genética.,produção de frutos das duas espécies.,manutenção do genótipo da planta híbrida.,reprodução de clones das plantas parentais.,modificação do genoma decorrente da transgenia.,C,
19,111,"


A hidroxilamina  é extremamente reativa em reações de substituição nucleofílica, justificando sua utilização em diversos processos. A reação de substituição nucleofílica entre o anidrido acético e a hidroxilamina está representada.












O produto A é favorecido em relação ao B, por um fator de. Em um estudo de possível substituição do uso de hidroxilamina, foram testadas as moléculas numeradas de 1 a 5.










","

Dentre as moléculas testadas, qual delas apresentou menor reatividade?


",1,2,3,4,5,D,"enem-data/enem-2018/111-images/context_img_0.png,enem-data/enem-2018/111-images/context_img_1.png,enem-data/enem-2018/111-images/context_img_2.png,enem-data/enem-2018/111-images/context_img_3.png"
20,123,"


A utilização de extratos de origem natural tem recebido a atenção de pesquisadores em todo o mundo, principalmente nos países em desenvolvimento que são altamente acometidos por doenças infecciosas e parasitárias. Um bom exemplo dessa utilização são os produtos de origem botânica que combatem insetos.



","

O uso desses produtos pode auxiliar no controle da


",esquistossomose., leptospirose.,leishmaniose.,hanseníase.,aids.,C,
21,118,"


As pessoas que utilizam objetos cujo princípio de funcionamento é o mesmo do das alavancas aplicam uma força, chamada de força potente, em um dado ponto da barra, para superar ou equilibrar uma segunda força, chamada de resistente, em outro ponto da barra. Por causa das diferentes distâncias entre os pontos de aplicação das forças, potente e resistente, os seus efeitos também são diferentes. Afigura mostra alguns exemplos desses objetos.










","

Em qual dos objetos a força potente é maior que a força resistente?


",Pinça.,Alicate.,Quebra-nozes.,Carrinho de mão.,Abridor de garrafa.,A,enem-data/enem-2018/118-images/context_img_0.png
22,94,"


A identificação de riscos de produtos perigosos para o transporte rodoviário é obrigatória e realizada por meio da sinalização composta por um painel de segurança, de cor alaranjada, e um rótulo de risco. As informações inseridas no painel de segurança e no rótulo de risco, conforme determina a legislação, permitem que se identifique o produto transportado e os perigos a ele associados.
A sinalização mostrada identifica uma substância que está sendo transportada em um caminhão.












Os três algarismos da parte superior do painel indicam o “Número de risco”. O número 268 indica tratar-se de um gás (2), tóxico (6) e corrosivo (8). Os quatro dígitos da parte inferior correspondem ao “Número ONU”, que identifica o produto transportado.

BRASIL. Resolução n. 420, de 12/02/2004, da Agência Nacional de Transportes Terrestres (ANTT)/Ministério dos Transportes (adaptado).
ABNT. NBR 7500: identificação para o transporte terrestre, manuseio, movimentação e
armazenamento de produtos. Rio de Janeiro, 2004 (adaptado).



","

Considerando a identificação apresentada no caminhão, o código 1005 corresponde à substância


",enem-data/enem-2018/94-images/alt_img_0.png,enem-data/enem-2018/94-images/alt_img_1.png,enem-data/enem-2018/94-images/alt_img_2.png,enem-data/enem-2018/94-images/alt_img_3.png,enem-data/enem-2018/94-images/alt_img_4.png,C,enem-data/enem-2018/94-images/context_img_0.png
23,124,"


Nos manuais de instalação de equipamentos de som há o alerta aos usuários para que observem a correta polaridade dos fios ao realizarem as conexões das caixas de som. As figuras ilustram o esquema de conexão das caixas de som de um equipamento de som mono, no qual os alto-falantes emitem as mesmas ondas. No primeiro caso, a ligação obedece às especificações do fabricante e no segundo mostra uma ligação na qual a polaridade está invertida.










","

O que ocorre com os alto-falantes E e D se forem conectados de acordo com o segundo esquema?


",O alto-falante E funciona normalmente e o D entra em curto-circuito e não emite som.,O alto-falante E emite ondas sonoras com frequências ligeiramente diferentes do alto-falante D provocando o fenômeno de batimento.,O alto-falante E emite ondas sonoras com frequências e fases diferentes do alto-falante D provocando o fenômeno conhecido como ruído.,O alto-falante E emite ondas sonoras que apresentam um lapso de tempo em relação às emitidas pelo alto-falante D provocando o fenômeno de reverberação.,O alto-falante E emite ondas sonoras em oposição de fase às emitidas pelo alto-falante D provocando o fenômeno de interferência destrutiva nos pontos equidistantes aos alto-falantes.,E,enem-data/enem-2018/124-images/context_img_0.png
24,106,"


Muitos smartphones e tablets não precisam mais de teclas, uma vez que todos os comandos podem ser dados ao se pressionar a própria tela. Inicialmente essa tecnologia foi proporcionada por meio das telas resistivas, formadas basicamente por duas camadas de material condutor transparente que não se encostam até que alguém as pressione, modificando a resistência total do circuito de acordo com o ponto onde ocorre o toque.
A imagem é uma simplificação do circuito formado pelas placas, em que A e B representam pontos onde o circuito pode ser fechado por meio do toque










","

Qual é a resistência equivalente no circuito provocada por um toque que fecha o circuito no ponto A?


",enem-data/enem-2018/106-images/alt_img_0.png,enem-data/enem-2018/106-images/alt_img_1.png,enem-data/enem-2018/106-images/alt_img_2.png,enem-data/enem-2018/106-images/alt_img_3.png,enem-data/enem-2018/106-images/alt_img_4.png,C,enem-data/enem-2018/106-images/context_img_0.png
25,126,"


Anabolismo e catabolismo são processos celulares antagônicos, que são controlados principalmente pela ação hormonal. Por exemplo, no fígado a insulina atua como um hormônio com ação anabólica, enquanto o glucagon tem ação catabólica e ambos são secretados em resposta ao nível de glicose sanguínea.



","

Em caso de um indivíduo com hipoglicemia, o hormônio citado que atua no catabolismo induzirá o organismo a


",realizar a fermentação lática.,metabolizar aerobicamente a glicose.,produzir aminoácidos a partir de ácidos graxos.,transformar ácidos graxos em glicogênio.,estimular a utilização do glicogênio.,E,
26,97,"


O grafeno é uma forma alotrópica do carbono constituído por uma folha planar (arranjo bidimensional) de átomos de carbono compactados e com a espessura de apenas um átomo. Sua estrutura é hexagonal, conforme a figura.










","

Nesse arranjo, os átomos de carbono possuem hibridação


",enem-data/enem-2018/97-images/alt_img_0.png,enem-data/enem-2018/97-images/alt_img_1.png,enem-data/enem-2018/97-images/alt_img_2.png,enem-data/enem-2018/97-images/alt_img_3.png,enem-data/enem-2018/97-images/alt_img_4.png,B,enem-data/enem-2018/97-images/context_img_0.png
27,128,"


Afigura representa um prisma óptico, constituído de um material transparente, cujo índice de refração é crescente com a frequência da luz que sobre ele incide. Um feixe luminoso, composto por luzes vermelha, azul e verde, incide na face A, emerge na face B e, após ser refletido por um espelho. Incide num flime para fotografia colorida, revelando três pontos.










","

Observando os pontos luminosos revelados no flime, de baixo para cima, constatam-se as seguintes cores:


","Vermelha, verde, azul.","Verde, vermelha, azul."," Azul, verde, vermelha.","Verde, azul, vermelha.","Azul, vermelha, verde.",A,enem-data/enem-2018/128-images/context_img_0.png
28,110,"


Ao pesquisar um resistor feito de um novo tipo de material, um cientista observou o comportamento mostrado no gráico tensão versus corrente.
 










","

Após a análise do gráfico, ele concluiu que a tensão em função da corrente é dada pela equação 
O gráfico da resistência elétrica (R) do resistor em função
da corrente (i) é


",enem-data/enem-2018/110-images/alt_img_0.png,enem-data/enem-2018/110-images/alt_img_1.png,enem-data/enem-2018/110-images/alt_img_2.png,enem-data/enem-2018/110-images/alt_img_3.png,enem-data/enem-2018/110-images/alt_img_4.png,D,enem-data/enem-2018/110-images/context_img_0.png
29,133,"


Visando a melhoria estética de um veículo, o vendedor de uma loja sugere ao consumidor que ele troque as rodas de seu automóvel de aro 15 polegadas para aro 17 polegadas, o que corresponde a um diâmetro maior do conjunto roda e pneu.



","

Duas consequências provocadas por essa troca de
aro são:


",Elevar a posição do centro de massa do veículo tornando-o mais instável e aumentar a velocidade do automóvel em relação à indicada no velocímetro.,Abaixar a posição do centro de massa do veículo tornando-o mais instável e diminuir a velocidade do automóvel em relação à indicada no velocímetro.,Elevar a posição do centro de massa do veículo tornando-o mais estável e aumentar a velocidade do automóvel em relação à indicada no velocímetro.,Abaixar a posição do centro de massa do veículo tornando-o mais estável e diminuir a velocidade do automóvel em relação à indicada no velocímetro.,Elevar a posição do centro de massa do veículo tornando-o mais estável e diminuir a velocidade do automóvel em relação à indicada no velocímetro.,A,
30,130,"


Considere, em um fragmento ambiental, uma árvore matriz com frutos (M) e outras cinco que produziram flores e são apenas doadoras de pólen (DP1, DP2, DP3, DP4 e DP5). Foi excluída a capacidade de autopolinização das árvores. Os genótipos da matriz, da semente (S1) e das prováveis fontes de pólen foram obtidos pela análise de dois locos (loco A e loco B) de marcadores de DNA, conforme a figura.










","

A progênie S1 recebeu o pólen de qual doadora?


",DP1 ,DP2 ,DP3 ,DP4 ,DP5,E,enem-data/enem-2018/130-images/context_img_0.png
31,122,"


Alguns materiais sólidos são compostos por átomos que interagem entre si formando ligações que podem ser covalentes, iônicas ou metálicas. A figura apresenta a energia potencial de ligação em função da distância interatômica em um sólido cristalino. Analisando essa figura, observa-se que, na temperatura de zero kelvin, a distância de equilíbrio da ligação entre os átomos  corresponde ao valor mínimo de energia potencial. Acima dessa temperatura, a energia térmica fornecida aos átomos aumenta sua energia cinética e faz com que eles oscilem em torno de uma posição de equilíbrio média (círculos cheios), que é diferente para cada temperatura. A distância de ligação pode variar sobre toda a extensão das linhas horizontais, identificadas com o valor da temperatura, de  a , (temperaturas crescentes).










","

O deslocamento observado na distância média revela o fenômeno da


",ionização.,dilatação.,dissociação.,quebra de ligações covalentes.,formação de ligações metálicas.,B,"enem-data/enem-2018/122-images/context_img_0.png,enem-data/enem-2018/122-images/context_img_1.png,enem-data/enem-2018/122-images/context_img_2.png,enem-data/enem-2018/122-images/context_img_3.png"
32,135,"


O petróleo é uma fonte de energia de baixo custo e de larga utilização como matéria-prima para uma grande variedade de produtos. É um óleo formado de várias substâncias de origem orgânica, em sua maioria hidrocarbonetos de diferentes massas molares.
São utilizadas técnicas de separação para obtenção dos componentes comercializáveis do petróleo.
Além disso, para aumentar a quantidade de frações comercializáveis, otimizando o produto de origem fóssil, utiliza-se o processo de craqueamento.



","

O que ocorre nesse processo?


",Transformação das frações do petróleo em outras moléculas menores.,Reação de óxido-redução com transferência de elétrons entre as moléculas.,Solubilização das frações do petróleo com a utilização de diferentes solventes.,Decantação das moléculas com diferentes massas molares pelo uso de centrífugas.,Separação dos diferentes componentes do petróleo em função de suas temperaturas de ebulição.,A,
33,132,"


O manejo adequado do solo possibilita a manutenção de sua fertilidade à medida que as trocas de nutrientes entre matéria orgânica, água, solo e o ar são mantidas para garantir a produção. Algumas espécies iônicas de alumínio são tóxicas, não só para a planta, mas para muitos organismos como as bactérias responsáveis pelas transformações no ciclo do nitrogênio. O alumínio danifica as membranas das células das raízes e restringe a expansão de suas paredes, com isso, a planta não cresce adequadamente. Para promover benefícios para a produção agrícola, é recomendada a remediação do solo utilizando calcário 

BRADY, N. C.; WEIL, R. R. Elementos da natureza e propriedades dos solos. Porto Alegre: Bookman, 2013 (adaptado)



","

Essa remediação promove no solo o(a)


","diminuição do pH, deixando-o fértil.","solubilização do alumínio, ocorrendo sua lixiviação pela chuva.","interação do íon cálcio com o íon alumínio, produzindo uma liga metálica.","reação do carbonato de cálcio com os íons alumínio, formando alumínio metálico.","aumento da sua alcalinidade, tornando os íons alumínio menos disponíveis.",E,enem-data/enem-2018/132-images/context_img_0.png
34,134,"


As células e os organismos precisam realizar trabalho para permanecerem vivos e se reproduzirem. A energia metabólica necessária para a realização desse trabalho é oriunda da oxidação de combustíveis, gerados no ciclo do carbono, por meio de processos capazes de interconverter diferentes formas da energia.










","

Nesse ciclo, a formação de combustíveis está vinculada à conversão de energia


",térmica em cinética.,química em térmica.,eletroquímica em calor.,cinética em eletromagnética.,eletromagnética em química.,E,enem-data/enem-2018/134-images/context_img_0.png
35,158,"


Um artesão possui potes cilíndricos de tinta cujas medidas externas são 4 cm de diâmetro e 6 cm de altura. Ele pretende adquirir caixas organizadoras para armazenar seus potes de tinta, empilhados verticalmente com tampas voltadas para cima, de forma que as caixas possam ser fechadas. No mercado,  existem cinco opções de caixas organizadoras, com tampa, em formato de  paralelepípedo reto retângulo, vendidas pelo mesmo preço, possuindo as seguintes dimensões internas:




","

Qual desses modelos o artesão deve adquirir para conseguir armazenar o maior número de potes por caixa?


",I,II,III,IV,V,D,enem-data/enem-2018/158-images/context_img_0.png
36,127,"


Usando um densímetro cuja menor divisão da escala, isto é, a diferença entre duas marcações consecutivas, é de, um estudante realizou um teste de densidade: colocou este instrumento na água pura e observou que ele atingiu o repouso na posição mostrada.










","

Em dois outros recipientes A e B contendo 2 litros de água pura, em cada um, ele adicionou 100 g e 200 g de NaCl, respectivamente.
Quando o cloreto de sódio é adicionado à água pura ocorre sua dissociação formando os íons e . Considere que esses íons ocupam os espaços
intermoleculares na solução.
Nestes recipientes, a posição de equilíbrio do densímetro
está representada em:


",enem-data/enem-2018/127-images/alt_img_0.png,enem-data/enem-2018/127-images/alt_img_1.png,enem-data/enem-2018/127-images/alt_img_2.png,enem-data/enem-2018/127-images/alt_img_3.png,enem-data/enem-2018/127-images/alt_img_4.png,D,"enem-data/enem-2018/127-images/context_img_0.png,enem-data/enem-2018/127-images/context_img_1.png"
37,129,"


Tensoativos são compostos orgânicos que possuem comportamento anfifílico. Isto é, possuem duas regiões,
uma hidrofóbica e outra hidrofílica. O principal tensoativo aniônico sintético surgiu na década de 1940 e teve grande
aceitação no mercado de detergentes em razão do melhor desempenho comparado ao do sabão. No entanto, o uso desse produto provocou grandes problemas ambientais, dentre eles a resistência ã degradação biológica, por causa dos diversos carbonos terciários na cadela que compõe a porção hidrofóbica desse tensoativo aniônico. As ramificações na cadela dificultam sua degradação, levando ã persistência no melo ambiente por longos períodos. Isso levou a sua substituição na maioria dos países por tensoativos biodegradáveis, ou seja, com cadeias alquílicas lineares.

PENTEADO, J. C. P.; EL SEOUD, O. A.; CARVALHO, L. R. F. […]: uma abordagem ambiental e analítica. Química Nova, n. 5, 2006 (adaptado).



","

Qual a fórmula estrutural do tensoativo persistente no ambiente mencionado no texto?


",enem-data/enem-2018/129-images/alt_img_0.png,enem-data/enem-2018/129-images/alt_img_1.png,enem-data/enem-2018/129-images/alt_img_2.png,enem-data/enem-2018/129-images/alt_img_3.png,enem-data/enem-2018/129-images/alt_img_4.png,B,
38,113,"


Células solares à base de sensibilizadas por corantes (S) são promissoras e poderão vir a substituir as células de silício. Nessas células, o corante adsorvido sobre o  é responsável por absorver a energia luminosa , e o corante excitado (S*) é capaz de transferir elétrons para o . Um esquema dessa célula e os processos envolvidos estão ilustrados na figura. A conversão de energia solar em elétrica ocorre por meio da sequência de reações apresentadas.










","

A reação 3 é fundamental para o contínuo funcionamento da célula solar, pois


",enem-data/enem-2018/113-images/alt_img_0.png,enem-data/enem-2018/113-images/alt_img_1.png,enem-data/enem-2018/113-images/alt_img_2.png,enem-data/enem-2018/113-images/alt_img_3.png,enem-data/enem-2018/113-images/alt_img_4.png,B,"enem-data/enem-2018/113-images/context_img_0.png,enem-data/enem-2018/113-images/context_img_1.png,enem-data/enem-2018/113-images/context_img_2.png,enem-data/enem-2018/113-images/context_img_3.png,enem-data/enem-2018/113-images/context_img_4.png"
