,number,context,question,A,B,C,D,E,answer,context-images
10,99,"


Em casa, Hideo ainda podia seguir fiel ao imperador japonês e às tradições que trouxera no navio que aportara em Santos. […] Por isso Hideo exigia que, aos domingos, todos estivessem juntos durante o almoço. Ele se sentava à cabeceira da mesa; à direita ficava Hanashiro, que era o primeiro filho, e Hitoshi, o segundo, e à esquerda, Haruo, depois Hiroshi, que era o mais novo. […] A esposa, que também era mãe, e as filhas, que também eram irmãs, aguardavam de pé ao redor da mesa […]. Haruo reclamava, não se cansava de reclamar: que se sentassem também as mulheres à mesa, que era um absurdo aquele costume. Quando se casasse, se sentariam à mesa a esposa e o marido, um em frente ao outro, porque não era o homem melhor que a mulher para ser o primeiro […]. Elas seguiam de pé, a mãe um pouco cansada dos protestos do filho, pois o momento do almoço era sagrado, não era hora de levantar bandeiras inúteis […].

NAKASATO, O. Nihonjin. São Paulo: Benvirá, 2011 (fragmento).



","

Referindo-se a práticas culturais de origem nipônica, o narrador registra as reações que elas
provocam na família e mostra um contexto em que


",a obediência ao imperador leva ao prestígio pessoal.,as novas gerações abandonam seus antigos hábitos.,a refeição é o que determina a agregação familiar,os conflitos de gênero tendem a ser neutralizados.,o lugar à mesa metaforiza uma estrutura de poder,E,
11,96,"


Ler não é decifrar, como num jogo de adivinhações, o sentido de um texto. É, a partir do texto, ser capaz de atribuir-lhe significado, conseguir relacioná-lo a todos os outros textos significativos para cada um, reconhecer  nele o tipo de  leitura que seu autor pretendia e, dono da própria vontade, entregar-se a essa leitura, ou rebelar-se contra ela, propondo uma outra não prevista.

(LAJOLO, M.  Do mundo  da leitura para a  leitura do  mundo. São  Paulo:  Ática, 1993)



","

Nesse  texto, a  autora apresenta reflexões sobre o  processo de produção de  sentidos, valendo-se da metalinguagem.  Essa função da linguagem torna-se evidente pelo  fato de  o  texto


",ressaltar a importância da  intertextualidade.,propor leituras diferentes das previsíveis.,apresentar o ponto de vista da autora.,discorrer sobre o ato da leitura.,focar a participação do leitor.,D,
12,94,"










ACCIÓN POÉTICA LIMA. Disponível em: https://twitter.com. Acesso em: 30 maio 2016.



","

Nesse grafite, realizado por um grupo que faz intervenções artísticas na cidade de Lima, há um jogo de palavras como verbo “poner”. Na primeira ocorrência, o verbo equivale a “vestir uma roupa”, já na segunda, indica


",início de ação.,mudança de estado.,conclusão de ideia.,simultaneidade de fatos.,continuidade de processo.,B,enem-data/enem-2016/94-images/context_img_0.png
13,102,"


PINHÃO Sai ao mesmo tempo que BENONA entra.
BENONA: Eurico, Eudoro Vicente está lá fora e quer falar com você.
EURICÃO: Benona, minha irmã, eu sei que ele está lá fora, mas não quero falar com ele.
BENONA: Mas Eurico, nós lhe devemos certas atenções.
EURICÃO: Você, que foi noiva dele. Eu, não!
BENONA: Isso são coisas passadas.
EURICÃO: Passadas para você, mas o prejuízo foi meu. Esperava que Eudoro, com todo aquele dinheiro, se tornasse meu cunhado. Era uma boca a menos e um patrimônio a mais. E o peste me traiu. Agora, parece que ouviu dizer que eu tenho um tesouro. E vem louco atrás dele, sedento, atacado de verdadeira hidrofobia. Vive farejando ouro, como um cachorro da molest’a, como um urubu, atrás do sangue dos outros. Mas ele está enganado. Santo Antônio há de proteger minha pobreza e minha devoção.

SUASSUNA, A. O santo e a porca, Rio de Janeiro: José Olympio, 2013 (fragmento)



","

Nesse texto teatral, o emprego das expressões “o peste” e “cachorro da molest’a” contribui para


",marcar a classe social das personagens.,caracterizar usos linguísticos de uma região.,enfatizar a relação familiar entre as personagens.,sinalizar a influência do gênero nas escolhas vocabulares.,demonstrar o tom autoritário da fala de uma das personagens.,B,
14,94,"










Disponível em: www.ct.gov. Acesso em: 30 jul. 2012 (adaptado).



","

Orientações à população são encontradas também em sites oficiais. Ao clicar no endereço eletrônico mencionado no cartaz disponível na internet, o leitor tem acesso aos (às)


",ações do governo local referentes a calamidades.,relatos de sobreviventes em tragédias marcantes.,tipos de desastres naturais possíveis de acontecer.,informações sobre acidentes ocorridos em Connecticut.,medidas de emergência a serem tomadas em catástrofes.,E,enem-data/enem-2016/94-images/context_img_0.png
15,104,"


Antiode
Poesia, não será esse
o sentido em que
ainda te escrevo:
flor! (Te escrevo:
flor! Não uma
flor, nem aquela
flor-Virtude – em disfarçados urinóis).
Flor é a palavra
flor; verso inscrito
no verso, como as
manhãs no tempo.
Flor é o salto
da ave para o voo:
o saltofora do sono
quando seu tecido
se rompe; é uma explosão
posta a funcionar,
como uma máquina,
uma jarra de flores.

MELO NETO, J. C. Psicologia da composição Rio de Janeiro Nova Fronteira, 1997 (fragmento)



","

A poesia é marcada pela recriação do objeto por meio da linguagem, sem necessariamente explicá-lo. Nesse fragmento de João Cabral de Melo Neto, poeta da geração de 1945, o sujeito lírico propõe a recriação poética de


","uma palavra, a partir de imagens com as quais ela pode ser comparada, a fim de assumir novos significados.","um urinol, em referência às artes visuais ligadas às vanguardas do início do século XX.","uma ave, que compõe, com seus movimentos, uma imagem historicamente ligada à palavra poética.","uma máquina, levando em consideração a relevância do discurso técnico-científico pós-Revolução Industrial.","um tecido, visto que sua composição depende de elementos intrínsecos ao eu lírico.",A,
16,108,"


Sem acessórios nem som
Escrever só para me livrar
de escrever.
Escrever sem ver, com riscos
sentindo falta dos acompanhamentos
com as mesmas lesmas
e figuras sem força de expressão.
Mas tudo desafina:
o pensamento pesa
tanto quanto o corpo
enquanto corto os conectivos
corto as palavras rentes
com tesoura de jardim
cega e bruta
com facão de mato.
Mas a marca deste corte
tem que ficar
nas palavras que sobraram.
Qualquer coisa do que desapareceu
continuou nas margens, nos talos
no atalho aberto a talhe de foice
no caminho de rato

FREITAS FILHO, A. Máquina de escrever: poesia reunida e revista. Rio de Janeiro: Nova Fronteira, 2003.



","

Nesse texto, a reflexão sobre o processo criativo aponta para uma concepção de atividade
poética que põe em evidência o(a)


","angustiante necessidade de produção, presente em “Escrever só para me livrar/ de escrever”.","imprevisível percurso da composição, presente em “no atalho aberto a talhe de foice/ no caminho de rato”.","agressivo trabalho de supressão, presente em “corto as palavras rentes/ com tesoura de jardim/ cega e bruta”.","inevitável frustração diante do poema, presente em “Mas tudo desafina:/ o pensamento pesa/ tanto quanto o corpo”.","conflituosa relação com a inspiração, presente em “sentindo falta dos acompanhamentos/ e figuras sem força de expressão”.",C,
17,105,"


Qual é a segurança do sangue?
Para que o sangue esteja disponível para aqueles que necessitam, os indivíduos saudáveis devem criar o hábito de doar sangue e encorajar amigos e familiares saudáveis a praticarem o mesmo ato.
A prática de selecionar criteriosamente os doadores, bem como as rígidas normas aplicadas para testar, transportar, estocar e transfundir o sangue doado fizeram dele um produto muito mais seguro do que já foi anteriormente.
Apenas pessoas saudáveis e que não sejam de risco para adquirir doenças infecciosas transmissíveis pelo sangue, como hepatites B e C, HIV, sífilis e Chagas, podem doar sangue.
Se você acha que sua saúde ou comportamento pode colocar em risco a vida de quem for receber seu sangue, ou tem a real intenção de apenas realizar o teste para o vírus HIV, NÃO DOE SANGUE.
Cumpre destacar que apesar de o sangue doado ser testado para as doenças transmissíveis conhecidas no momento, existe um período chamado de janela imunológica em que um doador contaminado por um determinado vírus pode transmitir a doença através do seu sangue.
DA SUA HONESTIDADE DEPENDE A VIDA DE QUEM VAI RECEBER SEU SANGUE.

Disponível em: www.prosangue.sp.gov.br. Acesso em: 24 abr. 2015 (adaptado).



","

Nessa campanha, as informações apresentadas têm como objetivo principal


",conscientizar o doador de sua corresponsabilidade pela qualidade do sangue.,garantir a segurança de pessoas de grupos de risco durante a doação de sangue.,esclarecer o público sobre a segurança do processo de captação do sangue.,alertar os doadores sobre as dificuldades enfrentadas na coleta de sangue.,ampliar o número de doadores para manter o banco de sangue.,A,
18,106,"


TEXTO I
Entrevistadora – eu vou conversar aqui com a professora A. D. … o português então não é uma língua difícil?
Professora – olha se você parte do princípio… que a língua portuguesa não é só regras gramaticais… não se você se apaixona pela língua que você… já domina que você já fala ao chegar na escola se o teu professor cativa você a ler obras da literatura… obras da/ dos meios de comunicação… se você tem acesso a revistas… é… a livros didáticos… a… livros de literatura o mais formal o e/ o difícil é porque a escola transforma como eu já disse as aulas de língua portuguesa em análises gramaticais.
TEXTO II
Entrevistadora – Vou conversar com a professora A. D. O português é uma língua difícil?
Professora – Não, se você parte do princípio que a língua portuguesa não é só regras gramaticais. Ao chegar à escola, o aluno já domina e fala a língua. Se o professor motivá-lo a ler obras literárias, e se tem acesso a revistas, a livros didáticos, você se apaixona pela língua. O que torna difícil é que a escola transforma as aulas de língua portuguesa em análises gramaticais.

MARCUSCHI, L. A. Da fala para a escrita: atividades de retextualização.
São Paulo: Cortez, 2001 (adaptado).



","

O Texto I é a transcrição de uma entrevista concedida por uma professora de português a um programa de rádio. O Texto II é a adaptação dessa entrevista para a modalidade escrita. Em comum, esses textos


",apresentam ocorrências de hesitações e reformulações.,são modelos de emprego de regras gramaticais.,são exemplos de uso não planejado da língua.,apresentam marcas da linguagem literária.,são amostras do português culto urbano.,E,
19,103,"


Soneto VII
Onde estou? Este sítio desconheço:
Quem fez tão diferente aquele prado?
Tudo outra natureza tem tomado;
E em contemplá-lo tímido esmoreço.
Uma fonte aqui  houve; eu  não  me esqueço
De estar a ela um dia reclinado:
Ali em vale um monte está mudado:
Quando pode dos anos o progresso!
Árvores  aqui vi  tão  florescentes
Que faziam perpétua a primavera:
Nem troncos vejo agora decadentes.
Eu me  engano: a região esta  não era;
Mas que venho a estranhar, se estão presentes
Meus males, com que tudo degenera.

(COSTA, C.M. Poemas. Disponível em  www.dominiopublico.gov.br. Acesso em 7 jul  2012)



","

No soneto de  Claudio Manuel da Costa, a cangústia provocada pela sensação de solidão.ontemplação da  paisagem permite  ao  eu  lírico uma reflexão em que transparece uma


",angústia provocada pela sensação de solidão.,resignação diante das  mudanças do  meio ambiente.,dúvida existencial em  face do espaço desconhecido.,intenção de recriar o passado por meio da paisagem.,empatia entre os sofrimentos do eu e  a agonia da terra.,E,
20,107,"


Galinha cega
O dono correu atrás de sua branquinha, agarrou-a, lhe examinou os olhos. Estavam direitinhos, graças a Deus, e muito pretos. Soltou-a no terreiro e lhe atirou mais milho. A galinha continuou a bicar o chão desorientada. Atirou ainda mais, com paciência, até que ela se fartasse. Mas não conseguiu com o gasto de milho, de que as outras se aproveitaram, atinar com a origem daquela desorientação. Que é que seria aquilo, meu Deus do céu? Se fosse efeito de uma pedrada na cabeça e se soubesse quem havia mandado a pedra, algum moleque da vizinhança, aí… Nem por sombra imaginou que era a cegueira irremediável que principiava.
Também a galinha, coitada, não compreendia nada, absolutamente nada daquilo. Por que não vinham mais os dias luminosos em que procurava a sombra das pitangueiras? Sentia ainda o calor do sol, mas tudo quase sempre tão escuro. Quase que já não sabia onde é que estava a luz, onde é que estava a sombra.

GUIMARAENS, J. A. Contos e novelas. Rio de Janeiro: Imago, 1976 (fragmento).



","

Ao apresentar uma cena em que um menino atira milho às galinhas e observa com atenção uma delas, o narrador explora um recurso que conduz a uma expressividade fundamentada na


","captura de elementos da vida rural, de feições peculiares.","caracterização de um quintal de sítio, espaço de descobertas.","confusão intencional da marcação do tempo, centrado na infância.","apropriação de diferentes pontos de vista, incorporados afetivamente.","fragmentação do conflito gerador, distendido como apoio à emotividade.",D,
21,111,"


Mandinga — Era a denominação que, no período das grandes navegações, os portugueses davam à costa ocidental da África. A palavra se tornou sinônimo de feitiçaria porque os exploradores lusitanos consideravam bruxos os africanos que ali habitavam – é que eles davam indicações sobre a existência de ouro na região. Em idioma nativo, mandinga designava terra de feiticeiros. A palavra acabou virando sinônimo de feitiço, sortilégio.
 

COTRIM, M. O pulo do gato 3. São Paulo: Geração Editorial, 2009 (fragmento).



","

No texto, evidencia-se que a construção do significado da palavra mandinga resulta de um(a)


",contexto sócio-histórico.,diversidade étnica.,descoberta geográfica.,apropriação religiosa.,contraste cultural.,A,
22,116,"


Esses chopes dourados
[…]
quando a geração de meu pai
batia na minha
a minha achava que era normal
que a geração de cima
só podia educar a de baixo
batendo
quando a minha geração batia na de vocês
ainda não sabia que estava errado
mas a geração de vocês já sabia
e cresceu odiando a geração de cima
aí chegou esta hora
em que todas as gerações já sabem de tudo
e é péssimo
ter pertencido à geração do meio
tendo errado quando apanhou da de cima
e errado quando bateu na de baixo
e sabendo que apesar de amaldiçoados
éramos todos inocentes.

WANDERLEY, J. In: MORICONI, II (Org.). Os cem melhores poemas brasileiros do século, Rio de Janeiro: Objetiva, 2001 (fragmento)



","

Ao expressar uma percepção de atitudes e valores situados na passagem do tempo, o eu lírico manifesta uma angústia sintetizada na


",compreensão da efemeridade das convicções antes vistas como sólidas.,consciência das imperfeições aceitas na construção do  senso comum.,revolta das novas gerações contra modelos tradicionais de educação.,incerteza da expectativa de mudança por parte das futuras gerações.,crueldade atribuída à forma de punição praticada pelos mais velhos.,B,
23,110,"


O senso comum é que só os seres humanos são capazes de rir. Isso não é verdade?
Não. O riso básico – o da brincadeira, da diversão, da expressão física do riso, do movimento da face e da vocalização — nós compartilhamos com diversos animais. Em ratos, já foram observadas vocalizações ultrassônicas – que nós não somos capazes de perceber – e que eles emitem quando estão brincando de “rolar no chão”. Acontecendo de o cientista provocar um dano em um local específico no cérebro, o rato deixa de fazer essa vocalização e a brincadeira vira briga séria. Sem o riso, o outro pensa que está sendo atacado. O que nos diferencia dos animais é que não temos apenas esse mecanismo básico. Temos um outro mais evoluído. Os animais têm o senso de brincadeira, como nós, mas não têm senso de humor. O córtex, a parte superficial do cérebro deles, não é tão evoluído como o nosso. Temos mecanismos corticais que nos permitem, por exemplo, interpretar uma piada.

Disponível em http://globonews.globo.com. Acesso em 31 maio 2012 (adaptado)



","

A coesão textual é responsável por estabelecer relações entre as partes do texto. Analisando o trecho “Acontecendo de o cientista provocar um dano em um local específico no cérebro”, verifica-se que ele estabelece com a oração seguinte uma relação de


","finalidade, porque os danos causados ao cérebro têm por finalidade provocar a falta de vocalização dos ratos.","oposição, visto que o dano causado em um local específico no cérebro é contrário à vocalização dos ratos.","condição, pois é preciso que se tenha lesão específica no cérebro para que não haja vocalização dos ratos.","consequência, uma vez que o motivo de não haver mais vocalização dos ratos é o dano causado no cérebro.","proporção, já que à medida que se lesiona o cérebro não é mais possível que haja vocalização dos ratos.",C,
24,112,"


TEXTO I
Nesta época do ano, em que comprar compulsivamente é a principal preocupação de boa parte da população, é imprescindível refletirmos sobre a importância da mídia na propagação de determinados comportamentos que induzem ao consumismo exacerbado. No clássico livro O capital, Karl Marx aponta que no capitalismo os bens materiais, ao serem fetichizados, passam a assumir qualidades que vão além da mera materialidade. As coisas são personificadas e as pessoas são coisificadas. Em outros termos, um automóvel de luxo, uma mansão em um bairro nobre ou a ostentação de objetos de determinadas marcas famosas são alguns dos fatores que conferem maior valorização e visibilidade social a um indivíduo.

LADEIRA, F. F. Reflexões sobre o consumismo. Disponível em: http://observatoriodaimprensa.com.br. Acesso em 18 Jan.2015.





TEXTO II
Todos os dias, em algum nível, o consumo atinge nossa vida, modifica nossas relações, gera e rege sentimentos, engendra fantasias, aciona comportamentos, faz sofrer, faz gozar. Às vezes constrangendo-nos em nossas ações no mundo, humilhando e aprisionando, às vezes ampliando nossa imaginação e nossa capacidade de desejar, consumimos e somos consumidos. Numa época toda codificada como a nossa, o código da alma (o código do ser) virou código do consumidor! Fascínio pelo consumo, fascínio do consumo. Felicidade, luxo, bem-estar, boa forma, lazer, elevação espiritual, saúde, turismo, sexo, família e corpo são hoje reféns da engrenagem do consumo.

BARCELLOS, G. A alma do consumo. Disponível em: www.diplomatique.org.br. Acesso em 18 jan 2015.



","

Esses textos propõem uma reflexão crítica sobre o consumismo. Ambos partem do ponto de vista de que esse hábito


",desperta o desejo de ascensão social.,provoca mudanças nos valores sociais.,advém de necessidades suscitadas pela publicidade.,deriva da inerente busca por felicidade pelo ser humano.,resulta de um apelo do mercado em determinadas datas.,B,
25,113,"


Quem procura a essência de um conto no espaço que fica entre a obra e seu autor comete um erro: é muito melhor procurar não no terreno que fica entre o escritor e sua obra, mas justamente no terreno que fica entre o texto e seu leitor.

OZ, A. De amor e trevas. São Paulo: Cia. das Letras, 2005 (fragmento).



","

A progressão temática de um texto pode ser estruturada por meio de diferentes recursos coesivos, entre os quais se destaca a pontuação. Nesse texto, o emprego dos dois pontos caracteriza uma operação textual realizada com a finalidade de


",comparar elementos opostos.,relacionar informações gradativas.,intensificar um problema conceitual.,introduzir um argumento esclarecedor.,assinalar uma consequência hipotética.,D,
26,101,"










TOZZI, C. Colcha de retalhos. Mosaico figurativo. Estação de Metrô Sé. Disponível em: www.arteforadomuseu.com.br. Acesso em 8 mar. 2013.



","

Colcha de retalhos representa a essência do mural e convida o público a


",apreciar a estética do cotidiano.,interagir com os elementos da composição.,refletir sobre elementos do inconsciente do artista.,reconhecer a estética clássica das formas.,contemplar a obra por meio da movimentação física.,A,enem-data/enem-2016/101-images/context_img_0.png
