,number,context,question,A,B,C,D,E,answer,context-images
10,98,"







","

Os principais recursos utilizados para envolvimento e adesão do leitor à campanha institucional incluem


",o emprego de enumeração de itens e apresentação de títulos expressivos.,o uso de orações subordinadas condicionais e temporais.,o emprego de pronomes como “você” e “sua” e o uso do imperativo.,a construção de figuras metafóricas e o uso de repetição.,o fornecimento de número de telefone gratuito para contato.,C,enem-data/enem-2009/98-images/context_img_0.png
11,110,"


O “Portal Domínio Público”, lançado em novembro de 2004, propõe o compartilhamento de conhecimentos de forma equânime e gratuita, colocando à disposição de todos os usuários da Internet, uma biblioteca virtual que deverá constituir referência para professores, alunos, pesquisadores e para a população em geral.
Esse portal constitui um ambiente virtual que permite a coleta, a integração, a preservação e o compartilhamento de conhecimentos, sendo seu principal objetivo o de promover o amplo acesso às obras literárias, artísticas e científicas (na forma de textos, sons, imagens e vídeos), já em domínio público ou que tenham a sua divulgação devidamente autorizada.

BRASIL. Ministério da Educação. Disponível em: http://www.dominiopublico.gov.br.
Acesso em: 29 jul. 2009 (adaptado).



","

Considerando a função social das informações geradas nos sistemas de comunicação e informação, o ambiente virtual descrito no texto exemplifica


",a dependência das escolas públicas quanto ao uso de sistemas de informação.,"a ampliação do grau de interação entre as pessoas, a partir de tecnologia convencional.","a democratização da informação, por meio da disponibilização de conteúdo cultural e científico à sociedade.",a comercialização do acesso a diversas produções culturais nacionais e estrangeiras via tecnologia da informação e da comunicação.,a produção de repertório cultural direcionado a acadêmicos e educadores.,C,
12,102,"







","

Tendo em vista a segunda fala do personagem entrevistado, constata-se que


",o entrevistado deseja convencer o jornalista a não publicar um livro.,o principal objetivo do entrevistado é explicar o significado da palavra motivação.,"são utilizados diversos recursos da linguagem literária, tais como a metáfora e a metonímia.",o entrevistado deseja informar de modo objetivo o jornalista sobre as etapas de produção de um livro.,o principal objetivo do entrevistado é evidenciar seu sentimento com relação ao processo de produção de um livro.,E,enem-data/enem-2009/102-images/context_img_0.png
13,106,"







","

Os quadrinhos exemplificam que as Histórias em Quadrinhos constituem um gênero textual


","em que a imagem pouco contribui para facilitar a interpretação da mensagem contida no texto, como pode ser constatado no primeiro quadrinho.","cuja linguagem se caracteriza por ser rápida e clara, que facilita a compreensão, como se percebe na fala do segundo quadrinho: “</DIV> </SPAN> &ltBR CLEAR = ALL> < BR> &ltBR> &ltSCRIPT>”.","em que o uso de letras com espessuras diversas está ligado a sentimentos expressos pelos personagens, como pode ser percebido no último quadrinho.","que possui em seu texto escrito características próximas a uma conversação face a face, como pode ser percebido no segundo quadrinho.","que a localização casual dos balões nos quadrinhos expressa com clareza a sucessão cronológica da história, como pode ser percebido no segundo quadrinho.",D,enem-data/enem-2009/106-images/context_img_0.png
14,93,"


Analise as seguintes avaliações de possíveis resultados de
um teste na Internet.










","

Depreende-se, a partir desse conjunto de informações, que o teste que deu origem a esses resultados, além de estabelecer um perfil para o usuário de sites de relacionamento, apresenta preocupação com hábitos e propõe mudanças de comportamento direcionadas


",ao adolescente que acessa sites de entretenimento.,ao profissional interessado em aperfeiçoamento tecnológico. ,à pessoa que usa os sites de relacionamento para complementar seu círculo de amizades.,ao usuário que reserva mais tempo aos sites de relacionamento do que ao convívio pessoal com os amigos.,ao leitor que se interessa em aprender sobre o funcionamento de diversos tipos de sites de relacionamento.,D,enem-data/enem-2009/93-images/context_img_0.png
15,109,"







","

A linguagem da tirinha revela


",o uso de expressões linguísticas e vocabulário próprios de épocas antigas.,o uso de expressões linguísticas inseridas no registro mais formal da língua.,o caráter coloquial expresso pelo uso do tempo verbal no segundo quadrinho.,o uso de um vocabulário específico para situações comunicativas de emergência.,a intenção comunicativa dos personagens: a de estabelecer a hierarquia entre eles. ,C,enem-data/enem-2009/109-images/context_img_0.png
16,114,"









Você sabia que as metrópoles são as grandes consumidoras dos produtos feitos com recursos naturais da Amazônia? Você pode diminuir os impactos à floresta adquirindo produtos com selos de certificação. Eles são encontrados em itens que vão desde lápis e embalagens de papelão até móveis, cosméticos e materiais de construção. Para receber os selos esses produtos devem ser fabricados sob 10 princípios éticos, entre eles o respeito à legislação ambiental e aos direitos de povos indígenas e populações que vivem em nossas matas nativas.

Vida simples. Ed. 74, dez. 2008.



","

O texto e a imagem têm por finalidade induzir o leitor a uma mudança de comportamento a partir do(a)


",consumo de produtos naturais provindos da Amazônia.,cuidado na hora de comprar produtos alimentícios.,verificação da existência do selo de padronização de produtos industriais.,certificação de que o produto foi fabricado de acordo com os princípios éticos.,verificação da garantia de tratamento dos recursos naturais utilizados em cada produto.,D,enem-data/enem-2009/114-images/context_img_0.png
17,117,"


Canção do vento e da minha vida
O vento varria as folhas,
O vento varria os frutos,
O vento varria as flores…
 E a minha vida ficava
 Cada vez mais cheia
 De frutos, de flores, de folhas.
[…]
O vento varria os sonhos
E varria as amizades…
O vento varria as mulheres…
 E a minha vida ficava
 Cada vez mais cheia
 De afetos e de mulheres.
O vento varria os meses
E varria os teus sorrisos…
O vento varria tudo!
 E a minha vida ficava
 Cada vez mais cheia
 De tudo.

BANDEIRA, M. Poesia completa e prosa. Rio de Janeiro: José Aguilar, 1967.



","

Na estruturação do texto, destaca-se


",a construção de oposições semânticas.,a apresentação de ideias de forma objetiva.,"o emprego recorrente de figuras de linguagem, como o eufemismo.",a repetição de sons e de construções sintáticas semelhantes.,a inversão da ordem sintática das palavras.,D,
18,115,"


Teatro do Oprimido é um método teatral que sistematiza exercícios, jogos e técnicas teatrais elaboradas pelo teatrólogo brasileiro Augusto Boal, recentemente falecido, que visa à desmecanização física e intelectual de seus praticantes. Partindo do princípio de que a linguagem teatral não deve ser diferenciada da que é usada cotidianamente pelo cidadão comum (oprimido), ele propõe condições práticas para que o oprimido se aproprie dos meios do fazer teatral e, assim, amplie suas possibilidades de expressão. Nesse sentido, todos podem desenvolver essa linguagem e, consequentemente, fazer teatro. Trata-se de um teatro em que o espectador é convidado a substituir o protagonista e mudar a condução ou mesmo o fim da história, conforme o olhar interpretativo e contextualizado do receptor.

Companhia Teatro do Oprimido. Disponível em: www.ctorio.org.br.
Acesso em: 1 jul. 2009 (adaptado).



","

Considerando-se as características do Teatro do Oprimido apresentadas, conclui-se que


","esse modelo teatral é um método tradicional de fazer teatro que usa, nas suas ações cênicas, a linguagem rebuscada e hermética falada normalmente pelo cidadão comum. ","a forma de recepção desse modelo teatral se destaca pela separação entre atores e público, na qual os atores representam seus personagens e a plateia assiste passivamente ao espetáculo. ","sua linguagem teatral pode ser democratizada e apropriada pelo cidadão comum, no sentido de proporcionar-lhe autonomia crítica para compreensão e interpretação do mundo em que vive. ",o convite ao espectador para substituir o protagonista e mudar o fim da história evidencia que a proposta de Boal se aproxima das regras do teatro tradicional para a preparação de atores. ,"a metodologia teatral do Teatro do Oprimido segue a concepção do teatro clássico aristotélico, que visa à desautomação física e intelectual de seus praticantes. ",C,
19,118,"


Canção do vento e da minha vida
O vento varria as folhas,
O vento varria os frutos,
O vento varria as flores…
 E a minha vida ficava
 Cada vez mais cheia
 De frutos, de flores, de folhas.
[…]
O vento varria os sonhos
E varria as amizades…
O vento varria as mulheres…
 E a minha vida ficava
 Cada vez mais cheia
 De afetos e de mulheres.
O vento varria os meses
E varria os teus sorrisos…
O vento varria tudo!
 E a minha vida ficava
 Cada vez mais cheia
 De tudo.

BANDEIRA, M. Poesia completa e prosa. Rio de Janeiro: José Aguilar, 1967.



","

Predomina no texto a função da linguagem


","fática, porque o autor procura testar o canal de comunicação.","metalinguística, porque há explicação do significado das expressões.","conativa, uma vez que o leitor é provocado a participar de uma ação.","referencial, já que são apresentadas informações sobre acontecimentos e fatos reais.","poética, pois chama-se a atenção para a elaboração especial e artística da estrutura do texto.",E,
20,116,"


A dança é importante para o índio preparar o corpo e a garganta e significa energia para o corpo, que fica robusto. Na aldeia, para preparo físico, dançamos desde cinco horas da manhã até seis horas da tarde, passa-se o dia inteiro dançando quando os padrinhos planejam a dança dos adolescentes. O padrinho é como um professor, um preparador físico dos adolescentes. Por exemplo, o padrinho sonha com um determinado canto e planeja para todos entoarem. Todos os tipos de dança vêm dos primeiros xavantes: Wamarĩdzadadzeiwawẽ, Butséwawẽ, Tseretomodzatsewawẽ, que foram descobrindo através da sabedoria como iria ser a cultura Xavante. Até hoje existe essa cultura, essa celebração. Quando o adolescente fura a orelha é obrigatório ele dançar toda a noite, tem de acordar meia-noite para dançar e cantar, é obrigatório, eles vão chamando um ao outro com um grito especial.

WÉRÉ’ É TSI’RÓBÓ, E. A dança e o canto-celebração da existência xavante. VIS-Revista do Programa de Pós-Graduação em Arte da UnB. V. 5, n. 2, dez. 2006.



","

A partir das informações sobre a dança Xavante, conclui-se que o valor da diversidade artística e da tradição cultural apresentados originam-se da


",iniciativa individual do indígena para a prática da dança e do canto. ,excelente forma física apresentada pelo povo Xavante. ,multiculturalidade presente na sua manifestação cênica. ,"inexistência de um planejamento da estética da dança, caracterizada pelo ineditismo. ",preservação de uma identidade entre a gestualidade ancestral e a novidade dos cantos a serem entoados.,E,
21,121,"


No decênio de 1870, Franklin Távora defendeu a tese de que no Brasil havia duas literaturas independentes dentro da mesma língua: uma do Norte e outra do Sul, regiões segundo ele muito diferentes por formação histórica, composição étnica, costumes, modismos linguísticos etc. Por isso, deu aos romances regionais que
publicou o título geral de Literatura do Norte. Em nossos dias, um escritor gaúcho, Viana Moog, procurou mostrar com bastante engenho que no Brasil há, em verdade, literaturas setoriais diversas, refletindo as características locais.

CANDIDO, A. A nova narrativa. A educação pela noite e
outros ensaios. São Paulo: Ática, 2003



","

Com relação à valorização, no romance regionalista brasileiro, do homem e da paisagem de determinadas regiões nacionais, sabe-se que


","o romance do Sul do Brasil se caracteriza pela temática essencialmente urbana, colocando em relevo a formação do homem por meio da mescla de características locais e dos aspectos culturais trazidos de fora pela imigração europeia.","José de Alencar, representante, sobretudo, do romance urbano, retrata a temática da urbanização das cidades brasileiras e das relações conflituosas entre as raças. ","o romance do Nordeste caracteriza-se pelo acentuado realismo no uso do vocabulário, pelo temário local, expressando a vida do homem em face da natureza agreste, e assume frequentemente o ponto de vista dos menos favorecidos. ","a literatura urbana brasileira, da qual um dos expoentes é Machado de Assis, põe em relevo a formação do homem brasileiro, o sincretismo religioso, as raízes africanas e indígenas que caracterizam o nosso povo. ","Érico Veríssimo, Rachel de Queiroz, Simões Lopes Neto e Jorge Amado são romancistas das décadas de 30 e 40 do século XX, cuja obra retrata a problemática do homem urbano em confronto com a modernização do país promovida pelo Estado Novo. ",D,
22,124,"


Oximoro, ou paradoxismo, é uma figura de retórica em que se combinam palavras de sentido oposto que parecem excluir-se mutuamente, mas que, no contexto, reforçam a expressão.

Dicionário Eletrônico Houaiss da Língua Portuguesa.



","

Considerando a definição apresentada, o fragmento poético da obra Cantares, de Hilda Hilst, publicada em 2004, em que pode ser encontrada a referida figura de retórica é:


",“Dos dois contemplo  rigor e fixidez.  Passado e sentimento  me contemplam” (p. 91).,“De sol e lua  De fogo e vento  Te enlaço” (p. 101).,"“Areia, vou sorvendo  A água do teu rio” (p. 93).",“Ritualiza a matança  de quem só te deu vida.  E me deixa viver  nessa que morre” (p. 62).,“O bisturi e o verso.  Dois instrumentos  entre as minhas mãos” (p. 95).,D,
23,120,"


Se os tubarões fossem homens
Se os tubarões fossem homens, eles seriam mais gentis com os peixes pequenos?
Certamente, se os tubarões fossem homens, fariam construir resistentes gaiolas no mar para os peixes pequenos, com todo o tipo de alimento, tanto animal como vegetal. Cuidariam para que as gaiolas tivessem sempre água fresca e adotariam todas as providências sanitárias.
Naturalmente haveria também escolas nas gaiolas. Nas aulas, os peixinhos aprenderiam como nadar para a goela dos tubarões. Eles aprenderiam, por exemplo, a usar a geografia para localizar os grandes tubarões deitados preguiçosamente por aí. A aula principal seria, naturalmente, a formação moral dos peixinhos. A eles seria ensinado que o ato mais grandioso e mais sublime é o sacrifício alegre de um peixinho e que todos deveriam acreditar nos tubarões, sobretudo quando estes dissessem que cuidavam de sua felicidade futura. Os peixinhos saberiam que este futuro só estaria garantido se aprendessem a obediência.
Cada peixinho que na guerra matasse alguns peixinhos inimigos seria condecorado com uma pequena Ordem das Algas e receberia o título de herói.

BRECHT, B. Histórias do Sr. Keuner. São Paulo: Ed. 34, 2006 (adaptado)



","

Como produção humana, a literatura veicula valores que nem sempre estão representados diretamente no texto, mas são transfigurados pela linguagem literária e podem até entrar em contradição com as convenções sociais e revelar o quanto a sociedade perverteu os valores humanos que ela própria criou. É o que ocorre na narrativa do dramaturgo alemão Bertolt Brecht mostrada. Por meio da hipótese apresentada, o autor


","demonstra o quanto a literatura pode ser alienadora ao retratar, de modo positivo, as relações de opressão existentes na sociedade. ","revela a ação predatória do homem no mar, questionando a utilização dos recursos naturais pelo homem ocidental. ","defende que a força colonizadora e civilizatória do homem ocidental valorizou a organização das sociedades africanas e asiáticas, elevando-as ao modo de organização cultural e social da sociedade moderna.","questiona o modo de organização das sociedades ocidentais capitalistas, que se desenvolveram fundamentadas nas relações de opressão em que os mais fortes exploram os mais fracos. ","evidencia a dinâmica social do trabalho coletivo em que os mais fortes colaboram com os mais fracos, de modo a guiá-los na realização de tarefas. ",D,
24,122,"



Quando eu falo com vocês, procuro usar o código de vocês. A figura do índio no Brasil de hoje não pode ser aquela de 500 anos atrás, do passado, que representa aquele primeiro contato. Da mesma forma que o Brasil de hoje não é o Brasil de ontem, tem 160 milhões de pessoas com diferentes sobrenomes. Vieram para cá asiáticos, europeus, africanos, e todo mundo quer ser brasileiro. A importante pergunta que nós fazemos é: qual é o pedaço de índio que vocês têm? O seu cabelo? São seus olhos? Ou é o nome da sua rua? O nome da sua praça? Enfim, vocês devem ter um pedaço de índio dentro de vocês. Para nós, o importante é que vocês olhem para a gente como seres humanos, como pessoas que nem precisam de paternalismos, nem precisam ser tratadas com privilégios. Nós não queremos tomar o Brasil de vocês, nós queremos compartilhar esse Brasil com vocês.


 


TERENA, M. Debate. MORIN, E. Saberes globais e saberes locais.
Rio de Janeiro: Garamond, 2000 (adaptado).



","

Na situação de comunicação da qual o texto foi retirado, a norma padrão da língua portuguesa é empregada com a finalidade de


",demonstrar a clareza e a complexidade da nossa língua materna. ,situar os dois lados da interlocução em posições simétricas. ,comprovar a importância da correção gramatical nos diálogos cotidianos. ,mostrar como as línguas indígenas foram incorporadas à língua portuguesa. ,ressaltar a importância do código linguístico que adotamos como língua nacional. ,B,
25,113,"









A feição deles é serem pardos, maneira d’avermelhados, de bons rostos e bons narizes, bem feitos. Andam nus, sem nenhuma cobertura, nem estimam nenhuma cousa cobrir, nem mostrar suas vergonhas. E estão acerca disso com tanta inocência como têm em mostrar o rosto.

CAMINHA, P. V. A carta. Disponível em: www.dominiopublico.gov.br.
Acesso em: 12 ago. 2009.



","

Ao se estabelecer uma relação entre a obra de Eckhout e o trecho do texto de Caminha, conclui-se que


","ambos se identificam pelas características estéticas marcantes, como tristeza e melancolia, do movimento romântico das artes plásticas.","o artista, na pintura, foi fiel ao seu objeto, representando-o de maneira realista, ao passo que o texto é apenas fantasioso.","a pintura e o texto têm uma característica em comum, que é representar o habitante das terras que sofreriam processo colonizador.",o texto e a pintura são baseados no contraste entre a cultura europeia e a cultura indígena.,"há forte direcionamento religioso no texto e na pintura, uma vez que o índio representado é objeto da catequização jesuítica.",C,enem-data/enem-2009/113-images/context_img_0.png
