,number,context,question,A,B,C,D,E,answer,context-images
10,23,"


Cerca de 1% do lixo urbano é constituído por resíduos sólidos contendo elementos tóxicos. Entre esses elementos estão metais pesados como o cádmio, o chumbo e o mercúrio, componentes de pilhas e baterias, que são perigosos à saúde humana e ao meio ambiente. Quando descartadas em lixos comuns, pilhas e baterias vão para aterros sanitários ou lixões a céu aberto, e o vazamento de seus componentes contamina o solo, os rios e o lençol freático, atingindo a flora e a fauna. Por serem bioacumulativos e não biodegradáveis, esses metais chegam de forma acumulada aos seres humanos, por meio da cadeia alimentar. A legislação vigente (Resolução CONAMA no 257/1999) regulamenta o destino de pilhas e baterias após seu esgotamento energético e determina aos fabricantes e/ou importadores a quantidade máxima permitida desses metais em cada tipo de pilha/bateria, porém o problema ainda persiste.

Disponível em: http://www.mma.gov.br.
Acesso em: 11 jul. 2009 (adaptado).



","

Uma medida que poderia contribuir para acabar definitivamente com o problema da poluição ambiental por metais pesados relatado no texto seria


",deixar de consumir aparelhos elétricos que utilizem pilha ou bateria como fonte de energia.,"usar apenas pilhas ou baterias recarregáveis e de vida útil longa e evitar ingerir alimentos contaminados, especialmente peixes.","devolver pilhas e baterias, após o esgotamento da energia armazenada, à rede de assistência técnica especializada para repasse a fabricantes e/ou importadores.","criar nas cidades, especialmente naquelas com mais de 100 mil habitantes, pontos estratégicos de coleta de baterias e pilhas, para posterior repasse a fabricantes e/ou importadores.","exigir que fabricantes invistam em pesquisa para a substituição desses metais tóxicos por substâncias menos nocivas ao homem e ao ambiente, e que não sejam bioacumulativas.",E,
11,52,"


O ano de 1968 ficou conhecido pela efervescência social, tal como se pode comprovar pelo seguinte trecho, retirado de texto sobre propostas preliminares para uma revolução cultural: “É preciso discutir em todos os lugares e com todos. O dever de ser responsável e pensar politicamente diz respeito a todos, não é privilégio de uma minoria de iniciados. Não devemos nos surpreender com o caos das ideias, pois essa é a condição para a emergência de novas ideias. Os pais do regime devem compreender que autonomia não é uma palavra vã; ela supõe a partilha do poder, ou seja, a mudança de sua natureza. Que ninguém tente rotular o movimento atual; ele não tem etiquetas e não precisa delas”.

Journal de la comune étudiante. Textes et documents. Paris: Seuil, 1969 (adaptado)



","

Os movimentos sociais, que marcaram o ano de 1968,


","foram manifestações desprovidas de conotação política, que tinham o objetivo de questionar a rigidez dos padrões de comportamento social fundados em valores tradicionais da moral religiosa. ","restringiram-se às sociedades de países desenvolvidos, onde a industrialização avançada, a penetração dos meios de comunicação de massa e a alienação cultural que deles resultava eram mais evidentes. ","resultaram no fortalecimento do conservadorismo político, social e religioso que prevaleceu nos países ocidentais durante as décadas de 70 e 80. ","tiveram baixa repercussão no plano político, apesar de seus fortes desdobramentos nos planos social e cultural, expressos na mudança de costumes e na contracultura. ","inspiraram futuras mobilizações, como o pacifismo, o ambientalismo, a promoção da equidade de gêneros e a defesa dos direitos das minorias.",E,
12,54,"


Os Yanomami constituem uma sociedade indígena do norte da Amazônia e formam um amplo conjunto linguístico e cultural. Para os Yanomami, urihi, a “terrafloresta”, não é um mero cenário inerte, objeto de exploração econômica, e sim uma entidade viva, animada por uma dinâmica de trocas entre os diversos seres que a povoam. A floresta possui um sopro vital, wixia, que é muito longo. Se não a desmatarmos, ela não morrerá. Ela não se decompõe, isto é, não se desfaz. É graças ao seu sopro úmido que as plantas crescem. A floresta não está morta pois, se fosse assim, as florestas não teriam folhas. Tampouco se veria água. Segundo os Yanomami, se os brancos os fizerem desaparecer para desmatá-la e morar no seu lugar, ficarão pobres e acabarão tendo fome e sede.

ALBERT, B. Yanomami, o espírito da floresta. Almanaque Brasil Socioambiental. São Paulo: ISA, 2007 (adaptado).



","

De acordo com o texto, os Yanomami acreditam que


",a floresta não possui organismos decompositores.,o potencial econômico da floresta deve ser explorado.,o homem branco convive harmonicamente com urihi.,as folhas e a água são menos importantes para a floresta que seu sopro vital.,Wixia é a capacidade que tem a floresta de se sustentar por meio de processos vitais.,E,
13,24,"


Umidade relativa do ar é o termo usado para descrever a quantidade de vapor de água contido na atmosfera. Ela é definida pela razão entre o conteúdo real de umidade de uma parcela de ar e a quantidade de umidade que a mesma parcela de ar pode armazenar na mesma temperatura e pressão quando está saturada de vapor, isto é, com 100% de umidade relativa. O gráfico representa a relação entre a umidade relativa do ar e sua temperatura ao longo de um período de 24 horas em um determinado local.










","

Considerando-se as informações do texto e do gráfico, conclui-se que


",a insolação é um fator que provoca variação da umidade relativa do ar.,o ar vai adquirindo maior quantidade de vapor de água à medida que se aquece.,a presença de umidade relativa do ar é diretamente proporcional à temperatura do ar.,"a umidade relativa do ar indica, em termos absolutos, a quantidade de vapor de água existente na atmosfera.","a variação da umidade do ar se verifica no verão, e não no inverno, quando as temperaturas permanecem baixas.",A,enem-data/enem-2009/24-images/context_img_0.png
14,48,"



A Idade Média é um extenso período da História do Ocidente cuja memória é construída e reconstruída segundo as circunstâncias das épocas posteriores. Assim, desde o Renascimento, esse período vem sendo alvo de diversas interpretações que dizem mais sobre o contexto histórico em que são produzidas do que propriamente sobre o Medievo.





","



Um exemplo acerca do que está exposto no texto acima é




",a associação que Hitler estabeleceu entre o III Reich e o Sacro Império Romano Germânico. ,"o retorno dos valores cristãos medievais, presentes nos documentos do Concílio Vaticano II. ",a luta dos negros sul-africanos contra o apartheid inspirada por valores dos primeiros cristãos. ,"o fortalecimento político de Napoleão Bonaparte, que se justificava na amplitude de poderes que tivera Carlos Magno. ","a tradição heroica da cavalaria medieval, que foi afetada negativamente pelas produções cinematográficas de Hollywood.",A,
15,56,"


Na década de 30 do século XIX, Tocqueville escreveu as seguintes linhas a respeito da moralidade nos EUA: “A opinião pública norte-americana é particularmente dura com a falta de moral, pois esta desvia a atenção frente à busca do bem-estar e prejudica a harmonia doméstica, que é tão essencial ao sucesso dos negócios. Nesse sentido, pode-se dizer que ser casto é uma questão de honra”.

TOCQUEVILLE, A. Democracy in America. Chicago: Encyclopædia Britannica, Inc., Great Books 44, 1990 (adaptado).



","

Do trecho, infere-se que, para Tocqueville, os norte- americanos do seu tempo


","buscavam o êxito, descurando as virtudes cívicas.",tinham na vida moral uma garantia de enriquecimento rápido.,valorizavam um conceito de honra dissociado do comportamento ético.,relacionavam a conduta moral dos indivíduos com o progresso econômico.,acreditavam que o comportamento casto perturbava a harmonia doméstica. ,D,
16,58,"


Segundo Aristóteles, “na cidade com o melhor conjunto de normas e naquela dotada de homens absolutamente justos, os cidadãos não devem viver uma vida de trabalho trivial ou de negócios — esses tipos de vida são desprezíveis e incompatíveis com as qualidades morais —, tampouco devem ser agricultores os aspirantes à cidadania, pois o lazer é indispensável ao desenvolvimento das qualidades morais e à prática das atividades políticas”.

VAN ACKER, T. Grécia. A vida cotidiana na cidade-Estado. São Paulo: Atual, 1994.



","

O trecho, retirado da obra Política, de Aristóteles, permite compreender que a cidadania:


","possui uma dimensão histórica que deve ser criticada, pois é condenável que os políticos de qualquer época fiquem entregues à ociosidade, enquanto o resto dos cidadãos tem de trabalhar.","era entendida como uma dignidade própria dos grupos sociais superiores, fruto de uma concepção política profundamente hierarquizada da sociedade. ","estava vinculada, na Grécia Antiga, a uma percepção política democrática, que levava todos os habitantes da pólis a participarem da vida cívica.","tinha profundas conexões com a justiça, razão pela qual o tempo livre dos cidadãos deveria ser dedicado às atividades vinculadas aos tribunais.","vivida pelos atenienses era, de fato, restrita àqueles que se dedicavam à política e que tinham tempo para resolver os problemas da cidade.",B,
17,59,"


Para Caio Prado Jr., a formação brasileira se completaria no momento em que fosse superada a nossa herança de inorganicidade social ― o oposto da interligação com objetivos internos ― trazida da colônia. Este momento alto estaria, ou esteve, no futuro. Se passarmos a Sérgio Buarque de Holanda, encontraremos algo análogo. O país será moderno e estará formado quando superar a sua herança portuguesa, rural e autoritária, quando então teríamos um país democrático. Também aqui o ponto de chegada está mais adiante, na dependência das decisões do presente. Celso Furtado, por seu turno, dirá que a nação não se completa enquanto as alavancas do comando, principalmente do econômico, não passarem para dentro do país. Como para os outros dois, a conclusão do processo encontra-se no futuro, que agora parece remoto.

SCHWARZ, R. Os sete fôlegos de um livro. Sequências brasileiras. São Paulo: Cia. das Letras,1999 (adaptado).



","

Acerca das expectativas quanto à formação do Brasil, a sentença que sintetiza os pontos de vista apresentados no texto é:


","Brasil, um país que vai pra frente.","Brasil, a eterna esperança.","Brasil, glória no passado, grandeza no presente. ","Brasil, terra bela, pátria grande.","Brasil, gigante pela própria natureza.",B,
18,61,"

A definição de eleitor foi tema de artigos nas Constituições brasileiras de 1891 e de 1934. Diz a Constituição da República dos Estados Unidos do Brasil de 1891:
Art. 70. São eleitores os cidadãos maiores de 21 anos que se alistarem na forma da lei.
A Constituição da República dos Estados Unidos do Brasil de 1934, por sua vez, estabelece que:
Art. 180. São eleitores os brasileiros de um e de outro sexo, maiores de 18 anos, que se alistarem na forma da lei.


","



Ao se comparar os dois artigos, no que diz respeito ao gênero dos eleitores, depreende-se que




",a Constituição de 1934 avançou ao reduzir a idade mínima para votar.,"a Constituição de 1891, ao se referir a cidadãos, referia-se também às mulheres. ",os textos de ambas as Cartas permitiam que qualquer cidadão fosse eleitor. ,o texto da carta de 1891 já permitia o voto feminino.,a Constituição de 1891 considerava eleitores apenas indivíduos do sexo masculino. ,E,
19,29,"







","

O antimônio é um elemento químico que possui 50 prótons e possui vários isótopos ― átomos que só se diferem pelo número de nêutrons. De acordo com o gráfico, os isótopos estáveis do antimônio possuem


",entre 12 e 24 nêutrons a menos que o número de prótons.,exatamente o mesmo número de prótons e nêutrons.,entre 0 e 12 nêutrons a mais que o número de prótons.,entre 12 e 24 nêutrons a mais que o número de prótons.,entre 0 e 12 nêutrons a menos que o número de prótons.,D,enem-data/enem-2009/29-images/context_img_0.png
20,62,"


A partir de 1942 e estendendo-se até o final do Estado Novo, o Ministro do Trabalho, Indústria e Comércio de Getúlio Vargas falou aos ouvintes da Rádio Nacional semanalmente, por dez minutos, no programa “Hora do Brasil”. O objetivo declarado do governo era esclarecer os trabalhadores acerca das inovações na legislação de proteção ao trabalho.



GOMES, A. C. A invenção do trabalhismo. Rio de Janeiro: IUPERJ / Vértice. São Paulo: Revista dos Tribunais, 1988 (adaptado).






","



Os programas “Hora do Brasil” contribuíram para




","conscientizar os trabalhadores de que os direitos sociais foram conquistados por seu esforço, após anos de lutas sindicais. ","promover a autonomia dos grupos sociais, por meio de uma linguagem simples e de fácil entendimento. ","estimular os movimentos grevistas, que reivindicavam um aprofundamento dos direitos trabalhistas. ",consolidar a imagem de Vargas como um governante protetor das massas. ,"aumentar os grupos de discussão política dos trabalhadores, estimulados pelas palavras do ministro. ",D,
21,57,"


Na democracia estado-unidense, os cidadãos são incluídos na sociedade pelo exercício pleno dos direitos políticos e também pela ideia geral de direito de propriedade. Compete ao governo garantir que esse direito não seja violado. Como consequência, mesmo aqueles que possuem uma pequena propriedade sentem-se cidadãos de pleno direito.



","

Na tradição política dos EUA, uma forma de incluir socialmente os cidadãos é


",submeter o indivíduo à proteção do governo.,hierarquizar os indivíduos segundo suas posses.,estimular a formação de propriedades comunais.,vincular democracia e possibilidades econômicas individuais.,defender a obrigação de que todos os indivíduos tenham propriedades.,D,
22,64,"


A formação dos Estados foi certamente distinta na Europa, na América Latina, na África e na Ásia. Os Estados atuais, em especial na América Latina — onde as instituições das populações locais existentes à época da conquista ou foram eliminadas, como no caso do México e do Peru, ou eram frágeis, como no caso do Brasil —, são o resultado, em geral, da evolução do transplante de instituições europeias feito pelas metrópoles para suas colônias. Na África, as colônias tiveram fronteiras arbitrariamente traçadas, separando etnias, idiomas e tradições, que, mais tarde, sobreviveram ao processo de descolonização, dando razão para conflitos que, muitas vezes, têm sua verdadeira origem em disputas pela exploração de recursos naturais. Na Ásia, a colonização europeia se fez de forma mais indireta e encontrou sistemas políticos e administrativos mais sofisticados, aos quais se superpôs. Hoje, aquelas formas anteriores de organização, ou pelo menos seu espírito, sobrevivem nas organizações políticas do Estado asiático.

GUIMARÃES, S. P. Nação, nacionalismo, Estado. Estudos Avançados. São Paulo: EdUSP,
v. 22, n.º 62, jan.- abr. 2008 (adaptado).



","

Relacionando as informações ao contexto histórico e geográfico por elas evocado, assinale a opção correta acerca do processo de formação socioeconômica dos continentes mencionados no texto.


","Devido à falta de recursos naturais a serem explorados no Brasil, conflitos étnicos e culturais como os ocorridos na África estiveram ausentes no período da independência e formação do Estado brasileiro.","A maior distinção entre os processos histórico formativos dos continentes citados é a que se estabelece entre colonizador e colonizado, ou seja, entre a Europa e os demais.","À época das conquistas, a América Latina, a África e a Ásia tinham sistemas políticos e administrativos muito mais sofisticados que aqueles que lhes foram impostos pelo colonizador.","Comparadas ao México e ao Peru, as instituições brasileiras, por terem sido eliminadas à época da conquista, sofreram mais influência dos modelos institucionais europeus.","O modelo histórico da formação do Estado asiático equipara-se ao brasileiro, pois em ambos se manteve o espírito das formas de organização anteriores à conquista.",B,
23,60,"


O autor da constituição de 1937, Francisco Campos, afirma no seu livro, O Estado Nacional, que o eleitor seria apático; a democracia de partidos conduziria à desordem; a independência do Poder Judiciário acabaria em injustiça e ineficiência; e que apenas o Poder Executivo, centralizado em Getúlio Vargas, seria capaz de dar racionalidade imparcial ao Estado, pois Vargas teria providencial intuição do bem e da verdade, além de ser um gênio político.



CAMPOS, F. O Estado nacional. Rio de Janeiro: José Olympio, 1940 (adaptado).






","



Segundo as ideias de Francisco Campos,




","os eleitores, políticos e juízes seriam mal-intencionados.","o governo Vargas seria um mal necessário, mas transitório.",Vargas seria o homem adequado para implantar a democracia de partidos.,a Constituição de 1937 seria a preparação para uma futura democracia liberal.,Vargas seria o homem capaz de exercer o poder de modo inteligente e correto.,E,
24,63,"


No final do século XVI, na Bahia, Guiomar de Oliveira denunciou Antônia Nóbrega à Inquisição. Segundo o depoimento, esta lhe dava “uns pós não sabe de quê, e outros pós de osso de finado, os quais pós ela confessante deu a beber em vinho ao dito seu marido para ser seu amigo e serem bem-casados, e que todas estas coisas fez tendo-lhe dito a dita Antônia e ensinado que eram coisas diabólicas e que os diabos lha ensinaram”.



ARAÚJO, E. O teatro dos vícios. Transgressão e transigência na sociedade urbana colonial. Brasília: UnB/José Olympio, 1997.






","



Do ponto de vista da Inquisição,




","o problema dos métodos citados no trecho residia na dissimulação, que acabava por enganar o enfeitiçado. ",o diabo era um concorrente poderoso da autoridade da Igreja e somente a justiça do fogo poderia eliminá-lo. ,os ingredientes em decomposição das poções mágicas eram condenados porque afetavam a saúde da população. ,"as feiticeiras representavam séria ameaça à sociedade, pois eram perceptíveis suas tendências feministas. ",os cristãos deviam preservar a instituição do casamento recorrendo exclusivamente aos ensinamentos da Igreja. ,E,
25,66,"


Colhe o Brasil, após esforço contínuo dilatado no tempo, o que plantou no esforço da construção de sua inserção internacional. Há dois séculos formularam-se os pilares da política externa. Teve o país inteligência de longo prazo e cálculo de oportunidade no mundo difuso da transição da hegemonia britânica para o século americano. Engendrou concepções, conceitos e teoria própria no século XIX, de José Bonifácio ao Visconde do Rio Branco. Buscou autonomia decisória no século XX. As elites se interessaram, por meio de calorosos debates, pelo destino do Brasil. O país emergiu, de Vargas aos militares, como ator responsável e previsível nas ações externas do Estado. A mudança de regime político para a democracia não alterou o pragmatismo externo, mas o aperfeiçoou.

SARAIVA, J. F. S. O lugar do Brasil e o silêncio do parlamento. Correio Braziliense, Brasília,
28 maio 2009 (adaptado).



","

Sob o ponto de vista da política externa brasileira no século XX, conclui-se que


","o Brasil é um país periférico na ordem mundial, devido às diferentes conjunturas de inserção internacional.","as possibilidades de fazer prevalecer ideias e conceitos próprios, no que tange aos temas do comércio internacional e dos países em desenvolvimento, são mínimas.",as brechas do sistema internacional não foram bem aproveitadas para avançar posições voltadas para a criação de uma área de cooperação e associação integrada a seu entorno geográfico.,os grandes debates nacionais acerca da inserção internacional do Brasil foram embasados pelas elites do Império e da República por meio de consultas aos diversos setores da população.,"a atuação do Brasil em termos de política externa evidencia que o país tem capacidade decisória própria, mesmo diante dos constrangimentos internacionais.",E,
26,65,"


No tempo da independência do Brasil, circulavam nas classes populares do Recife trovas que faziam alusão à revolta escrava do Haiti:
Marinheiros e caiados
Todos devem se acabar,
Porque só pardos e pretos
O país hão de habitar.



AMARAL, F. P. do. Apud CARVALHO, A. Estudos pernambucanos. Recife: Cultura Acadêmica, 1907.






","



O período da independência do Brasil registra conflitos raciais, como se depreende




","dos rumores acerca da revolta escrava do Haiti, que circulavam entre a população escrava e entre os mestiços pobres, alimentando seu desejo por mudanças. ","da rejeição aos portugueses, brancos, que significava a rejeição à opressão da Metrópole, como ocorreu na Noite das Garrafadas. ","do apoio que escravos e negros forros deram à monarquia, com a perspectiva de receber sua proteção contra as injustiças do sistema escravista. ","do repúdio que os escravos trabalhadores dos portos demonstravam contra os marinheiros, porque estes representavam a elite branca opressora. ","da expulsão de vários líderes negros independentistas, que defendiam a implantação de uma república negra, a exemplo do Haiti. ",A,
27,68,"


A prosperidade induzida pela emergência das máquinas de tear escondia uma acentuada perda de prestígio. Foi nessa idade de ouro que os artesãos, ou os tecelões temporários, passaram a ser denominados, de modo genérico, tecelões de teares manuais. Exceto em alguns ramos especializados, os velhos artesãos foram colocados lado a lado com novos imigrantes, enquanto pequenos fazendeiros-tecelões abandonaram suas pequenas propriedades para se concentrar na atividade de tecer. Reduzidos à completa dependência dos teares mecanizados ou dos fornecedores de matéria-prima, os tecelões ficaram expostos a sucessivas reduções dos rendimentos.

THOMPSON, E. P. The making of the english working class. Harmondsworth: Penguin Books, 1979 (adaptado).



","

Com a mudança tecnológica ocorrida durante a Revolução Industrial, a forma de trabalhar alterou-se porque


",a invenção do tear propiciou o surgimento de novas relações sociais.,os tecelões mais hábeis prevaleceram sobre os inexperientes.,os novos teares exigiam treinamento especializado para serem operados.,"os artesãos, no período anterior, combinavam a tecelagem com o cultivo de subsistência.",os trabalhadores não especializados se apropriaram dos lugares dos antigos artesãos nas fábricas.,D,
