,number,context,question,A,B,C,D,E,answer,context-images
10,10,"


“Vida perfeita” em redes sociais pode afetar a saúde mental
Nas várias redes sociais que povoam a internet, os chamados digital influencers estão sempre felizes e pregam a felicidade como um estilo de vida. Essas pessoas espalham conteúdo para milhares de seguidores, ditando tendências e mostrando um estilo de vida sonhando por muitos, como o corpo esbelto, viagens incríveis, casas deslumbrantes, carros novos e alegria em tempo integral, algo bem improvável de ocorrer o tempo todo, aponta Carla Furtado, mestre em psicologia e fundadora do Instituto Feliciência.
A problemática pode surgir com a busca incessante por essa felicidade, que gera efeitos colaterais em quem consome diariamente a “vida perfeita” de outros. Daí vem o conceito de positividade tóxica: a expressão tem sido usada para abordar uma espécie de pressão pela adoção de um discurso positivo,  aliada a uma vida editada para as redes sociais. Para manter a saúde mental e evitar ser atingido pela positividade tóxica, o uso racional das redes sociais é o mais indicado, aconselha a médica psiquiatra Renata Nayara Figueiredo, presidente da Associação Psiquiátrica de Brasília (APBr).

Disponível em: https://agenciabrasil.ebc.com.br. Acesso em: 21 nov. 2021  (adaptado).



","

Associada ao ideário de uma “vida perfeita”, a positividade tóxica mencionada no texto é um fenômeno social recente, que se constitui com base em


",representações estereotipadas e superficiais de felicidade.,ressignificações contemporâneas do conceito de alegria.,estilos de vida inacessíveis para a sociedade brasileira.,atitudes contraditórias de influenciadores digitais.,padrões idealizados e nocivos de beleza física.,A,
11,7,"


Firmo, o vaqueiro
No dia seguinte, à hora em que saía o gado, estava eu debruçado à varanda quando vi o cafuzo que preparava o animal viajeiro:
– Raimundinho, como vai ele?…
De longe apontou a palhoça.
– Sim.
O braço caiu-lhe, olhou-me algum tempo comovido; depois, saltando para o animal, levou o polegar à boca fazendo estalar a unha nos dentes: “Às quatro da manhã…
Atirei um verso e disse, para bulir com ele: Pega, velho! Não respondeu. Tio Firmo, mesmo velho e doente, não era homem para deixar um verso no chão… Fui ver, coitado!… estava morto. E deu de esporas para que eu não lhe visse as lágrimas.
 

NETTO, C. In: MARCHEZAN, L. G. (Org.).
O conto regionalista. São Paulo: Martins Fontes, 2009.



","

A passagem registra um momento em que a expressividade lírica é reforçada pela


",plasticidade da imagem do rebanho reunido., sugestão da firmeza do sertanejo ao arrear o cavalo.,situação de pobreza encontrada nos sertões brasileiros., afetividade demonstrada ao noticiar a morte do cantador.,preocupação do vaqueiro em demostrar sua virilidade.,D,
12,8,"


O bebê de tarlatana rosa
– […] Na terça desliguei-me do grupo e caí no mar alto da depravação, só, com uma roupa leve por cima da pele e todos os maus instintos fustigados. De resto a cidade inteira estava assim. É o momento em que por trás das máscaras as meninas confessam paixões aos rapazes, é o instante em que as ligações mais secretas transparecem, em que a virgindade é dúbia e todos nós a achamos inútil, a honra uma caceteação, o bom senso uma fadiga. Nesse momento tudo é possível, os maiores absurdos, os maiores crimes; nesse momento há um riso que galvaniza os sentidos e o beijo se desata naturalmente.
Eu estava trepidante, com uma ânsia de acanalhar-me, quase mórbida. Nada de raparigas do galarim perfumadas e por demais conhecidas, nada do contato familiar, mas o deboche anônimo, o deboche ritual de chegar, pegar, acabar, continuar. Era ignóbil. Felizmente muita gente sofre do mesmo mal no carnaval.

RIO, J. Dentro da noite. São Paulo: Antíqua, 2002.



","

No texto, o personagem vincula ao carnaval atitudes e reações coletivas diante das quais expressa


", consagração da alegria do povo.,atração e asco perante atitudes libertinas.,espanto com a quantidade de foliões nas ruas., intenção de confraternizar com desconhecidos.,reconhecimento da festa como manifestação cultural.,B,
13,5,"







","

Nessa tirinha, o comportamento da mulher expressa


",revolta com a falta de sorte,gosto pela prática da leitura,receio pelo futuro do casamento,entusiasmo com os livros de terror,rejeição ao novo tipo de residência,B,enem-data/enem-2022/5-images/context_img_0.png
14,12,"




JUDD, D. Sem título. 1969.
Disponível em: https://dasartes.com.br. Acesso em: 16 jun. 2022.






Embora não fosse um grupo ou um movimento organizado, o Minimalismo foi um dos muitos rótulos (incluindo estruturas primárias, objetos unitários, arte ABC e Cool Art) aplicados pelos críticos para descrever estruturas aparentemente simples que alguns artistas estavam criando. Quando a arte minimalista começou a surgir, muitos críticos e um público opinativo julgaram-na fria, anônima e imperdoável. Os materiais industriais pré-fabricados frequentemente usados não pareciam “arte”.

DEMPSEY, A. Estilos, escolhas e movimentos. São Paulo: Cosac & Naify, 2003 (adaptado).



","

De acordo com os textos I e II, compreende-se que a obra minimalista é uma


",representação da simplicidade pelo artista.,exploração da técnica da escultura cubista.,valorização do cotidiano por meio da geometria.,utilização da complexidade dos elementos formais.,combinação de formas sintéticas no espaço utilizado.,E,enem-data/enem-2022/12-images/context_img_0.png
15,11,"


TEXTO I







EL GRECO. Laocoonte. Óleo sobre tela, 1,37cm x 1,72cm.
National Gallery of Art, Washington, Estados Unidos, circa 1610-
1614. Disponível em: https://images.nga.gov. Acesso em: 28 jun
2019 (adaptado).






TEXTO II
Essa impressionante obra apresenta o sacerdote Laocoonte sendo punido pelos deuses por tentar alertar os troianos da ameaça do Cavalo de Troia, que escondia um grupo de soldados gregos. Enviadas pelos deuses, serpentes marinhas são vistas matando Laocoonte e seus dois filhos como forma de punição.

KAY, A. In: FARTHING, S. (Org.). Tudo sobre arte.
Rio de Janeiro: Sextante, 2011 (adaptado).



","

Produzida no início do século XVII, a obra maneirista distingue-se pela


",representação da nudez masculina.,distorção ao representar a figura humana.,evocação de um fato da cultura clássica grega.,presença do tema da morte como punição da família.,utilização da perspectiva para integrar os diferentes planos.,B,enem-data/enem-2022/11-images/context_img_0.png
16,3,"




Disponível em: www.inali.gob.mx. Acesso em: 2 dez. 2018.




","

Esse cartaz tem a função social de


",difundi a arte iconográfica indígena mexicana.,resgatar a literatura popular produzida em língua zapoteca.,questionar o conhecimento do povo mexicano sobre as línguas ameríndias,destacar o papel dos órgãos governamentais na conservação das línguas no México.,defender a preservação das línguas originárias garantindo a diversidade linguística mexicana.,E,enem-data/enem-2022/3-images/context_img_0.png
17,15,"


Era o êxodo da seca de 1898. Uma ressurreição de cemitérios antigos — esqueletos redivivos, com o aspecto terroso e o fedor das covas podres.
Os fantasmas estropiados como que iam dançando, de tão trôpegos e trêmulos, num passo arrastado de quem leva as pernas, em vez de ser levado por elas.
Andavam devagar, olhando para trás, como quem quer voltar. Não tinham pressa em chegar, porque não sabiam aonde iam. Expulsos de seu paraíso por espadas de fogo, iam, ao acaso, em descaminhos, no arrastão dos maus fados.
Fugiam do sol e o sol guiava-os nesse forçado nomadismo.
Adelgaçados na magreira cômica, cresciam, como se o vento os levantasse. E os braços afinados desciam-lhes aos joelhos, de mãos abanando.
Vinham escoteiros. Menos os hidrópicos — de ascite consecutiva à alimentação tóxica — com os fardos das barrigas alarmantes.
Não tinham sexo, nem idade, nem condição nenhuma. Eram os retirantes. Nada mais.
 

ALMEIDA, J. A. A bagaceira. Rio de Janeiro: J. Olympio, 1978.



","

Os recursos composicionais que inserem a obra no chamado “Romance de 30” da literatura brasileira manifestam-se aqui no(a)


",desenho cru da realidade dramática dos retirantes.,indefinição dos espaços para efeito de generalização.,análise psicológica da reação dos personagens à seca.,engajamento político do narrador ante as desigualdades.,contemplação lírica da paisagem transformada em alegoria.,A,
18,14,"


A senhora manifestava-se por atos, por gestos, e sobretudo por um certo silêncio, que amargava, que esfolava. Porém desmoralizar escancaradamente o marido, não era com ela.[…]
As negras receberam ordem para meter no serviço a gente do tal compadre Silveira: as cunhadas, ao fuso; os cunhados, ao campo, tratar do gado com os vaqueiros; a mulher e as irmãs, que se ocupassem da ninhada. Margarida não tivera filhos, e como os desejasse com a força de suas vontades, tratava sempre bem aos pequenitos e às mães que os estavam criando. Não era isso uma sentimentalidade cristã, uma ternura, era o egoísta e cru instinto da maternidade, obrando por mera simpatia carnal. Quanto ao pai do lote (referia-se ao Antônio), esse que fosse ajudar ao vaqueiro das bestas.
Ordens dadas, o Quinquim referendava. Cada um moralizava o outro, para moralizar-se.

PAIVA, M. O. Dona Guidinha do Poço. Rio de Janeiro: Tecnoprint, s/d



","

No trecho do romance naturalista, a forma como o narrador julga comportamentos e emoções das personagens femininas revela influência do pensamento


","capitalista, marcado pela distribuição funcional do trabalho.","liberal, buscando a igualdade entre pessoas escravizadas e livres.","científico, considerando o ser humano como um fenômeno biológico. ","religioso, fundamentado na fé e na aceitação dos dogmas do cristianismo","afetivo, manifesto na determinação de acolher familiares e no respeito mútuo",C,
19,13,"


Esaú e Jacó
Bárbara entrou, enquanto o pai pegou da viola e passou ao patamar de pedra, à porta da esquerda. Era uma criaturinha leve e breve, saia bordada, chinelinha no pé. Não se lhe podia negar um corpo airoso. Os cabelos, apanhados no alto da cabeça por um pedaço de fita enxovalhada, faziam-lhe um solidéu natural, cuja borla era suprida por um raminho de arruda. Já vai nisto um pouco de sacerdotisa. O mistério estava nos olhos. Estes eram opacos, não sempre nem tanto que não fossem também lúcidos e agudos, e neste último estado eram igualmente compridos; tão compridos e tão agudos que entravam pela gente abaixo, revolviam o coração e tornavam cá fora, prontos para nova entrada e outro revolvimento. Não te minto dizendo que as duas sentiram tal ou qual fascinação. Bárbara interrogou-as; Natividade disse ao que vinha e entregou-lhe os retratos dos filhos e os cabelos cortados, por lhe haverem dito que bastava.
– Basta, confirmou Bárbara. Os meninos são seus filhos?
– São.
 

ASSIS, M. Obra completa. Rio de Janeiro: Nova Aguilar, 1994.



","

No relato da visita de duas mulheres ricas a uma vidente no Morro do Castelo, a ironia — um dos traços mais representativos da narrativa machadiana — consiste no


",modo de vestir dos moradores do morro carioca.,senso prático em relação às oportunidades de renda.,mistério que cerca as clientes de práticas de vidência.,misto de singeleza e astúcia dos gestos da personagem.,interesse do narrador pelas figuras femininas ambíguas.,D,
20,16,"




Disponível em: https://tab.uol.com.br/. Acesso em: 25 ago. 2017 (adaptado).




","

O texto sobre os chamados nativos digitais traz informações com a função de


",propor ações específicas para cada etapa da infância.,estabelecer regras que devem ser seguidas à risca.,explicar os efeitos do acesso precoce à internet.,determinar a incorporação de rituais à educação dos filhos.,educar com base em um conjunto de estratégias formativas.,A,enem-data/enem-2022/16-images/context_img_0.png
21,18,"


Criado há cerca de 20 anos na Califórnia, o mountainboard é um esporte de aventura que utiliza uma espécie de skate off-road para realizar manobras similares às das modalidades de snowboard, surf e do próprio skate. A atividade chegou ao Brasil em 1997 e hoje possui centenas de praticantes, um circuito nacional respeitável e mais de uma dezena de pistas espalhadas pelo país. Segundo consta na história oficial, o mountainboard foi criado por praticantes de snowboard que sentiam falta de praticar o esporte nos períodos sem neve. Para isso, eles desenvolveram um equipamento bem simples: uma prancha semelhante ao modelo utilizado na neve (menor e um pouco menos flexível), com dois eixos bem resistentes, alças para encaixar os pés e quatro pneus com câmaras de ar para regular a velocidade que pode ser alcançada em diferentes condições. Com essa configuração, o esporte se mostrou possível em diversos tipos de terreno: grama, terra, pedras, asfalto e areia. Além desses pisos, também é possível procurar pelas próprias trilhas para treinar as manobras.

Disponível em: www.webventure.com.br. Acesso em: 19 jun. 2019.



","

A história da prática do mountainboard representa uma das principais marcas das atividades de aventura, caracterizada pela


",competitividade entre seus praticantes.,atividade com padrões técnicos definidos.,modalidade com regras predeterminadas.,criatividade para adaptações a novos espaços.,necessidade de espaços definidos para a sua realização.,D,
22,20,"


Projeto na Câmara de BH quer a vacinação gratuita de cães contra a leishmaniose
A doença é grave e vem causando preocupação na região metropolitana da capital mineira
Ela é uma doença grave, transmitida pela picada do mosquito-palha, e afeta tanto os seres humanos quanto os cachorros: a leishmaniose. Por ser um problema de saúde pública, a doença pode ganhar uma ação preventiva importante, caso um projeto de lei seja aprovado na Câmara Municipal de Belo Horizonte (CMBH). Diante do alto número de casos da doença na Grande BH, a Comissão de Saúde e Saneamento da CMBH aprovou a proposta de realização de campanhas públicas de vacinação gratuita de cães contra a leishmaniose, tema do PL 404/17, apreciado pelo colegiado em reunião ordinária, no dia 6 de dezembro.

Disponível em: https://www.revistaencontro.com.br/. Acesso em: 11 dez. 2017.



","

Essa notícia, além de cumprir sua função informativa, assume o papel de


",fiscalizar as ações de saúde e saneamento da cidade.,defender os serviços gratuitos de atendimento à população.,conscientizar a população sobre grave problema de saúde pública.,propor campanhas para a ampliação de acesso aos serviços públicos.,responsabilizar os agentes públicos pela demora na tomara de decisões.,C,
23,24,"


Ela era linda. Gostava de dançar, fazia teatro em São Paulo e sonhava ser atriz em Hollywood. Tinha 13 anos quando ganhou uma câmera de vídeo – e uma irmã. As duas se tornaram suas companheiras de experimentações. Adolescente, Elena vivia a criar filminhos e se empenhava em dirigir a pequena Petra nas cenas que inventava. Era exigente com a irmã. E acreditava no potencial da menina para satisfazer seus arroubos de diretora precoce. Por cinco anos, integrou algumas das melhores companhias paulistanas de teatro e participou de preleções para filmes e trabalhos na TV. Nunca foi chamada. No início de 1990, Elena tinha 20 anos quando se mudou para Nova York para cursar artes cênicas e batalhar uma chance no mercado americano. Deslocada, ansiosa, frustrada após alguns testes de elenco malsucedidos, decepcionada com a ausência de reconheci mento e vitimada por uma depressão que se agravava com a falta de perspectivas, Elena pôs fim à vida no segundo semestre. Petra tinha 7 anos. Vinte anos depois, é ela, a irmã caçula, que volta a Nova York para percorrer os últimos passos da irmã, vasculhar seus arquivos e transformar suas memórias em imagem e poesia.
Elena é um filme sobre a irmã que parte e sobre a irmã que fica. É um filme sobre a busca, a perda, a saudade, mas também sobre o encontro, o legado, a memória. Um filme sobre a Elena de Petra e sobre a Petra de Elena, sobre o que ficou de uma na outra e, essencialmente, um filme sobre a delicadeza.

VANUCHI, C. Época, 19 out. 2012 (adaptado)



","

O texto é exemplar de um gênero discursivo que cumpre a função social de


","narrar, por meio de imagem e poesia, cenas da vida das irmãs Petra e Elena.","descrever, por meio das memórias de Petra, a separação de duas irmãs.","sintetizar, por meio das principais cenas do filme, a história de Elena.","lançar, por meio da história de vida do autor, um filme autobiográfico.","avaliar, por meio de análise crítica, o filme em referência.",E,
24,26,"


Morte lenta ao luso infame que inventou a calçada portuguesa. Maldito D. Manuel l e sua corja de tenentes Eusébios. Quadrados de pedregulho irregular socados à mão. À mäo! É claro que ia soltar, ninguém reparou que ia soltar? Branco, preto, branco, preto, as ondas do mar de Copacabana. De que me servem as ondas do mar de Copacabana? Me deem chão liso, sem protuberâncias calcárias. Mosaico estúpido. Mania de mosaico. Joga concreto em cima e aplaina. Buraco, cratera, pedra solta, bueiro-bomba. Depois dos setenta, a vida se transforma numa interminável corrida de obstáculos. A queda é a maior ameaça para o idoso. “Idoso”, palavra odienta. Pior, só “terceira idade”. A queda separa a velhice da senilidade extrema. O tombo destrói a cadeia que liga a cabeça aos pés. Adeus, corpo. Em casa, vou de corrimão em corrimão, tateio móveis e paredes, e tomo banho sentado. Da poltrona para a janela, da janela para a cama, da cama para a poltrona, da poltrona para a janela. Olha aí, outra vez, a pedrinha traiçoeira atrás de me pegar. Um dia eu caio, hoje não.

TORRES. F. Fim. São Paulo: Cia das Letras, 2013.



","

O recurso que caracteriza a organização estrutural desse texto é o(a)


",justaposição de sequências verbais e nominais.,mudança de eventos resultante do jogo temporal.,uso de adjetivos qualificativos na descrição do cenário.,encadeamento semântico pelo uso de substantivos sinônimos.,inter-relação entre orações por elementos linguisticos lógicos.,A,
25,19,"


Ser cronista
Sei que não sou, mas tenho meditado ligeiramente no assunto.
Crônica é um relato? É uma conversa? É um resumo de um estado de espírito? Não sei, pois antes de começar a escrever para o Jornal do Brasil, eu só tinha escrito romances e contos.
E também sem perceber, à medida que escrevia para aqui, ia me tornando pessoal demais, correndo o risco deem breve publicar minha vida passada e presente, o que não pretendo. Outra coisa notei: basta eu saber que estou escrevendo para jornal, isto é, para algo aberto facilmente por todo o mundo, e não para um livro, que só é aberto por quem realmente quer, para que, sem mesmo sentir, o modo de escrever se transforme. Não é que me desagrade mudar, pelo contrário. Mas queria que fossem mudanças mais profundas e interiores que não viessem a se refletir no escrever. Mas mudar só porque isso é uma coluna ou uma crônica? Ser mais leve só porque o leitor assim o quer? Divertir? Fazer passar uns minutos de leitura? E outra coisa: nos meus livros quero profundamente a comunicação profunda comigo e com o leitor. Aqui no Jornal apenas falo com o leitor e agrada-me que ele fique agradado. Vou dizer a verdade: não estou contente.
 

LISPECTOR, C. In: A descoberta do mundo. Rio de Janeiro: Rocco, 1999.



","


No texto, ao refletir sobre a atividade de cronista, a autora questiona características do gênero crônica, como


",relação distanciada entre os interlocutores.,articulação de vários núcleos narrativos.,brevidade no tratamento da temática,descrição minuciosa dos personagens,público leitor exclusivo.,C,
26,25,"


PALAVRA
As gramáticas classificam as palavras em substantivo, adjetivo, verbo, advérbio, conjunção, pronome, numeral, artigo e preposição. Os poetas classificam as palavras pela alma porque gostam de brincar com elas, e para brincar com elas é preciso ter intimidade primeiro. É a alma da palavra que define, explica, ofende ou elogia, se coloca entre o significante e o significado para dizer o que quer, dar sentimento às coisas, fazer sentido. A palavra nuvem chove. A palavra triste chora. A palavra sono dorme. A palavra tempo passa. A palavra fogo queima. A palavra faca corta. A palavra carro corre. A palavra “palavra” diz. O que quer.
E nunca desdiz depois. As palavras tem corpo e alma, mas são diferentes das pessoas em vários pontos. As palavras dizem o que querem, está dito, e pronto.

FALCÃO, A. Pequeno dicionário de palavras ao vento. São Paulo: Salamandra, 2013 (adaptado).
 



","

 
Esse texto, que simula um verbete para a palavra “palavra”, constitui-se como um poema porque


","tematiza o fazer poético, como em ""Os poetas classificam as palavras pela alma"".","utiliza o recurso expressivo da metáfora, como em ""As palavras têm corpo e alma"".","valoriza a gramática da língua, como em ""substantivo, adjetivo, verbo, advérbio, conjunção"".","estabelece comparações, como em ""As palavras têm corpo e alma, mas são diferentes das pessoas"".","apresenta informações pertinentes acerca do conceito de ""palavra"", como em ""As gramáticas classificam as palavras"".",B,
27,22,"


TEXTO I







SILVEIRA, R. In absentia, 1983. Instalação, 17ª Bienal de São Paulo. Disponível em: www.bienal.org.br. Acesso em: set. 2016 (adaptado).






TEXTO II
O termo ready-made foi criado por Marcel Duchamp (1887-1968) para designar um tipo de objeto, por ele inventado, que consiste em um ou mais artigos de uso cotidiano, produzidos em massa, selecionados sem critérios estéticos e expostos como obras de arte em espaços especializados (museus e galerias). Seu primeiro ready-made, de 1912, é uma roda de bicicleta montada sobre um banquinho  (Roda de bicicleta). Ao transformar qualquer objeto em obra de arte, o artista realiza uma crítica radical ao sistema da arte.

Disponível em: www.bienal.org.br. Acesso em: 1 set. 2016 (adaptado)



","

A instalação In absentia propõe um diálogo com o ready-made Roda de bicicleta, demonstrando que


",as formas de criticar obras do passado se repetem.,a recorrência de temas marca a arte do final do século XX.,as criações desmistificam os valores estéticos estabelecidos.,o distanciamento temporal permite a transformação dos referenciais estéticos.,o objeto ausente sugere a degradação da forma superando o modelo artístico.,C,enem-data/enem-2022/22-images/context_img_0.png
