,number,context,question,A,B,C,D,E,answer,context-images
21,70,"


Decreto-Lei n. 1 949, de 27/17/1937
Art. 1.o Fica criado o Departamento de Imprensa e Propaganda (DIP), diretamente  subordinado ao presidente da República.
Art. 2.o O DIP tem por fim:
h) coordenar e incentivar as relações da imprensa com os poderes públicos no sentido de maior aproximação da mesma com os fatos que se ligam aos interesses nacionais;
n) autorizar mensalmente a devolução dos depósitos efetuados pelas empresas jornalísticas para importação de papel para imprensa , uma vez demonstrada, a seu juízo, a eficiência e a utilidade pública dos jornais ou periódicos por elas administrados ou dirigidos.

BRASIL apud CARONE, E. A Terceira República. (1937-1945). São Paulo: Difel, 1982. (Adaptado).



","

Com base nos trechos do decreto, as finalidades do órgão criado permitiram ao governo promover o(a)


",diversificação da opinião pública.,mercantilização da cultura popular.,controle das organizações sindicais.,cerceamento da liberdade de expressão.,privatização dos meios de comunicação,D,
22,73,"


Olhar O Brasil e não ver o sertão
É como negar o queijo com a faca na mão
Esse gigante em movimento
Movido a tijolo e cimento
Precisa de arroz com feijão
Que tenha comida na mesa
Que agradeça sempre a grandeza
De cada pedaço de pão
Agradeça a Clemente
Que leva a semente
Em seu embornal
Zezé e o penoso balé
De pisar no cacau
Maria que amanhece o dia
Lá no milharal

VANDER LEE. Do Brasil, In: Pensei que fosse o céu: ao vivo. Rio de Janeiro: Indie Records, 2006 (fragmento).



","

A letra da canção valoriza uma dimensão do espaço rural brasileiro em sua relação com a cidade ao ressaltar sua função de


",fornecer a mão de obra qualificada.,incorporar a inovação tecnológica.,preservar a diversidade biológica.,promover a produção alimentar.,garantir a moradia básica.,D,
23,65,"


Solos salinos ou alomórficos apresentam como característica comum uma concentração muito alta de sais solúveis e/ou de sódio trocável. Eles ocorrem nos locais mais baixos do relevo, em regiões áridas e semiáridas e próximas do mar. Em regiões semiáridas, por exemplo, o polígono das secas do Nordeste brasileiro, os locais menos elevados recebem água que se escoa dos declives adjacentes, durante as chuvas que caem em alguns meses do ano. Essa água traz soluções de sais minerais e evapora-se rapidamente antes de infiltrar-se totalmente, havendo então, cada vez que esse processo é repetido, um pequeno acúmulo de sais no horizonte superficial que, com o passar dos anos, provoca a salinização do solo. Nas últimas décadas, a expansão das atividades agrícolas na região tem ampliado esse processo.

LEPSCH, |. F. Solos: formação e conservação. São Paulo: Melhoramentos, 1993 (adaptado).



","

As atividades agrícolas, desenvolvidas na região mencionada, intensificam o problema ambiental exposto ao


","realizar florestamentos de pinus, desrespeitando a prática do pousio.","utilizar sistemas de irrigação, desprezando uma drenagem adequada.","instalar açudes nos grotões, retardando a velocidade da vazão fluvial.","desmatar áreas de preservação permanente, causando assoreamento.","aplicar fertilizantes de origem orgânica, modificando a química da terra.",B,
24,68,"


Hoje sou um ser inanimado, mas já tive vida pulsante em seivas vegetais, ful um ser vivo; é bem verdade que do reino vegetal, mas isso não me tirou a percepção de vida vivida como tamborete. Guardo apreço pelos meus criadores, as mãos que me fizeram, me venderam, 6 pelas mulheres que me usaram para suas vendas e de tantas outras maneiras. Essas pessoas, sim, tiveram suas subjetividades, singularidades e pluralidades, que estão incorporadas a mim. É preciso considerar que a nossa história, de móveis de museus, está para além da mera vinculação aos estilos e à patrimonialização que recebemos como bem material vinculado ao patrimônio imaterial. A nossa história está ligada aos dons individuais das pessoas e suas práticas sociais. Alguns indivíduos consagravam-se por terem determinados requisitos, tais como o conhecimento de modelos clássicos ou destreza nos desenhos.

FREITAS, J. M.; OLIVEIRA, L. R. Memórias de um tamborete de baiana: as muitas vozes em um objeto de museu. Revista Brasileira de Pesquisa (Auto)Blográfica, n. 14, maio-ago. 2020 (Adaptado).



","

Ao descrever-se como patrimônio museológico, o objeto abordado no texto associa a sua história às


",habilidades artísticas e culturais dos sujeitos. ,vocações religiosas e pedagógicas dos mestres. ,naturezas antropológica e etnográfica dos expositores. ,preservações arquitetônica e visual dos conservatórios.,competências econômica e financeira dos comerciantes.,A,
25,71,"


Na construção da ferrovia Madeira-Marmoré, o que dizer dos doentes, eternos moribundos a vagar entre delírios fabris, doses de quinino e corredores da morte? O Hospital da Candelária era santuário e túmulo, monumento ao progresso científico e preâmbulo da escuridão. Foi ali, com suas instalações moderníssimas, que médicos e sanitaristas dirigiram seu combate aos males tropicais. As maiores vitimas, contudo, permaneceriam na sombra a margem do palco, cobaias sem consolo, credores sem nome de uma sociedade que  não lhes concedera tempo algum para ser decifrada.

FOOT HARDWAN, F. Trem fantasma: modernidade na selva
São Paulo: Cia das letras,1968 adaptado



","

No texto, há uma crítica ao modo de ocupação do espaço amazônico pautada na


",discrepância entre engenharia ambiental e equilíbrio da fauna,incoerência entre maquinaria estrangeira e controle da floresta,incompatibilidade entre investimento estatal e proteção aos nativos,competição entre farmacologia internacional e produtos de fitoterapia,contradição entre desenvolvimento nacional e respeito aos trabalhadores,E,
26,79,"


Espera, resignado, o dia 13 daquele mês porque, em tal data, usança avoenga lhe faculta sondar o futuro, interrogando a providência. É a experiência tradicional de Santa Luzia. No dia 12 ao anoitecer expõe ao relento, em linha, seis pedrinhas de sal, que representam, em ordem sucessiva da esquerda para a direita, os seis meses vindouros, de janeiro a junho. Ao alvorecer de 13 observa-as: se estão intactas, pressagiam a seca; se a primeira apenas se deliu,  transmudada em aljôfar límpido, é certa a chuva em janeiro; se a segunda, em fevereiro; se a maioria ou todas, é inevitável O inverno benfazejo. Esta experiência é belíssima.

CUNHA, E. Os sertões. São Paulo: Editora Três, 1984.



","

No experimento descrito, a relação com a paisagem e com a religiosidade permite que o sertanejo seja


",afeito à devoção ao aceitar destinos sacralizados.,acostumado à pobreza ao admitir acasos naturais.,habituado ao solo ao conhecer terrenos cultiváveis.,íntimo à Caatinga ao interpretar condições ambientais.,próximo à vegetação ao identificar espécies arbustivas.,D,
27,67,"




Disponível em: http://imguol.com. Acesso em: 30 mar. 2014 (adaptado).




","

Considerando-se que a distância entre o local onde os destroços do avião foram avistados e a cidade de Perth é de 2 cm, a escala aproximada dessa representação cartográfica é:


",1 : 12 500.,1 : 125 000.,1 : 1 250 000.,1 : 12 500 000.,1 : 125 000 000.,E,enem-data/enem-2022/67-images/context_img_0.png
28,74,"


O número cada vez maior de mulheres letradas e interessadas pela literatura e pelas novelas, muitas divulgadas em capítulos, seções, classificadas comumente como folhetim, alçou a um gênero de ficção corrente já em 1840, fazendo parte do florescimento da literatura nacional brasileira, instigando a formação e a ampliação de um público leitor feminino, ávido por novidades, pelo apelo dos folhetins e “narrativas modernas” que encenavam “os dramas e os conflitos de uma mulher em processo de transformação patriarcal e provinciana que, progressivamente, começava a se abrir para modernizar seus costumes”. No Segundo Reinado, as mulheres foram se tornando público determinante na construção da literatura e da imprensa nacional. E não apenas público, porquanto crescerá o número de escritoras que colaboram para isso e emergirá uma imprensa feminina, editada, escrita e dirigida por e para mulheres.

ABRANTES, A. Do álbum de família à vitrine impressa: trajetos de retratos (PB, 1920), Revista Temas em Educação, n. 24, 2015 (adaptado).



","

O registro das atividades descritas associa a inserção da figura feminina nos espaços de leitura e escrita do Segundo Reinado ao(à)


",surgimento de novas práticas culturais.,contestação de antigos hábitos masculinos.,valorização de recentes publicações juvenis.,circulação de variados manuais pedagógicos.,aparecimento de diversas editoras comerciais.,A,
29,64,"


Os caixeiros do comércio a retalho do Rio de Janeiro estiveram entre as primeiras categorias de trabalhadores a se organizar em associações e a exigir a intervenção dos poderes públicos na mediação de suas lutas por direitos. Na década de 1880, os caixeiros participaram da arena política e ganharam as ruas com vários outros, como os republicanos e os abolicionistas.

POPINIGIS, F. “Todas as liberdades são irmãs: os caixeiros e as lutas dos trabalhadores por  direitos entre o Império e a República. Estudos Históricos, n. 59, set-dez. 2018 (adaptado)



","

A atuação dos trabalhadores mencionados no texto representou, na capital do Império, um momento de


",manutenção das regras patronais.,desprendimento das ideias liberais.,fortalecimento dos contratos laborais.,consolidação das estruturas sindicais.,contestação dos princípios monárquicos.,E,
30,66,"




CAZO. Disponível em: www.humorpolitico.com.br. Acesso em: 21 nov. 2021 (adaptado).






TEXTO II
É como se os problemas fossem criados pela pandemia quando, em verdade, isso só demonstra o quanto eles sofrem uma tentativa de serem naturalizados. Eles estavam lá, empurrados para debaixo de vários tapetes. Diversos levantamentos realizados indicam que parcela significativa dos estudantes não têm acesso à internet em suas casas, não têm computadores; têm celulares, mas com pacotes baratos que não permitem assistir a todas as aulas. E, caso tenham celulares e dados, pergunta-se: É possível elaborar um texto no celular? É possível interagir na aula remota pelo celular?

ASSIS. A. E. S. Q. Educação e pandemia. Educação em Revista, n. 37, 2021 (adaptado).



","

A crítica contida no texto e na figura evidencia o seguinte aspecto da sociedade contemporárea:


",Exclusão social.,Expansão digital.,Manifestação cultural.,Organização espacial.,Valorização intelectual.,A,enem-data/enem-2022/66-images/context_img_0.png
