,number,context,question,A,B,C,D,E,answer,context-images
14,13,"


Texto I
O que vemos no país é uma espécie de espraiamento e a manifestação da agressividade através da violência. Isso se desdobra de maneira evidente na criminalidade, que está presente em todos os redutos — seja nas áreas abandonadas pelo poder público, seja na política ou no futebol. O brasileiro não é mais violento do que outros povos, mas a fragilidade do exercício e do reconhecimento da cidadania e a ausência do Estado em vários territórios do país se impõem como um caldo de cultura no qual a agressividade e a violência fincam suas raízes.

Entrevista com Joel Birman. A Corrupção é um crime sem rosto. IstoÉ. Edição 2099, 3 fev. 2010.





Texto II
Nenhuma sociedade pode sobreviver sem canalizar as pulsões e emoções do indivíduo, sem um controle muito específico de seu comportamento. Nenhum controle desse tipo é possível sem que as pessoas anteponham limitações umas às outras, e todas as limitações são convertidas, na pessoa a quem são impostas, em medo de um ou outro tipo.

ELIAS, N. O Processo Civilizador. Rio de Janeiro: Jorge Zahar, 1993.



","



Considerando-se a dinâmica do processo civilizador, tal como descrito no Texto II, o argumento do Texto I acerca da violência e agressividade na sociedade brasileira expressa a




",incompatibilidade entre os modos democráticos de convívio social e a presença de aparatos de controle policial.,manutenção de práticas repressivas herdadas dos períodos ditatoriais sob a forma de leis e atos administrativos.,inabilidade das forças militares em conter a violência decorrente das ondas migratórias nas grandes cidades brasileiras.,dificuldade histórica da sociedade brasileira em institucionalizar formas de controle social compatíveis com valores democráticos.,incapacidade das instituições político-legislativas em formular mecanismos de controle social específicos à realidade social brasileira.,D,
15,15,"










Foto de Jovens em protesto contra a Guerra do Vietnã. Disponível em: http://goldenyears66to69.blogspot.com. Acesso em: 10 out. 2011.







Texto do Cartaz: “Amor e não guerra”





","



Nos anos que se seguiram à Segunda Guerra, movimentos como o Maio de 1968 ou a campanha contra a Guerra do Vietnã culminaram no estabelecimento de diferentes formas de participação política. Seus slogans, tais como “Quando penso em revolução quero fazer amor”, se tornaram símbolos da agitação cultural nos anos 1960, cuja inovação relacionava-se




","à contestação da crise econômica europeia, que fora provocada pela manutenção das guerras coloniais.","à organização partidária da juventude comunista, visando o estabelecimento da ditadura do proletariado.","à unificação das noções de libertação social e libertação individual, fornecendo um significado político ao uso do corpo.","à defesa do amor cristão e monogâmico, com fins à reprodução, que era tomado como solução para os conflitos sociais.","ao reconhecimento da cultura das gerações passadas, que conviveram com a emergência do rock e outras mudanças nos costumes.",C,enem-data/enem-2012/15-images/context_img_0.png
16,18,"


As mulheres quebradeiras de coco-babaçu dos Estados do Maranhão, Piauí, Pará e Tocantins, na sua grande maioria, vivem numa situação de exclusão e subalternidade. O termo quebradeira de coco assume o caráter de identidade coletiva na medida em que as mulheres que sobrevivem dessa atividade e reconhecem sua posição e condição desvalorizada pela lógica da dominação, se organizam em movimentos de resistência e de luta pela conquista da terra, pela libertação dos babaçuais, pela autonomia do processo produtivo. Passam a atribuir significados ao seu trabalho e as suas experiências, tendo como principal referência sua condição preexistente de acesso e uso dos recursos naturais.

ROCHA, M. R. T. A luta das mulheres quebradeiras de coco-babaçu, pela libertação do coco preso e pela posse da terra. In: Anais do VII Congresso Latino-Americano de Sociologia Rural, Quito, 2006 (adaptado).



","

A organização do movimento das quebradeiras de coco de babaçu é resultante da


","constante violência nos babaçuais na confluência de terras maranhenses, piauienses, paraenses e tocantinenses, região com elevado índice de homicídios.","falta de identidade coletiva das trabalhadoras, migrantes das cidades e com pouco vínculo histórico com as áreas rurais do interior do Tocantins, Pará, Maranhão e Piauí.","escassez de água nas regiões de veredas, ambientes naturais dos babaçus, causada pela construção de açudes particulares, impedindo o amplo acesso público aos recursos hídricos.","progressiva devastação das matas dos cocais, em função do avanço da sojicultura nos chapadões do Meio-Norte brasileiro.",dificuldade imposta pelos fazendeiros e posseiros no acesso aos babaçuais localizados no interior de suas propriedades.,E,
17,12,"










Lord Willingdon’s Dilemma (Disponível em: www.gandhiserve.org. Acesso em: 21 nov.2011.)



","



O cartum, publicado em 1932, ironiza as consequências sociais das constantes prisões de Mahatma Gandhi pelas autoridades britânicas, na Índia, demonstrando




",a ineficiência do sistema judiciário inglês no território indiano.,o apoio da população hindu à prisão de Gandhi.,o caráter violento das manifestações hindus frente à ação inglesa.,a impossibilidade de deter o movimento liderado por Gandhi. ,a indiferença das autoridades britânicas frente ao apelo popular hindu.,D,enem-data/enem-2012/12-images/context_img_0.png
18,19,"


Diante dessas inconsistências e de outras que ainda preocupam a opinião pública, nós, jornalistas, estamos encaminhando este documento ao Sindicato dos Jornalistas Profissionais no Estado de São Paulo, para que o entregue à Justiça; e da Justiça esperamos a realização de novas diligências capazes de levar à completa elucidação desses fatos e de outros que porventura vierem a ser levantados.



Em nome da verdade. In: O Estado de São Paulo, 3 fev. 1976. Apud. FILHO, I. A. Brasil, 500 anos em documentos. Rio de Janeiro: Mauad, 1999.






","



A morte do jornalista Vladimir Herzog, ocorrida durante o regime militar, em 1975, levou a medidas como o abaixo-assinado feito por profissionais da imprensa de São Paulo. A análise dessa medida tomada indica a




",certeza do cumprimento das leis.,superação do governo de exceção.,violência dos terroristas de esquerda.,punição dos torturadores da polícia.,expectativa da investigação dos culpados.,E,
19,24,"



A singularidade da questão da terra na África Colonial é a expropriação por parte do colonizador e as desigualdades raciais no acesso à terra. Após a independência, as populações de colonos brancos tenderam a diminuir, apesar de a proporção de terra em posse da minoria branca não ter diminuído proporcionalmente.






MOYO, S. A terra africana e as questões agrárias: o caso das lutas pela terra no Zimbábue. In: FERNANDES, B. M.; MARQUES, M. I. M.; SUZUKI, J. C. (Org.). Geografia agrária: teoria e poder. São Paulo: Expressão Popular, 2007.








","


Com base no texto, uma característica socioespacial e um consequente desdobramento que marcou o processo de ocupação do espaço rural na África subsaariana foram:



",Exploração do campesinato pela elite proprietária – Domínio das instituições fundiárias pelo poder público.,Adoção de práticas discriminatórias de acesso à terra – Controle do uso especulativo da propriedade fundiária.,Desorganização da economia rural de subsistência – Crescimento do consumo interno de alimentos pelas famílias camponesas.Desorganização da economia rural de subsistência – Crescimento do consumo interno de alimentos pelas famílias camponesas.,Crescimento dos assentamentos rurais com mão de obra familiar – Avanço crescente das áreas rurais sobre as regiões urbanas.,Concentração das áreas cultiváveis no setor agroexportador – Aumento da ocupação da população pobre em territórios agrícolas marginais.,E,
20,21,"


Após o retorno de uma viagem a Minas Gerais, onde Pedro I fora recebido com grande frieza, seus partidários prepararam uma série de manifestações a favor do imperador no Rio de Janeiro, armando fogueiras e luminárias na cidade. Contudo, na noite de 11 de março, tiveram início os conflitos que ficaram conhecidos como a Noite das Garrafadas, durante os quais os “brasileiros”apagavam as fogueiras “portuguesas” e atacavam as casas iluminadas, sendo respondidos com cacos de garrafas jogadas das janelas.



VAINFAS, R. (Org.). Dicionário do Brasil Imperial. Rio de Janeiro: Objetiva, 2008 (adaptado).






","



Os anos finais do I Reinado (1822-1831) se caracterizaram pelo aumento da tensão política. Nesse sentido, a análise dos episódios descritos em Minas Gerais e no Rio de Janeiro revela




",estímulos ao racismo.,apoio ao xenofobismo.,críticas ao federalismo.,repúdio ao republicanismo.,questionamentos ao autoritarismo.,E,
21,29,"


Minha vida é andar
Por esse país
Pra ver se um dia
Descanso feliz
Guardando as recordações
Das terras onde passei
Andando pelos sertões
E dos amigos que lá deixei

GONZAGA, L.; CORDOVIL. H. A vida de viajante, 1953. Disponível em: www.recife.pe.gov.br. Acesso em: 20 fev. 2012 (fragmento).



","

A letra dessa canção reflete elementos identitários que representam a


",valorização das características naturais do Sertão nordestino.,denúncia da precariedade social provocada pela seca.,experiência de deslocamento vivenciada pelo migrante.,profunda desigualdade social entre as regiões brasileiras.,discriminação dos nordestinos nos grandes centros urbanos.,C,
22,25,"


Texto I
A Europa entrou em estado de exceção, personificado por obscuras forças econômicas sem rosto ou localização física conhecida que não prestam contas a ninguém e se espalham pelo globo por meio de milhões de transações diárias no ciberespaço.



ROSSI, C. Nem fim do mundo nem mundo novo. Folha de São Paulo, 11 dez. 2011 (adaptado).








Texto II
Estamos imersos numa crise financeira como nunca tínhamos visto desde a Grande Depressão iniciada em 1929 nos Estados Unidos.





Entrevista de George Soros. Disponível em: www.nybooks.com. Acesso em: 17 ago. 2011 (adaptado).








","


A comparação entre os significados da atual crise econômica e do crash de 1929 oculta a principal diferença entre essas duas crises, pois:



",o crash da Bolsa em 1929 adveio do envolvimento dos EUA na I Guerra Mundial e a atual crise é o resultado dos gastos militares desse país nas guerras do Afeganistão e Iraque.,a crise de 1929 ocorreu devido a um quadro de superprodução industrial nos EUA e a atual crise resultou da especulação financeira e da expansão desmedida do crédito bancário.,a crise de 1929 foi o resultado da concorrência dos países europeus reconstruídos após a I Guerra e a atual crise se associa à emergência dos BRICS como novos concorrentes econômicos.,o crash da Bolsa em 1929 resultou do excesso de proteções ao setor produtivo estadunidense e a atual crise tem origem na internacionalização das empresas e no avanço da política de livre mercado.,a crise de 1929 decorreu da política intervencionista norte-americana sobre o sistema de comércio mundial e a atual crise resultou do excesso de regulação do governo desse país sobre o sistema monetário.,B,
23,27,"


O que o projeto governamental tem em vista é poupar à Nação o prejuízo irreparável do perecimento e da evasão do que há de mais precioso no seu patrimônio. Grande parte das obras de arte até mais valiosas e dos bens de maior interesse histórico, de que a coletividade brasileira era depositária, têm desaparecido ou se arruinado irremediavelmente. As obras de arte típicas e as relíquias da história de cada país não constituem o seu patrimônio privado, e sim um patrimônio comum de todos os povos.



ANDRADE, R. M. F. Defesa do patrimônio artístico e histórico. O Jornal, 30 out. 1936. In: ALVES FILHO, I. Brasil, 500 anos em documentos. Rio de Janeiro: Mauad, 1999 (adaptado).






","



A criação no Brasil do Serviço do Patrimônio Histórico Artístico Nacional (SPHAN), em 1937, foi orientada por ideias como as descritas no texto, que visavam




","submeter a memória e o patrimônio nacional ao controle dos órgãos públicos, de acordo com a tendência autoritária do Estado Novo.","transferir para a iniciativa privada a responsabilidade de preservação do patrimônio nacional, por meio de leis de incentivo fiscal.","definir os fatos e personagens históricos a serem cultuados pela sociedade brasileira, de acordo com o interesse público.","resguardar da destruição as obras representativas da cultura nacional, por meio de políticas públicas preservacionistas.","determinar as responsabilidades pela destruição do patrimônio nacional, de acordo com a  legislação brasileira.",D,
24,20,"












Disponível em: www.metmuseum.org. Acesso em: 14 set. 2011. (Foto: Enem)






","



A figura apresentada é de um mosaico, produzido por volta do ano 300 d.C., encontrado na cidade de Lod, atual Estado de Israel. Nela, encontram-se elementos que representam uma característica política dos romanos no período, indicada em:




",Cruzadismo – conquista da terra santa.,Patriotismo – exaltação da cultura local.,Helenismo – apropriação da estética grega.,Imperialismo – selvageria dos povos dominados.,Expansionismo – diversidade dos territórios conquistados.,E,enem-data/enem-2012/20-images/context_img_0.png
25,22,"


Portadora de memória, a paisagem ajuda a construir os sentimentos de pertencimento; ela cria uma atmosfera que convém aos momentos fortes da vida, às festas, às comemorações.

CLAVAL, P. Terra dos homens: a geografia. São Paulo: Contexto, 2010 (adaptado).



","

No texto, é apresentada uma forma de integração da paisagem geográfica com a vida social. Nesse sentido, a paisagem, além de existir como forma concreta, apresenta uma dimensão


",política de apropriação efetiva do espaço.,econômica de uso de recursos do espaço.,privada de limitação sobre a utilização do espaço.,natural de composição por elementos físicos do espaço.,simbólica de relação subjetiva do indivíduo com o espaço.,E,
26,33,"


Para Platão, o que havia de verdadeiro em Parmênides era que o objeto de conhecimento é um objeto de razão e não de sensação, e era preciso estabelecer uma relação entre objeto racional e objeto sensível ou material que privilegiasse o primeiro em detrimento do segundo. Lenta, mas irresistivelmente, a Doutrina das Ideias formava-se em sua mente.

ZINGANO, M. Platão e Aristóteles: o fascínio da filosofia. São Paulo: Odysseus, 2012 (adaptado).



","

O texto faz referência à relação entre razão e sensação, um aspecto essencial da Doutrina das Ideias de Platão (427 a.C.-346 a.C.). De acordo com o texto, como Platão se situa diante dessa relação?


",Estabelecendo um abismo intransponível entre as duas.,Privilegiando os sentidos e subordinando o conhecimento a eles., Atendo-se à posição de Parmênides de que razão e sensação são inseparáveis.,"Afirmando que a razão é capaz de gerar conhecimento, mas a sensação não.",Rejeitando a posição de Parmênides de que a sensação é superior à razão.,D,
27,31,"







","

Na charge faz-se referência a uma modificação produtiva ocorrida na agricultura. Uma contradição presente no espaço rural brasileiro derivada dessa modificação produtiva está presente em:


","Expansão das terras agricultáveis, com manutenção de desigualdades sociais.","Modernização técnica do território, com redução do nível de emprego formal.","Valorização de atividades de subsistência, com redução da produtividade da terra.","Desenvolvimento de núcleos policultores, com ampliação da concentração fundiária.","Melhora da qualidade dos produtos, com retração na exportação de produtos primários.",A,enem-data/enem-2012/31-images/context_img_0.png
28,34,"


As plataformas ou crátons correspondem aos terrenos mais antigos e arrasados por muitas fases de erosão. Apresentam uma grande complexidade litológica, prevalecendo as rochas metamórficas muito antigas (Pré-Cambriano Médio e Inferior). Também ocorrem rochas intrusivas antigas e resíduos de rochas sedimentares. São três as áreas de plataforma de crátons no Brasil: a das Guianas, a Sul-Amazônica e a do São Francisco.

ROSS, J. L. S. Geografia do Brasil. São Paulo: Edusp, 1998.



","

As regiões cratônicas das Guianas e a Sul-Amazônica têm como arcabouço geológico vastas extensões de escudos cristalinos, ricos em minérios, que atraíram a ação de empresas nacionais e estrangeiras do setor de mineração e destacam-se pela sua história geológica por


","apresentarem áreas de intrusões graníticas, ricas em jazidas minerais (ferro, manganês).",corresponderem ao principal evento geológico do Cenozoico no território brasileiro.,"apresentarem áreas arrasadas pela erosão, que originaram a maior planície do país.",possuírem em sua extensão terrenos cristalinos ricos em reservas de petróleo e gás natural.,"serem esculpidas pela ação do intemperismo físico, decorrente da variação de temperatura.",A,
29,23,"







","

Na imagem do início do século XX, identifica-se um modelo produtivo cuja forma de organização fabril baseava-se na


",autonomia do produtor direto.,adoção da divisão sexual do trabalho.,exploração do trabalho repetitivo.,utilização de empregados qualificados.,incentivo à criatividade dos funcionários.,C,enem-data/enem-2012/23-images/context_img_0.png
30,28,"


A soma do tempo gasto por todos os navios de carga na espera para atracar no porto de Santos é igual a 11 anos — isso, contando somente o intervalo de janeiro a outubro de 2011. O problema não foi registrado somente neste ano. Desde 2006 a perda de tempo supera uma década.







Folha de S. Paulo, 25 dez. 2011 (adaptado).










","




A situação descrita gera consequências em cadeia, tanto para a produção quanto para o transporte. No que se refere à territorialização da produção no Brasil contemporâneo, uma dessas consequências é a





",realocação das exportações para o modal aéreo em função da rapidez.,dispersão dos serviços financeiros em função da busca de novos pontos de importação.,redução da exportação de gêneros agrícolas em função da dificuldade para o escoamento.,priorização do comércio com países vizinhos em função da existência de fronteiras terrestres.,estagnação da indústria de alta tecnologia em função da concentração de investimentos na infraestrutura de circulação.,C,
