,number,context,question,A,B,C,D,E,answer,context-images
17,65,"

Suponha que você seja um consultor e foi contratado para assessorar a implantação de uma matriz energética em um pequeno país com as seguintes características: região plana, chuvosa e com ventos constantes, dispondo de poucos recursos hídricos e sem reservatórios de combustíveis fósseis.


","

De acordo com as características desse país, a matriz energética de menor impacto e risco ambientais é a baseada na energia


","dos biocombustíveis, pois tem menor impacto ambiental e maior disponibilidade.","solar, pelo seu baixo custo e pelas características do país favoráveis à sua implantação.","nuclear, por ter menor risco ambiental e ser adequada a locais com menor extensão territorial.","hidráulica, devido ao relevo, à extensão territorial do país e aos recursos naturais disponíveis.","eólica, pelas características do país e por não gerar gases do efeito estufa nem resíduos de operação.",E,
18,72,"

Muitas espécies de plantas lenhosas são encontradas no cerrado brasileiro. Para a sobrevivência nas condições de longos períodos de seca e queimadas periódicas, próprias desse ecossistema, essas plantas desenvolveram estruturas muito peculiares.


","

As estruturas adaptativas mais apropriadas para a sobrevivência desse grupo de plantas nas condições ambientais do referido ecossistema são:


",Cascas finas e sem sulcos ou fendas.,Caules estreitos e retilíneos.,Folhas estreitas e membranosas.,Gemas apicais com densa pilosidade.,"Raízes superficiais, em geral, aéreas.",D,
19,70,"


Os tubos de PVC, material organoclorado sintético, são normalmente utilizados como encanamento na construção civil. Ao final da sua vida útil, uma das formas de descarte desses tubos pode ser a incineração. Nesse processo libera-se HCℓ(g), cloreto de hidrogênio, dentre outras substâncias. Assim, é necessário um tratamento para evitar o problema da emissão desse poluente.



","

Entre as alternativas possíveis para o tratamento, é apropriado canalizar e borbulhar os gases provenientes da incineração em


",água dura.,água de cal.,água salobra.,água destilada.,água desmineralizada.,B,
20,78,"


Aspartame é um edulcorante artificial (adoçante dietético) que apresenta potencial adoçante 200 vezes maior que o açúcar comum, permitindo seu uso em pequenas quantidades. Muito usado pela indústria alimentícia, principalmente nos refrigerantes diet, tem valor energético que corresponde a 4 calorias/grama. É contraindicado a portadores de fenilcetonúria, uma doença genética rara que
provoca o acúmulo da fenilalanina no organismo, causando retardo mental. O IDA (índice diário aceitável) desse adoçante é 40 mg/kg de massa corpórea.
Disponível em: http://boaspraticasfarmaceuticas.blogspot.com. Acesso em: 27 fev. 2012



","

Com base nas informações do texto, a quantidade máxima recomendada de aspartame, em mol, que uma pessoa de 70 kg de massa corporal pode ingerir por dia é mais próxima de
Dado: massa molar do aspartame = 294 g/mol


","1,3 × 10–4.","9,5 × 10–3.",4 × 10–2.,"2,6.",823.,B,
21,74,"


No Japão, um movimento nacional para a promoção da luta contra o aquecimento global leva o slogan: 1 pessoa, 1 dia, 1 kg de CO<sub>2</sub> a menos! A ideia é cada pessoa reduzir em 1 kg a quantidade de CO<sub>2</sub> emitida todo dia, por meio de pequenos gestos ecológicos, como diminuir a queima de gás de cozinha.
Um hamburguer ecológico? É pra já! Disponível em: http://lqes.iqm.unicamp.br.
Acesso em: 24 fev. 2012 (adaptado).



","

Considerando um processo de combustão completa de um gás de cozinha composto exclusivamente por butano
(C4H10), a mínima quantidade desse gás que um japonês deve deixar de queimar para atender à meta diária,apenas com esse gesto, é de 
Dados: CO2 (44 g/mol); C4H10 (58 g/mol)


","0,25 kg.","0,33 kg.","1,0 kg.","1,3 kg.","3,0 kg. ",B,
22,73,"


A própolis é um produto natural conhecido por suas propriedades anti-inflamatórias e cicatrizantes. Esse material contém mais de 200 compostos identificados até o momento. Dentre eles, alguns são de estrutura simples,
como é o caso do C6H5CO2CH2CH3, cuja estrutura está mostrada a seguir.










","

O ácido carboxílico e o álcool capazes de produzir o éster em apreço por meio da reação de esterificação são,respectivamente,


",ácido benzoico e etanol.,ácido propanoico e hexanol.,ácido fenilacético e metanol.,ácido propiônico e cicloexanol.,ácido acético e álcool benzílico.,A,enem-data/enem-2012/73-images/context_img_0.png
23,76,"

Nossa pele possui células que reagem à incidência de luz ultravioleta e produzem uma substância chamada melanina, responsável pela pigmentação da pele. Pensando em se bronzear, uma garota vestiu um biquíni, acendeu a luz de seu quarto e deitou-se exatamente abaixo da lâmpada incandescente. Após várias horas ela percebeu que não conseguiu resultado algum.


","

O bronzeamente não ocorreu porque a luz emitida pela lâmpada incandescente é de


",baixa intensidade.,baixa frequência.,um espectro contínuo.,amplitude inadequada.,curto comprimento de onda.,B,
24,68,"







","

Qual a causa da forma da trajetória do planeta Marte registrada na figura?


","A maior velocidade orbital da Terra faz com que, em certas épocas, ela ultrapasse Marte.",A presença de outras estrelas faz com que sua trajetória seja desviada por meio da atração gravitacional.,"A órbita de Marte, em torno do Sol, possui uma forma elíptica mais acentuada que a dos demais planetas.",A atração gravitacional entre a Terra e Marte faz com que este planeta apresente uma órbita irregular em torno do Sol.,"A proximidade de Marte com Júpiter, em algumas épocas do ano, faz com que a atração gravitacional de Júpiter interfira em seu movimento.",A,enem-data/enem-2012/68-images/context_img_0.png
25,75,"

A doença de Chagas afeta mais de oito milhões de brasileiros, sendo comum em áreas rurais. É uma doença causada pelo protozoário Trypanosoma cruzi e transmitida por insetos conhecidos como barbeiros ou chupanças. 


","

Uma ação do homem sobre o meio ambiente que tem contribuído para o aumento dessa doença é


",o consumo de carnes de animais silvestres que são hospedeiros do vetor da doença.,a utilização de adubos químicos na agricultura que aceleram o ciclo reprodutivo do barbeiro.,a ausência de saneamento básico que favorece a proliferação do protozoário em regiões habitadas por humanos.,a poluição dos rios e lagos com pesticidas que exterminam o predador das larvas do inseto transmissor da doença.,o desmatamento que provoca a migração ou o desaparecimento dos animais silvestres dos quais o barbeiro se alimenta.,E,
26,71,"

A figura representa um dos modelos de um sistema de interações entre seres vivos. Ela apresenta duas propriedades, P1 e P2, que interagem em I, para afetar uma terceira propriedade, P3, quando o sistema é alimentado por uma fonte de energia, E. Essa figura pode simular um sistema de campo em que P1 representa as plantas verdes; P2 um animal herbívoro e P3, um animal onívoro.









","

A função interativa I representa a proporção de


",herbivoria entre P1 e P2.,polinização entre P1 e P2.,P3 utilizada na alimentação de P1 e P2.,P1 ou P2 utilizada na alimentação de P3.,energia de P1 e de P2 que saem do sistema.,D,enem-data/enem-2012/71-images/context_img_0.png
27,83,"

Paleontólogos estudam fósseis e esqueletos de dinossauros para tentar explicar o desaparecimento desses animais. Esses estudos permitem afirmar que esses animais foram extintos há cerca de 65 milhões de anos. Uma teoria aceita atualmente é a de que um asteroide colidiu com a Terra, formando uma densa nuvem de poeira na atmosfera. 


","

De acordo com essa teoria, a extinção ocorreu em função de modificações no planeta que


","desestabilizaram o relógio biológico dos animais, causando alterações no código genético.","reduziram a penetração da luz solar até a superfície da Terra, interferindo no fluxo energético das teias tróficas.","causaram uma série de intoxicações nos animais, provocando a bioacumulação de partículas de poeira nos organismos.","resultaram na sedimentação das partículas de poeira levantada com o impacto do meteoro, provocando o desaparecimento de rios e lagos.","evitaram a precipitação de água até a superfície da Terra, causando uma grande seca que impediu a retroalimentação do ciclo hidrológico.",B,
28,79,"


Aumentar a eficiência na queima de combustível dos motores a combustão e reduzir suas emissões de poluentes é a meta de qualquer fabricante de motores. É também o foco de uma pesquisa brasileira que envolve experimentos com plasma, o quarto estado da matéria e que está presente no processo de ignição. A interação da faísca emitida pela vela de ignição com as moléculas de combustível gera o plasma que provoca a explosão liberadora de energia que, por sua vez, faz o motor funcionar.

Disponível em: www.inovacaotecnologica.com.br. Acesso em: 22 jul. 2010 (adaptado).



","

No entanto, a busca da eficiência referenciada no texto apresenta como fator limitante


","o tipo de combustível, fóssil, que utilizam. Sendo um insumo não renovável, em algum momento estará esgotado.","um dos princípios da termodinâmica, segundo o qual o rendimento de uma máquina térmica nunca atinge o ideal.",o funcionamento cíclico de todos os motores. A repetição contínua dos movimentos exige que parte da energia seja transferida ao próximo ciclo.,as forças de atrito inevitável entre as peças. Tais forças provocam desgastes contínuos que com o tempo levam qualquer material à fadiga e ruptura.,"a temperatura em que eles trabalham. Para atingir o plasma, é necessária uma temperatura maior que a de fusão do aço com que se fazem os motores. ",B,
29,82,"

Osmose é um processo espontâneo que ocorre em todos os organismos vivos e é essencial à manutenção da vida. Uma solução 0,15 mol/L de NaCℓ (cloreto de sódio) possui a mesma pressão osmótica das soluções presentes nas células humanas.


","

A imersão de uma célula humana em uma solução 0,20 mol/L de NaCℓ tem, como consequência, a


",adsorção de íons Na+ sobre a superfície da célula.,difusão rápida de íons Na+ para o interior da célula.,diminuição da concentração das soluções presentes na célula.,transferência de íons Na+ da célula para a solução.,transferência de moléculas de água do interior da célula para a solução.,E,
30,80,"


“Uma companhia aérea negou-se a transportar material médico por este portar um certificado de esterilização por irradiação.”
Física na Escola, v. 8, n. 2, 2007 (adaptado).



","

A decisão tomada pela companhia é equivocada, pois


","o material é incapaz de acumular radiação, não se tornando radioativo por ter sido irradiado.",a utilização de uma embalagem é suficiente para bloquear a radiação emitida pelo material.,a contaminação radioativa do material não se prolifera da mesma forma que as infecções por microrganismos.,o material irradiado emite radiação de intensidade abaixo daquela que ofereceria risco à saúde.,o intervalo de tempo após a esterilização é suficiente para que o material não emita mais radiação. ,A,
31,52,"

Os freios ABS são uma importante medida de segurança no trânsito, os quais funcionam para impedir o travamento das rodas do carro quando o sistema de freios é acionado, liberando as rodas quando estão no limiar do deslizamento. Quando as rodas travam, a força de frenagem é governada pelo atrito cinético.


","

As representações esquemáticas da força de atrito fat entre os pneus e a pista, em função da pressão ρ aplicada no pedal de freio, para carros sem ABS e com ABS, respectivamente, são:


",enem-data/enem-2012/52-images/alt_img_0.png,enem-data/enem-2012/52-images/alt_img_1.png,enem-data/enem-2012/52-images/alt_img_2.png,enem-data/enem-2012/52-images/alt_img_3.png,enem-data/enem-2012/52-images/alt_img_4.png,A,
32,85,"


O armazenamento de certas vitaminas no organismo apresenta grande dependência de sua solubilidade. Por exemplo, vitaminas hidrossolúveis devem ser incluídas na dieta diária, enquanto vitaminas lipossolúveis são armazenadas em quantidades suficientes para evitar doenças causadas pela sua carência. A seguir são apresentadas as estruturas químicas de cinco vitaminas necessárias ao organismo.










","

Dentre as vitaminas apresentadas na figura, aquela que necessita de maior suplementação diária é


",I,II,III,IV,V,C,enem-data/enem-2012/85-images/context_img_0.png
33,77,"

Quando colocados em água, os fosfolipídeos tendem a formar lipossomos, estruturas formadas por uma bicamada lipídica, conforme mostrado na figura. Quando rompida, essa estrutura tende a se reorganizar em um novo lipossomo.









","

Esse arranjo característico se deve ao fato de os fosfolipídios apresentarem uma natureza


","polar, ou seja, serem inteiramente solúveis em água.","apolar, ou seja, não serem solúveis em solução aquosa.","anfotérica, ou seja, podem comportar-se como ácidos e bases.","insaturada, ou seja, possuírem duplas ligações em sua estrutura.","anfifílica, ou seja, possuírem uma parte hidrofílica e outra hidrofóbica.",E,enem-data/enem-2012/77-images/context_img_0.png
34,90,"


Em uma planície, ocorreu um acidente ambiental em decorrência do derramamento de grande quantidade de um hidrocarboneto que se apresenta na
forma pastosa à temperatura ambiente. Um químico ambiental utilizou uma quantidade apropriada de uma solução de para-dodecil-benzenossulfonato de
sódio, um agente tensoativo sintético, para diminuir os impactos desse acidente.



","

Essa intervenção produz resultados positivos para o ambiente porque


","promove uma reação de substituição no hidrocarboneto, tornando-o menos letal ao ambiente.",a hidrólise do para-dodecil-benzenossulfonato de sódio produz energia térmica suficiente para vaporizar o hidrocarboneto.,"a mistura desses reagentes provoca a combustão do hidrocarboneto, o que diminui a quantidade dessa substância na natureza.",a solução de para-dodecil-benzenossulfonato possibilita a solubilização do hidrocarboneto.,"o reagente adicionado provoca uma solidificação do hidrocarboneto, o que facilita sua retirada do ambiente.",D,
35,50,"

O mecanismo que permite articular uma porta (de um móvel ou de acesso) é a dobradiça. Normalmente, são necessárias duas ou mais dobradiças para que a porta seja fixada no móvel ou no portal, permanecendo em equilíbrio e podendo ser articulada com facilidade.


","

No plano, o diagrama vetorial das forças que as dobradiças exercem na porta está representado em


",enem-data/enem-2012/50-images/alt_img_0.png,enem-data/enem-2012/50-images/alt_img_1.png,enem-data/enem-2012/50-images/alt_img_2.png,enem-data/enem-2012/50-images/alt_img_3.png,enem-data/enem-2012/50-images/alt_img_4.png,D,
36,87,"







","

O valor da pressão da água na ducha está associado à altura


",h1.,h2.,h3.,h4.,h5.,C,enem-data/enem-2012/87-images/context_img_0.png
37,84,"







","

Com base no texto e na tabela, que metais poderiam entrar na composição do anel das latas com a mesma função do magnésio, ou seja, proteger o alumínio da oxidação nos fornos e não deixar diminuir o rendimento da sua reciclagem?


","Somente o lítio, pois ele possui o menor potencial de redução.","Somente o cobre, pois ele possui o maior potencial de redução.","Somente o potássio, pois ele possui potencial de redução mais próximo do magnésio.","Somente o cobre e o zinco, pois eles sofrem oxidação mais facilmente que o alumínio.","Somente o lítio e o potássio, pois seus potenciais de redução são menores do que o do alumínio.",E,enem-data/enem-2012/84-images/context_img_0.png
38,81,"

A imagem representa o processo de evolução das plantas e algumas de suas estruturas. Para o sucesso desse processo, a partir de um ancestral simples, os diferentes grupos vegetais desenvolveram estruturas adaptativas que lhes permitiram sobreviver em diferentes ambientes.









","

Qual das estruturas adaptativas apresentadas contribuiu para uma maior diversidade genética?


","As sementes aladas, que favorecem a dispersão aérea.","Os arquegônios, que protegem o embrião multicelular.","Os grãos de pólen, que garantem a polinização cruzada.","Os frutos, que promovem uma maior eficiência reprodutiva.","Os vasos condutores, que possibilitam o transporte da seiva bruta.",C,enem-data/enem-2012/81-images/context_img_0.png
39,89,"







","

Dentre os materiais listados, quais são apropriados para amenizar esse odor?


",Álcool ou sabão.,Suco de limão ou álcool.,Suco de limão ou vinagre.,"Suco de limão, leite ou sabão",Sabão ou carbonato de sódio/barrilha. ,C,enem-data/enem-2012/89-images/context_img_0.png
40,86,"







","

A condição física apresentada pelo personagem da tirinha é um fator de risco que pode desencadear doenças como


",anemia.,beribéri.,diabetes.,escorbuto.,fenilcetonúria.,C,enem-data/enem-2012/86-images/context_img_0.png
41,64,"


O benzeno é um hidrocarboneto aromático presente no petróleo, no carvão e em condensados de gás natural. Seus metabólitos são altamente tóxicos e se depositam na medula óssea e nos tecidos gordurosos. O limite de exposição pode causar anemia, câncer (leucemia) e distúrbios do comportamento. Em termos de reatividade química, quando um eletrófilo se liga ao benzeno, ocorre a formação de um intermediário, o carbocátion. Por fim, ocorre a adição ou substituição eletrofílica.
Disponível em: www.sindipetro.org.br. Acesso em: 1 mar. 2012 (adaptado).










","

Com base no texto e no gráfico do progresso da reação apresentada, as estruturas químicas encontradas em
I, II e III são, respectivamente:


",enem-data/enem-2012/64-images/alt_img_0.png,enem-data/enem-2012/64-images/alt_img_1.png,enem-data/enem-2012/64-images/alt_img_2.png,enem-data/enem-2012/64-images/alt_img_3.png,enem-data/enem-2012/64-images/alt_img_4.png,A,enem-data/enem-2012/64-images/context_img_0.png
42,67,"







","

O circuito que cumpre a finalidade de funcionamento descrita no texto é:


",enem-data/enem-2012/67-images/alt_img_0.png,enem-data/enem-2012/67-images/alt_img_1.png,enem-data/enem-2012/67-images/alt_img_2.png,enem-data/enem-2012/67-images/alt_img_3.png,enem-data/enem-2012/67-images/alt_img_4.png,E,enem-data/enem-2012/67-images/context_img_0.png
