,number,context,question,A,B,C,D,E,answer,context-images
10,15,"


No final do século XIX, as Grandes Sociedades carnavalescas alcançaram ampla popularidade entre os foliões cariocas. Tais sociedades cultivavam um pretensioso objetivo em relação à comemoração carnavalesca em si mesma: com seus desfiles de carros enfeitados pelas principais ruas da cidade, pretendiam abolir o entrudo (brincadeira que consistia em jogar água nos foliões) e outras práticas difundidas entre a população desde os tempos coloniais, substituindo-os por formas de diversão que consideravam mais civilizadas, inspiradas nos carnavais de Veneza. Contudo, ninguém parecia disposto a abrir mão de suas diversões para assistir ao carnaval das sociedades. O entrudo, na visão dos seus animados praticantes, poderia coexistir perfeitamente com os desfiles.

PEREIRA, C.S. Os senhores da alegria: a presença das mulheres nas Grandes
Sociedades carnavalescas cariocas em fins do século XIX. In: CUNHA, M.C.P.
Carnavais e outras festas: ensaios de história social da cultura. Campinas: Unicamp; Cecult, 2002 (adaptado).



","



Manifestações culturais como o carnaval também têm sua própria história, sendo constantemente reinventadas ao longo do tempo. A atuação das Grandes Sociedades, descrita no texto, mostra que o carnaval representava um momento em que as




",distinções sociais eram deixadas de lado em nome da celebração,aspirações cosmopolitas da elite impediam a realização da festa fora dos clubes.,liberdades individuais eram extintas pelas regras das autoridades públicas.,tradições populares se transformavam em matéria de disputas sociais.,perseguições policiais tinham caráter xenófobo por repudiarem tradições estrangeiras.,D,
11,8,"







","

Os mapas representam distintos padrões de distribuição de processos socioespaciais. Nesse sentido, a menor incidência de disputas territoriais envolvendo povos indígenas se explica pela


",fertilização natural dos solos.,expansão da fronteira agrícola.,intensificação da migração de retorno.,homologação de reservas extrativistas.,concentração histórica da urbanização.,E,enem-data/enem-2013/8-images/context_img_0.png
12,22,"


Disneylândia
Multinacionais japonesas instalam empresas em Hong-Kong
E produzem com matéria-prima brasileira
Para competir no mercado americano
[…]
Pilhas americanas alimentam eletrodomésticos ingleses na Nova Guiné
Gasolina árabe alimenta automóveis americanos na África do Sul
[…]
Crianças iraquianas fugidas da guerra
Não obtêm visto no consulado americano do Egito
Para entrarem na Disneylândia

ANTUNES, A. Disponível em: www.radio.uol.com.br. Acesso em: 3 fev. 2013 (fragmento).



","

Na canção, ressalta-se a coexistência, no contexto internacional atual, das seguintes situações:


",Acirramento do controle alfandegário e estímulo ao capital especulativo.,Ampliação das trocas econômicas e seletividade dos fluxos populacionais.,Intensificação do controle informacional e adoção de barreiras fitossanitárias.,Aumento da circulação mercantil e desregulamentação do sistema financeiro.,Expansão do protecionismo comercial e descaracterização de identidades nacionais.,B,
13,17,"


Então, a travessia das veredas sertanejas é mais exaustiva que a de uma estepe nua. Nesta, ao menos, o viajante tem o desafogo de um horizonte largo e a perspectiva das planuras francas. Ao passo que a outra o afoga; abrevia-lhe o olhar; agride-o e estonteia-o; enlaça-o na trama espinescente e não o atrai; repulsa-o com as folhas urticantes, com o espinho, com os gravetos estalados em lanças, e desdobra-se-lhe na frente léguas e léguas, imutável no aspecto desolado; árvore sem folhas, de galhos estorcidos e secos, revoltos, entrecruzados, apontando rijamente no espaço ou estirando-se flexuosos pelo solo, lembrando um bracejar imenso, de tortura, da flora agonizante…

CUNHA, E. Os sertões. Disponível em: http://pt.scribd.com. Acesso em: 2 jun. 2012.



","

Os elementos da paisagem descritos no texto correspondem a aspectos biogeográficos presentes na


",composição de vegetação xerófila.,formação de florestas latifoliadas.,transição para mata de grande porte.,adaptação à elevada salinidade.,homogeneização da cobertura perenifólia.,A,
14,16,"







","

Na imagem, da década de 1930, há uma crítica à conquista de um direito pelas mulheres, relacionado com a


",redivisão do trabalho doméstico.,liberdade de orientação sexual.,garantia da equiparação salarial.,aprovação do direito ao divórcio.,obtenção da participação eleitoral.,E,enem-data/enem-2013/16-images/context_img_0.png
15,19,"


As Brigadas Internacionais foram unidades de combatentes formadas por voluntários de 53 nacionalidades dispostos a lutar em defesa da República espanhola. Estima-se que cerca de 60 mil cidadãos de várias partes do mundo – incluindo 40 brasileiros – tenham se incorporado a essas unidades. Apesar de coordenadas pelos comunistas, as Brigadas contaram com membros socialistas, liberais e de outras correntes político-ideológicas.



SOUZA, I. I. A Guerra Civil Europeia. História Viva, n. 70, 2009 (fragmento).






","

A Guerra Civil Espanhola expressou as disputas em curso na Europa na década de 1930. A perspectiva política comum que promoveu a mobilização descrita foi o(a)


",crítica ao stalinismo.,combate ao fascismo.,rejeição ao federalismo.,apoio ao corporativismo.,adesão ao anarquismo.,B,
16,20,"


De todas as transformações impostas pelo meio técnico-científico-informacional à logística de transportes, interessa-nos mais de perto a intermodalidade. E por uma razão muito simples: o potencial que tal “ferramenta logística” ostenta permite que haja, de fato, um sistema de transportes condizente com a escala geográfica do Brasil.

HUERTAS, D. M. O papel dos transportes na expansão recente da fronteira agrícola brasileira. Revista Transporte y Territorio, Universidade de Buenos Aires, n. 3, 2010 (adaptado).



","

A necessidade de modais de transporte interligados, no território brasileiro, justifica-se pela(s)


","variações climáticas no território, associadas à interiorização da produção.",grandes distâncias e a busca da redução dos custos de transporte.,"formação geológica do país, que impede o uso de um único modal.",proximidade entre a área de produção agrícola intensiva e os portos.,diminuição dos fluxos materiais em detrimento de fluxos imateriais.,B,
17,26,"


Quando ninguém duvida da existência de um outro mundo, a morte é uma passagem que deve ser celebrada entre parentes e vizinhos. O homem da Idade Média tem a convicção de não desaparecer completamente, esperando a ressurreição. Pois nada se detém e tudo continua na eternidade. A perda contemporânea do sentimento religioso fez da morte uma provação aterrorizante, um trampolim para as trevas e o desconhecido.



DUBY, G. Ano 2000 na pista do nossos medos. São Paulo: Unesp, 1998 (adaptado).






","



Ao comparar as maneiras com que as sociedades têm lidado com a morte, o autor considera que houve um processo de




",mercantilização das crenças religiosas.,transformação das representações sociais.,disseminação do ateísmo nos países de maioria cristã.,diminuição da distância entre saber científico e eclesiástico.,amadurecimento da consciência ligada à civilização moderna.,B,
18,21,"


Nasce daqui uma questão: se vale mais ser amado que temido ou temido que amado. Responde-se que ambas as coisas seriam de desejar; mas porque é difícil juntá-las, é muito mais seguro ser temido que amado, quando haja de faltar uma das duas. Porque dos homens se pode dizer, duma maneira geral, que são ingratos, volúveis, simuladores, covardes e ávidos de lucro, e enquanto lhes fazes bem são inteiramente teus, oferecem-te o sangue, os bens, a vida e os filhos, quando, como acima disse, o perigo está longe; mas quando ele chega, revoltam-se.

MAQUIAVEL, N. O príncipe. Rio de Janeiro: Bertrand, 1991.



","

A partir da análise histórica do comportamento humano em suas relações sociais e políticas. Maquiavel define o homem como um ser


","  munido de virtude, com disposição nata a praticar o bem a si e aos outros.","possuidor de fortuna, valendo-se de riquezas para alcançar êxito na política.","  guiado por interesses, de modo que suas ações são imprevisíveis e inconstantes.","  naturalmente racional, vivendo em um estado pré-social e portando seus direitos naturais.","sociável por natureza, mantendo relações pacíficas com seus pares.",C,
19,7,"










MOREAUX, F.R. Proclamação da Independência. Disponível em: www.tvbrasil.org.br. Acesso em 14 jun. 2010. (Foto: Enem)













FERREZ, M. D. Pedro II. SCHWARCZ, L.M. As barbas do Imperador. D. Pedro II, um monarca nos trópicos. São Paulo: Cia das Letras, 1998.



","

As imagens, que retratam D. Pedro I e D. Pedro II, procuram transmitir determinadas representações políticas acerca dos dois monarcas e seus contextos de atuação. A ideia que cada imagem evoca é, respectivamente:


",Habilidade militar – riqueza pessoal.,Liderança popular – estabilidade política.,Instabilidade econômica – herança europeia.,Isolamento político – centralização do poder.,Nacionalismo exacerbado – inovação administrativa.,B,"enem-data/enem-2013/7-images/context_img_0.png,enem-data/enem-2013/7-images/context_img_1.png"
20,10,"







","

No esquema, o problema atmosférico relacionado ao ciclo da água acentuou-se após as revoluções industriais. Uma consequência direta desse problema está na


",redução da flora.,elevação das marés.,erosão das encostas.,laterização dos solos.,fragmentação das rochas.,A,enem-data/enem-2013/10-images/context_img_0.png
21,3,"







","

Na imagem, estão representados dois modelos de produção. A possibilidade de uma crise de superprodução é distinta entre eles em função do seguinte fator:


",Origem da matéria-prima.,Qualificação da mão de obra.,Velocidade de processamento.,Necessidade de armazenamento.,Amplitude do mercado consumidor.,D,enem-data/enem-2013/3-images/context_img_0.png
22,29,"


Durante a realeza, e nos primeiros anos republicanos, as leis eram transmitidas oralmente de uma geração para outra. A ausência de uma legislação escrita permitia aos patrícios manipular a justiça conforme seus interesses. Em 451 a.C., porém, os plebeus conseguiram eleger uma comissão de dez pessoas – os decênviros – para escrever as leis. Dois deles viajaram a Atenas, na Grécia, para estudar a legislação de Sólon.

COULANGES, F. A cidade antiga. São Paulo. Martins Fontes, 2000.



","



A superação da tradição jurídica oral no mundo antigo, descrita no texto, esteve relacionada à




",adoção do sufrágio universal masculino.,extensão da cidadania aos homens livres.,afirmação de instituições democráticas.,implantação de direitos sociais.,tripartição dos poderes políticos.,B,
23,24,"


Um gigante da indústria da internet, em gesto simbólico, mudou o tratamento que conferia à sua página palestina. O site de buscas alterou sua página quando acessada da Cisjordânia. Em vez de “territórios palestinos”, a empresa escreve agora “Palestina” logo abaixo do logotipo.

Bercito, D. Google muda tratamento de territórios palestinos. Folha de S. Paulo, 4 maio 2013 (adaptado).



","



O gesto simbólico sinalizado pela mudança no status dos territórios palestinos significa o




",surgimento de um país binacional.,fortalecimento de movimentos antissemitas.,esvaziamento de assentamentos judaicos.,reconhecimento de uma autoridade jurídica.,estabelecimento de fronteiras nacionais.,D,
24,18,"







","

O processo registrado no gráfico gerou a seguinte consequência demográfica:


",Decréscimo da população absoluta.,Redução do crescimento vegetativo.,Diminuição da proporção de adultos.,Expansão de políticas de controle da natalidade.,Aumento da renovação da população economicamente ativa.,B,enem-data/enem-2013/18-images/context_img_0.png
25,25,"


Para que não haja abuso, é preciso organizar as coisas de maneira que o poder seja contido pelo poder. Tudo estaria perdido se o mesmo homem ou o mesmo corpo dos principais, ou dos nobres, ou do povo, exercesse esses três poderes: o de fazer leis, o de executar as resoluções públicas e o de julgar os crimes ou as divergências dos indivíduos. Assim, criam-se os poderes Legislativo, Executivo e Judiciário, atuando de forma independente para a efetivação da liberdade, sendo que esta não existe se uma mesma pessoa ou grupo exercer os referidos poderes concomitantemente.

MONTESQUIEU, B. Do espírito das leis. São Paulo Abril Cultural, 1979 (adaptado).



","

A divisão e a independência entre os poderes são condições necessárias para que possa haver liberdade em um Estado. Isso pode ocorrer apenas sob um modelo político em que haja


",exercício de tutela sobre atividades jurídicas e políticas.,consagração do poder político pela autoridade religiosa. ,  concentração do poder nas mãos de elites técnico-cientifícas.,  estabelecimento de limites aos atores públicos e às instituições do governo.,"reunião das funções de legislar, julgar e executar nas mãos de um governante eleito.",D,
26,27,"


O edifício é circular. Os apartamentos dos prisioneiros ocupam a circunferência. Você pode chamá-los, se quiser, de celas. O apartamento do inspetor ocupa o centro; você pode chamá-lo, se quiser de alojamento do inspetor. A moral reformada; a saúde preservada; a indústria revigorada; a instrução difundida; os encargos públicos aliviados; a economia assentada, como deve ser, sobre uma rocha; o nó górdio da Lei sobre os Pobres não cortado, mas desfeito – tudo por uma simples ideia de arquitetura!

BENTHAM, J. O panóptico. Belo Horizonte: Autêntica, 2008.



","

Essa é a proposta de um sistema conhecido como panóptico, um modelo que mostra o poder da disciplina nas sociedades contemporâneas, exercido preferencialmente por mecanismos


","religiosos, que se constituem como um olho divino controlador que tudo vê.","ideológicos, que estabelecem limites pela alienação, impedindo a visão da dominação sofrida.","repressivos, que perpetuam as relações de dominação entre os homens por meio da tortura física.","sutis, que adestram os corpos no espaço-tempo por meio do olhar como instrumento de controle.","consensuais, que pactuam acordos com base na compreensão dos benefícios gerais de se ter as próprias ações controladas.",D,
27,30,"


A felicidade é, portanto, a melhor, a mais nobre e a mais aprazível coisa do mundo, e esses atributos não devem estar separados como na inscrição existente em Delfos “das coisas, a mais nobre é a mais justa, e a melhor é a saúde; porém a mais doce é ter o que amamos”. Todos estes atributos estão presentes nas mais excelentes atividades, e entre essas a melhor, nós a identificamos como felicidade.

ARISTOTELES. A Política. São Paulo: Cia das Letras, 2010.



","

Ao reconhecer na felicidade a reunião dos mais excelentes atributos, Aristoteles a identifica como


",busca por bens materiais e títulos de nobreza.,plenitude espiritual e ascese pessoal.,finalidade das ações e condutas humanas.,  conhecimento de verdades imutáveis e perfeitas.,expressão do sucesso individual e reconhecimento público.,C,
28,33,"


TEXTO I
A nossa luta é pela democratização da propriedade da terra, cada vez mais concentrada em nosso país. Cerca de 1% de todos os proprietários controla 46% das terras. Fazemos pressão por meio da ocupação de latifúndios improdutivos e grandes propriedades, que não cumprem a função social, como determina a Constituição de 1988. Também ocupamos as fazendas que têm origem na grilagem de terras públicas.

Disponível em: www.mst.org.br. Acesso em: 25 ago. 2011 (adaptado).





TEXTO II
O pequeno proprietário rural é igual a um pequeno proprietário de loja: quanto menor o negócio mais difícil de manter, pois tem de ser produtivo e os encargos são difíceis de arcar. Sou a favor de propriedades produtivas e sustentáveis e que gerem empregos. Apoiar uma empresa produtiva que gere emprego é muito mais barato e gera muito mais do que apoiar a reforma agrária.

LESSA, C. Disponível em: www.observadorpolitico.org.br. Acesso em: 25 ago. 2011 (adaptado).



","

Nos fragmentos dos textos, os posicionamentos em relação à reforma agrária se opõem. Isso acontece porque os autores associam a reforma agrária, respectivamente, à


",redução do inchaço urbano e à crítica ao minifúndio camponês.,ampliação da renda nacional e à prioridade ao mercado externo.,contenção da mecanização agrícola e ao combate ao êxodo rural.,privatização de empresas estatais e ao estímulo ao crescimento econômico.,correção de distorções históricas e ao prejuízo ao agronegócio.,E,
29,32,"


Seguiam-se vinte criados custosamente vestidos e montados em soberbos cavalos; depois destes, marchava o Embaixador do Rei do Congo magnificamente ornado de seda azul para anunciar ao Senado que a vinda do Rei estava destinada para o dia dezesseis. Em resposta obteve repetidas vivas do povo que concorreu alegre e admirado de tanta grandeza.

Coroação do Rei do Congo em Santo Amaro, Bahia apud DEL PRIORE, M.
Festas e utopias no Brasil colonial. In: CATELLI JR, R.
Um olhar sobre as festas populares brasileiras. São Paulo: Brasiliense, 1994
(adaptado).



","



Originária dos tempos coloniais, as festa da Coroação do Rei do Congo evidencia um processo de




",exclusão social.,imposição religiosa.,acomodação política.,supressão simbólica.,ressignificação cultural.,E,
30,23,"










FORTUNA. Correio da Manhã, ano 65, n. 22 264, 2 nov. 1965.



","



A imagem foi publicada no jornal Correio da Manhã, no dia de Finados de 1965. Sua relação com os direitos políticos existentes no período revela a




",extinção dos partidos nanicos.,retomada dos partidos estaduais.,adoção do bipartidarismo regulado.,superação do fisiologismo tradicional.,valorização da representação parlamentar.,C,enem-data/enem-2013/23-images/context_img_0.png
31,36,"


Ela acorda tarde depois de ter ido ao teatro e à dança; ela lê romances, além de desperdiçar o tempo a olhar para a rua da sua janela ou da sua varanda; passa horas no toucador a arrumar o seu complicado penteado; um número igual de horas praticando piano e mais outras na sua aula de francês ou de dança.

Comentário do Padre Lopes da Gama acerca dos costumes femininos (1839) apud SILVA, T. V. Z. Mulheres, cultura e literatura brasileira. Ipotasi – Revista de Estudos Literários. Juiz de Fora, v. 2. n. 2, 1998.




TEXTO II




As janelas e portas gradeadas com treliças não eram cadeias confessas, positivas; mas eram, pelo aspecto e pelo seu destino, grandes gaiolas, onde os pais e maridos zelavam, sonegadas à sociedade, as filhas e as esposas.

MACEDO, J. M. Memórias da Rua do Ouvidor (1878). Disponível em: www.dominiopublico.gov.br. Acesso em: 20 maio 2013 (adaptado).



","

A representação social do feminino comum aos dois textos é o(a)


","submissão de gênero, apoiada pela concepção patriarcal de família.","acesso aos produtos de beleza, decorrência da abertura dos portos.","ampliação do espaço de entretenimento, voltado às distintas classes sociais. ","proteção da honra, mediada pela disputa masculina em relação às damas da corte.","valorização do casamento cristão, respaldado pelos interesses vinculados à herança.",A,
32,28,"







","

A charge revela uma crítica aos meios de comunicação, em especial à internet, porque


",questiona a integração das pessoas nas redes virtuais de relacionamento.,considera as relações sociais como menos importantes que as virtuais.,enaltece a pretensão do homem de estar em todos os lugares ao mesmo tempo.,descreve com precisão as sociedades humanas no mundo globalizado.,concebe a rede de computadores como o espaço mais eficaz para a construção de relações sociais.,A,enem-data/enem-2013/28-images/context_img_0.png
33,34,"


A recuperação da herança cultural africana deve levar em conta o que é próprio do processo cultural: seu movimento, pluralidade e complexidade. Não se trata, portanto, do resgate ingênuo do passado nem do seu cultivo nostálgico, mas de procurar perceber o próprio rosto cultural brasileiro. O que se quer é captar seu movimento para melhor compreendê-lo historicamente.

MINAS GERAIS: Cadernos do Arquivo 1: Escravidão em
Minas Gerais. Belo Horizonte: Arquivo Público Mineiro, 1988.



","

Com base no texto, a análise de manifestações culturais de origem africana, como a capoeira ou o candomblé, deve considerar que elas


",permanecem como reprodução dos valores e costumes africanos. ,perderam a relação com o seu passado histórico.,derivam da interação entre valores africanos e a experiência histórica brasileira.,contribuem para o distanciamento cultural entre negros e brancos no Brasil atual., demonstram a maior complexidade cultural dos africanos em relação aos europeus.,C,
34,37,"


Os produtos e seu consumo constituem a meta declarada do empreendimento tecnológico. Essa meta foi proposta pela primeira vez no início da Modernidade, como expectativa de que o homem poderia dominar a natureza. No entanto, essa expectativa, convertida em programa anunciado por pensadores como Descartes e Bacon e impulsionado pelo Iluminismo, não surgiu “de um prazer de poder”, “de um mero imperialismo humano”, mas da aspiração de libertar o homem e de enriquecer sua vida, física e culturalmente.

CUPANI, A. A tecnologia como problema filosófico: três enfoques. Scientiae Studia, São Paulo, v. 2, n. 4, 2004 (adaptado).



","

Autores da filosofia moderna, notadamente Descartes e Bacon, e o projeto iluminista concebem a ciência como uma forma de saber que almeja libertar o homem das intempéries da natureza. Nesse contexto, a investigação científica consiste em


",expor a essência da verdade e resolver definitivamente as disputas teóricas ainda existentes.,oferecer a última palavra acerca das coisas que existem e ocupar o lugar que outrora foi da filosofia.,ser a expressão da razão e servir de modelo para outras áreas do saber que almejam o progresso., explicitar as leis gerais que permitem interpretar a natureza e eliminar os discursos éticos e religiosos.,explicar a dinâmica presente entre os fenômenos naturais e impor limites aos debates acadêmicos.,C,
35,31,"







","

Na imagem, visualiza-se um método de cultivo e as transformações provocadas no espaço geográfico. O objetivo imediato da técnica agrícola utilizada é


",controlar a erosão laminar.,preservar as nascentes fluviais.,diminuir a contaminação química.,incentivar a produção transgênica.,implantar a mecanização intensiva.,A,enem-data/enem-2013/31-images/context_img_0.png
36,41,"


O canto triste dos conquistados: os últimos dias de Tenochtitlán
Nos caminhos jazem dardos quebrados; os cabelos estão espalhados. Destelhadas estão as casas, Vermelhas estão as águas, os rios, como se alguém as tivesse tingido, Nos escudos esteve nosso resguardo, mas os escudos não detêm a desolação…

PINSKY, J. et al. História da América através de textos. São Paulo. Contexto, 2007 (fragmento).



","

O texto é um registro asteca, cujo sentido está relacionado ao(à)


",tragédia causada pela destruição da cultura desse povo.,tentativa frustada de resistência a um poder considerado superior.,extermínio das populações indígenas pelo Exército espanhol.,dissolução da memória sobre os feitos de seus antepassados.,profetização das consequências da colonização da América.,B,
