,number,context,question,A,B,C,D,E,answer,context-images
21,68,"







","

A maior eficiência dessas fraldas descartáveis, em relação às de pano, deve-se às


","interações dipolo-dipolo mais fortes entre o poliacrilato e a água, em relação às ligações de hidrogênio entre a celulose e as moléculas de água.","interações íon-íon mais fortes entre o poliacrilato e as moléculas de água, em relação às ligações de hidrogênio entre a celulose e as moléculas de água.","ligações de hidrogênio mais fortes entre o poliacrilato e a água, em relação às interações íon-dipolo entre a celulose e as moléculas de água.","ligações de hidrogênio mais fortes entre o poliacrilato e as moléculas de água, em relação às interações dipolo induzido-dipolo induzido entre a celulose e as moléculas de água.","interações íon-dipolo mais fortes entre o poliacrilato e as moléculas de água, em relação às ligações de hidrogênio entre a celulose e as moléculas de água.",E,enem-data/enem-2013/68-images/context_img_0.png
22,49,"

O citral, substância de odor fortemente cítrico, é obtido a partir de algumas plantas como o capim-limão, cujo óleo essencial possui aproximadamente 80%, em massa, da substância. Uma de suas aplicações é na fabricação de produtos que atraem abelhas, especialmente do gênero Apis, pois seu cheiro é semelhante a um dos feromônios liberados por elas. Sua fórmula molecular é C10H16O, com uma cadeia alifática de oito carbonos, duas insaturações, nos carbonos 2 e 6; e dois grupos substituintes metila, nos carbonos 3 e 7. O citral possui dois isômeros geométricos, sendo o trans o que mais contribui para o forte odor.


","

Para que se consiga atrair um maior número de abelhas para uma determinada região, a molécula que deve estar presente em alta concentração no produto a ser utilizado é:


",enem-data/enem-2013/49-images/alt_img_0.png,enem-data/enem-2013/49-images/alt_img_1.png,enem-data/enem-2013/49-images/alt_img_2.png,enem-data/enem-2013/49-images/alt_img_3.png,enem-data/enem-2013/49-images/alt_img_4.png,A,
23,81,"

O chuveiro elétrico é um dispositivo capaz de transformar energia elétrica em energia térmica, o que possibilita a elevação da temperatura da água. Um chuveiro projetado para funcionar em 110 V pode ser adaptado para funcionar em 220 V, de modo a manter inalterada sua potência.


","

Uma das maneiras de fazer essa adaptação é trocar a resistência do chuveiro por outra, de mesmo material e com o(a)


",dobro do comprimento do fio.,metade do comprimento do fio.,metade da área da seção reta do fio.,quádruplo da área da seção reta do fio.,quarta parte da área da seção reta do fio.,E,
24,83,"


A produção de aço envolve o aquecimento do minério de ferro, junto com carvão (carbono) e ar atmosférico em uma série de reações de oxirredução. O produto é chamado de ferro-gusa e contém cerca de 3,3% de carbono. Uma forma de eliminar o excesso de carbono é a oxidação a partir do aquecimento do ferro-gusa com gás oxigênio puro. Os dois principais produtos formados são aço doce (liga de ferro com teor de 0,3% de carbono restante) e gás carbônico. As massas molares aproximadas dos elementos carbono e oxigênio são, respectivamente, 12 g/mol e 16 g/mol.

LEE, J. D. Química Inorgânica não tão concisa. São Paulo: Edgard Blucher, 1999 (adaptado).



","

Considerando que um forno foi alimentado com 2,5 toneladas de ferro-gusa, a massa de gás carbônico formada, em quilogramas, na produção de aço doce, é mais próxima de


",28.,75.,175.,275.,303.,D,
25,82,"

Uma pessoa necessita da força de atrito em seus pés para se deslocar sobre uma superfície. Logo, uma pessoa que sobe uma rampa em linha reta será auxiliada pela força de atrito exercida pelo chão em seus pés.


","

Em relação ao movimento dessa pessoa, quais são a direção e o sentido da força de atrito mencionada no texto?


",Perpendicular ao plano e no mesmo sentido do movimento.,Paralelo ao plano e no sentido contrário ao movimento.,Paralelo ao plano e no mesmo sentido do movimento,Horizontal e no mesmo sentido do movimento.,Vertical e sentido para cima.,C,
26,78,"

Uma indústria está escolhendo uma linhagem de microalgas que otimize a secreção de polímeros comestíveis, os quais são obtidos do meio de cultura de crescimento. Na figura podem ser observadas as proporções de algumas organelas presentes no citoplasma de cada linhagem.









","

Qual é a melhor linhagem para se conseguir maior rendimento de polímeros secretados no meio de cultura?


",I.,II.,III.,IV.,V.,A,enem-data/enem-2013/78-images/context_img_0.png
27,77,"







","

Em que parte do corpo do NanoKid existe carbono quaternário?


",Mãos.,Cabeça.,Tórax.,Abdômen.,Pés.,A,enem-data/enem-2013/77-images/context_img_0.png
28,86,"


A contaminação pelo vírus da rubéola é especialmente preocupante em grávidas, devido à síndrome da rubéola congênita (SRC), que pode levar ao risco de aborto e malformações congênitas. Devido a campanhas de vacinação específicas, nas últimas décadas houve uma grande diminuição de casos de rubéola entre as mulheres, e, a partir de 2008, as campanhas se intensificaram e têm dado maior enfoque à vacinação de homens jovens.

BRASIL. Brasil livre da rubéola: campanha nacional de vacinação para eliminação da rubéola. Brasília: Ministério da Saúde, 2009 (adaptado).



","

Considerando a preocupação com a ocorrência da SRC, as campanhas passaram a dar enfoque à vacinação dos homens, porque eles


",ficam mais expostos a esse vírus.,transmitem o vírus a mulheres gestantes.,passam a infecção diretamente para o feto.,transferem imunidade às parceiras grávidas.,são mais suscetíveis a esse vírus que as mulheres.,B,
29,87,"

Um circuito em série é formado por uma pilha, uma lâmpada incandescente e uma chave interruptora. Ao se ligar a chave, a lâmpada acende quase instantaneamente, irradiando calor e luz. Popularmente, associa-se o fenômeno da irradiação de energia a um desgaste da corrente elétrica, ao atravessar o filamento da lâmpada, e à rapidez com que a lâmpada começa a brilhar. Essa explicação está em desacordo com o modelo clássico de corrente.


","

De acordo com o modelo mencionado, o fato de a lâmpada acender quase instantaneamente está relacionado à rapidez com que


",o fluido elétrico se desloca no circuito.,as cargas negativas móveis atravessam o circuito.,a bateria libera cargas móveis para o filamento da lâmpada.,o campo elétrico se estabelece em todos os pontos do circuito.,as cargas positivas e negativas se chocam no filamento da lâmpada.,D,
30,84,"







","

Para um valor de temperatura em que Rs = 100 Ω, a leitura apresentada pelo voltímetro será de


","+ 6,2 V.","+ 1,7 V.","+ 0,3 V.","– 0,3 V.","– 6,2 V.",D,enem-data/enem-2013/84-images/context_img_0.png
31,46,"

A pílula anticoncepcional é um dos métodos contraceptivos de maior segurança, sendo constituída basicamente de dois hormônios sintéticos semelhantes aos hormônios produzidos pelo organismo feminino, o estrogênio (E) e a progesterona (P). Em um experimento médico, foi analisado o sangue de uma mulher que ingeriu ininterruptamente um comprimido desse medicamento por dia durante seis meses.


","

Qual gráfico representa a concentração sanguínea desses hormônios durante o período do experimento?


",enem-data/enem-2013/46-images/alt_img_0.png,enem-data/enem-2013/46-images/alt_img_1.png,enem-data/enem-2013/46-images/alt_img_2.png,enem-data/enem-2013/46-images/alt_img_3.png,enem-data/enem-2013/46-images/alt_img_4.png,A,
32,88,"

Estudos de fluxo de energia em ecossistemas demonstram que a alta produtividade nos manguezais está diretamente relacionada às taxas de produção primária líquida e à rápida reciclagem dos nutrientes. Como exemplo de seres vivos encontrados nesse ambiente, temos: aves, caranguejos, insetos, peixes e algas.


","

Dos grupos de seres vivos citados, os que contribuem diretamente para a manutenção dessa produtividade no referido ecossistema são


",aves.,algas.,peixes.,insetos.,caranguejos.,B,
33,89,"

Entre as substâncias usadas para o tratamento de água está o sulfato de alumínio que, em meio alcalino, forma partículas em suspensão na água, às quais as impurezas presentes no meio se aderem.


","

O método de separação comumente usado para retirar o sulfato de alumínio com as impurezas aderidas é a


",flotação.,levigação.,ventilação.,peneiração.,centrifugação.,A,
34,90,"







","

A razão entre as frequências do Dó central e do Dó maior é de:


",1/2.,2.,1.,1/4.,4.,A,enem-data/enem-2013/90-images/context_img_0.png
35,66,"







","

Para realizar essas medidas, o esquema da ligação desses instrumentos está representado em:


",enem-data/enem-2013/66-images/alt_img_0.png,enem-data/enem-2013/66-images/alt_img_1.png,enem-data/enem-2013/66-images/alt_img_2.png,enem-data/enem-2013/66-images/alt_img_3.png,enem-data/enem-2013/66-images/alt_img_4.png,E,enem-data/enem-2013/66-images/context_img_0.png
36,79,"

Em um dia sem vento, ao saltar de um avião, um paraquedista cai verticalmente até atingir a velocidade limite. No instante em que o paraquedas é aberto (instante TA), ocorre a diminuição de sua velocidade de queda. Algum tempo após a abertura do paraquedas, ele passa a ter velocidade de queda constante, que possibilita sua aterrissagem em segurança


","

Que gráfico representa a força resultante sobre o paraquedista, durante o seu movimento de queda?


",enem-data/enem-2013/79-images/alt_img_0.png,enem-data/enem-2013/79-images/alt_img_1.png,enem-data/enem-2013/79-images/alt_img_2.png,enem-data/enem-2013/79-images/alt_img_3.png,enem-data/enem-2013/79-images/alt_img_4.png,B,
37,71,"







","

A partir do texto e dos produtos de degradação apresentados, a estrutura química que representa o glifosato é:


",enem-data/enem-2013/71-images/alt_img_0.png,enem-data/enem-2013/71-images/alt_img_1.png,enem-data/enem-2013/71-images/alt_img_2.png,enem-data/enem-2013/71-images/alt_img_3.png,enem-data/enem-2013/71-images/alt_img_4.png,B,enem-data/enem-2013/71-images/context_img_0.png
