,number,context,question,A,B,C,D,E,answer,context-images
10,10,"


Textos e hipertextos: procurando o equilíbrio
Há um medo por parte dos pais e de alguns professores de as crianças desaprenderem quando navegam, medo de elas viciarem, de obterem informação não confiável, de elas se isolarem do mundo real, como se o computador fosse um agente do mal, um vilão. Esse medo é reforçado pela mídia, que costuma apresentar o computador como um agente negativo na aprendizagem e na socialização dos usuários. Nós sabemos que ninguém corre o risco de desaprender quando navega, seja em ambientes digitais ou em materiais impressos, mas é preciso ver o que se está aprendendo e algumas vezes interferir nesse processo a fim de otimizar ou orientar a aprendizagem, mostrando aos usuários outros temas, outros caminhos, outras possibilidades diferentes daquelas que eles encontraram sozinhos ou daquelas que eles costumam usar. É preciso, algumas vezes, negociar o uso para que ele não seja exclusivo, uma vez que há outros meios de comunicação, outros meios de informação e outras alternativas de lazer. É uma questão de equilibrar e não de culpar.

COSCARELLI, C. V. Linguagem em (Dis)curso, n. 3, set.-dez. 2009.



","

A autora incentiva o uso da internet pelos estudantes, ponderando sobre a necessidade de orientação a esse uso, pois essa tecnologia


",está repleta de informações confiáveis que constituem fonte única para a aprendizagem dos alunos.,exige dos pais e professores que proíbam seu uso abusivo para evitar que se torne um vício.,tende a se tomar um agente negativo na aprendizagem e na socialização de crianças e jovens.,possibilita maior ampliação do conhecimento de mundo quando a aprendizagem é direcionada.,leva ao isolamento do mundo real e ao uso exclusivo do computador se a navegação for desmedida.,D,
11,11,"


O mundo revivido
Sobre esta casa e’as árvores que o tempo
esqueceu de levar. Sobre o curral
de pedra e paz e de outras vacas tristes
chorando a lua e a noite sem bezerros.
Sobre a parede larga deste açude
onde outras cobras verdes se arrastavam,
e pondo o sol nos seus olhos parados
iam colhendo sua safra de sapos.
Sob as constelações do sul que a noite
armava e desarmava: as Três Marias,
o Cruzeiro distante e o Sete-Estrelo.
Sobre este mundo revivido em vão,
a lembrança de primos, de cavalos,
de silêncio perdido para sempre.

DOBAL, H. A província deserta . Rio de Janeiro: Artenova, 1974.



","

No processo de reconstituição do tempo vivido, o eu lírico projeta um conjunto de imagens cujo lirismo se fundamenta no


",inventário das memórias evocadas afetivamente.,reflexo da saudade no desejo de voltar à infância.,sentimento de inadequação com o presente vivido.,ressentimento com as perdas materiais e humanas.,lapso no fluxo temporal dos eventos trazidos à cena.,A,
12,9,"


Romanos usavam redes sociais há dois mil anos, diz livro
Ao tuitar ou comentar embaixo do post de um de seus vários amigos no Facebook, você provavelmente se sente privilegiado por viver em um tempo na história em que é possível alcançar de forma imediata uma vasta rede de contatos por meio de um simples clique no botão “enviar”. Você talvez também reflita sobre como as gerações passadas puderam viver sem mídias sociais, desprovidas da capacidade de verem e serem vistas, de receber, gerar e interagir com uma imensa carga de informações. Mas o que você talvez não saiba é que os seres humanos usam ferramentas de interação social há mais de dois mil anos. É o que afirma Tom Standage, autor do livro Writing on the Wall — Social Media, The first 2 000 Years (Escrevendo no mural — mídias sociais, os primeiros 2 mil anos, em tradução livre).
Segundo Standage, Marco Túlio Cícero, filósofo e político romano, teria sido, junto com outros membros da elite romana, precursor do uso de redes sociais. O autor relata como Cícero usava um escravo, que posteriormente tornou-se seu escriba, para redigir mensagens em rolos de papiro que eram enviados a uma espécie de rede de contatos. Estas pessoas, por sua vez, copiavam seu texto, acrescentavam seus próprios comentários e repassavam adiante. “Hoje temos computadores e banda larga, mas os romanos tinham escravos e escribas que transmitiam suas mensagens”, disse Standage à BBC Brasil. “Membros da elite romana escreviam entre si constantemente, comentando sobre as últimas movimentações políticas e expressando opiniões.”
Além do papiro, outra plataforma comumente utilizada pelos romanos era uma tábua de cera do tamanho e da forma de um tablet moderno, em que escreviam recados, perguntas ou transmitiam os principais pontos da acta diurna, um “jornal” exposto diariamente no Fórum de Roma. Essa tábua, o “iPad da Roma Antiga”, era levada por um mensageiro até o destinatário, que respondia embaixo da mensagem.

NIDECKER, F. Disponível em: www.bbc.co.uk. Acesso em: 7 nov. 2013 (adaptado).



","

Na reportagem, há uma comparação entre tecnologias de comunicação antigas e atuais. Quanto ao gênero mensagem, identifica-se como característica que perdura ao longo dos tempos o(a)


",imediatismo das respostas.,compartilhamento de informações.,interferência direta de outros no texto original.,recorrência de seu uso entre membros da elite.,perfil social dos envolvidos na troca comunicativa.,B,
13,5,"


British Government to Recruit Teens as Next Generation of Spies
In the 50 years since the first James Bond movie created a lasting impression of a British secret agent, a completely different character is about to emerge. Britain’s intelligence agencies are to recruit their next generation of cyber spies by harnessing the talents of the “Xbox generation”.
In an expansion of a pilot program, Foreign Secretary William Hague announced Thursday that up to 100 18-year-olds will be given the chance to train for a career in Britain’s secret services. The move to recruit school-leavers marks a break with the past, when agencies mainly drew their staff from among university graduates.
“Young people are the key to our country’s future success, just as they were during the War”, Hague said. “Today we are not at war, but I see evidence every day of deliberate, organized attacks against intellectual property and government networks in the United Kingdom.”
The new recruitment program, called the Single Intelligence Account apprenticeship scheme will enable students with suitable qualifications in science, technology or engineering, to spend two years learning about communications, security and engineering through formal education, technical training and work placements.

JEARY, P. Disponível em: http://worldnews.nbcnews.com. Acesso em: 19 nov. 2012.



","

Segundo informações veiculadas pela NBC News, a geração digital já tem seu espaço conquistado nas agências britânicas de inteligência. O governo britânico decidiu que


",enfrentará a guerra vigente e deliberada contra a propriedade intelectual no Reino Unido.,abandonará a política de contratação de universitários como agentes secretos.,recrutará jovens jogadores de Xbox como ciberespiões das agências de inteligência.,implantará um esquema de capacitação de adolescentes para atuarem como agentes secretos.,anunciará os nomes dos jovens a serem contratados pelas agências de inteligência.,D,
14,12,"


A ascensão social por meio do esporte mexe com o imaginário das pessoas, pois em poucos anos um adolescente pode se tornar milionário caso tenha um bom desempenho esportivo. Muitos meninos de famílias pobres jogam com o objetivo de conseguir dinheiro para oferecer uma boa qualidade de vida à família. Isso aproximou mais ainda o futebol das camadas mais pobres da sociedade, tornando-o cada vez mais popular.
Acontece que esses jovens sonham com fama e dinheiro, enxergando no futebol o único caminho possível para o sucesso. No entanto, eles não sabem da grande dificuldade que existe no início dessa jornada em que a minoria alcança a carreira profissional. Esses garotos abandonam a escola pela ilusão de vencer no futebol, à qual a maioria sucumbe.
O caminho até o profissionalismo acontece por meio de um longo processo seletivo que os jovens têm de percorrer. Caso não seja selecionado, esse atleta poderá ter que abandonar a carreira involuntariamente por falta de uma equipe que o acolha. Alguns podem acabar em subempregos, à margem da sociedade, ou até mesmo em vícios de correntes dese fracasso e dessa desilusão. Isso acontece porque no auge da sua formação escolar e na Condição juvenil de desenvolvimento, eles não se preparam e não são devidamente orientados para buscar alternativas de experiências mais amplas de ocupação fora e além do futebol.

BALZANO, O N MORAIS, J. S. A formação do jogador de futebol e sua relação Com a escola EFDeportes, n. 172, set 2012 (adaptado)



","

Ao abordar o fato de, no Brasil, muitos jovens depositarem suas esperanças de futuro no futebol, o texto critica o(a)


",despreparo dos jogadores de futebol para ajudarem suas famílias a superar a miséria.,garantia de ascensão social dos jovens pela carreira de jogador de futebol.,falta de investimento dos clubes para que os atletas possam atuar profissionalmente e viver do futebol.,"investimento reduzido dos atletas profissionais em sua formação escolar, gerando frustração e desilusão profissional no esporte.","despreocupação dos sujeitos com uma formação paralela à esportiva, para habilitá-los a atuar em Outros setores da vida.",E,
15,13,"


Garcia tinha-se chegado ao cadáver, levantara o lenço e contemplara por alguns instantes as feições
defuntas. Depois, como se a morte espiritualizasse tudo, inclinou-se e beijou-a na testa. Foi nesse momento que Fortunato chegou à porta. Estacou assombrado; não podia ser o beijo da amizade, podia ser o epílogo de um livro adúltero […].
Entretanto, Garcia inclinou-se ainda para beijar outra vez o cadáver, mas então não pôde mais. O beijo rebentou em soluços, e os olhos não puderam conter as lágrimas, que vieram em borbotões, lágrimas de amor calado, e irremediável desespero. Fortunato, à porta, onde ficara, saboreou tranquilo essa explosão de dor moral que foi longa, muito longa, deliciosamente longa.

ASSIS, M. A causa secreta, Disponível em: www.dominimopublico.gov.br
Acesso em: 9 out. 2015.



","

No fragmento, o narrador adota um ponto de vista que acompanha a perspectiva de Fortunato. O que singulariza esse procedimento narrativo é o registro do(a)


",indignação face à suspeita do adultério da esposa.,tristeza compartilhada pela perda da mulher amada.,espanto diante da demonstração de afeto de Garcia.,prazer da personagem em relação ao sofrimento alheio.,superação do ciúme pela comoção decorrente da morte.,D,
16,6,"


TEXTO I
Criatividade em publicidade: teorias e reflexões
Resumo: O presente artigo aborda uma questão primordial na publicidade: a criatividade. Apesar de aclamada pelos departamentos de Criação das agências, devemos ter a consciência de que nem todo anúncio é, de fato, criativo. A partir do resgate teórico, no qual os Conceitos são tratados à luz da publicidade, busca-se estabelecer a compreensão dos temas. Para elucidar tais questões, é analisada uma campanha impressa da marca XXXX. As reflexões apontam que a publicidade criativa é essencialmente simples e apresenta uma releitura do cotidiano.

Depexe, S D. Travessias: Pesquisas em Educação, Cultura, Linguagem e Artes, n. 2, 2008.










","

 
Os dois textos apresentados versam sobre o tema Criatividade. O Texto I é um resumo de Caráter Científico e o Texto II, uma homenagem promovida por um site de publicidade. De que maneira O Texto II exemplifica o conceito de criatividade em publicidade apresentado no Texto I?


",Fazendo menção ao difícil trabalho das mães em criar seus filhos.,Promovendo uma leitura simplista do papel materno em seu trabalho de criar os filhos.,Explorando a polissemia do termo “criação”.,Recorrendo a uma estrutura linguística simples.,Utilizando recursos gráficos diversificados.,C,enem-data/enem-2017/6-images/context_img_0.png
17,4,"










Reader’s Digest, set. 1993.



","

Nesse texto publicitário são utilizados recursos verbais e não verbais para transmitir a mensagem. Ao associar os termos anyplace e regret à imagem do texto, constata-se que o tema da propaganda é a importância da


",preservação do meio ambiente.,manutenção do motor.,escolha da empresa certa.,consistência do produto.,conservação do carro.,C,enem-data/enem-2017/4-images/context_img_0.png
18,27,"


E aqui, antes de continuar este espetáculo, e necessário que façamos uma advertência a todos e a cada um. Neste momento, achamos fundamental que cada um tome uma posição definida. Sem que cada um tome uma posição definida, não é possível continuarmos. É fundamental que cada um tome uma posição, seja para a esquerda, seja para a direita. Admitimos mesmo que alguns tomem uma posição neutra, fiquem de braços cruzados. Mas é preciso que cada um, uma vez tomada sua posição, fique nela! Porque senão, companheiros, as cadeiras do teatro rangem muito e ninguém ouve nada.

FERNANDES, M.; RANGEL, F. Liberdade, liberdade. Porto Alegre: L&PM, 2009,



","

A peça Liberdade, liberdade, encenada em 1964, apresenta o impasse vivido pela sociedade brasileira em face do regime vigente. Esse impasse é representado no fragmento pelo(a)


",barulho excessivo produzido pelo ranger das cadeiras do teatro.,indicação da neutralidade como a melhor opção ideológica naquele momento.,constatação da censura em função do engajamento social do texto dramático.,correlação entre o alinhamento politico e a posição corporal dos espectadores.,interrupção do espetáculo em virtude do comportamento inadequado do público.,D,
19,22,"


Nuances
Euforia: alegria barulhenta. Felicidade: alegria silenciosa.
Gravar: quando o ator é de televisão. Filmar: quando ele quer deixar claro que não é de televisão.
Grávida: em qualquer ocasião. Gestante: em filas e assentos preferenciais.
Guardar: na gaveta. Salvar: no Computador. Salvaguardar: no Exército.
Menta: no sorvete, na bala ou no xarope.
Hortelã: na horta ou no suco de abacaxi.
Peça: quando você vai assistir. Espetáculo: quando você está em cartaz com ele.

DUVIVIER, G. Folha de S. Paulo, 24 mar. 2014 (adaptado)



","

O texto trata da diferença de sentido entre vocábulos muito próximos. Essa diferença é apresentada considerando-se a(s)


",alternâncias na sonoridade.,adequação às situações de uso.,marcação flexional das palavras.,grafia na norma-padrão da língua.,categorias gramaticais das palavras.,B,
20,19,"


O farrista
Quando o almirante Cabral
Pôs as patas no Brasil
O anjo da guarda dos índios
Estava passeando em Paris.
Quando ele voltou de viagem
O holandês já está aqui.
O anjo respira alegre:
“Não faz mal, isto é boa gente,
Vou arejar outra vez.”
O anjo transpôs a barra,
Diz adeus a Pernambuco,
Faz barulho, vuco-vuco,
Tal e qual o zepelim
Mas deu um vento no anjo,
Ele perdeu a memória.
E não voltou nunca mais.

MENDES, M. História do Brasil. Rio de Janeiro: Nova Fronteira, 1992



","

A Obra de Murilo Mendes situa-se na fase inicial do Modernismo, cujas propostas estéticas transparecem, no poema, por um eu lírico que


",configura um ideal de nacionalidade pela integração regional.,remonta ao colonialismo assente sob um viés iconoclasta.,repercute as manifestações do sincretismo religioso.,descreve a gênese da formação do povo brasileiro.,promove inovações no repertório linguístico.,B,
21,20,"


Uma noite em 67, de Renato Tera e Ricardo Calil.
Editora Planeta, 296 páginas.
Mas foi um noite, aquela noite de sábado 21 de outubro de 1967, que parou o nosso país. Parou pra ver a finalíssima do III Festival da Record, quando um jovem de 24 anos chamado Eduardo Lobo, o Edu Lobo, saiu carregado do Teatro Paramount em São Paulo depois de ganhar o prêmio máximo do festival com Ponteio, que cantou acompanhado da charmosa e iniciante Marília Medalha.
Foi naquele noite que Chico Buarque entoou sua Roda viva ao lado do MPB-4 de Magro, o arranjador. Que Caetano Veloso brilhou cantando Alegria, alegria com a plateia ao com das guitarras dos Beat Boys, que Gilberto Gil apresentou a tropicalista Domingo no parque com os Mutantes.
Aquela noite que acabou virando filme, em 2010, nas mãos de Renato Terra e Ricardo Calil, agora virou livro. O livro que está sendo lançado agora é a história daquela noite, ampliada e em estado que no jargão jornalístico chamamos de matéria bruta. Quem viu o filme vai se deliciar com as histórias – e algumas fofocas – que cada um tem para contar, agora sem os contes necessários que um filme exige. E quem não viu o filme tem diante de si um livro de histórias, pensando bem, de História.

VILLAS, A. Disponível em: www.cartacapital.com.br. Acessado em: 18 jun. 2014 (adaptado).



","

Considerando os elementos constitutivos dos gêneros textuais circulantes na sociedade, nesse fragmento de resenha predominam


",caracterização de personalidades do contexto musical brasileiro dos anos 1960.,questões polêmicas direcionadas à produção musical brasileira nos anos 1960.,relatos de experiências de artistas sobre os festivais de música de 1967.,explicação sobre o quadro cultural do Brasil durante a década de 1960.,opinião a respeito de uma obra sobre cena musical de 1967.,E,
22,18,"


A língua tupi no Brasil
Há 300 anos, morar na vila de São Paulo de Piratininga (peixe seco, em tupi) era quase sinônimo de falar língua de índio. Em cada cinco habitantes da cidade, só dois conheciam o português. Por isso, em 1698, o governador da província, Artur de Sá e Meneses, implorou a Portugal que só mandasse padres que soubessem “a língua geral dos índios”, pois “aquela gente não se explica em outro idioma”.
Derivado do dialeto de São Vicente, o tupi de São Paulo se desenvolveu e se espalhou no século XVII, graças ao isolamento geográfico da cidade e à atividade pouco cristã dos mamelucos paulistas: as bandeiras, expedições ao Sertão em busca de escravos índios. Muitos bandeirantes nem sequer falavam o português ou se expressavam mal. Domingos Jorge Velho, o paulista que destruiu o Ouilombo dos Palmares em 1694, foi descrito pelo bispo de Pernambuco como “um bárbaro que nem falar sabe”. Em suas andanças, essa gente batizou lugares como Avanhandava (lugar onde o índio corre), Pindamonhangaba (lugar de fazer anzol) e Itu (cachoeira). E acabou inventando uma nova língua. “
Os escravos dos bandeirantes vinham de mais de 100 tribos diferentes”, conta o historiador e antropólogo John Monteiro, da Universidade Estadual de Campinas. “Isso mudou o tupi paulista, que, além da influência do português, ainda recebia palavras de outros idiomas.” O resultado da mistura ficou conhecido como língua geral do sul, uma espécie de tupi facilitado.

ÂNGELO, C. Disponível em: <http://super.abril.com.br>. Acesso em: 8 ago. 2012. (Adaptado).



","

O texto trata de aspectos sócio-históricos da formação linguística nacional. Ouanto ao papel do tupinaformação do português brasileiro, depreende-se que essa língua indígena


","contribuiu efetivamente para o léxico, com nomes relativos aos traços característicos dos lugares designados.","originou o português falado em São Paulo no século XVII, em cuja base gramatical também está a fala de variadas etnias indígenas.","desenvolveu-se sob influência dos trabalhos de catequese dos padres portugueses, vindos de Lisboa.","misturou-se aos falares africanos, em razão das interações entre portugueses e negros nas investidas contra o Ouilombo dos Palmares.","expandiu-se paralelamente ao português falado pelo colonizador, e juntos originaram a língua dos bandeirantes paulistas.",A,
