,number,context,question,A,B,C,D,E,answer,context-images
10,41,"


Segundo quadro
Uma sala da prefeitura. O ambiente é modesto. Durante a mutação, ouve-se um dobrado e vivas a Odorico, “viva o prefeito” etc. Estão em cena Dorotéa, Juju, Dirceu, Dulcinéa, o vigário e Odorico. Este último, à janela, discursa.
ODORICO – povo sucupirano! Agoramente já investido no cargo de Prefeito, aqui estou para receber a confirmação, a ratificação, a autenticação e por que não dizer a sagração do povo que me elegeu.
Aplausos vêm de fora.
ODORICO – eu prometi que meu primeiro ato como prefeito seria ordenar a construção do cemitério.
Aplausos, aos quais se incorporam as personagens em cena.
ODORICO – (continuando o discurso:) Botando de lado os entretantos e partindo pros finalmente, é uma alegria poder anunciar que prafrentemente vocês já poderão morrer descansados, tranquilos e desconstrangidos, na certeza de que vão ser sepultados aqui mesmo, nesta terra morna e cheirosa de Sucupira. E quem votou em mim, basta dizer isso ao padre na hora da extrema-unção, que tem enterro e cova de graça, conforme o prometido.

GOMES, D. O bem amado, Rio de Janeiro, Ediouro, 2012



","

O gênero peça teatral tem o entretenimento como uma de suas funções. Outra função relevante do gênero, explícita nesse trecho de O bem amado, é


",criticar satiricamente o comportamento de pessoas públicas.,denunciar a escassez de recursos públicos nas prefeituras do interior.,censurar a falta de domínio da língua padrão em eventos sociais.,despertar a preocupação da plateia com a expectativa de vida dos cidadãos.,questionar o apoio irrestrito de agentes públicos aos gestores governamentais.,A,
11,53,"


Uma sociedade é uma associação mais ou menos autossuficiente de pessoas que em suas relações mútuas reconhecem certas regras de conduto com obrigatórias e que, na maioria das vezes, agem de acordo com elas. Uma sociedade é bom ordenada não apenas quando está planejada para promover o bem de seus membros, mas quando é também efetivamente regulada por uma concepção pública de justiça. Isto é, trata-se de uma sociedade na qual todos aceitam, e sabem que os outros aceitam, o mesmo princípio de justiça.

RAWLS, J. Uma teoria da justiça. São Paulo: Martins Fontes, 1997. Adaptado.



","

A visão expressa nesse texto do século XX remete a qual aspecto do pensamento moderno?


",A relação entre liberdade e autonomia do Liberalismo.,A independência entre poder e moral do Racionalismo.,A convenção entre cidadãos e soberano do Absolutismo.,A dialética entre indivíduo e governo autocrata do Idealismo.,A contraposição entre bondade e condições selvagem do Naturalismo.,A,
12,54,"


A representação de Demócrito é semelhante à de Anaxágoras, na medida em que um infinitamente múltiplo é a origem; mas nele a determinação dos princípios fundamentais aparece de maneira tal que contém aquilo que para o que foi formado não é, absolutamente, o aspecto simples para si. Por exemplo, partículas de carne e de ouro seriam princípios que, através de sua concentração, formam aquilo que aparece como figura.

HEGEL, G.W. Crítica moderna. In:SOUZA, J.C. (Org.). Os pré-socráticos: vida e obra. São Paulo: Nova Cultural, 2000 (adaptado).



","

O texto faz uma apresentação crítica acerca do pensamento de Demócrito, segundo o qual o “princípio constitutivo das coisas” estava representado pelo(a)


","número, que fundamenta a criação dos deuses.","devir, que simboliza o constante movimento dos objetos.","água, que expressa a causa material da origem do universo.","imobilidade, que sustenta a existência do ser atemporal.","átomo, que explica o surgimento dos entes.",E,
13,56,"


O fenômeno da mobilidade populacional vem, desde as últimas décadas do século XX, apresentando transformações significativas no seu comportamento, não só no Brasil como também em outras partes do mundo. Esses novos processos se materializam, entre outros aspectos, na dimensão interna, pelo redirecionamento dos fluxos migratórios para as cidades médias, em detrimento dos grandes centros urbanos; pelos deslocamentos de curta duração e a distâncias menores; pelos movimentos pendulares, que passam a assumir maior relevância nas estratégias de sobrevivência, não mais restritos aos grandes aglomerados urbanos.

OLIVEIRA, L. A. P. Reflexões sobre os deslocamentos populacionais no Brasil. Rio de Janeiro: IBGE, 2011 (adaptado).



","

A redefinição dos fluxos migratórios internos no Brasil, no período apontado no texto, tem como causa a intensificação do processo de


",descapitalização do setor primário.,ampliação da economia informal.,tributação da área residencial citadina.,desconcentração da atividade industrial.,saturação de empregabilidade do setor terciário.,D,
14,61,"


Durante o Estado Novo, os encarregados da propaganda procuraram aperfeiçoar-se na arte da empolgação e envolvimento das “multidões” através das mensagens políticas. Nesse tipo de discurso, o significado das palavras importa pouco, pois, como declarou Goebbels, “não falamos para dizer alguma coisa, mas para obter determinado efeito”.

CAPELATO, M. H. Propaganda política e controle dos meios de comunicação. In: PANDOLFI, D. (Org.). Repensando o Estado Novo. Rio de Janeiro: FGV, 1999.



","

O controle sobre os meios de comunicação foi uma marca do Estado Novo, sendo fundamental à propaganda política, na medida em que visava


",conquistar o apoio popular na legitimação do novo governo.,ampliar o envolvimento das multidões nas decisões políticas.,aumentar a oferta de informações públicas para a sociedade civil.,estender a participação democrática dos meios de comunicação no Brasil.,alargar o entendimento da população sobre as intenções do novo governo.,A,
15,58,"


Palestinos se agruparam em frente a aparelhos de televisão e telas montadas ao ar livre em Ramalah, na Cisjordânia, para acompanhar o voto da resolução que pedia o reconhecimento da chamada Palestina como um Estado observador não membro da Organização das Nações Unidas (ONU). O objetivo era esperar pelo nascimento, ao menos formal, de um Estado palestino. Depois da aprovação da resolução, centenas de pessoas foram à praça da cidade com bandeiras palestinas, soltaram fogos de artifício, fizeram buzinaços e dançaram pelas ruas. Aprovada com 138 votos dos 193 da Assembleia-Geral, a resolução eleva o status do Estado palestino perante a organização.

Palestinos comemoram elevação de status na ONU com bandeiras e fogos. Disponível em: http://folha.com. Acesso em: 4 dez. 2012 (adaptado).



","

A mencionada resolução da ONU referendou o(a)


",delimitação institucional das fronteiras territoriais.,aumento da qualidade de vida da população local.,implementação do tratado de paz com os israelenses.,apoio da comunidade internacional à demanda nacional.,equiparação da condição política com a dos demais países.,D,
16,63,"


Com a Lei de Terras de 1850, o acesso à terra só passou a ser possível por meio da compra com pagamento em dinheiro. Isso limitava, ou mesmo praticamente impedia, o acesso à terra para os trabalhadores escravos que conquistavam a liberdade.

OLIVEIRA, A. U. Agricultura brasileira: transformações recentes. In: ROSS, J. L. S. Geografia do Brasil. São Paulo: Edusp. 2009.



","

O fato legal evidenciado no texto acentuou o processo de


",reforma agrária.,expansão mercantil.,concentração fundiária.,desruralização da elite.,mecanização da produção.,C,
17,65,"


O instituto popular, de acordo com o exame da razão, fez da figura do alferes Xavier o principal dos inconfidentes, e colocou os seus parceiros a meia ração de glória. Merecem, decerto, a nossa estima aqueles outros; eram patriotas. Mas o que se ofereceu a carregar com os pecadores de Israel, o que chorou de alegria quando viu comutada a pena de morte dos seus companheiros, pena que só ia ser executada nele, o enforcado, o esquartejado, o decapitado, esse tem de receber o prêmio na proporção do martírio, e ganhar por todos, visto que pagou por todos.

ASSIS, M. Gazeta de Notícias, n. 114, 24 abr. 1892.



","

No processo de transição para a República, a narrativa machadiana sobre a Inconfidência Mineira associa


",redenção cristã e cultura cívica.,veneração aos santos e radicalismo militar.,apologia aos protestantes e culto ufanista.,tradição messiânica e tendência regionalista.,representação eclesiástica e dogmatismo ideológico.,A,
18,59,"


Sou filho natural de uma negra, africana livre, da Costa da Mina (Nagô de Nação), de nome Luiza Mahin, pagã, que sempre recusou o batismo e a doutrina cristã. Minha mãe era baixa de estatura, magra, bonita, a cor era de um preto retinto e sem lustro, tinha os dentes alvíssimos como a neve, era muito altiva, geniosa, insofrida. Dava-se ao comércio — era quitandeira, muito laboriosa e, mais de uma vez, na Bahia, foi presa como suspeita de envolver-se em planos de insurreição de escravos, que não tiveram efeito.

AZEVEDO, E. “Lá vai verso!”: Luiz Gama e as primeiras trovas burlescas de Getulino. In: CHALHOUB, S.; PEREIRA, L. A. M. A história contada: capítulos de história social da literatura no Brasil. Rio de Janeiro: Nova Fronteira, 1998 (adaptado).



","

Nesse trecho de suas memórias, Luiz Gama ressalta a importância dos(as)


",laços de solidariedade familiar.,estratégias de resistência cultural.,mecanismos de hierarquização tribal.,instrumentos de dominação religiosa.,limites da concessão de alforria.,B,
19,68,"


Uma pessoa vê-se forçada pela necessidade a pedir dinheiro emprestado. Sabe muito bem que não poderá pagar, mas vê também que não lhe emprestarão nada se não prometer firmemente pagar em prazo determinado. Sente a tentação de fazer a promessa; mas tem ainda consciência bastante para perguntar a si mesma: não é proibido e contrário ao dever livrar-se de apuros desta maneira? Admitindo que se decida a fazê-lo, a sua máxima de ação seria: quando julgo estar em apuros de dinheiro, vou pedi-lo emprestado e prometo pagá-lo, embora saiba que tal nunca sucederá.

KANT, I. Fundamentação da metafísica dos costumes. São Paulo: Abril Cultural, 1980.



","

De acordo com a moral kantiana, a “falsa promessa de pagamento” representada no texto


",assegura que a ação seja aceita por todos a partir da livre discussão participativa.,garante que os efeitos das ações não destruam a possibilidade da vida futura na terra.,opõe-se ao princípio de que toda ação do homem possa valer como norma universal.,materializa-se no entendimento de que os fins da ação humana podem justificar os meios.,permite que a ação individual produza a mais ampla felicidade para as pessoas envolvidas.,C,
20,66,"


No período anterior ao golpe militar de 1964, os documentos episcopais indicavam para os bispos que o desenvolvimento econômico, e claramente o desenvolvimento capitalista, orientando-se no sentido da justa distribuição da riqueza, resolveria o problema da miséria rural e, consequentemente, suprimiria a possibilidade do proselitismo e da expansão comunista entre os camponeses. Foi nesse sentido que o golpe de Estado, de 31 de março de 1964, foi acolhido pela Igreja.

MARTINS, J. S. A política do Brasil: lúmpen e místico. São Paulo: Contexto, 2011 (adaptado).



","

Em que pesem as divergências no interior do clero após a instalação da ditadura civil-militar, o posicionamento mencionado no texto fundamentou-se no entendimento da hierarquia católica de que o(a)


",luta de classes é estimulada pelo livre mercado.,poder oligárquico é limitado pela ação do Exército.,doutrina cristã é beneficiada pelo atraso do interior.,espaço político é dominado pelo interesse empresarial.,manipulação ideológica é favorecida pela privação material.,E,
21,49,"







","

Comparando os dados das hidrelétricas, uma característica territorial positiva de Belo Monte é o(a)


",reduzido espaço relativo inundado.,acentuado desnível do relevo local.,elevado índice de urbanização regional.,presença dos grandes parques industriais.,proximidade de fronteiras internacionais estratégicas.,A,enem-data/enem-2017/49-images/context_img_0.png
22,67,"


O conceito de democracia, no pensamento de Habermas, é construído a partir de uma dimensão procedimental, calcada no discurso e na deliberação. A legitimidade democrática exige que o processo de tomada de decisões políticas ocorra a partir de uma ampla discussão pública, para somente então decidir. Assim, o caráter deliberativo corresponde a um processo coletivo de ponderação e análise, permeado pelo discurso, que antecede a decisão.

VITALE, D. Jürgen Habermas, modernidade e democracia deliberativa. Cadernos do CRH (UFBA), v. 19, 2006 (adaptado).



","

O conceito de democracia proposto por Jürgen Habermas pode favorecer processos de inclusão social. De acordo com o texto, é uma condição para que isso aconteça o(a)


",participação direta periódica do cidadão.,debate livre e racional entre cidadãos e Estado.,interlocução entre os poderes governamentais.,eleição de lideranças políticas com mandatos temporários.,controle do poder político por cidadãos mais esclarecidos.,B,
23,64,"


Estão aí, como se sabe, dois candidatos à presidência, os senhores Eduardo Gomes e Eurico Dutra, e um terceiro, o senhor Getúlio Vargas, que deve ser candidato de algum grupo político oculto, mas é também o candidato popular. Porque há dois “queremos”: o “queremos” dos que querem ver se continuam nas posições e o “queremos” popular… Afinal, o que é que o senhor Getúlio Vargas é? É fascista? É comunista? É ateu? É cristão? Quer sair? Quer ficar? O povo, entretanto, parece que gosta dele por isso mesmo, porque ele é “à moda da casa”.

A Democracia. 16 set. 1945, apud GOMES, A. C.; D’ARAÚJO, M. C. Getulismo e trabalhismo. São Paulo: Ática, 1989.



","

O movimento político mencionado no texto caracterizou-se por


",reclamar a participação das agremiações partidárias. , apoiar a permanência da ditadura estadonovista. ,demandar a confirmação dos direitos trabalhistas. ,reivindicar a transição constitucional sob influência do governante. ,resgatar a representatividade dos sindicatos sob controle social. ,D,
24,62,"


TEXTO I
Sólon é o primeiro nome grego que nos vem à mente quando terra e dívida são mencionadas juntas. Logo depois de 600 a.C., ele foi designado “legislador” em Atenas, com poderes sem precedentes, porque a exigência de redistribuição de terras e o cancelamento das dívidas não podiam continuar bloqueados pela oligarquia dos proprietários de terra por meio da força ou de pequenas concessões.

FINLEY, M. Economia e sociedade na Grécia antiga. São Paulo: WMF Martins Fontes, 2013 (adaptado).





TEXTO II
A “Lei das Doze Tábuas” se tornou um dos textos fundamentais do direito romano, uma das principais heranças romanas que chegaram até nós. A publicação dessas leis, por volta de 450 a.C., foi importante, pois o conhecimento das “regras do jogo” da vida em sociedade é um instrumento favorável ao homem comum e potencialmente limitador da hegemonia e arbítrio dos poderosos.

FUNARI, P. P. Grécia e Roma. São Paulo: Contexto, 2011 (adaptado).



","

O ponto de convergência entre as realidades sociopolíticas indicadas nos textos consiste na ideia de que a


",discussão de preceitos formais estabeleceu a democracia.,invenção de códigos jurídicos desarticulou as aristocracias.,formulação de regulamentos oficiais instituiu as sociedades.,definição de princípios morais encerrou os conflitos de interesses.,criação de normas coletivas diminuiu as desigualdades de tratamento.,E,
25,69,"


O terremoto de 8,8 na escala Richter que atingiu a costa oeste do Chile, em fevereiro, provocou mudanças significativas no mapa da região. Segundo uma análise preliminar, toda a cidade de Concepción se deslocou pelo menos três metros para o oeste. Buenos Aires moveu-se cerca de 2,5 centímetros para oeste, enquanto Santiago, mais próxima do local do evento, deslocou-se quase 30 centímetros para o oeste-sudoeste. As cidades de Valparaíso, no Chile, e Mendoza, na Argentina, também tiveram suas posições alteradas significativamente (13,4 centímetros e 8,8 centímetros, respectivamente).

Revista InfoGNSS, Curitiba, ano 6, n. 31, 2010.



","

No texto, destaca-se um tipo de evento geológico frequente em determinadas partes da superfície terrestre. Esses eventos estão concentrados em


","áreas vulcânicas, onde o material magmático se eleva, formando cordilheiras.","faixas costeiras, onde o assoalho oceânico recebe sedimentos, provocando tsunamis.","estreitas faixas de intensidade sísmica, no contato das placas tectônicas, próximas a dobramentos modernos.","escudos cristalinos, onde as rochas são submetidas aos processos de intemperismo, com alterações bruscas de temperatura.","áreas de bacias sedimentares antigas, localizadas no centro das placas tectônicas, em regiões conhecidas como pontos quentes.",C,
26,71,"


A grande maioria dos países ocidentais democráticos adotou o Tribunal Constitucional como mecanismo de controle dos demais poderes. A inclusão dos Tribunais no cenário político implicou alterações no cálculo para a implementação de políticas públicas. O governo, além de negociar seu plano político com o Parlamento, teve que se preocupar em não infringir a Constituição. Essa nova arquitetura institucional propiciou o desenvolvimento de um ambiente político que viabilizou a participação do Judiciário nos processos decisórios.

CARVALHO, E. R. Revista de Sociologia e Política, n. 23, nov. 2004 (adaptado).



","

O texto faz referência a uma importante mudança na dinâmica de funcionamento dos Estados contemporâneos que, no caso brasileiro, teve como consequência a


",adoção de eleições para a alta magistratura.,diminuição das tensões entre os entes federativos.,suspensão do princípio geral dos freios e contrapesos.,judicialização de questões próprias da esfera legislativa.,profissionalização do quadro de funcionários da Justiça.,D,
27,48,"







","

Elaborada em 1969, a releitura contida na Figura 2 revela aspectos de uma trajetória e obra dedicadas à


",valorização de uma representação tradicional da mulher.,descaracterização de referências do folclore nordestino.,fusão de elementos brasileiros à moda da Europa.,massificação do consumo de uma arte local.,criação de uma estética de resistência.,E,enem-data/enem-2017/48-images/context_img_0.png
28,73,"


A instalação de uma refinaria obedece a diversos fatores técnicos. Um dos mais importantes é a localização, que deve ser próxima tanto dos centros de consumo como das áreas de produção. A Petrobras possui refinarias estrategicamente distribuídas pelo país. Elas são responsáveis pelo processamento de milhões de barris de petróleo por dia, suprindo o mercado com derivados que podem ser obtidos a partir de petróleo nacional ou importado.

Murta, Energia: o vício da civilização, crise energética e alternativas sustentáveis. Rio de Janeiro Caramond 2011



","

A territorialização de uma unidade produtiva depende de diversos fatores locacionais. A partir da leitura do texto, o fator determinante para a instalação das refinarias de petróleo é a proximidade a


",sedes de empresas petroquímicas.,zonas de importação de derivados,polos de desenvolvimento tecnológico.,áreas de aglomerações de mão de obra,espaços com infraestrutura de circulação,E,
29,72,"


Ao destruir uma paisagem de árvores de troncos retorcidos, folhas e arbustos ásperos sobre os solos ácidos, não raro laterizados ou tomados pelas formas bizarras dos cupinzeiros, essa modernização lineariza e aparentemente não permite que se questione a pretensão modernista de que a forma deve seguir a função.

HAESBAERT,R. “Gaúchos” e baianos no “novo” Nordeste: entre a globalização econômica e a reinvenção das identidades territoriais. In: CASTRO, I.E; GOMES,P.C.; CORRÊA,R.L.(Org.). Brasil:questões atuais da reorganização do território. Rio de Janeiro: Bertrand Brasil, 2008.



","

O processo descrito ocorre em um área biogeográfica com predomínio de vegetação


",tropófila e clima tropical.,xerófila e clima semiárido.,hidrófila e clima equatorial.,aciculifoliada e clima subtropical.,semidecídua e clima tropical úmido.,A,
30,74,"


Mas era sobretudo a lã que os compradores, vindos da Flandres ou da Itália, procuravam por toda a parte. Para satisfazê-los, as raças foram melhoradas através do aumento progressivo das suas dimensões. Esse crescimento prosseguiu durante todo o século XIII, e as abadias da Ordem de Cister, onde eram utilizados os métodos mais racionais de criação de gado, desempenharam certamente um papel determinante nesse aperfeiçoamento.

DUBYG. Economia rural e vida no campo no Ocidente medieval Lisboa: Estampa, 1987 (adaptado)



","

O texto aponta para a relação entre aperfeiçoamento da atividade pastoril e avanço técnico na Europa Ocidental feudal, que resultou do(a)


",crescimento do trabalho escravo.,desenvolvimento da Vida urbana.,padronização dos impostos locais.,uniformização do processo produtivo.,desconcentração da estrutura fundiária.,B,
31,60,"










SALGADO-LABOURIAU, M. L. História ecológica da Terra. São Paulo: Edgard Blucher, 1994 (adaptado).



","

Nas imagens constam informações sobre a formação de brisas em áreas litorâneas. Esse processo é resultado de


",uniformidade do gradiente de pressão atmosférica.,aquecimento diferencial da superfície.,quedas acentuadas de médias térmicas.,mudanças na umidade relativa do ar.,variações altimétricas acentuadas.,B,enem-data/enem-2017/60-images/context_img_0.png
32,77,"


Os maiores consumidores da infraestrutura logística para exportação no Brasil são os produtos a granel, dentre os quais se destacam o minério de ferro, petróleo e seus derivados e a soja, que, por possuírem baixo valor agregado, e por serem movimentados em grandes volumes, necessitam de uma infraestrutura de grande porte e baixos custos. No caso da soja, a infraestrutura deixa muito a desejar, resultando em enormes filas de navios, caminhões e trens, que, por ficarem grande parte do tempo ociosos nas filas, têm seu custo majorado, onerando fortemente o exportador, afetando sua margem de lucro e ameaçando nossa competitividade internacional.

FLEURY, P F. A infraestrutura e os desafios logísticos das exportações brasileiras. Rio de Janeiro: CEL; Coppead; UFRJ, 2005 (adaptado).



","

No contexto do início do século XXI, uma ação para solucionar os problemas logísticos da soja apresentados no texto seria a


",isenção de impostos de transportes.,construção de terminais atracadouros.,diversificação dos parceiros comerciais.,contratação de trabalhadores portuários.,intensificação do policiamento das rodovias.,B,
33,76,"


O desgaste acelerado sempre existirá se o agricultor não tiver o devido cuidado de combater as causas, relacionadas a vários processos, tais como: empobrecimento químico e lixiviação provocados pelo esgotamento causado pelas colheitas e pela lavagem vertical de nutrientes da água que se infiltra no solo, bem como pela retirada de elementos nutritivos com as colheitas. Os nutrientes retirados, quando não repostos, são comumente substituídos por elementos tóxicos, como, por exemplo, o alumínio.

LEPSCH, I. Formação e conservação dos solos. São Paulo: Oficina de Textos, 2002 (adaptado).



","

A dinâmica ambiental exemplificada no texto gera a seguinte consequência para o solo agricultável:


",Elevação da acidez.,Ampliação da salinidade.,Formação de voçorocas.,Remoção da camada superior.,Intensificação do escoamento superficial.,A,
