,number,context,question,A,B,C,D,E,answer,context-images
14,111,"


Megaespetáculos com queima de grande quantidade de fogos de artifício em festas de final de ano são muito comuns no Brasil. Após a queima, grande quantidade de material particulado permanece suspensa no ar. Entre os
resíduos, encontram-se compostos de sódio, potássio, bário, cálcio, chumbo, antimônio, cromo, além de percloratos e gases, como os dióxidos de nitrogênio e
enxofre.

(BRUNNING, A. The Chemistry of Firework Pollution. Disponível em: www.compoundchem.com. Acesso em: 1 dez. 2017. Adaptado.)



","

Esses espetáculos promovem riscos ambientais, porque


",as substâncias resultantes da queima de fogos de artifício são inflamáveis.,os resíduos produzidos na queima de fogos de artifício ainda são explosivos.,o sódio e o potássio são os principais responsáveis pela toxicidade do produto da queima.,os produtos da queima contêm metais pesados e gases tóxicos que resultam em poluição atmosférica.,o material particulado gerado se deposita na superfície das folhas das plantas impedindo os processos de respiração celular.,D,
15,110,"


Instituições acadêmicas e de pesquisa no mundo estão inserindo genes em genomas de plantas que possam codificar produtos de interesse farmacológico. No Brasil, está sendo desenvolvida uma variedade de soja com um viricida ou microbicida capaz de prevenir a contaminação pelo vírus causador da aids. Essa leguminosa está sendo induzida a produzir a enzima cianovirina-N, que tem eficiência comprovada contra o vírus.

(OLIVEIRA, M. Remédio na planta. Pesquisa Fapesp, n. 206, abr. 2013.)



","

A técnica para gerar essa leguminosa é um exemplo de


",hibridismo.,transgenia.,conjugação.,terapia gênica.,melhoramento genético.,B,
16,109,"


Dois engenheiros estão verificando se uma cavidade perfurada no solo está de acordo com o planejamento de uma obra, cuja profundidade requerida é de 30 m. O teste é feito por um dispositivo denominado oscilador de áudio de frequência variável, que permite relacionar a profundidade com os valores da frequência de duas ressonâncias consecutivas, assim como em um tubo sonoro fechado. A menor frequência de ressonância que o aparelho mediu foi 135 Hz. Considere que a velocidade do som dentro da cavidade perfurada é de 360 m s–1.



","

Se a profundidade estiver de acordo com o projeto, qual será o valor da próxima frequência de ressonância que
será medida?


",137 Hz.,138 Hz.,141 Hz.,144 Hz,159 Hz,C,
17,112,"


Há muitos mitos em relação a como se proteger de raios, cobrir espelhos e não pegar em facas, garfos e outros objetos metálicos, por exemplo. Mas, de fato, se houver uma tempestade com raios, alguns cuidados são importantes, como evitar ambientes abertos. Um bom abrigo para proteção é o interior de um automóvel, desde que este não seja conversível.

OLIVEIRA, A. Raios nas tempestades de verão. Disponível em: http://cienciahoje.uol.com.br. Acesso em: 10 dez, 2014 (adaptado).



","

Qual o motivo físico da proteção fornecida pelos automóveis, conforme citado no texto?


",Isolamento elétrico dos pneus., Efeito de para-raios da antena.,Blindagem pela carcaça metálica.,Escoamento da água pela lataria.,Aterramento pelo fio terra da bateria.,C,
18,116,"


O crescimento da frota de veículos em circulação no mundo tem levado à busca e desenvolvimento de tecnologias que permitam minimizar emissões de poluentes atmosféricos. O uso de veículos elétricos é uma das propostas mais propagandeadas por serem de emissão zero. Podemos comparar a emissão de carbono na forma de CO2 (massa molar igual a 44 g mol–1) para os dois tipos de carros (a combustão e elétrico). Considere que os veículos tradicionais a combustão, movidos a etanol (massa molar igual a 46 g mol–1), emitem uma média de 2,6 mol de CO2 por quilômetro rodado, e os elétricos emitem o equivalente a 0,45 mol de CO2 por quilômetro rodado (considerando as emissões na geração e transmissão da eletricidade). A reação  e combustão do etanol pode ser representada pela equação química:
 
C2H5OH (l) + 3 O2 (g) → 2 CO2 (g) + 3 H2O (g)
 
Foram analisadas as emissões de CO2 envolvidas em dois veículos, um movido a etanol e outro elétrico, em um mesmo trajeto de 1 000 km.

CHIARADIA, C. A. Estudo da viabilidade da implantação de frotas de veículos elétricos e híbridos elétricos no atual cenário econômico, político, energético e ambiental brasileiro. Guaratinguetá: Unesp, 2015 (adaptado)



","

A quantidade equivalente de etanol economizada, em quilograma, com o uso do veículo elétrico nesse trajeto, é mais próxima de


",50.,60.,95.,99.,120.,A,
19,114,"


Os diferentes tipos de café que consumimos nem sempre vêm da mesma espécie de planta. As duas espécies de café mais utilizadas são Coffea canephora e Coffea arabica. A primeira é diploide (2n = 22) e a segunda é tetraploide (2n
= 44). Acredita-se que a espécie tetraploide surgiu de um cruzamento natural entre C. canephora e C. eugenioides, ambas diploides, há milhões de anos. De fato, as análises genéticas atuais nos cromossomos de C. arabica detectam os alelos de ambas as origens.



","

A alteração cromossômica que poderia explicar o surgimento do café da espécie C. arabica é:


",Duplicação em uma das plantas parentais antes do cruzamento.,Inversão durante a meiose gamética em ambas as plantas parentais.,Separação desigual na meiose gamética de uma das plantas parentais.,Falha na separação durante a meiose gamética em ambas as plantas parentais.,Deleções durante as primeiras mitoses zigóticas na planta descendente C. arabica,A,
20,117,"


Em uma aula sobre metabolismo energético, foi
apresentado um experimento clássico realizado por
Engelmann. Um recipiente contendo bactérias aeróbias e
uma alga verde filamentosa foi submetido à iluminação
de uma fonte de luz, representada pelo microespectro.
Após a explicação, um aluno esquematizou na lousa o
resultado do referido experimento.










","

Considerando a figura, a faixa do microespectro em que a
alga possui maior taxa de realização fotossintética é a do:


", Anil.,Verde.,Violeta.,Amarelo.,Vermelho.,E,enem-data/enem-2020/117-images/context_img_0.png
21,106,"


Uma pessoa percebe que a bateria de seu veículo fica descarregada após cinco dias sem uso. No início desse período, a bateria funcionava normalmente e estava com o total de sua carga nominal, de 60 Ah. Pensando na possibilidade de haver uma corrente de fuga, que se estabelece mesmo com os dispositivos elétricos do veículo desligados, ele associa um amperímetro digital ao circuito do veículo.



","

Qual dos esquemas indica a maneira com que o amperímetro deve ser ligado e a leitura por ele realizada?


",enem-data/enem-2020/106-images/alt_img_0.png,enem-data/enem-2020/106-images/alt_img_1.png,enem-data/enem-2020/106-images/alt_img_2.png,enem-data/enem-2020/106-images/alt_img_3.png,enem-data/enem-2020/106-images/alt_img_4.png,B,
22,113,"


As moedas despertam o interesse de colecionadores, numismatas e investidores há bastante tempo. Uma moeda de 100% cobre, circulante no período do Brasil Colônia, pode ser bastante valiosa. O elevado valor gera
a necessidade de realização de testes que validem a procedência da moeda, bem como a veracidade de sua composição. Sabendo que a densidade do cobre metálico é próxima de 9 g cm–3, um investidor negocia a aquisição
de um lote de quatro moedas A, B, C e D fabricadas supostamente de 100% cobre e massas 26 g, 27 g, 10g e 36 g, respectivamente. Com o objetivo de testar a densidade das moedas, foi realizado um procedimento em que elas foram sequencialmente inseridas em uma proveta contendo 5 mL de água, conforme
esquematizado.










","

Com base nos dados obtidos, o investidor adquiriu as moedas


",A e B,A e C.,B e C.,B e D.,C e D.,D,enem-data/enem-2020/113-images/context_img_0.png
23,118,"


O exame parasitológico de fezes é utilizado para detectar
ovos de parasitos. Um dos métodos utilizados,
denominado de centrífugo-flutuação, considera a
densidade dos ovos em relação a uma solução de
densidade 1,15 g mL–1. Assim, ovos que flutuam na
superfície dessa solução são detectados. Os dados de
densidade dos ovos de alguns parasitos estão
apresentados na tabela.










","

Considerando-se a densidade dos ovos e da solução, ovos
de quais parasitos podem ser detectados por esse método?


","A. lumbricoides, A. suum e S. mansoni.","S. mansoni, T. saginata e Ancylostoma.","Ancylostoma, A. lumbricoides e A. suum.","T. saginata, S. mansoni e A. lumbricoides.","A. lumbricoides, A. suum e T. saginata",C,enem-data/enem-2020/118-images/context_img_0.png
24,119,"


Em seu laboratório, um técnico em química foi
incumbido de tratar um resíduo, evitando seu descarte
direto no meio ambiente. Ao encontrar o frasco, observou
a seguinte informação: “Resíduo: mistura de acetato de
etila e água”.










","

A fim de tratar o resíduo, recuperando o acetato de etila,
o técnico deve


",evaporar o acetato de etila sem alterar o conteúdo de água., filtrar a mistura utilizando um funil comum e um papel de filtro.,realizar uma destilação simples para separar a água do acetato de etila.,proceder a uma centrifugação da mistura para remover o acetato de etila.,decantar a mistura separando os dois componentes em um funil adequado.,E,enem-data/enem-2020/119-images/context_img_0.png
25,115,"


Pesquisadores coletaram amostras de água de um rio em pontos diferentes, distantes alguns quilômetros um do outro. Ao longo do rio, há locais de águas limpas, como também locais que recebem descarga de esgoto de área urbana, e locais onde há decomposição ativa com ausência de peixes. Os pesquisadores  analisaram dois parâmetros: oxigênio dissolvido (OD) e demanda bioquímica de oxigênio (DBO) em cada ponto de coleta de água, obtendo o gráfico:












Valores limites permitidos para águas doces destinadas ao abaste cimento para o consumo humano após tratamento convencional, segundo Resolução Conama n. 357/2005: OD≥5mgL–1 e DBO ≤ 5mgL–1.
 
O OD é proveniente da atmosfera e da fotossíntese que ocorre no curso-d’água e sua concentração é função das variáveis físicas, químicas e bioquímicas  locais. A DBO é a quantidade de oxigênio consumido por microrganismos em condições aeróbicas para degradar uma determinada quantidade de matéria orgânica, durante um período de tempo, numa temperatura de incubação específica.

Disponível em: www.programaaguaazul.rn.gov.br. Acesso em: 16 ago. 2014 (adaptado)



","

Qual ponto de amostragem da água do rio está mais próximo ao local em que o rio recebe despejo de esgoto?


",1,2,3,4,5,A,enem-data/enem-2020/115-images/context_img_0.png
26,123,"


Nos dias atuais, o amplo uso de objetos de plástico gera bastante lixo, que muitas vezes é eliminado pela população por meio da queima. Esse procedimento é prejudicial ao meio ambiente por lançar substâncias poluentes. Para constatar esse problema, um estudante analisou a decomposição térmica do policloreto de vinila (PVC), um tipo de plástico, cuja estrutura é representada na figura.












Para realizar esse experimento, o estudante colocou uma amostra de filme de PVC em um tubo de ensaio e o aqueceu, promovendo a decomposição térmica. Houve a liberação majoritária de um gás diatômico heteronuclear que foi recolhido em um recipiente acoplado ao tubo de ensaio. Esse gás, quando borbulhado em solução alcalina diluída contendo indicador ácido-base, alterou a cor da solução. Além disso, em contato com uma solução aquosa de carbonato de sódio (Na2CO3), liberou gás carbônico.



","

Qual foi o gás liberado majoritariamente na decomposição térmica desse tipo de plástico?


",H2,Cl2,CO,CO2,HCl,E,enem-data/enem-2020/123-images/context_img_0.png
27,121,"


Uma população encontra-se em equilíbrio genético
quanto ao sistema ABO, em que 25% dos indivíduos
pertencem ao grupo O e 16%, ao grupo A homozigotos.
Considerando que: p = frequência de 1A; q = frequência
de IB; e r = frequência de i, espera-se encontrar:










","

A porcentagem de doadores compatíveis para alguém do
grupo B nessa população deve ser de


",11%.,19%,26%,36%,60%.,D,enem-data/enem-2020/121-images/context_img_0.png
28,126,"


A enorme quantidade de resíduos gerados pelo consumo crescente da sociedade traz para a humanidade uma preocupação socioambiental, em especial pela quantidade de lixo produzido. Além da reciclagem e do reúso, pode-se melhorar ainda mais a qualidade de vida, substituindo polímeros convencionais por polímeros biodegradáveis.



","

Esses polímeros têm grandes vantagens socioambientais em relação aos convencionais porque


",não são tóxicos.,não precisam ser reciclados.,não causam poluição ambiental quando descartados.,são degradados em um tempo bastante menor que os convencionais., apresentam propriedades mecânicas semelhantes aos convencionais.,D,
29,125,"










DAVIS, J. Disponível em: http://garfield.com. Acesso em: 10 fev. 2015.



","

Por qual motivo ocorre a eletrização ilustrada na tirinha?


",Troca de átomos entre a calça e os pelos do gato.,Diminuição do número de prótons nos pelos do gato.,Criação de novas partículas eletrizadas nos pelos do gato.,Movimentação de elétrons entre a calça e os pelos do gato.,Repulsão entre partículas elétricas da calça e dos pelos do gato.,D,enem-data/enem-2020/125-images/context_img_0.png
30,122,"


Você foi contratado para sincronizar os quatro semáforos de uma avenida, indicados pelas letras O, A, B e C, conforme a figura.












Os semáforos estão separados por uma distância de 500m. Segundo os dados estatísticos da companhia controladora de trânsito, um veículo, que está inicialmente parado no semáforo O, tipicamente parte com aceleração constante de 1 m s–2 até atingir a velocidade de 72 km h–1 e, a partir daí, prossegue com velocidade constante. Você deve ajustar os semáforos A, B e C de modo que eles mudem para a cor verde quando o veículo estiver a 100 m de cruzá-los, para que ele não tenha que reduzir a velocidade em nenhum momento.



","

Considerando essas condições, aproximadamente quanto tempo depois da abertura do semáforo O os semáforos A, B e C devem abrir, respectivamente?


","20s, 45s e 70s.","25s, 50s e 75s.","28s, 42s e 53s."," 30s, 55s e 80s.","35s, 60s e 85s.",D,enem-data/enem-2020/122-images/context_img_0.png
31,124,"


Uma população (momento A) sofre isolamento em duas subpopulações (momento B) por um fator de isolamento (I). Passado um tempo, essas subpopulações apresentam características fenotípicas e genotípicas que as distinguem (momento C), representadas na figura pelas tonalidades de cor. O posterior desaparecimento do fator de isolamento I pode levar, no momento D, às situações Dl e D2.










","

A representação indica que, no momento D, na situação


", Dl ocorre um novo fator de isolamento geográfico.,Dl existe uma única população distribuída em gradiente.,Dl ocorrem duas populações separadas por isolamento reprodutivo.,D2 coexistem duas populações com características fenotípicas distintas.,D2 foram preservadas as mesmas características fenotípicas da população original A.,C,enem-data/enem-2020/124-images/context_img_0.png
32,128,"


A sacarase (ou invertase) é uma enzima que atua no intestino humano hidrolisando o dissacarídeo sacarose nos monossacarídeos glicose e frutose. Em um estudo cinético da reação de hidrólise da sacarose (C12H22O11), foram dissolvidos 171 g de sacarose em 500 mL de água. Observou-se que, a cada 100 minutos de reação, a concentração de sacarose foi reduzida à metade, qualquer que fosse o momento escolhido como tempo inicial. As massas molares dos elementos H, C e O são iguais a 1, 12 e 16 g mo1–1, respectivamente.



","

Qual é a concentração de sacarose depois de 400 minutos do início da reação de hidrólise?


","2,50 x 10–3 mol L–1","6,25 x 10–2 mol L–1","1,25 x 10–1 mol L–1","2,50 x 10–1 mol L–1","4,27 x 10–1 mol L–1",B,
33,108,"


Nos desenhos animados, com frequência se vê um personagem correndo na direção de um abismo, mas, ao invés de cair, ele continua andando no vazio e só quando percebe que não há nada sob seus pés é que ele para de andar e cai verticalmente. No entanto, para observar uma trajetória de queda num experimento real, pode-se lançar uma bolinha, com velocidade constante (V0), sobre a superfície de uma mesa e verificar o seu movimento de queda até o chão.



","

Qual figura melhor representa a trajetória de queda da bolinha?


",enem-data/enem-2020/108-images/alt_img_0.png,enem-data/enem-2020/108-images/alt_img_1.png,enem-data/enem-2020/108-images/alt_img_2.png,enem-data/enem-2020/108-images/alt_img_3.png,enem-data/enem-2020/108-images/alt_img_4.png,D,
34,133,"


Os manuais de refrigerador apresentam a recomendação de que o equipamento não deve ser instalado próximo a fontes de calor, como fogão e aquecedores, ou em local onde incida diretamente a luz do sol. A instalação em local inadequado prejudica o funcionamento do refrigerador e aumenta o consumo de energia.



","

O não atendimento dessa recomendação resulta em aumento do consumo de energia porque


",o fluxo de calor por condução no condensador sofre considerável redução.,a temperatura da substância refrigerante no condensador diminui mais rapidamente.,o fluxo de calor promove significativa elevação da temperatura no interior do refrigerador.,a liquefação da substância refrigerante no condensador exige mais trabalho do compressor.,as correntes de convecção nas proximidades do condensador ocorrem com maior dificuldade.,D,
35,130,"


Em uma usina geradora de energia elétrica, seja através de uma queda-d’água ou através de vapor sob pressão, as pás do gerador são postas a girar. O movimento relativo de um ímã em relação a um conjunto de bobinas produz um fluxo magnético variável através delas, gerando uma diferença de potencial em seus terminais. Durante o funcionamento de um dos geradores, o operador da usina percebeu que houve um aumento inesperado da diferença de potencial elétrico nos terminais das bobinas.



","

Nessa situação, o aumento do módulo da diferença de potencial obtida nos terminais das bobinas resulta do aumento do(a)


","intervalo de tempo em que as bobinas ficam imersas no campo magnético externo, por meio de uma diminuição de velocidade no eixo de rotação do gerador.","fluxo magnético através das bobinas, por meio de um aumento em sua área interna exposta ao campo magnético aplicado.","intensidade do campo magnético no qual as bobinas estão imersas, por meio de aplicação de campos magnéticos mais intensos.","rapidez com que o fluxo magnético varia através das bobinas, por meio de um aumento em sua velocidade angular.","resistência interna do condutor que constitui as bobinas, por meio de um aumento na espessura dos terminais.",D,
36,129,"


Grandes reservatórios de óleo leve de melhor qualidade e que produz petróleo mais fino foram descobertos no litoral brasileiro numa camada denominada pré-sal, formada há 150 milhões de anos.



","

A utilização desse recurso energético acarreta para o ambiente um desequilíbrio no ciclo do


","nitrogênio, devido à nitrificação ambiental transformando amônia em nitrito.","nitrogênio, devido ao aumento dos compostos nitrogenados no ambiente terrestre.","carbono, devido ao aumento dos carbonatos dissolvidos no ambiente marinho.","carbono, devido à liberação das cadeias carbônicas aprisionadas abaixo dos sedimentos.","fósforo, devido à liberação dos fosfatos acumulados no ambiente marinho.",D,
37,132,"


A Química Verde é um ramo da química que prega o desenvolvimento de processos eficientes, que transformem a maior parte do reagente em produto, de  forma mais rápida e seletiva, que utilizem poucos reagentes, que produzam somente o produto desejado, evitando a formação de coprodutos, e que utilizem solventes não agressivos ao meio ambiente. Assim, as indústrias contornariam problemas relacionados à poluição ambiental e ao desperdício de água e energia.



","

O perfil de um processo que segue todos os princípios desse ramo da química pode ser representado por:


",A + B + C → D (a reação ocorre a altas pressões).,A + B → C + D (a reação é fortemente endotérmica).,A +3B → C (a reação ocorre com uso de solvente orgânico).,3A + 2B → 2C → 3D + 2E (a reação ocorre sob pressão atmosférica).,A + 1/2 B → C (a reação ocorre com o uso de um catalisador contendo um metal não tóxico).,E,
38,131,"


Herschel, em 1880, começou a escrever sobre a condensação da luz solar no foco de uma lente e queria verificar de que maneira os raios coloridos contribuem para o aquecimento. Para isso, ele projetou sobre um anteparo o espectro solar obtido com um prisma, colocou termômetros nas diversas faixas de cores e verificou nos dados obtidos que um dos termômetros iluminados indicou um aumento de  temperatura maior para uma determinada faixa de frequências.

SAYURI, M.; GASPAR, M. B. Infravermelho na sala de aula. Disponível em: www.cienciamao.usp.br. Acesso em: 15 ago. 2016 (adaptado).





Para verificar a hipótese de Herschel, um estudante montou o dispositivo apresentado na figura. Nesse aparato, cinco recipientes contendo água, à mesma temperatura inicial, e separados por um material isolante térmico e refletor são posicionados lado a lado (A, B, C, D e E) no interior de uma caixa de material isolante térmico e opaco. A luz solar, ao entrar na caixa, atravessa o prisma e incide sobre os recipientes. O estudante aguarda até que ocorra o aumento da temperatura e a afere em cada recipiente.










","

Em qual dos recipientes a água terá maior temperatura ao final do experimento?


",A.,B.,C.,D.,E.,A,enem-data/enem-2020/131-images/context_img_0.png
39,135,"


A Torre Eiffel, com seus 324 metros de altura, feita com treliças de ferro, pesava 7 300 toneladas quando terminou de ser construída em 1889. Um arquiteto resolve construir um protótipo dessa torre em escala 1:100, usando os mesmos materiais (cada dimensão linear em escala de 1:100 do monumento real).  Considere que a torre real tenha uma massa Mtorre e exerça na fundação sobre a qual foi erguida uma pressão Ptorre. O modelo construído pelo arquiteto terá uma massa Mmodelo e exercerá uma pressão Pmodelo .










","

Como a pressão exercida pela torre se compara com a pressão exercida pelo protótipo? Ou seja, qual é a razão entre as pressões (Ptorre)/(Pmodelo)?


",100,101,102,104,106,C,enem-data/enem-2020/135-images/context_img_0.png
