,number,context,question,A,B,C,D,E,answer,context-images
15,14,"


A vida às vezes é como um jogo brincado na rua: estamos no último minuto de uma brincadeira bem quente e não sabemos que a qualquer momento pode chegar um mais velho e avisar que a brincadeira já acabou e está na hora do jantar. A vida afinal acontece muito de repente – nunca ninguém nos avisou que aquele era mesmo o último Carnaval da Vitória. O Carnaval também chegava sempre de repente. Nós, as crianças, vivíamos num tempo fora do tempo, sem nunca sabermos dos calendários de verdade. […] O “dia da véspera do Carnaval”, como dizia a avó Nhé, era dia de confusão com roupas e pinturas a serem preparadas, sonhadas e inventadas. Mas quando acontecia era um dia rápido, porque os dias mágicos passam depressa deixando marcas fundas na nossa memória, que alguns chamam também de coração.
 

ONDJAKI. Os da minha rua. Rio de Janeiro: Língua Geral, 2007.



","

As significações afetivas engendradas no fragmento pressupõem o reconhecimento da


",perspectiva infantil assumida pela voz narrativa.,suspensão da linearidade temporal da narração.,tentativa de materializar lembranças da infância.,incidência da memória sobre as imagens narradas.,alternância entre impressões subjetivas e relatos factuais.,A,
16,12,"









A realidade virtual é uma tecnologia de informação que, conforme sugere a imagem, tem como uma de suas principais funções

Disponível em: www.iotforall.com. Acesso em: 22 jun. 2018.



","

A realidade virtual é uma tecnologia de informação que, conforme sugere a imagem, tem como uma de suas principais funções


",promover a manipulação eficiente de conhecimentos e informações de difícil compreensão no mundo físico.," conduzir escolhas profissionais da área de ciência da computação, oferecendo um leque de opções de atuação.","transferir conhecimento da inteligência artificial para as áreas tradicionais, como as das ciências exatas e naturais.","levar o ser humano a experimentar mentalmente outras realidades, para as quais é transportado sem sair de seu próprio lugar.","delimitar tecnologias exclusivas de jogos virtuais, a fim de oferecer maior emoção ao jogador por meio de outras realidades.",D,enem-data/enem-2020/12-images/context_img_0.png
17,15,"


Em 2000 tivemos a primeira experiência do futebol feminino em um jogo de videogame, o Mia Hamm Soccer. Doze anos depois, uma petição on-line pedia que a EA Sports incluísse o futebol feminino no Fifa 13. Contudo, só em 2015, com uma nova petição on-line, que arrecadou milhares de assinaturas, tivemos o futebol feminino incluído no Fifa 16. Vendo um nicho de mercado inexplorado, a EA Sports produziu o jogo com 12 seleções femininas e o apresentou como inovação. A empresa sabe que mais de 40% dos praticantes de futebol nos EUA são meninas. Para elas, ver o futebol feminino representado em um jogo de videogame é extremamente importante. Ter o futebol feminino no Fifa 16 é um grande passo para a sua popularização na luta pela igualdade de gênero, num contexto machista, sexista, misógino e homofóbico.

Disponível em: www.ludopedio.com.br. Acesso em: 5 jun. 2018 (adaptado).



","

Os jogos eletrônicos presentes na cultura juvenil podem desempenhar uma relevante função na abordagem do futebol ao


","disseminarem uma modalidade, promovendo a igualdade de gênero.","superarem jogos malsucedidos no mercado, lançados anteriormente.",inovarem a modalidade com novas ofertas de jogos ao mercado.,"explorarem nichos de mercado antes ignorados, produzindo mais lucro.",reforçarem estereótipos de gênero masculino ou feminino nos esportes. ,A,
18,17,"


É possível afirmar que muitas expressões idiomáticas transmitidas pela cultura regional possuem autores anônimos, no entanto, algumas delas surgiram em consequência de contextos históricos bem curiosos. “Aquele é um cabra da peste” é um bom exemplo dessas construções.
Para compreender essa expressão tão repetida no Nordeste brasileiro, faz-se necessário voltar o olhar para o século 16. “Cabra” remete à forma com que os navegadores portugueses chamavam os índios. Já “peste” estaria ligada à questão da superação e resistência, ou mesmo uma associação com o diabo. Assim, com o passar dos anos, passou-se a utilizar tal expressão para denominar qualquer indivíduo que se mostre corajoso, ou mesmo insolente, já que a expressão pode ter caráter positivo ou negativo. Aliás, quem já não ficou de “nhenhe-nhém” por aí? O termo, que normalmente tem significado de conversa interminável, monótona ou resmungo, tem origem no tupi-guarani e “nhém” significa “falar”.

Disponível em: http:///leiturasdahistoria.uol.com.br. Acesso em: 13 dez. 2017



","

A leitura do texto permite ao leitor entrar em contato com


", registros do inventário do português brasileiro.,justificativas da variedade linguística do país.,influências da fala do nordestino no uso da língua.,explorações do falar de um grupo social específico.,representações da mudança linguística do português.,A,
19,13,"


TEXTO I
O caminho habitual para o trabalho, aquele em que a gente já nem repara direito, pode ficar mais belo com um poema. O projeto #UmLambePorDia nasceu desta intenção: trazer mais cor e alegria para a cidade por meio de cartazes coloridos ao estilo lambe-lambe. Quem teve a ideia foi o escritor Leonardo Beltrão, em Belo Horizonte. “Em meio a olhares cada vez mais viciados, acabamos nos esquecendo da beleza envolvida em cada esquina e no próprio poder transformador da palavra”. Assim, a cada dia um cartaz é colocado por aí, para nos lembrar de reparar na cidade, na vida que corre ao redor e também em nós mesmos.
 
TEXTO II













Disponível em: www.vidasimples.uol.com.br. Acesso em: 6 dez. 2017 (adaptado).



","

Considerando-se a função que os cartazes colados em postes normalmente exercem nas ruas das cidades grandes, esse texto evidencia a


",disseminação da arte poética em um veículo não convencional.,manutenção da expectativa das pessoas ao andarem pelas ruas.,necessidade de exposição de poemas pequenos em diferentes suportes.,"característica corriqueira do suporte lambe-lambe, muito comum nas ruas.",exposição da beleza escondida das esquinas da cidade de Belo Horizonte.,A,enem-data/enem-2020/13-images/context_img_0.png
20,20,"


TEXTO I
É pau, é pedra, é o fim do caminho
É um resto de toco, é um pouco sozinho
É um caco de vidro, é a vida, é o sol
É a noite, é a morte, é o laço, é o anzol
É peroba-do-campo, é o nó da madeira
Caingá, candeia, é o matita-pereira
TOM JOBIM. Águas de março. O Tom de Jobim e o tal de João Bosco (disco de bolso). Salvador: Zen Produtora, 1972 (fragmento).
 
TEXTO II
A inspiração súbita e certeira do compositor serve ainda de exemplo do lema antigo: nada vem do nada. Para ninguém, nem mesmo para Tom Jobim. Duas fontes são razoavelmente conhecidas. A primeira é o poema O caçador de esmeraldas, do mestre parnasiano Olavo Bilac: “Foi em março, ao findar da chuva, quase à entrada/ do outono, quando a terra em sede requeimada/
bebera longamente as águas da estação […]”. E a outra é um ponto de macumba, gravado com sucesso por J. B. Carvalho, do Conjunto Tupi: “É pau, é pedra, é seixo miúdo, roda a baiana por cima de tudo”. Combinar Olavo
Bilac e macumba já seria bom; mas o que se vê em Águas de março vai muito além: tudo se transforma numa outra coisa e numa outra música, que recompõem o mundo para nós.
NESTROVSKI, A, O samba mais bonito do mundo. In: Três canções de Tom Jobim. São Paulo: Cosac Naify, 2004



","

Ao situar a composição no panorama cultural brasileiro, o Texto II destaca o(a)


",diálogo que a letra da canção estabelece com diferentes tradições da cultura nacional.,singularidade com que o compositor converte referências eruditas em populares.,caráter inovador com que o compositor concebe o processo de criação artística.,relativização que a letra da canção promove na concepção tradicional de originalidade.,o resgate que a letra da canção promove de obras pouco conhecidas pelo público no país.,A,
21,16,"


Slam do Corpo é um encontro pensado para surdos e ouvintes, existente desde 2014, em São Paulo. Uma iniciativa pioneira do grupo Corposinalizante, criado em 2008. (Antes de seguirmos, vale a explicação: o termo slam vem do inglês e significa — numa nova acepção para o verbo geralmente utilizado para dizer “bater com força” — a “poesia falada nos ritmos das palavras e da cidade”). Nos saraus, o primeiro objetivo foi o de botar os poemas em Libras na roda, colocar os surdos para circular e entender esse encontro entre a poesia e a língua de sinais, compreender o encontro dessas duas línguas. Poemas de autoria própria, três minutos, um microfone. Sem figurino, nem adereços, nem  acompanhamento musical. O que vale é modular a voz e o corpo, um trabalho artesanal de tornar a palavra “visível”, numa arena cujo objetivo maior é o de emocionar a plateia, tirar o público da passividade, seja pelo humor, horror,  caos, doçura e outras tantas sensações.

NOVELLI. O. Poesia incorporada. Revista Continente, n. 189. set. 2016 (adaptado).



","

Na prática artística mencionada no texto, o corpo assume papel de destaque ao articular diferentes linguagens com o intuito de


",imprimir ritmo e visibilidade à expressão poética.,redefinir o espaço de circulação da poesia urbana.,estimular produções autorais de usuários de Libras.,traduzir expressões verbais para a língua de sinais.,proporcionar performances estéticas de pessoas surdas.,A,
22,23,"


LUTA: prática corporal imprevisível, caracterizada por determinado estado de contato proposital, que possibilita a duas ou mais pessoas se enfrentarem numa constante troca de ações ofensivas e/ou defensivas, regidas por regras, com o objetivo mútuo sobre um alvo móvel personificado no oponente.

GOMES, M. S. P. et al. Ensino das lutas: dos princípios condicionais aos grupos situacionais.
Movimento, n. 2, abr.-jun. 2010 (adaptado).



","

De acordo com o texto, podemos identificar uma abordagem das lutas nas aulas de educação física quando o professor realiza uma proposta envolvendo


",contato corporal intenso entre o aluno e seu oponente.,contenda entre os alunos que se agridem fisicamente.,confronto corporal em que os vencedores são previamente identificados.,combate corporal intencional com ações regulamentadas entre os oponentes.,conflito resolvido pelos alunos por meio de regras previamente estabelecidas.,D,
23,25,"


Relatos de viagem: nas curvas da Nacional 222, em Portugal
Em abril deste ano, fomos a Portugal para uma viagem de um mês que esperávamos há uma ano. Pois no dia 4 de maio, chegávamos ao Aeroporto Francisco Sá Carneiro, no Porto. Que linda a “antiga, muy nobre, sempre leal e invicta” cidade do Porto! “Encantei-me”, diriam eles… pelas belas paisagens, construções históricas com lindas fachadas, parques e praças muito bem cuidados.
Os tripeiros, sinônimo de portuenses, têm orgulho de sua cidade, apelidada de Invicta – nunca foi invadida. E valorizam tudo o que há de bom ali, como “a melhor estrada para se dirigir do mundo”, a Nacional 222.
Pois na manhã do 25 de abril, dia da Revolução dos Cravos, resolvemos conhecer a tal maravilha. A cada 10 km tínhamos que encostar: corríamos, dançávamos, tomávamos chocolate quente, sopa, tudo que fosse quentinho. E lá íamos para mais uma etapa. Uma aventura deliciosa. Depois de três horas – mais ou menos o dobro do tempo necessário, não fossem as paradas para aquecimento -, chegamos a casa! Congelados, mas maravilhados e invictos!
 

Disponível em: https://oglobo.globo.com. Acesso em: 6 dez. 2017 (adaptado).



","

Nesse texto, busca-se seduzir o leitor por meio da exploração de uma voz externa sobre a identidade histórica do povo português. O trecho que evidencia esse procedimento argumentativo é


","""Que linda a 'antiga, muy nobre, sempre leal e invicta' cidade do Porto!"".","""'Encantei-me', diriam eles... pelas belas paisagens, construções históricas com lindas fachadas [...]"".","""Os tripeiros, sinônimo de portuenses, têm orgulho de sua cidade [...]"".","""E valorizam tudo o que há de bom ali, como 'a melhor estrada para se dirigir do mundo' [...]"".","""Pois na manhã do 25 de abril, dia da Revolução dos Cravos, resolvemos conhecer a tal maravilha"".",A,
24,21,"


Deu vontade de jogar, mas não sabe como reunir
os amigos…
Muitas vezes é difícil encontrar grupos para bater uma bola. Em função disso, estão sendo disponibilizados aplicativos que reúnem times e reservam espaços para os adeptos da paixão nacional. Num exemplo dessas iniciativas, é possível organizar uma partida de futebol, se inscrever para participar de um jogo, alugar campos e quadras, convidar jogadores. O aplicativo tem dois tipos
de usuários: um que o usa como ferramenta de gestão do grupo, convidando amigos para jogar, vendo quem confirmou e avaliando os jogos. Outro usuário é o que busca partidas perto de onde ele está, caso de pessoas que estão de passagem numa cidade.

BENEDICTO. M.; MARLI, M. Bola na rede. Retratos: a revista do IBGE, n. 2, 2017 (adaptado).



","

A inter-relação entre tecnologia e sociedade tem estimulado a criação de aplicativos. Nesse texto, isso é percebido pelo desenvolvimento de aplicativos para


", organização de eventos de competições esportivas.,agendamento de viagens para eventos de esporte amador., mapeamento dos interesses dos praticantes acerca dos esportes.,identificação da escassez de espaços para a vivência dos esportes.,formação de grupos em comunidades virtuais para a prática esportiva.,E,
25,18,"


O ouro do século 21
Cério, gadolínio, lutécio, promécio e érbio; sumário, térbio e disprósio; hólmio, túlio e itérbio. Essa lista de nomes esquisitos e pouco conhecidos pode parecer a escalação de um time de futebol, que ainda teria no banco de reservas lantânio, neodímio, praseodímio, európio, escândio e ítrio. Mas esses 17 metais, chamados de terras raras, fazem parte da vida de quase todos os humanos do planeta. Chamados por muitos de “ouro do século 21”, “elementos do futuro” ou “vitaminas da indústria”, eles estão nos materiais usados na fabricação de lâmpadas, telas de computadores, tablets e celulares, motores de carros elétricos, baterias e até turbinas eólicas. Apesar de tantas aplicações, o Brasil, dono da segunda maior reserva do mundo desses metais, parou de extraí-los e usá-los em 2002. Agora, volta a pensar em retomar sua  exploração.

SILVEIRA, E. Disponível em: www.revistaplaneta.com.br. Acesso em: 6 dez. 2017 (adaptado).



","

As aspas sinalizam expressões metafóricas empregadas intencionalmente pelo autor do texto para


",imprimir um tom irônico à reportagem., incorporar citações de especialistas à reportagem.,"atribuir maior valor aos metais, objeto da reportagem.", esclarecer termos científicos empregados na reportagem., marcar a apropriação de termos de outra ciência pela reportagem.,C,
