,number,context,question,A,B,C,D,E,answer,context-images
13,13,"


O skate apareceu como forma de vivência no lazer em períodos de baixa nas ondas e ficou conhecido como “surfinho”. No início foram utilizados eixos e rodinhas de patins pregados numa madeira qualquer, para sua composição, sendo as rodas de borracha ou ferro. O grande marco na história do skate ocorreu em 1974, quando o engenheiro químico chamado Frank Nasworthy descobriu o uretano, material mais flexível, que oferecia mais aderência às rodas. A dependência dos skatistas em relação a esse novo material igualmente alavancou o surgimento de novas manobras e possibilitou a um maior número de pessoas inexperientes começar a prática dessa modalidade. O resultado foi a criação de campeonatos, marcas, fábricas e lojas especializadas.

ARMBRUST, I; LAURD, G, A, A. O skate e suas possibilidades educacionais. Motriz, jul-set, 2010 (adaptado).



","

De acordo com o texto, diversos fatores ao longo do tempo


",contribuíram para a democratização do skate. ,evidenciaram as demandas comerciais dos skatistas. ,definiram a carreira de skatista profissional.,permitiram que a prática social do skate substituísse o surfe.,indicaram a autonomia dos praticantes de skate. ,A,
14,6,"










D’SALETE, M. Cumbe. São Paulo: Veneta. 2016, p. 10-11 (adaptado).



","

A sequência dos quadrinhos conjuga lirismo e violência ao


",sugerir a impossibilidade de manutenção dos afetos.,revelar os corpos marcados pela brutalidade colonial.,representar o abatimento diante da desumanidade vivida.,acentuar a resistência identitária dos povos escravizados.,expor os sujeitos alijados de sua ancestralidade pelo exílio.,D,enem-data/enem-2021/6-images/context_img_0.png
15,2,"







","

A Presença de “at odds with” na fala do personagem do cartum revela o(a)


",necessidade de acessar informações confiáveis.,dificuldade de conciliar diferentes anseios.,desejo de dominar novas tecnologias.,desafio de permanecer imparcial.,vontade de ler notícias positivas.,B,enem-data/enem-2021/2-images/context_img_0.png
16,12,"









A obra, da década de 1960, pertence ao movimento artístico Pop Art, explora a beleza e a sensualidade do corpo feminino em uma situação de divertimento. Historicamente, a sociedade inventou e continua reinventando o corpo como objeto de intervenções sociais, buscando atender aos valores e costumes de cada época. 

LICHTENSTEIN, R. Garota com bola. Óleo sobre tela, 153 cm x 91,9 cm. Museu de Arte Moderna de nova York, 1961. Disponível em: www.moma.org. Acesso em: 4 dez. 2018.



","

Na produção desses preceitos, a erotização do corpo feminino tem sido constituída pela


",realização de exercícios físicos sistemáticos e excessivos.,utilização de medicamentos e produtos estéticos.,"educação do gesto, da vontade e do comportamento.",construção de espaços para vivência de práticas corporais.,promoção de novas experiências de movimento humano no lazer.,C,enem-data/enem-2021/12-images/context_img_0.png
17,14,"


Estojo escolar
Rio de Janeiro – Noite dessas, ciscando num desses canais a cabo, vi uns caras oferecendo maravilhas eletrônicas, bastava telefonar e eu receberia um notebook capaz de me ajudar a fabricar um navio, uma estação espacial.
[…] Como pretendo viajar esses dias, habilitei-me a comprar aquilo que os caras anunciavam como um top do top em matéria de computador portátil.
No sábado, recebi um embrulho complicado que necessitava de um manual de instruções para ser aberto.
[…] De repente, como vem acontecendo nos últimos tempos, houve um corte na memória e vi diante de mim meu primeiro estojo escolar. Tinha 5 anos e ia para para o jardim de infância.
Era uma caixinha comprida, envernizada, com uma tampa que corria nas bordas do corpo principal. Dentro, arrumados em divisões, havia lápis coloridos, um apontador, uma lapiseira cromada, uma régua de 20cm e uma borracha para apagar meus erros.
[…] Da caixinha vinha um cheiro gostoso, cheiro que nunca esqueci e que me tonteava de prazer. […]
O notebook que agora abro é negro e, em matéria de cheiro, é abominável. Cheira vilmente a telefone celular, a cabine de avião, a aparelho de ultrassonografia onde outro dia uma moça veio ver como sou por dentro. Acho que piorei de estojo e de vida.

CONY, C. H. Crônicas para ler na escola. São Paulo. Objetiva, 2009 (adaptado)



","

No texto, há marcas da função da linguagem que nele predomina. Essas marcas são responsáveis por colocar em foco o(a)


","mensagem, elevando-a à categoria de objeto estético do mundo das artes.","código, transformando a linguagem utilizada no texto na própria temática abordada.","contexto, fazendo das informações presentes no texto seu aspecto essencial.","enunciador, buscando expressar sua atitude em relação ao conteúdo do enunciado.","interlocutor, considerando-o responsável pelo direcionamemento dado à narrativa pelo enunciador.",D,
18,16,"


Os linguistas têm notado a expansão do tratamento informal. “Tenho 78 anos e devia ser tratado por senhor, mas meus alunos mais jovens me tratam por você“, diz o professor Ataliba Castilho, aparentemente sem se incomodar com a informalidade, inconcebível em seus tempos de estudante. O você, porém, não reinará sozinho. O tu predomina em Porto Alegre e convive com o você no Rio de Janeiro e em Recife, enquanto você é o tratamento predominante em São Paulo, Curitiba, Belo Horizonte e Salvador. O tu já era mais próximo e menos formal que você nas quase 500 cartas do acervo on-line de uma instituição universitária, quase todas de poetas, políticos e outras personalidades do final do século XIX e início do XX.

Disponível em: http://revistapesquisa.fapesp.br. Acesso em: 21 abr. 2015 (adaptado).



","

No texto, constata-se que os usos de pronomes variaram ao longo do tempo e que atualmente têm empregos diversos pelas regiões do Brasil. Esse processo revela que


","a escolha de ""você"" ou de ""tu"" está condicionada à idade da pessoa que usa o pronome.","a possibilidade de se usar tanto ""tu"" quanto ""você"" caracteriza a diversidade da língua.","o pronome ""tu"" tem sido empregado em situações informais por todo o país. ","a ocorrência simultânea de ""tu"" e de ""você"" evidencia a inexistência da distinção entre níveis de formalidade.","o emprego de ""você"" em documentos escritos demonstra que a língua tende a se manter inalterada.",B,
19,19,"


– O senhor pensa que só porque o deixaram morar neste país pode logo ir fazendo o que quer? Nunca ouviu falar num troço chamado autoridades constituídas? Não sabe que tem de conhecer as leis do país? Não sabe que existe uma coisa chamada Exército Brasileiro, que o senhor tem de respeitar? Que negócio é esse? {…] Eu ensino o senhor a cumprir a lei, ali no duro: “dura lex”! Seus filhos são uns moleques e outra vez que eu souber que andaram incomodando o General, vai tudo em cana. Morou? Sei como tratar gringos feito o senhor. […] Foi então que a mulher do vizinho do General interveio:
– Era tudo que o senhor tinha a dizer a meu marido? Odelegado apenas olhou-a, espantado com o atrevimento.
– Pois então fique sabendo que eu também sei tratar tipos como o senhor. Meu marido não é gringo nem meus filhos são moleques. Se por acaso importunaram o General, ele que viesse falar comigo, pois o senhor que sou brasileira, sou prima de um Major do Exército, sobrinha de um Coronel, e filha de um General! Morou? Estarrecido, o delegado só teve força para engolir em seco e balbuciar humildemente: – Da ativa, minha senhora?.

SABINO, F. A mulher do vizinho. In: Os melhores contos. Rio de Janeiro: Record, 1986.



","

A representação do discurso intimidador engendrada no fragmento é responsável por


",ironizar atitudes e ideias xenofóbicas.,conferir à narrativa um tom anedótico.,dissimular o ponto de vista do narrador.,acentuar a hostilidade das personagens.,exaltar relações de poder estereotipadas.,E,
20,18,"


Seus primeiros anos de detento foram difíceis; aos poucos entendeu como o sistema funciona. Apanhou dezenas de vezes, teve o crânio esmagado, o maxilar deslocado, braços e pernas quebrados; por fim, um dia ficou lesionado da perna quando foi jogado da laje de um pavilhão. Nem todas as vezes ele soube por que apanhou, muito menos da última, quando foi deixado para morrer, mas sobreviveu. Seu corpo, moído no inferno, aguarda o fim dos seus dias. Já não questiona mais. Obedece. Cumpre as ordens. Baixa a cabeça e se retira. Apanha, às vezes com motivo, às vezes sem. Por onde passou, derramaram seu sangue. Seu rastro pode ser seguido. Intriga ter sobrevivido durante tantos anos. Pouquíssimos chegaram à terceira idade encarcerados.

MAIA, A. P. Assim na terra como embaixo da terra. Rio de Janeiro: Record, 2017.



","

A narrativa concentra sua força expressiva no manejo de recursos formais e numa representação ficcional que


",buscam perpetuar visões do senso comum.,trazem à tona atitudes de um estado de exceção.,promovem a interlocução com grupos silenciados.,inspiram o sentimento de justiça por meio da empatia.,recorrem ao absurdo como forma de traduzir a realidade.,B,
21,17,"


O solo A morte do cisne, criado em 1905 pelo russo Mikhail Fokine a partir da música do compositor francês Camille Saint-Saens, retrata o último voo de um cisne antes de morrer. Na versão original, uma bailarina com figurino a agonia da ave se debatendo até desfalecer.
Em 2012, John Lennon da Silva, de 20 anos, morador do bairro de São Mateus, na Zona Leste de São Paulo, elaborou um novo jeito de dançar a coreografia imortalizada pela bailarina Anna Pavlova. No lugar de um colã e das sapatilhas, vestiu calça jeans, camiseta e tênis. Em vez de balé, trouxe o estilo popping da street dance. Sua apresentação inovadora de A morte do cisne, que foi ao ar no programa Se ela dança, eu danço, virou hit no Youtube

Disponível em: www.correiobrazilliense.com.br. Acesso em: 18 jun. 2019 (adaptado).



","

A forma original de John Lennon da Silva reinterpretar a coreografia de A morte do cisne demonstra que


",a composição da coreografia foi influenciada pela escolha do figurino.,a criação artística é beneficiada pelo encontro de modelos oriundos de diferentes realidades socioculturais. ,a variação entre os modos de dançar uma mesma música evidencia a hierarquia que marca manifestações artísticas.,"a formação erudita à qual o dançarino não teve acesso, resulta em artistas que só conhecem a estética da arte popular. ","a interpretação, por homens, de coreografias originalmente concebidas para mulheres exige uma adaptação complexa.",B,
22,15,"










LEMONS, A. Artistas brasileiras. Belo Horizonte Miguilim,2018.



","

O que assegura o reconhecimento desse texto em quadrinhos como prefácio é o(a)


",função de apresentação do livro. ,apelo emocional apoiado nas imagens. ,descrição do processo criativo da autora.,referência à mescla dos trabalhos manual e digital.,uso de elementos gráficos voltados para o público-alvo.,A,enem-data/enem-2021/15-images/context_img_0.png
23,33,"


O coreógrafo e bailarino Didier Mulleras se destaca como um dos criadores que descobriram a dança de outro ponto de vista. Mini@tures é uma experiência emblemática entre movimento, computador, internet e vídeo. Com os recursos da computação gráfica, a dança das miniaturas pode caber na palma da mão. Pelo fato de usar a internet como palco, o processo de criação das miniaturas de dança levou em consideração os limites de tempo de download e o tamanho do arquivo, para que um número maios de “espectadores” pudesse assistir. A graça das miniaturas está justamente na contaminação entre mídias: corpo/dança/computação gráfica/internet. De fato, é a rede que faz a maior diferença nesse grupo. Mini@tures explora uma nova dimensão que descobre o espaço-tempo da web e conquista um novo território para a dança contemporânea. A qualquer hora, dança on-line.

SPANGHERO, M. A dança dos encéfalos acesos.
São Paulo: Itaú Cultural, 2003 (adaptado).



","

Considerado o primeiro projeto de dança contemporânea concebido para a rede, esse trabalho é apresentado como inovador por


",adotar uma perspectiva conceitual como contraposição à tradição de grandes espetáculos.,criar novas formas de financiamento ao utilizar a internet para divulgação das apresentações,"privilegiar movimentos gerados por computação gráfica, com a substituição do palco pela tela.","produzir uma arte multimodal, com o intuito de ampliar as possibilidades de expressão estética",redefinir a extensão e o propósito do espetáculo para adaptá-lo ao perfil de diferentes usuários,D,
24,32,"


Singular ocorrência
– Há ocorrências bem singulares. Está vendo aquela dama que vai entrando na igreja da Cruz? Parou agora no adro para dar uma esmola.
– De preto?
– Justamente; lá vai entrando; entrou.
– Não ponha mais na carta. Esse olhar está dizendo que a dama é uma recordação de outro tempo, e não há de ser muito tempo, a julgar pelo corpo: é moça de truz.
– Deve ter quarenta e seis anos.
– Ah, conservada. Vamos lá; deixe de olhar para o chão e conte-me tudo. Está viúva, naturalmente?
– Não.
– Bem; o marido ainda vive. É velho?
– Não é casada.
– Solteira?
– Assim, assim. Deve chamar-se hoje D. Maria de tal. Em 1860 florescia com o nome familiar de Marocas. Não era costureira, nem proprietária, nem mestra de meninas; vá excluindo as profissões e chegará lá. Morava na Rua do Sacramento. Já então era esbelta, e, seguramente, mais linda do que hoje; modos sérios, linguagem limpa. 

ASSIS, M. Machado de Assis: seus 30 melhores contos.
Rio de Janeiro: Aguilar, 1961.



","

No diálogo, descortinam-se aspectos da condição da mulher em meados do século XIX. O ponto de vista dos personagens manifesta conceitos segundo os quais a mulher


",encontra um modo de dignificar-se na prática da caridade. ,preserva a aparência jovem conforme seu estilo de vida. ,condiciona seu bem-estar à estabilidade do casamento.,tem sua identidade e seu lugar referendados pelo homem. ,renuncia à sua participação no mercado de trabalho.,D,
25,34,"


Texto I
O mito da estiagem em São Paulo
Os estoques de água doce são inesgotáveis, na medida em que são alimentados principalmente pelos oceanos, infinitos via evaporação e precipitação, ou seja, pelo ciclo hidrológico, que depende de forças físicas as quais o homem nunca poderá interromper. Enquanto existirem, o ciclo funcionará e os estoques de água doce nos continentes serão repostos indefinidamente.
Obviamente que a água não se distribui equitativamente pelo planeta. Há regiões com muita água, normalmente na zona tropical, na qual a evaporação é maior, e regiões áridas, onde, por razões específicas da dinâmica climática, as taxas de evaporação são maiores do que a precipitação, gerando déficit de reposição de estoques de água doce.

Disponível em: www.cartanaescola.com.br. Acesso em: 17 jan. 2015 (adaptado)





Texto II
O processo de sedimentação no fundo do lago de reservatório é um processo lento. Os sedimentos vão formando argila, que é uma rocha impermeável. Então, a água daquele lago não vai alimentar os aquíferos. Mesmo tendo muita quantidade de água superficial, ela não consegue penetrar no solo para alimentar os aquíferos. Se não for usada no consumo, ela vai simplesmente evaporar e vai cair em outro lugar, qual os aquíferos não conseguem recuperar seu nível, porque não recebem água.

Disponível em: www.jornalopcao.com.br. Acesso em: 17 jan. 2015 (adaptado)



","

Os textos I e II abordam a situação dos reservatórios de água doce do planeta. Entretanto, a divergência entre eles está na ideia de que é possível


",manter os estoques de água doce.,utilizar a água superficial para o consumo.,repor os estoques de água doce em regiões áridas.,reduzir as taxas de precipitação e evaporação da água.,equalizar a distribuição de água doce nas diferentes regiões,A,
26,28,"









Disponível em: www.deskgram.org. Acesso em: 12 dez. 2018 (adaptado).



","

A associação entre o texto verbal e as imagens da garrafa e do cão configura recurso expressivo que busca


",a estimular denúncias de maus-tratos contra animais.,desvincular o conceito de descarte da ideia de negligência.,incentivar campanhas de adoção de animais em situação de rua.,sensibilizar o público em relação ao abandono de animais domésticos.,alertar a população sobre as sanções legais acerca de uma prática criminosa.,D,enem-data/enem-2021/28-images/context_img_0.png
27,27,"


Sinhá
Se a dona se banhou
Eu não estava lá
Por Deus Nosso Senhor
Eu não olhei Sinhá
Estava lá na roça
Sou de olhar ninguém
Não tenho mais cobiça
Nem enxergo bem
Para que me pôr no tronco
Para que me aleijar
Eu juro a vosmecê
Que nunca vi Sinhá
[…]
Por que talhar meu corpo
Eu não olhei Sinhá
Para que que vosmincê
Meus olhos vai furar
Eu choro em iorubá
Mas oro por Jesus
Para que que vassuncê
Me tira a luz.

CHICO BUARQUE; JOÃO BOSCO. Chico. Rio de Janeiro: Biscoito Fino, 2011 (fragmento).



","

No fragmento da letra da canção, o vocabulário empregado e a situação retratada são relevantes para o patrimônio linguístico e identitário do país, na medida em que


",remetem à violência física e simbólica contra os povos escravizados.,valorizam as influências da cultura africana sobre a música nacional.,relativizam o sincretismo constitutivo das práticas religiosas brasileiras.,narram os infortúnios da relação amorosa entre membros de classes sociais diferentes.,problematizam as diferentes visões de mundo na sociedade durante o período colonial.,A,
