,number,context,question,A,B,C,D,E,answer,context-images
16,107,"


Considere a tirinha, na situação em que a temperatura do ambiente é inferior à temperatura corporal dos personagens.










","

O incômodo mencionado pelo personagem da tirinha deve-se ao fato de que, em dias úmidos,


",a temperatura do vapor-d'água presente no ar é alta.,o suor apresenta maior dificuldade para evaporar do corpo.,a taxa de absorção de radiação pelo corpo torna-se maior.,o ar torna-se mau condutor e dificulta o processo de liberação de calor.,o vapor-d'água presente no ar condensa-se ao entrar em contato com a pele.,B,enem-data/enem-2021/107-images/context_img_0.png
17,113,"


A obtenção de etanol utilizando a cana-de-açúcar envolve a fermentação dos monossacarídeos formadores da sacarose contida no melaço. Um desses formadores é a glicose (C6H12O6), cuja fermentação produz cerca de 50 g de etanol a partir de 100 g de glicose, conforme a equação química descrita.












Em uma condição específica de fermentação, obtém-se 80% de conversão em etanol que, após sua purificação, apresenta densidade igual a 0,80 g/mL. O melaço utilizado apresentou 50 kg de monossacarídeos na forma de glicose.



","

O volume de etanol, em litro, obtido nesse processo é mais próximo de


",16.,20.,25.,64.,100.,C,enem-data/enem-2021/113-images/context_img_0.png
18,111,"


Na cidade de São Paulo, as ilhas de calor são responsáveis pela alteração da direção do fluxo da brisa marítima que deveria atingir a região de mananciais. Mas, ao cruzar a ilha de calor, a brisa marítima agora encontra um fluxo de ar vertical, que transfere para ela energia térmica absorvidas das superfícies quentes da cidade, deslocando-a para altas altitudes. Dessa maneira, há condensação e chuvas fortes no centro da cidade, em vez de na região de mananciais. A imagem apresenta os três subsistemas que trocam energia nesse fenômeno.

No processo de fortes chuvas no centro da cidade de São Paulo,  há dois mecanismos dominantes de transferência de calor: entre o Sol e ilha de calor, e entre a ilha de calor e a brisa marítima.
 
VIVEIROS, M. Ilhas de calor afastam chuvas de represas.
Disponível em: www2.feis.unesp.br. Acesso em: 3 de dez. 2019 (adaptado).










","

Esses mecanismos são, respectivamente,


",irradiação e convecção.,irradiação e irradiação.,condução e irradiação.,convecção e irradiação.,convecção e convecção.,A,enem-data/enem-2021/111-images/context_img_0.png
19,116,"


TEXTO I
No cordel intitulado Senhor dos Anéis, de autoria de Gonçalo Ferreira da Silva, lê-se a sextilha:
A distância em relação
Ao nosso planeta amado
Pouco menos que a do Sol
Ele está distanciado
E menos denso que a água
Quando no normal estado

MEDEIROS, A.; AGRA, J. T. M., A astronomia na literatura de cordel,
Física na Escola, n. 1, abr. 2010 (fragmento)





TEXTO II
Distâncias médias dos planetas ao Sol e suas densidades médias






Características dos planetas. Disponível em: www.astronoo.com.
Acesso em: 8 de nov. 2019 (adaptado)



","

Considerando os versos de sextilha e as informações da tabela, a qual planeta o cordel faz referência?


",Mercúrio,Júpiter,Urano,Saturno,Netuno,D,
20,118,"


Organismos autótrofos e heterótrofos realizam processos complementares que associam os ciclos do carbono e do oxigênio. O carbono fixado pela energia luminosa ou a partir de compostos inorgânicos é eventualmente degradado pelos organismos, resultando em fontes de carbono como metano ou gás carbônico. Ainda, outros compostos orgânicos são catabolizados pelos seres, com menor rendimento energético, produzindo compostos secundários (subprodutos) que podem funcionar como combustíveis ambientais.



","

O processo metabólico associado à expressão combustíveis ambientais é a


",fotossíntese.,fermentação.,quimiossíntese.,respiração aeróbica.,fosforilação oxidativa.,B,
21,120,"


O rompimento da barragem de rejeitos de mineração no município mineiro de Mariana e o derramamento de produtos tóxicos nas águas do Rio Doce, ocorridos em 2015, ainda têm consequências para os organismos que habitam o Parque Nacional Marinho de Abrolhos, localizado a mais de 1 000 quilômetros de distância. Esse desastre ambiental afetou o fitoplâncton, as esponjas, as algas macroscópicas, os peixes herbívoros e os golfinhos.

FRAINER, G.; SICILIANO, S.; TAVARES, D. C. Fransciscana calls for help: […]. International Whaling Commission, Conference Paper, jun. 2016 (adaptado)



","

Concentrações mais elevadas dos compostos citados são encontradas em


",esponjas.,golfinhos.,fitoplâncton.,peixes herbívoros.,algas macroscópicas.,B,
22,117,"


Cientistas da Universidade de New South Wales, na Austrália, demonstraram em 2012 que a Lei de Ohm é válida mesmo para fios finíssimos, cuja área da seção reta compreende alguns poucos átomos. A tabela apresenta as áreas e comprimentos de alguns dos fios construídos (respectivamente com as mesmas unidades de medida). Considere que a resistividade mantém-se constante para todas as geometrias (uma aproximação confirmada pelo estudo).













WEBER, S. B. et al. Ohm1s Law Survivers to the atomice sacle.
Science, n. 335, jan. 2012 (adaptado)



","

As resistências elétricas dos fios, em ordem crescente, são
 


",R1 < R2 < R3< R4,R2 < R1 < R3< R4,R2 < R3 < R1< R4,R4 < R1 < R3< R2,R4 < R3 < R2< R1,C,enem-data/enem-2021/117-images/context_img_0.png
23,122,"


Uma escola iniciou o processo educativo para implantação da coleta seletiva e destino de materiais recicláveis. Para atingir seus objetivos, a instituição planejou:
1) Sensibilizar a comunidade escolar, desenvolvendo atividades em sala e extraclasse de maneira contínua;
2) capacitar o pessoal responsável pela limpeza da escola quanto aos novos procedimentos adotados com a coleta seletiva; e
3) distribuir coletores de materiais recicláveis específicos nas salas, pátio e outros ambientes para acondicionamento dos resíduos.



","

Para completar a ação proposta no ambiente escolar, o que falta ser inserido no planejamento?


",Realizar campanhas educativas de sensibilização em bairros vizinhos para fortalecer a coleta seletiva.,Filmar parceria com a prefeitura ou cooperativa de catadores para recolhimento dos materiais recicláveis e destinação apropriada.,Organizar visitas ao lixão ou aterro local para identificar aspectos importantes sobre a disposição final do lixo.,"Divulgar na rádio local, no local impresso e nas redes sociais que a escola está realizando a coleta seletiva.",Colocar recipientes coletores de lixo reciclável fora da escola para entrega voluntária pela população.,B,
24,125,"


Um dos exames clínicos mais tradicionais para medir a capacidade reflexa dos indivíduos é o exame do reflexo patelar. Esse exame consiste na estimulação da patela, um pequeno osso localizado na parte anterior da articulação do joelho, com um pequeno martelo. A resposta reflexa ao estímulo é caracterizada pelo levantamento da perna em que o estímulo foi aplicado.



","

Qual região específica do sistema nervoso coordena essa resposta?


",Ponte.,Medula.,Cerebelo.,Hipotálamo.,Neuro-hipófise.,B,
25,123,"


Os búfalos são animais considerados rústicos pelos criadores e, por isso, são deixados no campo sem controle reprodutivo. Por causa desse tipo de criação, a consanguinidade é favorecida, proporcionando o aparecimento de enfermidades, como o albinismo, defeitos cardíacos, entre outros. Separar os animais de forma adequada minimizaria a ocorrência desses problemas.
 

DAME,M. C. F. RIET-CORREA, F: SCHILF, A. L; Pesq. Vet. Bras., n. 7. 2013 (adaptado).



","

Qual procedimento biotecnológico prévio é recomendado nessa situação?


",Transgenia.,Terapia gênica.,Vacina de DNA.,Clonagem terapêutica.,Mapeamento genético.,E,
26,119,"


Um técnico analisou um lote de analgésicos que supostamente estava fora das especificações. A composição prevista era 100mg de ácido acetilsalicílico por comprimido (princípio ativo, cuja estrutura está apresentada na figura), além do amido e da celulosa (componentes inertes). O técnico realizou os seguintes testes:
1) obtenção da massa do comprimido;
2) medição da densidade do comprimido;
3) verificação do pH com papel indicador;
4) determinação da temperatura de fusão do comprimido;
5) titulação com solução aquosa de NaOH.
Após a realização dos testes, o lote do medicamento foi reprovado porque a quantidade de ácido acetilsalicílico por comprimido foi de apenas 40% da esperada.










","

O teste permitiu reprovar o lote de analgésicos foi o de número


",1,2,3,4,5,E,enem-data/enem-2021/119-images/context_img_0.png
27,114,"


Com o objetivo de identificar a melhor espécie produtora de madeira para construção 9com resistência mecânica e à degradação), foram analisadas as estruturas anatômicas de cinco espécies, conforme o quadro.










","

Qual espécie corresponde ao objetivo proposto?


",1,2,3,4,5,A,enem-data/enem-2021/114-images/context_img_0.png
28,94,"


O Prêmio Nobel de Química de 2000 deveu-se à descoberta e ao desenvolvimento de polímeros condutores. Esses materiais têm ampla aplicação em novos dispositivos eletroluminescentes (LEDs), células fotovoltaicas etc. Uma propriedade-chave de um polímero condutor é a presença de ligações duplas conjugadas ao longo da cadeia principal do polímero.

ROCHA FILHO, R. C. Polímeros condutores: descoberta e aplicações. Química Nova na Escola. n. 12, 2000 (adaptado).



","

Um exemplo desse polímero é representado pela estrutura


",enem-data/enem-2021/94-images/alt_img_0.png,enem-data/enem-2021/94-images/alt_img_1.png,enem-data/enem-2021/94-images/alt_img_2.png,enem-data/enem-2021/94-images/alt_img_3.png,enem-data/enem-2021/94-images/alt_img_4.png,D,
29,129,"


Os pesticidas organoclorados foram amplamente empregados na agricultura, contudo, em razão das suas elevadas toxicidades e persistências no meio ambiente, eles foram banidos. Considere a aplicação de 500 g de um pesticida organoclorado em uma cultura e que, em certas condições, o tempo de meia-vida do pesticida no solo seja de 5 anos.



","

A massa do pesticida no decorrer de 35 anos será mais próxima de


","3,9 g.","31, 2 g.","62,5 g.","125,0 g.","250,0 g.",A,
30,124,"


O ciclo do cobre é um experimento didático em que o cobre metálico é utilizado como reagente de partida. Após uma sequência de reações (I, II, III, IV e V), o cobre retorna ao seu estado inicial ao final do ciclo.










","

A reação de redução do cobre ocorre na etapa


",I.,II.,III.,IV.,V.,E,enem-data/enem-2021/124-images/context_img_0.png
31,131,"


A simples atitude de não jogar direto no lixo ou no ralo da pia o óleo de cozinha usado pode contribuir para a redução da poluição ambiental. Mas o que fazer com o óleo vegetal que não será mais usado? Não existe um modelo ideal de descarte, mas uma alternativa simples tem sido reaproveitá-lo para fazer sabão. Para isso, são necessários, além do próprio óleo, água e soda cáustica.

LOBO, I. Sabão feito com óleo de cozinha. Disponível em: http://pga.pgr.mpf.gov.br. Acesso em: 29 fev. 2012 (adaptado).



","

Com base no texto, a reação química que permite o reaproveitamento do óleo vegetal é denominada


",redução.,epoxidação.,substituição.,esterificação. ,saponificação. ,E,
32,132,"


Durante o desenvolvimento embrionário humano ocorre uma comunicação entre os átrios direito e esquerdo através do forame oval (ou forame de Botal). Essa comunicação não causa prejuízos à circulação do bebê em formação, exceto se ela perdurar após o nascimento.



","

Os prejuízos no período embrionário são evitados porque a circulação fetal se assemelha à dos (as)


","aves, porque a pequena circulação e a grande circulação estão presentes.","répteis, porque a mistura de sangue é minimizada por um metabolismo lento.","crocodilianos, porque a separação dos ventrículos impede a mistura sanguínea.","peixes, porque a circulação é simples, ocorrendo uma passagem única pelo coração.","anfíbios, porque pressões diferenciais isolam temporalmente o sangue venoso do arterial.",D,
33,130,"


A sequência de nucleotídeos do RNA mensageiro presentes em um gene de um fungo, constituída de sete códons, está escrita a seguir












Pesquisadores submeteram a sequência a mutações independentes. Sabe-se que os códons UAG e UAA são terminais, ou seja, indicam a interrupção da tradução.
 



","

Qual mutação produzirá a menor proteína?


",Deleção de G no códon 3.,Substituição de C por U no códon 4.,Substituição de G por C no códon 6.,Substituição de A por G no códon 7.,Deleção dos dois primeiros nucleotídeos no códon 5.,B,enem-data/enem-2021/130-images/context_img_0.png
34,105,"


Um garoto precisa montar um circuito que acenda três lâmpadas de cores diferentes, uma de cada vez. Ele dispõe das lâmpadas, de fios, uma bateria e dois interruptores, como ilustrado, junto com seu símbolo de três pontos. Quando esse interruptor fecha AB, abre BC e vice-versa.










","

O garoto fez cinco circuitos elétricos usando os dois interruptores, mas apenas um satisfaz a sua necessidade. Esse circuito é representado por


",enem-data/enem-2021/105-images/alt_img_0.png,enem-data/enem-2021/105-images/alt_img_1.png,enem-data/enem-2021/105-images/alt_img_2.png,enem-data/enem-2021/105-images/alt_img_3.png,enem-data/enem-2021/105-images/alt_img_4.png,D,enem-data/enem-2021/105-images/context_img_0.png
35,135,"


O polvo mimético apresenta padrões cromáticos e comportamentos muito curiosos. Frequentemente, muda a orientação de seus tentáculos, assemelhando-se a alguns animais. As imagens 1, 3, e 5 apresentam polvos mimetizando, respectivamente, um peixe-linguado (2), um peixe-leão (4) e uma serpente-marinha (6).













NORMAN, M. D.; FINN, J.; TREGENZA, T. Dynamic mimicry in an Indo-Malayan octopus. In: Proceedings of the Royal Society B: Biological Sciences, n. 268, out. 2021.
Disponível em: www.researchgate.net. Acesso em: 15 mar. 2014 (adaptado).



","

Do ponto de vista evolutivo, a capacidade apresentada se estabeleceu porque os polvos


",originaram-se do mesmo ancestral que esses animais.,passaram por mutações similares a esses organismos.,observaram esses animais em seus nichos ecológicos.,resultaram de convergência adaptativa com essas espécies.,sobrevivem às pressões seletivas com esses comportamentos,E,enem-data/enem-2021/135-images/context_img_0.png
36,134,"


O sino dos ventos é composto por várias barras metálicas de mesmo material e espessura, mas de comprimentos diferentes, conforme a figura.












Considere f1 e v1, respectivamente, como a frequência fundamental e a velocidade de propagação do som emitido pela barra de menor comprimento, e f2 e v2 são essas mesmas grandezas para o som emitido pela barra de maior comprimento.



","

As relações entre as frequências fundamentais e entre as velocidades de propagação são, respectivamente,


",f1< f2 e v1 < v2.,f1 < f2 e v1 = v2.,f1< f2 e v1 > v2.,f1 > f2 e v1 = v2.,f1 > f2 e v1 > v2.,D,enem-data/enem-2021/134-images/context_img_0.png
37,121,"


Duas esferas carregadas com cargas iguais em módulo e sinais contrários estão ligadas por uma haste rígida isolante na forma de haltere. O sistema se movimenta sob ação da gravidade numa região que tem um campo magnético horizontal uniforme  , da esquerda para a direita. A imagem apresenta o sistema visto de cima para baixo, no mesmo sentido da aceleração da gravidade  que atua na região.










","

Visto de cima, o diagrama esquemático das forças magnéticas que atuam no sistema, no momento inicial em que as cargas penetram na região de campo magnético, está representado em


",enem-data/enem-2021/121-images/alt_img_0.png,enem-data/enem-2021/121-images/alt_img_1.png,enem-data/enem-2021/121-images/alt_img_2.png,enem-data/enem-2021/121-images/alt_img_3.png,,A,"enem-data/enem-2021/121-images/context_img_0.png,enem-data/enem-2021/121-images/context_img_1.png,enem-data/enem-2021/121-images/context_img_2.png"
38,127,"


É possível ligar aparelhos elétricos de baixa corrente utilizando materiais comuns de laboratório no lugar das tradicionais pilhas. A ilustração apresenta uma montagem que faz funcionar um cronômetro digital.










","

Utilizando a representação de projetos elétricos, o circuito equivalente a esse sistema é


",enem-data/enem-2021/127-images/alt_img_0.png,enem-data/enem-2021/127-images/alt_img_1.png,enem-data/enem-2021/127-images/alt_img_2.png,enem-data/enem-2021/127-images/alt_img_3.png,enem-data/enem-2021/127-images/alt_img_4.png,B,enem-data/enem-2021/127-images/context_img_0.png
39,133,"


No cultivo por hidroponia, são utilizados soluções nutritivas contendo macronutrientes e micronutrientes essenciais. Além dos nutrientes, o pH é um parâmetro de extrema importância, uma vez que ele afeta a preparação da solução nutritiva e a absorção dos nutrientes pelas plantas. Para o cultivo de alface, valores de pH entre 5,5 e 6,5 são ideais para o seu desenvolvimento. As correções de pH são feitas pela adição de compostos ácidos ou básicos, mas não devem introduzir elementos nocivos às plantas. Na tabela, são apresentados alguns dados da composição da solução nutritiva de referência para esse cultivo. Também é apresentada a composição de uma solução preparada por um produtor de cultivo hidropônico.













LENZI, E; FAVERO, L. O. B; LUCHESE, E. B. Introdução à química da água: ciência, vida e sobrevivência. Rio de Janeiro: LTC, 2012 (adaptado).



","

Para correção do pH da solução nutritiva preparada, esse produtor pode empregar uma solução de


",enem-data/enem-2021/133-images/alt_img_0.png,enem-data/enem-2021/133-images/alt_img_1.png,enem-data/enem-2021/133-images/alt_img_2.png,enem-data/enem-2021/133-images/alt_img_3.png,enem-data/enem-2021/133-images/alt_img_4.png,E,enem-data/enem-2021/133-images/context_img_0.png
40,126,"


Na montagem de uma cozinha para um restaurante, a escolha do material correto para as panelas é importante, pois a panela que conduz mais calor é capaz de cozinhar os alimentos mais rapidamente e, com isso, há economia de gás. A taxa de condução do calor depende da condutividade k do material da sua área A, da diferença de temperatura T e da espessura d do material, sendo dada pela relação . Em panelas com dois materiais, a taxa de condução é dada por , em que  e  são as espessuras dos dois materiais, e  e  são as condutividades de cada material. Os materiais mais comuns no mercado para panelas são o alumínio (k = 20 W/m K), o ferro (k = 8 W/m K) e ao aço (k = 5 W/m K) combinado com o cobre (k = 40 W/m K).
Compara-se uma panela de ferro, uma de alumínio e uma composta de  da espessura em cobre e  da espessura em aço, todas com a mesma espessura total e com a mesma área de fundo.



","

A ordem crescente da mais econômica para a menos econômica é


","cobre-aço, alumínio e ferro.","alumínio, cobre-aço e ferro","cobre-aço, ferro e alumínio","alumínio, ferro e cobre-aço","ferro, alumínio e cobre-aço",B,"enem-data/enem-2021/126-images/context_img_0.png,enem-data/enem-2021/126-images/context_img_1.png,enem-data/enem-2021/126-images/context_img_2.png,enem-data/enem-2021/126-images/context_img_3.png,enem-data/enem-2021/126-images/context_img_4.png,enem-data/enem-2021/126-images/context_img_5.png,enem-data/enem-2021/126-images/context_img_6.png,enem-data/enem-2021/126-images/context_img_7.png,enem-data/enem-2021/126-images/context_img_8.png"
