,number,context,question,A,B,C,D,E,answer,context-images
10,6,"


A Floresta Amazônica, com toda a sua imensidão, não vai estar aí para sempre. Foi preciso alcançar toda essa taxa de desmatamento de quase 20 mil quilômetros quadrados ao ano, na última década do século XX, para que uma pequena parcela de brasileiros se desse conta de que o maior patrimônio natural do país está sendo torrado.

AB’SABER, A. Amazônia: do discurso à práxis. São Paulo: EdUSP, 1996.



","

Um processo econômico que tem contribuído na atualidade para acelerar o problema ambiental descrito é:


","Expansão do Projeto Grande Carajás, com incentivos à chegada de novas empresas mineradoras.",Difusão do cultivo da soja com a implantação de monoculturas mecanizadas.,"Construção da rodovia Transamazônica, com o objetivo de interligar a região Norte ao restante do país.",Criação de áreas extrativistas do látex das seringueiras para os chamados povos da floresta.,"Ampliação do polo industrial da Zona Franca de Manaus, visando atrair empresas nacionais e estrangeiras.",B,
11,5,"


O Centro-Oeste apresentou-se como extremamente receptivo aos novos fenômenos da urbanização, já que era praticamente virgem, não possuindo infraestrutura de monta, nem outros investimentos fixos vindos do passado. Pôde, assim, receber uma infraestrutura nova, totalmente a serviço de uma economia moderna.

SANTOS, M. A Urbanização Brasileira. São Paulo: EdUSP, 2005 (adaptado).



","

O texto trata da ocupação de uma parcela do território brasileiro. O processo econômico diretamente associado a essa ocupação foi o avanço da


",industrialização voltada para o setor de base.,economia da borracha no sul da Amazônia.,fronteira agropecuária que degradou parte do cerrado.,exploração mineral na Chapada dos Guimarães.,extrativismo na região pantaneira.,C,
12,17,"


Art. 92. São excluídos de votar nas Assembleias Paroquiais:
I. Os menores de vinte e cinco anos, nos quais não se compreendam os casados, e Oficiais Militares, que forem maiores de vinte e um anos, os Bacharéis Formados e Clérigos de Ordens Sacras.
IV. Os Religiosos, e quaisquer que vivam em Comunidade claustral.
V. Os que não tiverem de renda líquida anual cem mil réis por bens de raiz, indústria, comércio ou empregos.



Constituição Política do Império do Brasil (1824). Disponível em: https://legislação.planalto.gov.br. Acesso em: 27 abr. 2010 (adaptado).






","



A legislação espelha os conflitos políticos e sociais do contexto histórico de sua formulação. A Constituição de 1824 regulamentou o direito de voto dos “cidadãos brasileiros“ com o objetivo de garantir




",o fim da inspiração liberal sobre a estrutura política brasileira,a ampliação do direito de voto para maioria dos brasileiros nascidos livres.,"a concentração de poderes na região produtora de café, o Sudeste brasileiro.",o controle do poder político nas mãos dos grandes proprietários e comerciantes.,a diminuição da interferência da Igreja Católica nas decisões político-administrativas.,D,
13,4,"










TEIXEIRA, W. et al. Decifrando a Terra. São Paulo: Nacional, 2009 (adaptado).



","

O gráfico relaciona diversas variáveis ao processo de formação do solo. A interpretação dos dados mostra que a água é um dos importantes fatores de pedogênese, pois nas áreas


",de clima temperado ocorrem alta pluviosidade e grande profundidade de solos.,"tropicais ocorre menor pluviosidade, o que se relaciona com a menor profundidade das rochas inalteradas.","de latitudes em torno de 30° ocorrem as maiores profundidades de solo, visto que há maior umidade.","tropicais a profundidade do solo é menor, o que evidencia menor intemperismo químico da água sobre as rochas.","de menor latitude ocorrem as maiores precipitações, assim como a maior profundidade dos solos.",E,enem-data/enem-2011/4-images/context_img_0.png
14,7,"










Disponível em: http://www.ra-bugio.org.br. Acesso em: 28 jul. 2010.



","

A imagem retrata a araucária, árvore que faz parte de um importante bioma brasileiro que, no entanto, já foi bastante degradado pela ocupação humana. Uma das formas de intervenção humana relacionada à degradação desse bioma foi


",o avanço do extrativismo de minerais metálicos voltados para a exportação na região Sudeste.,a contínua ocupação agrícola intensiva de grãos na região Centro-Oeste do Brasil.,o processo de desmatamento motivado pela expansão da atividade canavieira no Nordeste brasileiro.,"o avanço da indústria de papel e celulose a partir da exploração da madeira, extraída principalmente no Sul do Brasil.",o adensamento do processo de favelização sobre áreas da Serra do Mar na região Sudeste.,D,enem-data/enem-2011/7-images/context_img_0.png
15,15,"










SILVA, E. S. O. Circuito espacial de produção e comercialização da produção familiar de tomate no município de São José de Ubá (RJ). In: RIBEIRO, M. A.; MARAFON, G. J. (orgs.).
A metrópole e o interior fluminense: simetrias e assimetrias geométricas.
Foto: Rio de Janeiro: Gramma, 2009 (adaptado).



","

O organograma apresenta os diversos atores que integram uma cadeia agroindustrial e a intensa relação entre os setores primário, secundário e terciário. Nesse sentido, a disposição dos atores na cadeia agroindustrial demonstra


",a autonomia do setor primário.,a importância do setor financeiro.,o distanciamento entre campo e cidade.,a subordinação da indústria à agricultura.,a horizontalidade das relações produtivas.,B,enem-data/enem-2011/15-images/context_img_0.png
16,23,"


O acidente nuclear de Chernobyl revela brutalmente os limites dos poderes técnico-científicos da humanidade e as “marchas-à-ré” que a “natureza” nos pode reservar. É evidente que uma gestão mais coletiva se impõe para orientar as ciências e as técnicas em direção a finalidades mais humanas.

GUATTARI, F. As três ecologias. São Paulo: Papirus, 1995 (adaptado).



","

O texto trata do aparato técnico-científico e as suas consequências para a humanidade, propondo que esse desenvolvimento


",defina seus projetos a partir dos interesses coletivos.,"guie-se por interesses econômicos, prescritos pela lógica do mercado.","priorize a evolução da tecnologia, se apropriando da natureza.",promova a separação entre natureza e sociedade tecnológica.,"tenha gestão própria, com o objetivo de melhor apropriação da natureza.",A,
17,22,"




Até que ponto, a partir de posturas e interesses diversos, as oligarquias paulista e mineira dominaram a cena política nacional na Primeira República? A união de ambas foi um traço fundamental, mas que não conta toda a história do período. A união foi feita com a preponderância de uma ou de outra das duas frações. Com o tempo, surgiram as discussões e um grande desacerto final.




FAUSTO, B. História do Brasil. São Paulo: EdUSP, 2004 (adaptado).



","



Para a caracterização do processo político durante a Primeira República, utiliza-se com frequência a expressão Política do Café com Leite. No entanto, os textos apresentam a seguinte ressalva a sua utilização:




","A riqueza gerada pelo café dava à oligarquia paulista a prerrogativa de indicar os candidatos à presidência, sem necessidade de alianças.",As divisões políticas internas de cada estado da federação invalidavam o uso do conceito de aliança entre estados para este período.,As disputas políticas do período contradiziam a suposta estabilidade da aliança entre mineiros e paulistas.,A centralização do poder no executivo federal impedia a formação de uma aliança duradoura entre as oligarquias.,A diversificação da produção e a preocupação com o mercado interno unificavam os interesses das oligarquias.,C,
18,21,"


É difícil encontrar um texto sobre a Proclamação da República no Brasil que não cite a afirmação de Aristides Lobo, no Diário Popular de São Paulo, de que “o povo assistiu àquilo bestializado”. Essa versão foi relida pelos enaltecedores da Revolução de 1930, que não descuidaram da forma republicana, mas realçaram a exclusão social, o militarismo e o estrangeirismo da fórmula implantada em 1889. Isto porque o Brasil brasileiro teria nascido em 1930

MELLO, M. T. C. A república consentida: cultura democrática e científica no final do Império.
Rio de Janeiro: FGV, 2007 (adaptado).



","



O texto defende que a consolidação de uma determinada memória sobre a Proclamação da República no Brasil teve, na Revolução de 1930, um de seus momentos mais importantes. Os defensores da Revolução de 1930 procuraram construir uma visão negativa para os eventos de 1889, porque esta era uma maneira de




",valorizar as propostas políticas democráticas e liberais vitoriosas.,resgatar simbolicamente as figuras políticas ligadas à Monarquia.,criticar a política educacional adotada durante a República Velha.,legitimar a ordem política inaugurada com a chegada desse grupo ao poder.,destacar a ampla participação popular obtida no processo da Proclamação.,D,
19,19,"


Estamos testemunhando o reverso da tendência histórica da assalariação do trabalho e socialização da produção, que foi característica predominante na era industrial. A nova organização social e econômica baseada nas tecnologias da informação visa à administração descentralizadora, ao trabalho individualizante e aos mercados personalizados. As novas tecnologias da informação possibilitam, ao mesmo tempo, a descentralização das tarefas e sua coordenação em uma rede interativa de comunicação em tempo real, seja entre continentes, seja entre os andares de um mesmo edifício.

CASTELLS, M. A sociedade em rede. São Paulo: Paz e Terra, 2006 (adaptado).



","

No contexto descrito, as sociedades vivenciam mudanças constantes nas ferramentas de comunicação que afetam os processos produtivos nas empresas. Na esfera do trabalho, tais mudanças têm provocado


",o aprofundamento dos vínculos dos operários com as linhas de montagem sob influência dos modelos orientais de gestão.,o aumento das formas de teletrabalho como solução de larga escala para o problema do desemprego crônico.,o avanço do trabalho flexível e da terceirização como respostas às demandas por inovação e com vistas à mobilidade dos investimentos.,a autonomização crescente das máquinas e computadores em substituição ao trabalho dos especialistas técnicos e gestores.,"o fortalecimento do diálogo entre operários, gerentes, executivos e clientes com a garantia de harmonização das relações de trabalho.",C,
20,24,"


A introdução de novas tecnologias desencadeou uma série de efeitos sociais que afetaram os trabalhadores e sua organização. O uso de novas tecnologias trouxe a diminuição do trabalho necessário que se traduz na economia líquida do tempo de trabalho, uma vez que, com a presença da automação microeletrônica, começou a ocorrer a diminuição dos coletivos operários e uma mudança na organização dos processos de trabalho.

Revista Eletrônica de Geografia Y Ciências Sociales.
Universidad de Barcelona. Nº 170(9), 1 ago. 2004.



","

A utilização de novas tecnologias tem causado inúmeras alterações no mundo do trabalho. Essas mudanças são observadas em um modelo de produção caracterizado


",pelo uso intensivo do trabalho manual para desenvolver produtos autênticos e personalizados.,pelo ingresso tardio das mulheres no mercado de trabalho no setor industrial.,pela participação ativa das empresas e dos próprios trabalhadores no processo de qualificação laboral.,pelo aumento na oferta de vagas para trabalhadores especializados em funções repetitivas.,pela manutenção de estoques de larga escala em função da alta produtividade.,C,
21,18,"


Completamente analfabeto, ou quase, sem assistência médica, não lendo jornais, nem revistas, nas quais se limita a ver as figuras, o trabalhador rural, a não ser em casos esporádicos, tem o patrão na conta de benfeitor. No plano político, ele luta com o “coronel” e pelo “coronel”. Aí estão os votos de cabresto, que resultam, em grande parte, da nossa organização econômica rural.



LEAL, V. N. Coronelismo, enxada e voto. São Paulo: Alfa-Ômega, 1978 (adaptado).






","



O coronelismo, fenômeno político da Primeira República (1889-1930), tinha como uma de suas principais características o controle do voto, o que limitava, portanto, o exercício da cidadania. Nesse período, esta prática estava vinculada a uma estrutura social




","igualitária, com um nível satisfatório de distribuição da renda.","estagnada, com uma relativa harmonia entre as classes.","tradicional, com a manutenção da escravidão nos engenhos como forma produtiva típica.","ditatorial, perturbada por um constante clima de opressão mantido pelo exército e polícia.","agrária, marcada pela concentração da terra e do poder político local e regional.",E,
22,1,"










Disponível em: http://www1.folha.uol.com.br. Acesso em: 17 abr. 2010 (adaptado). (Foto: Reprodução/Enem)







O movimento representado na imagem, do início dos anos de 1990, arrebatou milhares de jovens no Brasil.






","



Nesse contexto, a juventude, movida por um forte sentimento cívico,




",aliou-se aos partidos de oposição e organizou a campanha Diretas Já.,manifestou-se contra a corrupção e pressionou pela aprovação da Lei da Ficha Limpa.,engajou-se nos protestos relâmpago e utilizou a internet para agendar suas manifestações.,espelhou-se no movimento estudantil de 1968 e protagonizou ações revolucionárias armadas.,tornou-se porta-voz da sociedade e influenciou no processo de impeachment do então presidente Collor.,E,enem-data/enem-2011/1-images/context_img_0.png
23,25,"


Embora o Brasil seja signatário das convenções e tratados internacionais contra a tortura e tenha incorporado em seu ordenamento jurídico uma lei tipificando o crime, ele continua a ocorrer em larga escala. Mesmo que a lei que tipifica a tortura esteja vigente desde 1997, até o ano 2000 não se conhece nenhum caso de condenação de torturadores julgado em última instância, embora tenham sido registrados nesse período centenas de casos, além de numerosos outros presumíveis mas não registrados.



Disponível em: http://www.dhnet.org.br. Acesso em: 16 jun 2010 (adaptado).






","



O texto destaca a questão da tortura no país, apontando que




","a justiça brasileira, por meio de tratados e leis, tem conseguido inibir e, inclusive, extinguir a prática da tortura.",a existência da lei não basta como garantia de justiça para as vítimas e testemunhas dos casos de tortura.,"as denúncias anônimas dificultam a ação da justiça, impedindo que torturadores sejam reconhecidos e identificados pelo crime cometido.","a falta de registro da tortura por parte das autoridades policiais, em razão do desconhecimento da tortura como crime, legitima a impunidade.","a justiça tem esbarrado na precária existência de jurisprudência a respeito da tortura, o que a impede de atuar nesses casos.",B,
24,29,"


Subindo morros, margeando córregos ou penduradas em palafitas, as favelas fazem parte da paisagem de um terço dos municípios do país, abrigando mais de 10 milhões de pessoas, segundo dados do Instituto Brasileiro de Geografia e Estatística (IBGE).

MARTINS, A. R. A favela como um espaço da cidade. Disponível em: http://www.revistaescola.abril.com.br. Acesso em: 31 jul. 2010.



","

A situação das favelas no país reporta a graves problemas de desordenamento territorial. Nesse sentido, uma característica comum a esses espaços tem sido


",o planejamento para a implantação de infraestruturas urbanas necessárias para atender as necessidades básicas dos moradores.,a organização de associações de moradores interessadas na melhoria do espaço urbano e financiadas pelo poder público.,a presença de ações referentes à educação ambiental com consequente preservação dos espaços naturais circundantes.,a ocupação de áreas de risco suscetíveis a enchentes ou desmoronamentos com consequentes perdas materiais e humanas.,o isolamento socioeconômico dos moradores ocupantes desses espaços com a resultante multiplicação de políticas que tentam reverter esse quadro.,D,
25,28,"


Um volume imenso de pesquisas tem sido produzido para tentar avaliar os efeitos dos programas de televisão. A maioria desses estudos diz respeito às crianças — o que é bastante compreensível pela quantidade de tempo que elas passam em frente ao aparelho e pelas possíveis implicações desse comportamento para a socialização. Dois dos tópicos mais pesquisados são o impacto da televisão no âmbito do crime e da violência e a natureza das notícias exibidas na televisão.

GIDDENS, A. Sociologia. Porto Alegre: Artmed, 2005.



","

O texto indica que existe uma significativa produção científica sobre os impactos socioculturais da televisão na vida do ser humano. E as crianças, em particular, são as mais vulneráveis a essas influências, porque


",codificam informações transmitidas nos programas infantis por meio da observação.,adquirem conhecimentos variados que incentivam o processo de interação social.,interiorizam padrões de comportamento e papéis sociais com menor visão crítica.,observam formas de convivência social baseadas na tolerância e no respeito.,apreendem modelos de sociedade pautados na observância das leis.,C,
26,32,"


A Lei 10.639, de 9 de janeiro de 2003, inclui no currículo dos estabelecimentos de ensino fundamental e médio, oficiais e particulares, a obrigatoriedade do ensino sobre História e Cultura Afro-Brasileira e determina que o conteúdo programático incluirá o estudo da História da África e dos africanos, a luta dos negros no Brasil, a cultura negra brasileira e o negro na formação da sociedade nacional, resgatando a contribuição do povo negro nas áreas social, econômica e política pertinentes à História do Brasil, além de instituir, no calendário escolar, o dia 20 de novembro como data comemorativa do “Dia da Consciência Negra”.



Disponível em: http://www.planalto.gov.br. Acesso em: 27 jul. 2010 (adaptado).






","



A referida lei representa um avanço não só para a educação nacional, mas também para a sociedade brasileira, porque




",legitima o ensino das ciências humanas nas escolas.,divulga conhecimentos para a população afro-brasileira.,reforça a concepção etnocêntrica sobre a África e sua cultura.,garante aos afrodescendentes a igualdade no acesso à educação.,impulsiona o reconhecimento da pluralidade étnico-racial do país.,E,
27,31,"


O açúcar e suas técnicas de produção foram levados à Europa pelos árabes no século VIII, durante a Idade Média, mas foi principalmente a partir das Cruzadas (séculos XI e XIII) que a sua procura foi aumentando. Nessa época passou a ser importado do Oriente Médio e produzido em pequena escala no sul da Itália, mas continuou a ser um produto de luxo, extremamente caro, chegando a figurar nos dotes de princesas casadoiras.



CAMPOS, R. Grandeza do Brasil no tempo de Antonil (1681-1716). São Paulo: Atual, 1996.






","



Considerando o conceito do Antigo Sistema Colonial, o açúcar foi o produto escolhido por Portugal para dar início à colonização brasileira, em virtude de




",o lucro obtido com o seu comércio ser muito vantajoso.,os árabes serem aliados históricos dos portugueses,a mão de obra necessária para o cultivo ser insuficiente.,as feitorias africanas facilitarem a comercialização desse produto.,os nativos da América dominarem uma técnica de cultivo semelhante.,A,
28,26,"


A ação democrática consiste em todos tomarem parte do processo decisório sobre aquilo que terá consequência na vida de toda coletividade.

GALLO, S. etal. Ética e Cidadania. Caminhos da Filosofia. Campinas: Papirus, 1997 (adaptado).




TEXTO II




É necessário que haja liberdade de expressão, fiscalização sobre órgãos governamentais e acesso por parte da população às informações trazidas a público pela imprensa.

Disponível em: http://www.observatoriodaimprensa.com.br. Acesso em: 24 abr. 2010.



","

Partindo da perspectiva de democracia apresentada no Texto I, os meios de comunicação, de acordo com o Texto II, assumem um papel relevante na sociedade por


",orientarem os cidadãos na compra dos bens necessários à sua sobrevivência e bem-estar.,  fornecerem informações que fomentam o debate político na esfera pública.,apresentarem aos cidadãos a versão oficial dos fatos.,"  propiciarem o entretenimento, aspecto relevante para conscientização política.","promoverem a unidade cultural, por meio das transmissões esportivas.",B,
29,20,"










GOMES, A. et al. A República no Brasil. Rio de Janeiro: Nova Fronteira, 2002.



","

A análise da tabela permite identificar um intervalo de tempo no qual uma alteração na proporção de eleitores inscritos resultou de uma luta histórica de setores da sociedade brasileira. O intervalo de tempo e a conquista estão associados, respectivamente, em


",1940-1950 – direito de voto para os ex-escravos.,1950-1960 – fim do voto secreto.,1960-1970 – direito de voto para as mulheres.,1970-1980 – fim do voto obrigatório.,1980-1996 – direito de voto para os analfabetos.,E,enem-data/enem-2011/20-images/context_img_0.png
30,30,"


Em geral, os nossos tupinambás ficam bem admirados ao ver os franceses e os outros dos países longínquos terem tanto trabalho para buscar o seu arabotã, isto é, pau-brasil. Houve uma vez um ancião da tribo que me fez esta pergunta: “Por que vindes vós outros, mairs e perós (franceses e portugueses), buscar lenha de tão longe para vos aquecer? Não tendes madeira em vossa terra?”



LÉRY, J. Viagem à Terra do Brasil. In: FERNANDES, F. Mudanças Sociais no Brasil. São Paulo: Difel, 1974.






","



O viajante francês Jean de Léry (1534-1611) reproduz um diálogo travado, em 1557, com um ancião tupinambá, o qual demonstra uma diferença entre a sociedade europeia e a indígena no sentido




",do destino dado ao produto do trabalho nos seus sistemas culturais.,da preocupação com a preservação dos recursos ambientais.,do interesse de ambas em uma exploração comercial mais lucrativa do pau-brasil.,"da curiosidade, reverência e abertura cultural recíprocas.",da preocupação com o armazenamento de madeira para os períodos de inverno.,A,
31,38,"


O café tem origem na região onde hoje se encontra a Etiópia, mas seu cultivo e consumo se disseminaram a partir da Península Árabe. Aportou à Europa por Constantinopla e, finalmente, em 1615, ganhou a cidade de Veneza. Quando o café chegou à região europeia, alguns clérigos sugeriram que o produto deveria ser excomungado, por ser obra do diabo. O papa Clemente VIII (1592-1605), contudo, resolveu provar a bebida. Tendo gostado do sabor, decidiu que ela deveria ser batizada para que se tornasse uma “bebida verdadeiramente cristã”.



THORN, J. Guia do café. Lisboa: Livros e livros, 1998 (adaptado).






","



A postura dos clérigos e do papa Clemente VIII diante da introdução do café na Europa Ocidental pode ser explicada pela associação dessa bebida ao




",ateísmo,judaísmo,hinduísmo.,islamismo,protestantismo.,D,
32,33,"


Os três tipos de poder representam três diversos tipos de motivações: no poder tradicional, o motivo da obediência é a crença na sacralidade da pessoa do soberano; no poder racional, o motivo da obediência deriva da crença na racionalidade do comportamento conforme a lei; no poder carismático, deriva da crença nos dotes extraordinários do chefe.

BOBBIO, N. Estado, Governo, Sociedade: para uma teoria geral da política.
São Paulo: Paz e Terra, 1999 (adaptado).



","



Os três tipos de poder representam três diversos tipos de motivações: no poder tradicional, o motivo da obediência




",República Federalista Norte-Americana.,República Fascista Italiana no século XX.,Monarquia Teocrática do Egito Antigo.,Monarquia Absoluta Francesa no século XVII.,Monarquia Constitucional Brasileira no século XIX.,B,
