,number,context,question,A,B,C,D,E,answer,context-images
10,6,"


Só num sentido muito restrito, o indivíduo cria com seus próprios recursos o modo de falar e de pensar que lhe são atribuídos. Fala o idioma de seu grupo; pensa à maneira de seu grupo. Encontra a sua disposição apenas determinadas palavras e significados. Estas não só determinam, em grau considerável, as vias de acesso mental ao mundo circundante, mas também mostram, ao mesmo tempo, sob que ângulo e em que contexto de atividade os objetos foram até agora perceptíveis ao grupo ou ao indivíduo.

MANNHEIM, K. Ideologia e utopia. Porto Alegre: Globo 1950 (adaptado)



","

Ilustrando uma proposição básica da sociologia do conhecimento, o argumento de Karl Mannheim defende que o(a)


",conhecimento sobre a realidade é condicionado socialmente.,submissão ao grupo manipula o conhecimento do mundo.,divergência é um privilégio de indivíduos excepcionais.,educação formal determina o conhecimento do idioma.,domínio das línguas universaliza o conhecimento.,A,
11,8,"


A questão ambiental, uma das principais pautas contemporâneas, possibilitou o surgimento de concepções políticas diversas, dentre as quais se destaca a preservação ambiental, que sugere uma ideia de intocabilidade da natureza e impede o seu aproveitamento econômico sob qualquer justificativa.

PORTO-GONÇALVES, C. W. A globalização da natureza e a natureza da globalização. Rio de Janeiro: Civilização Brasileira, 2006 (adaptado).



","

Considerando as atuais concepções políticas sobre a questão ambiental, a dinâmica caracterizada no texto quanto à proteção do meio ambiente está baseada na


",prática econômica sustentável.,contenção de impactos ambientais.,utilização progressiva dos recursos naturais.,proibição permanente da exploração da natureza.,definição de áreas prioritárias para a exploração econômica,D,
12,12,"


Quanto ao “choque de civilizações”, é bom lembrar a carta de uma menina americana de sete anos cujo pai era piloto na Guerra do Afeganistão: ela escreveu que — embora amasse muito seu pai — estava pronta a deixá-lo morrer, a sacrificá-lo por seu país. Quando o presidente Bush citou suas palavras, elas foram entendidas como manifestação “normal” de patriotismo americano; vamos conduzir uma experiência mental simples e imaginar uma menina árabe maometana pateticamente lendo para as câmeras as mesmas palavras a respeito do pai que lutava pelo Talibã — não é necessário pensar muito sobre qual teria sido a nossa reação.

ZIZEK, S. Bem-vindo ao deserto do real. São Paulo: Bom Tempo, 2003.



","

A situação imaginária proposta pelo autor explicita o desafio cultual do(a)


",prática da diplomacia.,exercício da alteridade.,expansão da democracia.,universalização do progresso.,conquista da autodeterminação.,B,
13,7,"


A Unesco condenou a destruição da antiga capital assíria de Nimrod, no Iraque, pelo Estado Islâmico, com a agência da ONU considerando o ato como um crime de guerra. O grupo iniciou um processo de demolição em vários sítios arqueológicos em uma área reconhecida como um dos berços da civilização.

Unesco e especialistas condenam destruição de cidade assíria pelo Estado Islâmico. Disponivel em: http://oglobo.globo.com. Acesso em: 30 mar. 2015 (adaptado).



","

O tipo de atentado descrito no texto tem como consequência para as populações de países como o Iraque a desestruturação do(a)


",homogeneidade cultural.,patrimônio histórico.,controle ocidental.,unidade étnica.,religião oficial.,B,
14,19,"


Não nos resta a menor dúvida de que a principal contribuição dos diferentes tipos de movimentos sociais brasileiros nos últimos vinte anos foi no plano da reconstrução do processo de democratização do país. E não se trata apenas da reconstrução do regime político, da retomada da democracia e do fim do Regime Militar. Trata-se da reconstrução ou construção de novos rumos para a cultura do país, do preenchimento de vazios na condução da luta pela redemocratização, constituindo-se como agentes interlocutores que dialogam diretamente com a população e com o Estado.

GOHN, M. G. M. Os sem-terras, ONGs e cidadania. São Paulo: Cortez, 2003 (adaptado).



","

No processo da redemocratização brasileira, os novos movimentos sociais contribuíram para


",diminuir a legitimidade dos novos partidos políticos então criados.,tornar a democracia um valor social que ultrapassa os momentos eleitorais.,difundir a democracia representativa como objetivo fundamental da luta política.,ampliar as disputas pela hegemonia das entidades de trabalhadores com os sindicatos.,fragmentar as lutas políticas dos diversos atores sociais frente ao Estado.,B,
15,15,"


TEXTO I
Canudos não se rendeu. Exemplo único em toda a história, resistiu até o esgotamento completo. Vencido palmo a palmo, na precisão integral do termo, caiu no dia 5, ao entardecer, quando caíram os seus últimos defensores, que todos morreram. Eram quatro apenas: um velho, dois homens feitos e uma criança, na frente dos quais rugiam raivosamente cinco mil soldados.

CUNHA, E. Os sertões. Rio de Janeiro: Francisco Alves, 1987.





TEXTO II
Na trincheira, no centro do reduto, permaneciam quatro fanáticos sobreviventes do extermínio. Era um velho, coxo por ferimento e usando uniforme da Guarda Católica, um rapaz de 16 a 18 anos, um preto alto e magro, e um caboclo. Ao serem intimados para deporem as armas, investiram com enorme fúria. Assim estava terminada e de maneira tão trágica a sanguinosa guerra, que o banditismo e o fanatismo traziam acesa por longos meses, naquele recanto do território nacional.

SOARES, H. M. A Guerra de Canudos. Rio de Janeiro: Altina, 1902.




Os relatos do último ato da Guerra de Canudos fazem uso de representações que se perpetuariam na memória construída sobre o conflito.


","

Nesse sentido, cada autor caracterizou a atitude dos sertanejos, respectivamente, como fruto da


",manipulação e incompetência.,ignorância e solidariedade.,hesitação e obstinação.,esperança e valentia.,bravura e loucura.,E,
16,17,"


TEXTO I
Em todo o país a lei de 13 de maio de 1888 libertou poucos negros em relação à população de cor. A maioria já havia conquistado a alforria antes de 1888, por meio de estratégias possíveis. No entanto, a importância histórica da lei de 1888 não pode ser mensurada apenas em termos numéricos. O impacto que a extinção da escravidão causou numa sociedade constituída a partir da legitimidade da propriedade sobre a pessoa não cabe em cifras.

ALBUQUERQUE. W. O jogo da dissimulação: Abolição e cidadania negra no Brasil. São Paulo: Cia. das Letras, 2009 (adaptado).





TEXTO II
Nos anos imediatamente anteriores à Abolição, a população livre do Rio de Janeiro se tornou mais numerosa e diversificada. Os escravos, bem menos numerosos que antes, e com os africanos mais aculturados, certamente não se distinguiam muito facilmente dos libertos e dos pretos e pardos livres habitantes da cidade. Também já não é razoável presumir que uma pessoa de cor seja provavelmente cativa, pois os negros libertos e livres poderiam ser encontrados em toda parte.

CHALHOUB, S. Visões da liberdade: uma história das últimas décadas da escravidão na Corte. São Paulo: Cia. das Letras, 1990 (adaptado).



","

Sobre o fim da escravidão no Brasil, o elemento destacado no Texto I que complementa os argumentos apresentados no Texto II é o(a)


",variedade das estratégias de resistência dos cativos.,controle jurídico exercido pelos proprietários.,inovação social representada pela lei.,ineficácia prática da libertação.,significado político da Abolição.,E,
17,24,"


No final do século XX e em razão dos avanços da ciência, produziu-se um sistema presidido pelas técnicas da informação, que passaram a exercer um papel de elo entre as demais, unindo-as e assegurando ao novo sistema uma presença planetária. Um mercado que utiliza esse sistema de técnicas avançadas resulta nessa globalização perversa.

SANTOS, M. Por uma outra globalização. Rio de Janeiro: Record, 2008 (adaptado).



","

Uma consequência para o setor produtivo e outra para o mundo do trabalho advindas das transformações citadas no texto estão presentes, respectivamente, em:


",Eliminação das vantagens locacionais e ampliação da legislação laboral.,Limitação dos fluxos logísticos e fortalecimento de associações sindicais.,Diminuição dos investimentos industriais e desvalorização dos postos qualificados.,Concentração das áreas manufatureiras e redução da jornada semanal.,Automatização dos processos fabris e aumento dos níveis de desemprego.,E,
18,20,"


A natureza fez os homens tão iguais, quanto às faculdades do corpo e do espírito, que, embora por vezes se encontre um homem manifestamente mais forte de corpo, ou de espírito mais vivo do que outro, mesmo assim, quando se considera tudo isto em conjunto, a diferença entre um e outro homem não é suficientemente considerável para que um deles possa com base nela reclamar algum benefício a que outro não possa igualmente aspirar.

HOBBES, T. Leviatã. São Paulo: Martins Fontes, 2003.



","

Para Hobbes, antes da constituição da sociedade civil, quando dois homens desejavam o mesmo objeto, eles


",entravam em conflito.,recorriam aos clérigos.,consultavam os anciãos.,apelavam aos governantes.,exerciam a solidariedade.,A,
19,16,"







","

De acordo com as figuras, a intensidade de intemperismo de grau muito fraco é característica de qual tipo climático?


",Tropical.,Litorâneo.,Equatorial.,Semiárido.,Subtropical.,D,enem-data/enem-2015/16-images/context_img_0.png
20,18,"


A participação da África na Segunda Guerra Mundial deve ser apreciada sob a ótica da escolha entre vários demônios. O seu engajamento não foi um processo de colaboração com o imperialismo, mas uma luta contra uma forma de hegemonia ainda mais perigosa.

MAZRUI, A. “Procurai primeiramente o reino do político …” In: MAZRUI, A., WONDJI, C. (Org.). História geral da África: África desde 1925. Brasília: Unesco, 2010.



","

Para o autor, a “forma de hegemonia” e uma de suas características que explicam o engajamento dos africanos no processo analisado foram:


",Comunismo / rejeição da democracia liberal.,Capitalismo / devastação do ambiente natural.,Fascismo / adoção do determinismo biológico.,Socialismo / planificação da economia nacional.,Colonialismo / imposição da missão civilizatória.,C,
21,29,"


Ora, em todas as coisas ordenadas a algum fim, é preciso haver algum dirigente, pelo qual se atinja diretamente o devido fim. Com efeito, um navio, que se move para diversos lados pelo impulso dos ventos contrários, não chegaria ao fim de destino, se por indústria do piloto não fosse dirigido ao porto; ora, tem o homem um fim, para o qual se ordenam toda a sua vida e ação. Acontece, porém, agirem os homens de modos diversos em vista do fim, o que a própria diversidade dos esforços e ações humanas comprova. Portanto, precisa o homem de um dirigente para o fim.

AQUINO, T. Do reino ou do governo dos homens: ao rei do Chipre. Escritos políticos de São Tomás de Aquino. Petrópolis: Vozes, 1995 (adaptado).



","

No trecho citado, Tomás de Aquino justifica a monarquia como o regime de governo capaz de


",refrear os movimentos religiosos contestatórios.,promover a atuação da sociedade civil na vida política.,unir a sociedade tendo em vista a realização do bem comum.,reformar a religião por meio do retorno à tradição helenística.,dissociar a relação política entre os poderes temporal e espiritual.,C,
22,28,"


O processo de concentração urbana no Brasil em determinados locais teve momentos de maior intensidade e, ao que tudo indica, atualmente passa por uma desaceleração no ritmo de crescimento populacional nos grandes centros urbanos.

BAENINGER, R. Cidades e metrópoles: a desaceleração no crescimento populacional e novos arranjos regionais. Disponível em: www.sbsociologia.com.br. Acesso em: 12 dez. 2012 (adaptado).



","

Uma causa para o processo socioespacial mencionado no texto é o(a)


",carência de matérias-primas.,degradação da rede rodoviária.,aumento do crescimento vegetativo.,centralização do poder político.,realocação da atividade industrial.,E,
23,23,"


O que implica o sistema da pólis é uma extraordinária preeminência da palavra sobre todos os outros instrumentos do poder. A palavra constitui o debate contraditório, a discussão, a argumentação e a polêmica. Torna-se a regra do jogo intelectual, assim como do jogo político.

VERNANT, J. P. As origens do pensamento grego. Rio de Janeiro: Bertrand, 1992 (adaptado).



","

Na configuração política da democracia grega, em especial a ateniense, a ágora tinha por função


",agregar os cidadãos em torno de reis que governavam em prol da cidade.,permitir aos homens livres o acesso às decisões do Estado expostas por seus magistrados.,constituir o lugar onde o corpo de cidadãos se reunia para deliberar sobre as questões da comunidade.,reunir os exércitos para decidir em assembleias fechadas os rumos a serem tomados em caso de guerra.,congregar a comunidade para eleger representantes com direito a pronunciar-se em assembleias.,C,
24,25,"


Os movimentos de massa constituem-se no deslocamento de material (solo e rocha) vertente abaixo pela influência da gravidade. As condições que favorecem os movimentos de massa dependem principalmente da estrutura geológica, da declividade da vertente, do regime de chuvas, da perda de vegetação e da atividade antrópica.

BIGARELLA, J. J. Estrutura e origem das paisagens tropicais e subtropicais. Florianópolis: UFSC, 2003 (adaptado).



","

Em relação ao processo descrito, sua ocorrência é minimizada em locais onde há


",exposição do solo.,drenagem eficiente.,rocha matriz resistente.,agricultura mecanizada.,média pluviométrica elevada.,B,
25,22,"


No início foram as cidades. O intelectual da Idade Média – no Ocidente – nasceu com elas. Foi com o desenvolvimento urbano ligado às funções comercial e industrial – digamos modestamente artesanal – que ele apareceu, como um desses homens de ofício que se instalavam nas cidades nas quais se impôs a divisão do trabalho. Um homem cujo ofício é escrever ou ensinar, e de preferência as duas coisas a um só tempo, um homem que, profissionalmente, tem uma atividade de professor e erudito, em resumo, um intelectual – esse homem só aparecerá com as cidades.

LE GOFF, J. Os intelectuais da Idade Média. Rio de Janeiro: José Olympio, 2010.



","

O surgimento da categoria mencionada no período em destaque no texto evidencia o(a)


",apoio dado pela Igreja ao trabalho abstrato.,relação entre desenvolvimento urbano e divisão de trabalho.,importância organizacional das corporações de ofício.,progressiva expansão da educação escolar.,acúmulo de trabalho dos professores e eruditos.,B,
26,30,"


A Justiça Eleitoral foi criada em 1932, como parte de uma ampla reforma no processo eleitoral incentivada pela Revolução de 1930. Sua criação foi um grande avanço institucional, garantindo que as eleições tivessem o aval de um órgão teoricamente imune à influência dos mandatários.

TAYLOR, M. Justiça Eleitoral. In: AVRITZER, L.; ANASTASIA, F. Reforma política no Brasil. Belo Horizonte: UFMG, 2006 (adaptado).



","

Em relação ao regime democrático no país, a instituição analisada teve o seguinte papel:


",Implementou o voto direto para presidente.,Combateu as fraudes sistemáticas nas apurações.,Alterou as regras para as candidaturas na ditadura.,Impulsionou as denúncias de corrupção administrativa.,Expandiu a participação com o fim do critério censitário.,B,
27,32,"


Voz do sangue
Palpitam-me
os sons do batuque
e os ritmos melancólicos do blue.
Ó negro esfarrapado
do Harlem
ó dançarino de Chicago
ó negro servidor do South
Ó negro da África
negros de todo o mundo
Eu junto
ao vosso magnifico canto
a minha pobre voz
os meus humildes ritmos.
Eu vos acompanho
pelas emaranhadas Áfricas
do nosso Rumo.
Eu vos sinto
negros de todo o mundo
eu vivo a nossa história
meus irmãos.

Disponível em: www.agostinhoneto.org. Acesso em: 30 jun. 2015.



","

Nesse poema, o líder angolano Agostinho Neto, na década de 1940, evoca o pan-africanismo com o objetivo de


",incitar a luta por políticas de ações afirmativas na América e na África.,reconhecer as desigualdades sociais entre os negros de Angola e dos Estados Unidos.,descrever o quadro de pobreza após os processos de independência no continente africano.,solicitar o engajamento dos negros estadunidenses na luta armada pela independência em Angola.,conclamar as populações negras de diferentes países a apoiar as lutas por igualdade e independência.,E,
28,35,"


Em sociedade de origens tão nitidamente personalistas como a nossa, é compreensível que os simples vínculos de pessoa a pessoa, independentes e até exclusivos de qualquer tendência para a cooperação autêntica entre os indivíduos, tenham sido quase sempre os mais decisivos. As agregações e relações pessoais, embora por vezes precárias, e, de outro lado, as lutas entre facções, entre famílias, entre regionalismos, faziam dela um todo incoerente e amorfo. O peculiar da vida brasileira parece ter sido por essa época, uma acentuação singularmente enérgica do afetivo, do irracional, do passional e uma estagnação ou antes uma atrofia correspondente das qualidades ordenadoras, disciplinadoras, racionalizadoras.

HOLANDA, S. B. Raízes do Brasil. São Paulo: Cia das Letras, 1995.



","

Um traço formador da vida pública brasileira expressa-se, segundo a análise do historiador, na


",rigidez das normas jurídicas.,prevalência dos interesses privados.,solidez da organização institucional.,legitimidade das ações burocráticas.,estabilidade das estruturas políticas.,B,
29,31,"










ZIRALDO. 20 anos de prontidão. In: LEMOS, R. (Org.). Uma história do Brasil através da caricatura (1840-2001). Rio de Janeiro: Letras & Expressões, 2001.



","

No período de 1964 a 1985, a estratégia do Regime Militar abordada na charge foi caracterizada pela


",priorização da segurança nacional.,captação de financiamentos estrangeiros.,execução de cortes nos gastos públicos.,nacionalização de empresas multinacionais.,promoção de políticas de distribuição de renda.,B,enem-data/enem-2015/31-images/context_img_0.png
30,34,"


Trasímaco estava impaciente porque Sócrates e os seus amigos presumiam que a justiça era algo real e importante. Trasímaco negava isso. Em seu entender, as pessoas acreditavam no certo e no errado apenas por terem sido ensinadas a obedecer às regras da sua sociedade. No entanto, essas regras não passavam de invenções humanas.

RACHELS, J. Problemas da Filosofia. Lisboa: Gradiva, 2009.



","

O sofista Trasímaco, personagem imortalizado no diálogo A República, de Platão, sustentava que a correlação entre justiça e ética é resultado de


",determinações biológicas impregnadas na natureza humana.,verdades objetivas com fundamento anterior aos interesses sociais.,mandamentos divinos inquestionáveis legados das tradições antigas.,convenções sociais resultantes de interesses humanos contingentes.,sentimentos experimentados diante de determinadas atitudes humanas.,D,
31,36,"


O Projeto Nova Cartografia Social da Amazônia ensina indígenas, quilombolas e outros grupos tradicionais a empregar o GPS e técnicas modernas de georreferenciamento para produzir mapas artesanais, mas bastante precisos, de suas próprias terras.

LOPES, R. J. O novo mapa da floresta. Folha de S. Paulo, 7 maio 2011 (adaptado).



","

A existência de um projeto como o apresentado no texto indica a importância da cartografia como elemento promotor da


",expansão da fronteira agrícola.,remoção de populações nativas.,superação da condição de pobreza.,valorização de identidades coletivas.,implantação de modernos projetos agroindustriais.,D,
32,33,"


Iniciou-se em 1903 a introdução de obras de arte com representações de bandeirantes no acervo do Museu Paulista, mediante a aquisição de uma tela que homenageava o sertanista que comandara a destruição do Quilombo de Palmares. Essa aquisição, viabilizada por verba estadual, foi simultânea à emergência de uma interpretação histórica que apontava o fenômeno do sertanismo paulista como o elo decisivo entre a trajetória territorial do Brasil e de São Paulo, concepção essa que se consolidaria entre os historiadores ligados ao Instituto Histórico e Geográfico de São Paulo ao longo das três primeiras décadas do século XX.

MARINS, P. c. G. Nas matas com pose de reis: a representação de bandeirantes e a tradição da retratística monárquica européia. Revista do LEB, n. 44, tev. 2007.



","

A prática governamental descrita no texto, com a escolha dos temas das obras, tinha como propósito a construção de uma memória que


",afirmava a centralidade de um estado na política do país.,resgatava a importância da resistência escrava na história brasileira.,evidenciava a importância da produção artística no contexto regional.,valorizava a saga histórica do povo na afirmação de uma memória social.,destacava a presença do indígena no desbravamento do território colonial.,A,
33,27,"








Os calendários são fontes históricas importantes, na medida em que expressam a concepção de tempo das sociedades. Essas imagens compõem um calendário medieval (1460-1475) e cada uma delas representa um mês, de janeiro a dezembro.


","

Com base na análise do calendário, apreende-se uma concepção de tempo


","cíclica, marcada pelo mito arcaico do eterno retorno.","humanista, identificada pelo controle das horas de atividade por parte do trabalhador.","escatológica, associada a uma visão religiosa sobre o trabalho.","natural, expressa pelo trabalho realizado de acordo com as estações do ano.","romântica, definida por uma visão bucólica da sociedade.",D,enem-data/enem-2015/27-images/context_img_0.png
34,26,"







","

A imagem representa o resultado da erosão que ocorre em rochas nos leitos dos rios, que decorre do processo natural de


","fraturamento geológico, derivado da força dos agentes internos.","solapamento de camadas de argilas, transportadas pela correnteza.","movimento circular de seixos e areias, arrastados por águas turbilhonares.","decomposição das camadas sedimentares, resultante da alteração química.","assoreamento no fundo do rio, proporcionado pela chegada de material sedimentar.",C,enem-data/enem-2015/26-images/context_img_0.png
35,40,"


Apesar de seu disfarce de iniciativa e otimismo, o homem moderno está esmagado por um profundo sentimento de impotência que o faz olhar fixamente e, como que paralisado, para as catástrofes que se avizinham. Por isso, desde já, saliente-se a necessidade de uma permanente atitude crítica, o único modo pelo qual o homem realizará sua vocação natural de integrar-se, superando a atitude do simples ajustamento ou acomodação, apreendendo temas e tarefas de sua época.

FREIRE, P. Educação como prática da liberdade. Rio de Janeiro: Paz e Terra, 2011.



","

Paulo Freire defende que a superação das dificuldades e a apreensão da realidade atual será obtida pelo(a)


",desenvolvimento do pensamento autônomo.,obtenção de qualificação profissional.,resgate de valores tradicionais.,realização de desejos pessoais.,aumento da renda familiar.,A,
36,21,"










SCHWARCZ, L. M. As barbas do imperador. D. Pedro II, um monarca nos trópicos. São Paulo: Cia. Das Letras, 1998 (adaptado).



","

Essas imagens de D. Pedro II foram feitas no início dos anos de 1850, pouco mais de uma década após o Golpe da Maioridade. Considerando o contexto histórico em que foram produzidas e os elementos simbólicos destacados, essas imagens representavam um


",jovem maduro que agiria de forma irresponsável.,imperador adulto que governaria segundo as leis.,líder guerreiro que comandaria as vitórias militares.,soberano religioso que acataria a autoridade papal.,monarca absolutista que exerceria seu autoritarismo.,B,enem-data/enem-2015/21-images/context_img_0.png
