,number,context,question,A,B,C,D,E,answer,context-images
10,8,"


Mídias: aliadas ou inimigas da educação física escolar? 
No caso do esporte, a mediação efetuada pela câmera de TV construiu uma nova modalidade de consumo: o esporte telespetáculo, realidade textual relativamente autônoma face à prática “real” do esporte, construída pela codificação e mediação dos eventos esportivos efetuados pelo enquadramento, edição das imagens e comentários, interpretando para o espectador o que ele está vendo. Esse fenômeno tende a valorizar a forma em relação ao conteúdo, e para tal faz uso privilegiado da linguagem audiovisual com ênfase na imagem cujas possibilidades são levadas cada vez mais adiante, em decorrência dos avanços tecnológicos. Por outro lado, a narração esportiva propõe uma concepção hegemônica de esporte: esporte é esforço máximo, busca da vitória, dinheiro… O preço que se paga por sua espetacularização é a fragmentação do fenômeno esportivo. A experiência global do ser-atleta é modificada: a sociabilização no confronto e a ludicidade não são vivências privilegiadas no enfoque das mídias, mas as eventuais manifestações de violência, em partidas de futebol, por exemplo, são exibidas e reexibidas em todo o mundo.

BETTI, M. Motriz, n. 2, jul.-dez. 2001 (adaptado).



","

A reflexão trazida pelo texto, que aborda o esporte telespetáculo, está fundamentada na


",distorção da experiência do ser-atleta para os espectadores.,interpretação dos espectadores sobre o conteúdo transmitido.,utilização de equipamentos audiovisuais de última geração.,valorização de uma visão ampliada do esporte.,equiparação entre a forma e o conteúdo.,A,
11,4,"


LETTER TO THE EDITOR: Sugar fear-mongering unhelpful
By The Washington Times Tuesday, June 25, 2013 
In his recent piece “Is obesity a disease?” (Web, June 19), Dr. Peter Lind refers to high-fructose corn syrup and other “manufactured sugars” as “poison” that will “guarantee storage of fat in the body.” Current scientific research strongly indicates that obesity results from excessive calorie intake combined with a sedentary lifestyle. The fact is Americans are consuming more total calories now than ever before. According to the U.S. Department of Agriculture, our total per-capita daily caloric intake increased by 22 percent from 2,076 calories per day in 1970 to 2,534 calories per day in 2010 — an additional 458 calories, only 34 of which come from increased added sugar intake. A vast majority of these calories come from increased fats and flour/ cereals. Surprisingly, the amount of caloric sweeteners (i.e. sugar, high-fructose, corn syrup, honey, etc.). Americans consume has actually decreased over the past decade. We need to continue to study the obesity epidemic to see what more can be done, but demonizing one specific ingredient accomplishes nothing and raises unnecessary fears that get in the way of real solutions.
JAMES M. RIPPE Shrewsbury, Mass.

<p style=”text-align: right;”><strong>Dispon&iacute;vel em:</strong> www.washingtontimes.com. Acesso em: 29 jul. 2013 (adaptado).</p>



","

Ao abordar o assunto “obesidade”, em uma seção de jornal, o autor


",defende o consumo liberado de açúcar.,aponta a gordura como o grande vilão da saúde.,demonstra acreditar que a obesidade não é preocupante.,indica a necessidade de mais pesquisas sobre o assunto.,enfatiza a redução de ingestão de calorias pelos americanos.,D,
12,3,"


Adelfos 
Yo soy como las gentes que a mi tierra vinieron — soy de la raza mora, vieja amiga del sol —, que todo lo ganaron y todo lo perdieron. Tengo el alma de nardo del árabe español.

 

MACHADO, M. Disponível em: www.poetasandaluces.com. Acesso em: 22 out. 2015 (fragmento).



","

Nessa estrofe, o poeta e dramaturgo espanhol Manuel Machado reflete acerca


",de sua formação identitária plural.,da condição nômade de seus antepassados.,da perda sofrida com o processo de migração.,da dívida do povo espanhol para com o povo árabe.,de sua identificação com os elementos da natureza.,A,
13,5,"


Empanada

Overa en bayo claro,
vaquilla echada,
eres del vino tinto la camarada.
[…]
Vienes llena de pino,
cebolla y carne,
con pasas, huevo duro,
y aliño de hambre.
Con el primer mordisco
por una oreja,
se abre tu boca ardiente
como sorpresa.
Te la lleno de pebre
quedas picante
si te beso muy fuerte,
no me reclames.
Busco, loco, en tu vientre,
delicia oscura,
la traición exquisita
de tu aceituna.
[…]
Y repite el ataque
por andanadas:
Nadie queda con hambre
si hay empanadas.

ANTRIX, J. Disponível em: http://versado-en-la-cocina.blogspot.com.
Acesso em: 8 dez. 2018 (fragmento).



","

A gastronomia é uma das formas de expressão cultural de um povo. Nesse poema, ao personificar as empanadas, o escritor chileno Antrix


",enaltece esse prato da culinária hispânica.,descreve algumas etapas de preparação dessa receita.,destaca a importância do vinho na alimentação hispânica.,resgata o papel histórico desse alimento em tempos de fome.,evidencia a relevância de alguns condimentos na cozinha hispânica.,A,
14,7,"










Disponível em: http://palavrastempoder.org. Acesso em: 20 abr. 2015



","

Pela análise do conteúdo, constata-se que essa campanha publicitária tem como função social


",propagar a imagem positiva do Ministério Público.,conscientizar a população que direitos implicam deveres.,coibir violações de direitos humanos nos meios de comunicação.,divulgar políticas sociais que combatem a intolerância e o preconceito.,instruir as pessoas sobre a forma correta de expressão nas redes sociais.,B,enem-data/enem-2019/7-images/context_img_0.png
15,13,"


Com o enredo que homenageou o centenário do Rei do Baião, Luiz Gonzaga, a Unidos da Tijuca foi coroada no Carnaval 2012.
A penúltima escola a entrar na Sapucaí, na segunda noite de desfiles, mergulhou no universo do cantor e compositor brasileiro e trouxe a cultura nordestina com criatividade para a Avenida, com o enredo O dia em que toda a realeza desembarcou na Avenida para coroar o Rei Luiz do Sertão.

Disponível em: www.cultura.rj.gov.br.
Acesso em: 15 maio 2012 (adaptado).



","

A notícia relata um evento cultural que marca a


",primazia do samba sobre a música nordestina.,inter-relação entre dois gêneros musicais brasileiros.,valorização das origens oligárquicas da cultura nordestina.,proposta de resgate de antigos gêneros musicais brasileiros.,criatividade em compor um samba-enredo em homenagem a uma pessoa.,B,
16,15,"


A rede é, antes de tudo, um instrumento de comunicação entre pessoas, um laço virtual em que as comunidades auxiliam seus membros a aprender o que querem saber. Os dados não representam senão a matéria-prima de um processo intelectual e social vivo, altamente elaborado. Enfim, toda inteligência coletiva do mundo jamais dispensará a inteligência pessoal, o esforço individual e o tempo necessário para aprender, pesquisar, avaliar e integrar-se a diversas comunidades, sejam elas virtuais ou não. A rede jamais pensará em seu lugar, fique tranquilo.

LÉVY, P. A máquina universo: criação, cognição e cultura
informática. Porto Alegre: Artmed, 1998.



","

No contexto das novas tecnologias de informação e comunicação, a circulação de saberes depende da


",otimização do tempo.,confiabilidade dos sites.,contribuição dos usuários.,quantidade de informação.,colaboração de intelectuais.,C,
17,11,"







","

Nesse cartaz, o uso da imagem do calçado aliada ao texto verbal tem o objetivo de


",criticar as difíceis condições de vida dos refugiados.,revelar a longa trajetória percorrida pelos refugiados.,incentivar a campanha de doações para os refugiados.,denunciar a situação de carência vivida pelos refugiados.,simbolizar a necessidade de adesão à causa dos refugiados.,E,enem-data/enem-2019/11-images/context_img_0.png
18,14,"


Os subúrbios do Rio de Janeiro foram a primeira coisa a aparecer no mundo, antes mesmo dos vulcões e dos cachalotes, antes de Portugal invadir, antes do
Getúlio Vargas mandar construir casas populares. O bairro do Queím, onde nasci e cresci, é um deles. Aconchegado entre o Engenho Novo e Andaraí, foi feito daquela argila primordial, que se aglutinou em diversos formatos: cães soltos, moscas e morros, uma estação de trem, amendoeiras e barracos e sobrados, botecos e arsenais de guerra, armarinhos e bancas de jogo do bicho e um terreno enorme reservado para o cemitério. Mas tudo ainda estava vazio: faltava gente.
Não demorou. As ruas juntaram tanta poeira que o homem não teve escolha a não ser passar a existir, para varrê-las. À tardinha, sentar na varanda das casas e reclamar da pobreza, falar mal dos outros e olhar para as calçadas encardidas de sol, os ônibus da volta do trabalho sujando tudo de novo.

HERINGER, V. O amor dos homens avulsos.
São Paulo: Cia. das Letras, 2016.



","

Traçando a gênese simbólica de sua cidade, o narrador imprime ao texto um sentido estético fundamentado na


",excentricidade dos bairros cariocas de sua infância.,perspectiva caricata da paisagem de traços deteriorados.,importância dos fatos relacionados à história dos subúrbios.,diversidade dos tipos humanos identificados por seus hábitos.,experiência do cotidiano marcado pelas necessidades e urgências.,B,
19,18,"


Esporte e cultura: análise acerca da esportivização de práticas corporais nos jogos indígenas 
Nos Jogos dos Povos Indígenas, observa-se que as práticas corporais realizadas envolvem elementos tradicionais (como as pinturas e adornos corporais) e modernos (como a regulamentação, a fiscalização e a padronização). O arco e flecha e a lança, por exemplo, são instrumentos tradicionalmente utilizados para a caça e a defesa da comunidade na aldeia. Na ocasião do evento, esses artefatos foram produzidos pela própria etnia, porém sua estruturação como “modalidade esportiva” promoveu uma semelhança entre as técnicas apresentadas, com o sentido único da competição.

ALMEIDA, A. J. M.; SUASSUNA, D. M. F. A. Pensar a prática, n. 1, jan.-abr. 2010 (adaptado)



","

A relação entre os elementos tradicionais e modernos nos Jogos dos Povos Indígenas desencadeou a


",padronização de pinturas e adornos corporais.,sobreposição de elementos tradicionais sobre os modernos.,individuação das técnicas apresentadas em diferentes modalidades.,legitimação das práticas corporais indígenas como modalidade esportiva.,preservação dos significados próprios das práticas corporais em cada cultura.,D,
20,16,"


TEXTO I
Estratos 
Na passagem de uma língua para outra, algo sempre permanece, mesmo que não haja ninguém para se lembrar desse algo. Pois um idioma retém em si mais memórias que os seus falantes e, como uma chapa mineral marcada por camadas de uma história mais antiga do que aquela dos seres viventes, inevitavelmente carrega em si a impressão das eras pelas quais passou. Se as “línguas são arquivos da história”, elas carecem de livros de registro e catálagos. Aquilo que contêm pode apenas ser consultado em parte, fornecendo ao pesquisador menos os elementos de uma biografia do que um estudo geológico de uma sedimentação realizada em um período sem começo ou sem fim definido.

HELLER-ROAZEN, D. Ecolalias: sobre o esquecimento das línguas. Campinas: Unicamp, 2010.






TEXTO II 
Na reflexão gramatical dos séculos XVI e XVII, a influência árabe aparece pontualmente, e se reveste sobretudo de item bélico fundamental na atribuição de rudeza aos idiomas português e castelhano por seus respectivos detratores. Parecer com o árabe, assim, é uma acusação de dessemelhança com o latim.

SOUZA, M. P. Linguística histórica. Campinas: Unicamp, 2006.



","

Relacionando-se as ideias dos textos a respeito da história e memória das línguas, quanto à formação da língua portuguesa, constata-se que


",a presença de elementos de outras línguas no português foi historicamente avaliada como um índice de riqueza.,B o estudioso da língua pode identificar com precisão os elementos deixados por outras línguas na transformação da língua portuguesa.,o português é o resultado da influência de outras línguas no passado e carrega marcas delas em suas múltiplas camadas.,o árabe e o latim estão na formação escolar e na memória dos falantes brasileiros.,a influência de outras línguas no português ocorreu de maneira uniforme ao longo da história.,C,
21,21,"


Irerê, meu passarinho do sertão do Cariri,
Irerê, meu companheiro,
Cadê viola? Cadê meu bem? Cadê Maria?
Ai triste sorte a do violeiro cantadô!
Ah! Sem a viola em que cantava o seu amô,
Ah! Seu assobio é tua flauta de irerê:
Que tua flauta do sertão quando assobia,
Ah! A gente sofre sem querê!
Ah! Teu canto chega lá no fundo do sertão,
Ah! Como uma brisa amolecendo o coração,
Ah! Ah!
Irerê, solta teu canto!
Canta mais! Canta mais!
Prá alembrá o Cariri!

VILLA-LOBOS, H. Bachianas Brasileiras n. 5 para soprano e oito violoncelos (1938-1945). Disponível em: http://euterpe.blog.br. Acesso em: 23 abr. 2019.



","

Nesses verbos, há uma exaltação ao sertão do Cariri em uma ambientação linguisticamente apoiada no(a)


",uso recorrente de pronomes.,variedade popular da língua portuguesa.,referência ao conjunto da fauna nordestina.,exploração de instrumentos musicais eruditos.,predomínio de regionalismos lexicais nordestinos.,B,
22,20,"


Toca a sirene na fábrica,
e o apito como um chicote
bate na manhã nascente
e bate na tua cama
no sono da madrugada.
Ternuras da áspera lona
pelo corpo adolescente.
É o trabalho que te chama.
Às pressas tomas o banho,
tomas teu café com pão,
tomas teu lugar no bote
no cais do Capibaribe.
Deixas chorando na esteira
teu filho de mãe solteira.
Levas ao lado a marmita,
contendo a mesma ração
do meio de todo o dia,
a carne-seca e o feijão.
De tudo quanto ele pede
dás só bom-dia ao patrão,
e recomeças a luta
na engrenagem da fiação.

MOTA, M. Canto ao meio. Rio de Janeiro: Civilização Brasileira, 1964.



","

Nesse texto, a mobilização do uso padrão das formas verbais e pronominais


",ajuda a localizar o enredo num ambiente estático.,auxilia na caracterização física do personagem principal.,acrescenta informações modificadoras às ações dos personagens.,"alterna os tempos da narrativa, fazendo progredir as ideias do texto.","está a serviço do projeto poético, auxiliando na distinção dos referentes.",E,
23,17,"







","

Essa campanha se destaca pela maneira como utiliza a linguagem para conscientizar a sociedade da necessidade de se acabar com o bullying. Tal estratégia está centrada no(a)


",chamamento de diferentes atores sociais pelo uso recorrente de estruturas injuntivas.,variedade linguística caracterizadora do português europeu.,restrição a um grupo específico de vítimas ao apresentar marcas gráficas de identificação de gênero como “o(a)”.,combinação do significado de palavras escritas em línguas inglesa e portuguesa.,enunciado de cunho esperançoso “passe à história” no título do cartaz.,A,enem-data/enem-2019/17-images/context_img_0.png
24,23,"


HELOÍSA: Faz versos?
PINOTE: Sendo preciso… Quadrinhas… Acrósticos… Sonetos… Reclames.
HELOÍSA: Futuristas?
PINOTE: Não senhora! Eu já fui futurista. Cheguei a acreditar na independência… Mas foi uma tragédia! Começaram a me tratar de maluco. A me olhar de esguelha. A não me receber mais. As crianças choravam em casa. Tenho três filhos. No jornal também não pagavam, devido à crise. Precisei viver de bicos. Ah! Reneguei tudo. Arranjei aquele instrumento (Mostra a faca) e fiquei passadista.

ANDRADE, O. O rei da vela. São Paulo: Globo, 2003.



","

O fragmento da peça teatral de Oswald de Andrade ironiza a reação da sociedade brasileira dos anos 1930 diante de determinada vanguarda europeia. Nessa visão, atribui-se ao público leitor uma postura


","preconceituosa, ao evitar formas poéticas simplificadas.","conservadora, ao optar por modelos consagrados.","preciosista, ao preferir modelos literários eruditos.","nacionalista, ao negar modelos estrangeiros.","eclética, ao aceitar diversos estilos poéticos.",B,
25,25,"


    Ela nasceu lesma, vivia no meio das lesmas, mas não estava satisfeita com sua condição. Não passamos de criaturas desprezadas, queixava-se. Só somos conhecidas por nossa lentidão. O rastro que deixaresmos na História será tão desprezível quanto a gosma que marca nossa passagem pelos pavimentos.
    A esta frustração correspondia um sonho: a lesma queria ser como aquele parente distante, o escargot. O simples nome já a deixava fascinada: um termo francês, elegante, sofisticado, um termo que as pessoas pronunciavam com respeito e até com admiração. Mas, lembravam as outras lesmas, os escargots são comidos, enquanto nós pelo menos temos chance de sobreviver. Este argumento não convencia a insatisfeita lesma, ao contrário: preferiria exatamente terminar sua vida desta maneira, numa mesa de toalha adamascada, entre talheres de prata e cálices de cristal. Assim como o mar é o único túmulo digno de um almirante batavo, respondia, a travessa de porcelana é a única lápide digna dos meus sonhos.

SCLIAR, M. Sonho de lesma. In: ABREU, C. F. et al. A prosa do mundo. São Paulo: Global, 2009.



","

Incorporando o devaneio da personagem, o narrador compõe uma alegoria que representa o anseio de


",rejeitar metas de superação de desafios.,restaurar o estado de felicidade pregressa.,materializar expectativas de natureza utópica.,rivalizar com indivíduos de condição privilegiada.,valorizar as experiências hedonistas do presente.,C,
26,28,"


Emagrecer sem exercício? 
Hormônio aumenta a esperança de perder gordura sem sair do sofá. A solução viria em cápsulas.
     O sonho dos sedentários ganhou novo aliado. Um estudo publicado na revista científica Nature, em janeiro, sugere que é possivel modificar a gordura corporal sem fazer exercício. Pesquisadores do Dana-Farber Cancer Institute e da Escola de Medicina de Harvard, nos EUA, isolaram em laboratório a irisina, hormônio naturalmente produzido pelas células musculares durante os exercícios aeróbicos, como caminhada, corrida ou pedalada. A substância foi aplicada em ratos e agiu como se eles tivessem se exercitado, inclusive com efeito protetor contra o diabetes.
     O segredo foi a conversão de gordura branca – aquela que estoca energia inerte e estraga nossa silhueta – em marrom. Mais comum em bebês, e praticamente inexistente em adultos, esse tipo de gordura serve para nos aquecer. E, nesse processo, gasta uma energia tremenda. Como efeito colateral, afinaria nossa silhueta.
     A expectativa é que, se o hormônio funcionar da mesma forma em humanos, surja em breve um novo medicamento para emagrecer. Mas ele estaria longe de substituir por completo os benefícios da atividade física. “Possivelmente existem muitos outros hormônios musculares liberados durante o exercício e ainda não descobertos”, diz o fisiologista Paul Coen, professor assistente da Universidade de Pittsburgh, nos EUA. A irisina não fortalece os músculos, por exemplo. E para ficar com aquele tríceps de fazer inveja só o levantamento de controle remoto não daria conta.

LIMA, F. Galileu. São Paulo, n. 248, mar. 2012



","

Para convencer o leitor de que o exercício físico é importante, o autor usa a estratégia de divulgar que


",a falta de exercício físico não emagrece e desenvolve doenças.,se trata de uma forma de transformar a gordura branca em marrom e de emagrecer.,a irisina é um hormônio que apenas é produzido com o exercício físico.,o exercício é uma forma de afinar a silhueta por eliminar a gordura branca.,se produzem outros hormônios e há outros benefícios com o exercício.,E,
27,19,"







","

O texto tem o formato de uma carta de jogo e apresenta dados a respeito de Marcelo Gleiser, premiado pesquisador brasileiro da atualidade. Essa apresentação subverte um gênero textual ao


",vincular áreas distintas do conhecimento.,evidenciar a formação acadêmica do pesquisador.,relacionar o universo lúdico a informações biográficas.,especificar as contribuições mais conhecidas do pesquisador.,destacar o nome do pesquisador e sua imagem no início do texto.,C,enem-data/enem-2019/19-images/context_img_0.png
