,number,context,question,A,B,C,D,E,answer,context-images
33,176,"


Em um determinado ano, os computadores da receita federal de um país identificaram como inconsistentes 20% das declarações de imposto de renda que lhe foram encaminhadas.
Uma declaração é classificada como inconsistente quando apresenta algum tipo de erro ou conflito nas informações prestadas. Essas declarações consideradas inconsistentes foram analisadas pelos auditores, que constataram que 25% delas eram fraudulentas.
Constatou-se, ainda, que, dentre as declarações que não apresentaram inconsistências, 6,25% eram fraudulentas.



","




Qual é a probabilidade de, nesse ano, a declaração de um contribuinte ser considerada inconsistente, dado que ela era fraudulenta?






","0,0500","0,1000","0,1125","0,3125","0,5000",E,
34,172,"




Os alunos de uma turma escolar foram divididos em dois grupos. Um grupo jogaria basquete, enquanto o outro jogaria futebol.
Sabe-se que o grupo de basquete é formado pelos alunos mais altos da classe e tem uma pessoa a mais do que o grupo de futebol.
A tabela seguinte apresenta informações sobre as alturas dos alunos da turma.




Os alunos P, J, F e M medem, respectivamente, 1,65m, 1,66m, 1,67m e 1,68m, e as suas alturas não são iguais a de nenhum outro colega da sala.












","



Segundo essas informações, argumenta-se que os alunos P, J, F e M jogaram, respectivamente,





","basquete, basquete, basquete, basquete.","futebol, basquete, basquete, basquete.","futebol, futebol, basquete, basquete.","futebol, futebol, futebol, basquete.","futebol, futebol, futebol, futebol.",C,enem-data/enem-2019/172-images/context_img_0.png
35,177,"


A taxa de urbanização de um município é dada pela razão entre a população urbana e a população total do município (isto é, a soma das populações rural e urbana).
Os gráficos apresentam, respectivamente, a população urbana e a população rural de cinco municípios (I, II, III, IV, V) de uma mesma região estadual. Em reunião entre o governo do estado e os prefeitos desses municípios, ficou acordado que o município com maior taxa de urbanização receberá um investimento extra em infraestrutura.










","




Segundo o acordo, qual município receberá o investimento extra?






",I.,II.,III.,IV.,V.,C,enem-data/enem-2019/177-images/context_img_0.png
36,168,"


O Índice de Desenvolvimento Humano (IDH) é uma medida usada para classificar os países pelo seu grau de desenvolvimento.
Para seu cálculo, são levados em consideração a expectativa de vida ao nascer, tempo de escolaridade e renda per capita, entre outros.
O menor valor deste índice é zero e o maior é um. Cinco países foram avaliados e obtiveram os seguintes índices de desenvolvimento humano: o primeiro país recebeu um valor X, o segundo ​​​, o terceiro ​​​​, o quarto X² e o último X³. Nenhum desses países zerou ou atingiu o índice máximo.



","




Qual desses países obteve o maior IDH?






",O primeiro.,O segundo.,O terceiro.,O quarto.,O quinto.,C,"enem-data/enem-2019/168-images/context_img_0.png,enem-data/enem-2019/168-images/context_img_1.png"
37,175,"




Um comerciante, que vende somente pastel, refrigerante em lata e caldo de cana em copos, fez um levantamento das vendas realizadas durante a semana. O resultado desse levantamento está apresentado no gráfico.















Ele estima que venderá, em cada dia da próxima semana, uma quantidade de refrigerante em lata igual à soma das quantidades de refrigerante em lata e caldo de cana em copos vendidas no respectivo dia da ultima semana.
Quanto aos pastéis, estima vender, a cada dia da próxima semana, uma quantidade igual à quantidade de refrigerante em lata que prevê vender em tal dia. Já para o número de caldo de cana em copos, estima que as vendas diárias serão iguais às da ultima semana.



","




Segundo essas estimativas, a quantidade a mais de pastéis que esse comerciante deve vender na próxima semana é






",20.,27.,44.,55.,71.,B,enem-data/enem-2019/175-images/context_img_0.png
38,179,"


Para construir uma piscina, cuja área total da superfície interna é igual a 40 m², uma construtora apresentou o seguinte orçamento:

• R$ 10 000,00 pela elaboração do projeto;
• R$ 40 000,00 pelos custos fixos;
• R$ 2 500,00 por metro quadrado para construção da área interna da piscina.

Após a apresentação do orçamento, essa empresa decidiu reduzir o valor de elaboração do projeto em 50%, mas recalculou o valor do metro quadrado para a construção da área interna da piscina, concluindo haver a necessidade de aumentá-lo em 25%. Além disso, a construtora pretende dar um desconto nos custos fixos, de maneira que o novo valor do orçamento seja reduzido em 10% em relação ao total inicial.



","




O percentual de desconto que a construtora deverá conceder nos custos fixos é de






","23,3%.","25,0%.","50,0%.","87,5%.","100,0%.",D,
39,174,"


Um aplicativo de relacionamentos funciona da seguinte forma: o usuário cria um perfil com foto e informações pessoais, indica as características dos usuários com quem deseja estabelecer contato e determina um raio de abrangência a partir da sua localização. O aplicativo identifica as pessoas que se encaixam no perfil desejado e que estão a uma distância do usuário menor ou igual ao raio de abrangência. Caso dois usuários tenham perfis compatíveis e estejam numa região de abrangência comum a ambos, o aplicativo promove o contato entre os usuários, o que é chamado de match.

O usuário P define um raio de abrangência com medida de 3 km e busca ampliar a possibilidade de obter um match se deslocando para a região central da cidade, que concentra um maior número de usuários. O gráfico ilustra alguns bares que o usuário P costuma frequentar para ativar o aplicativo, indicados por I, II, III, IV e V.

Sabe-se que os usuários Q, R e S, cujas posições estão descritas pelo gráfico, são compatíveis com o usuário P, e que estes definiram raios de abrangência respectivamente iguais a 3 km, 2 km e 5 km.










","




Com base no gráfico e nas afirmações anteriores, em qual bar o usuário P teria a possibilidade de um match com os usuários R, R e S, simultaneamente?






",I.,II.,III.,IV.,V.,A,enem-data/enem-2019/174-images/context_img_0.png
40,163,"


Uma empresa presta serviço de abastecimento de água em uma cidade. O valor mensal a pagar por esse serviço é determinado pela aplicação de tarifas, por faixas de consumo de água, sendo obtido pela adição dos valores correspondentes a cada faixa.

• Faixa 1: para consumo de até 6 m², valor fixo de R$12,00;

• Faixa 2: para consumo superior a 6 m³ e até 10 m³, tarifa de R$ 3,00 por metro cúbico ao que exceder a 6m³;

• Faixa 3: para consumo superior a 10 m³, tarifa de R$ 6,00 por metro cúbico ao que exceder a 10 m³. Sabe-se que nessa cidade o consumo máximo de água por residência é de 15 m² por mês.





","

 O gráfico que melhor descreve o valor P, em real, a ser pago por mês, em função do volume V de água consumido, em metro cúbico, é


",enem-data/enem-2019/163-images/alt_img_0.png,enem-data/enem-2019/163-images/alt_img_1.png,enem-data/enem-2019/163-images/alt_img_2.png,enem-data/enem-2019/163-images/alt_img_3.png,enem-data/enem-2019/163-images/alt_img_4.png,A,
41,178,"




Uma construtora pretende conectar um reservatório central (Rc) em formato de um cilindro, com raio interno igual a 2 m e altura interna igual a 3,30 m, a quatro reservatórios cilíndricos auxiliares (R1, R2, R3 e R4), os quais possuem raios internos e alturas internas medindo 1,5 m.















As ligações entre o reservatório central e os auxiliares são feitas por canos cilíndricos com 0,10 m de diâmetro interno e 20 m de comprimento, conectados próximos às bases de cada reservatório.
Na conexão de cada um desses canos com o reservatório central ha registros que liberam ou interrompem o fluxo de água.
No momento em que o reservatório central está cheio e os auxiliares estão vazios, abrem-se os quatro registros e, após algum tempo, as alturas das colunas de água nos reservatórios se igualam, assim que cessa o fluxo de água entre eles, pelo princípio dos vasos comunicantes.



","




A medida, em metro, das alturas das colunas de água nos reservatórios auxiliares, após cessar o fluxo de água entre eles, é






","1,44.","1,16","1,10.","1,00.","0,95.",D,enem-data/enem-2019/178-images/context_img_0.png
42,180,"




Um grupo de engenheiros está projetando um motor cujo esquema de deslocamento vertical do pistão dentro da câmara de combustão esta representado na figura.




descreve como varia a altura h, medida em centímetro, da parte superior do pistão dentro da câmara de combustão, em função do tempo t, medido em segundo. Nas figuras estão indicadas as alturas do pistão em dois instantes distintos.
O valor do parâmetro β, que é dado por um número inteiro positivo, está relacionado com a velocidade de deslocamento do pistão. Para que o motor tenha uma boa potência, é necessário e suficiente que, em menos de 4 segundos após o início do funcionamento (instante t = 0), a altura da base do pistão alcance por três vezes o valor de 6 cm.
Para os cálculos, utilize 3 como aproximação para π.












","




O menor valor inteiro a ser atribuído ao parâmetro β, de forma que o motor a ser construído tenha boa potência, é






",1.,2.,4.,5.,8.,D,enem-data/enem-2019/180-images/context_img_0.png
43,170,"


O álcool é um depressor do sistema nervoso central e age diretamente em diversos órgãos. A concentração de álcool no sangue pode ser entendida como a razão entre a quantidade q de álcool ingerido, medida em grama, e o volume de sangue, em litro, presente no organismo do indivíduo. Em geral, considera-se que esse volume corresponda ao valor numérico dado por 8% da massa corporal m desse indivíduo, medida em quilograma. De acordo com a Associação Médica Americana, uma concentração alcoólica superior a 0,4 grama por litro de sangue é capaz de trazer prejuízos à saúde do indivíduo.

Disponível em: http://cisa.org.br. Acesso em: 1 dez. 2018 (adaptado).



","




A expressão relacionando q e m que representa a concentração alcoólica prejudicial à saúde do indivíduo, de acordo com a Associação Médica Americana, é






",enem-data/enem-2019/170-images/alt_img_0.png,enem-data/enem-2019/170-images/alt_img_1.png,enem-data/enem-2019/170-images/alt_img_2.png,enem-data/enem-2019/170-images/alt_img_3.png,enem-data/enem-2019/170-images/alt_img_4.png,E,
