,number,context,question,A,B,C,D,E,answer,context-images
10,107,"


Em qualquer obra de construção civil é fundamental a utilização de equipamentos de proteção individual, tal como capacetes. Por exemplo, a queda livre de um tijolo de massa 2,5kg de uma altura de 5m, cujo impacto contra um capacete pode durar até 0,5s, resulta em uma força impulsiva média maior do que o peso do tijolo. Suponha que a aceleração gravitacional seja 10 m s–2 e que o efeito de resistência do ar seja desprezível.



","

A força impulsiva média gerada por esse impacto equivale ao peso de quantos tijolos iguais?


",2,5,10,20,50,A,
11,98,"


O odor que permanece nas mãos após o contato com alho pode ser eliminado pela utilização de um “sabonete de aço inoxidável”, constituído de aço inox (74%), cromo e níquel. A principal vantagem desse “sabonete” é que ele não se desgasta com o uso. Considere que a principal substância responsável pelo odor de alho é a alicina (estrutura I) e que, para que o odor seja eliminado, ela seja transformada na estrutura II.










","




Na conversão de I em II, o “sabonete” atuará como um:





",ácido.,redutor.,eletrólito.,tensoativo.,catalisador.,E,enem-data/enem-2019/98-images/context_img_0.png
12,101,"


A utilização de corantes na indústria de alimentos é bastante difundida e a escolha por corantes naturais vem sendo mais explorada por diversas razões. A seguir são mostradas três estruturas de corantes naturais.










","

A propriedade comum às estruturas que confere cor a esses compostos é a presença de


",cadeia conjugada.,cadeia ramificada.,átomos de carbonos terciários.,ligações duplas de configuração cis.,átomos de carbonos de hibridação sp³.,A,enem-data/enem-2019/101-images/context_img_0.png
13,97,"


Numa feira de ciências, um estudante utilizará o disco de Maxwell (ioiô) para demonstrar o princípio da conservação da energia. A apresentação consistirá em duas etapas.
Etapa 1 – a explicação de que, à medida que o disco desce, parte de sua energia potencial gravitacional é transformada em energia cinética de translação e energia cinética de rotação;
Etapa 2 – o cálculo da energia cinética de rotação do disco no ponto mais baixo de sua trajetória, supondo o sistema conservativo.
Ao preparar a segunda etapa, ele considera a aceleração da gravidade igual a 10 ms–2 e a velocidade linear do centro de massa do disco desprezível em comparação com a velocidade angular. Em seguida, mede a altura do topo do disco em relação ao chão no ponto mais baixo de sua trajetória, obtendo da altura da haste do brinquedo. As especificações de tamanho do brinquedo, isto é, de comprimento ( C ), largura (L) e altura (A), assim como da massa de seu disco de metal, foram encontradas pelo estudante no recorte de manual ilustrado a seguir.










","



O resultado do cálculo da etapa 2, em joule, é:





","4,10 x 10^{ -2}​−2​​","8,20 x 10^{-2 }​−2​​","1,23 x 10^{ -1}​−1​​","8,20 x 10^{4 }​4​​","1,23 x 10^{ 5}​5​​",B,enem-data/enem-2019/97-images/context_img_0.png
14,112,"


A fluidez da membrana celular é caracterizada pela capacidade de movimento das moléculas componentes dessa estrutura. Os seres vivos mantêm essa propriedade de duas formas: controlando a temperatura e/ou alterando a composição lipídica da membrana. Neste último aspecto, o tamanho e o grau de insaturação das caudas hidrocarbônicas dos fosfolipídios, conforme representados na figura, influenciam significativamente a fluidez. Isso porque quanto maior for a magnitude das interações entre os fosfolipídios, menor será a fluidez da membrana.










","

Qual das bicamadas lipídicas apresentadas possui maior fluidez?


",I,II,III,IV,V,B,enem-data/enem-2019/112-images/context_img_0.png
15,108,"


Os hidrocarbonetos são moléculas orgânicas com uma série de aplicações industriais. Por exemplo, eles estão presentes em grande quantidade nas diversas frações do petróleo e normalmente são separados por destilação fracionada, com base em suas temperaturas de ebulição. O quadro apresenta as principais frações obtidas na destilação do petróleo em diferentes faixas de temperaturas.










","

Na fração 4, a separação dos compostos ocorre em temperaturas mais elevadas porque


",suas densidades são maiores.,o número de ramificações é maior.,sua solubilidade no petróleo é maior.,as forças intermoleculares são mais intensas.,a cadeia carbônica é mais difícil de ser quebrada.,D,enem-data/enem-2019/108-images/context_img_0.png
16,115,"


Algumas toneladas de medicamentos para uso humano e veterinário são produzidas por ano. Os fármacos são desenvolvidos para serem estáveis, mantendo suas propriedades químicas de forma a atender a um propósito terapêutico. Após o consumo de fármacos, parte de sua dosagem é excretada de forma inalterada, persistindo no meio ambiente. Em todo o mundo, antibióticos, hormônios, anestésicos, anti-inflamatórios, entre outros, são detectados em concentrações preocupantes no esgoto doméstico, em águas superficiais e de subsolo. Dessa forma, a ocorrância de fármacos residuais no meio ambiente pode apresentar efeitos adversos em organismos aquáticos e terrestres.

BILA, D. M.; DEZOTTI, M. Fármacos no meio ambiente. Química Nova, v. 26, n. 4, ago. 2003 (adaptado). 



","

Qual ação minimiza a permanência desses contaminantes nos recursos hídricos?


",Utilização de esterco como fertilizante na agricultura.,Ampliação das redes de coleta de esgoto na zona urbana.,Descarte dos medicamentos fora do prazo de validade em lixões.,Desenvolvimento de novos processos nas estações de tratamento de efluentes.,Reúso dos lodos provenientes das estações de tratamento de esgoto na agricultura.,D,
17,113,"


Em uma aula experimental de calorimetria, uma professora queimou 2,5 g de castanha-de-caju crua para aquecer 350 g de água, em um recipiente apropriado para diminuir as perdas de calor. Com base na leitura da tabela nutricional a seguir e da medida da temperatura da água, após a queima total do combustível, ela concluiu que 50% da energia disponível foi aproveitada. O calor específico da água é 1 cal g−1 °C−1, e sua temperatura inicial era de 20 °C.










","

Qual foi a temperatura da água, em grau Celsius, medida ao final do experimento?


",25,27,45,50,70,C,enem-data/enem-2019/113-images/context_img_0.png
18,118,"


Na piscicultura, costumam-se usar larvas de Artemia (crustáceo) para alimentar larvas de peixes. Ovos de Artemia são colocados em garrafas com água salgada e, sob condições ótimas de temperatura, luz e oxigênio, eles eclodem, liberando suas larvas, também conhecidas como náuplios. Para recolher os náuplios, coloca-se uma lâmpada branca fluorescente na boca da garrafa e estes começam a subir em direção ao gargalo.



","

Esse comportamento das artêmias é chamado de


",geotropismo positivo.,fototropismo positivo.,hidrotropismo negativo.,termotropismo negativo.,quimiotropismo negativo.,B,
19,114,"


Grupos de pesquisa em todo o mundo vêm buscando soluções inovadoras, visando à produção de dispositivos para a geração de energia elétrica. Dentre eles, pode-se destacar as baterias de zinco-ar, que combinam o oxigênio atmosférico e o metal zinco em um eletrólito aquoso de caráter alcalino. O esquema de funcionamento da bateria zinco-ar está apresentado na figura.










","

No funcionamento da bateria, a espécie química formada no ânodo é:


",H2 (g).,O2 (g).,H2O (l).,OH− (aq).,Zn(OH)4 2− (aq).,E,enem-data/enem-2019/114-images/context_img_0.png
20,121,"


A eritropoetina (EPO) é um hormônio endógeno secretado pelos rins que influencia a maturação dos eritrócitos. Suas formas recombinantes, sintetizadas em laboratório, têm sido usadas por alguns atletas em esportes de resistência na busca por melhores resultados. No entanto, a administração da EPO recombinante no esporte foi proibida pelo Comitê Olímpico Internacional e seu uso considerado doping.

MARTELLI, A. Eritropoetina: síntese e liberação fisiológica e o uso de sua forma recombinante no esporte. Perspectivas Online: biológicas & saúde, v. 10, n. 3, 2013 (adaptado). 



","

Uma influência que esse doping poderá exercer na melhoria da capacidade física desses atletas está relacionada ao transporte de


","lipídios, para aumento do gasto calórico.","ATP, para aumento da síntese hormonal.","oxigênio, para aumento da produção de ATP.","D proteínas, para aumento da massa muscular.","vitamina C, para aumento da integridade dos vasos sanguíneos.",C,
21,119,"


Por terem camada de valência completa, alta energia de ionização e afinidade eletrônica praticamente nula, considerou-se por muito tempo que os gases nobres não formariam compostos químicos. Porém, em 1962, foi realizada com sucesso a reação entre o xenônio (camada de valência 5s25p6) e o hexafluoreto de platina e, desde então, mais compostos novos de gases nobres vêm sendo sintetizados. Tais compostos demonstram que não se pode aceitar acriticamente a regra do octeto, na qual se considera que, numa ligação química, os átomos tendem a adquirir estabilidade assumindo a configuração eletrônica de gás nobre. Dentre os compostos conhecidos, um dos mais estáveis é o difluoreto de xenônio, no qual dois átomos do halogênio flúor (camada de valência 2s22p5) se ligam covalentemente ao átomo de gás nobre para ficarem com oito elétrons de valência.



","

Ao se escrever a fórmula de Lewis do composto de xenônio citado, quantos elétrons na camada de valência haverá no átomo do gás nobre?


",6,8,10,12,14,C,
22,109,"


O espectrômetro de massa de tempo de voo é um dispositivo utilizado para medir a massa de íons. Nele, um íon de carga elétrica q é lançado em uma região de campo magnético constante B, descrevendo uma trajetória helicoidal, conforme a figura. Essa trajetória é formada pela composição de um movimento circular uniforme no plano yz e uma translação ao longo do eixo x. A vantagem desse dispositivo é que a velocidade angular do movimento helicoidal do íon é independente de sua velocidade inicial. O dispositivo então mede o tempo t de voo para N voltas do íon. Logo, com base nos valores q, B, N e t, pode-se determinar a massa do íon.










","

A massa do íon medida por esse dispositivo será


",enem-data/enem-2019/109-images/alt_img_0.png,enem-data/enem-2019/109-images/alt_img_1.png,enem-data/enem-2019/109-images/alt_img_2.png,enem-data/enem-2019/109-images/alt_img_3.png,enem-data/enem-2019/109-images/alt_img_4.png,A,enem-data/enem-2019/109-images/context_img_0.png
23,116,"


Um teste de laboratório permite identificar alguns cátions metálicos ao introduzir uma pequena quantidade do material de interesse em uma chama de bico de Bunsen para, em seguida, observar a cor da luz emitida.



","

A cor observada é proveniente da emissão de radiação eletromagnética ao ocorrer a


",mudança da fase sólida para a fase líquida do elemento metálico.,combustão dos cátions metálicos provocada pelas moléculas de oxigênio da atmosfera.,diminuição da energia cinética dos elétrons em uma mesma órbita na eletrosfera atômica.,transição eletrônica de um nível mais externo para outro mais interno na eletrosfera atômica.,promoção dos elétrons que se encontram no estado fundamental de energia para níveis mais energéticos.,D,
24,122,"


O objetivo de recipientes isolantes térmicos é minimizar as trocas de calor com o ambiente externo. Essa troca de calor é proporcional à condutividade térmica k e à área interna das faces do recipiente, bem como à diferença de temperatura entre o ambiente externo e o interior do recipiente, além de ser inversamente proporcional à espessura das faces.
A fim de avaliar a qualidade de dois recipientes A (40 cm x 40 cm x 40 cm) e B (60 cm x 40 cm x 40 cm) de faces de mesma espessura, uma estudante compara suas condutividades térmicas kA e kB. Para isso suspende, dentro de cada recipiente, blocos idênticos de gelo a 0°C, de modo que suas superfícies estejam em contato apenas com o ar. Após um intervalo de tempo, ela abre os recipientes enquanto ambos ainda contêm um pouco de gelo e verifica que a massa de gelo que se fundiu no recipiente B foi o dobro da que se fundiu no recipiente A.



","

A razão kA/kB é mais próxima de


","0,50.","0,67.","0,75.","1,33.","2,00.",B,
25,126,"


No quadro estão apresentadas informações sobre duas estratégias de sobrevivência que podem ser adotadas por algumas espécies de seres vivos.










","

Na recuperação de uma área desmatada deveriam ser reintroduzidas primeiramente as espécies que adotam qual estratégia?


","Estratégia 1, pois essas espécies produzem descendentes pequenos, o que diminui a competição com outras espécies.","Estratégia 2, pois essas espécies têm uma longa duração da vida, o que favorece a produção de muitos descendentes.","Estratégia 1, pois essas espécies apresentam um elevado potencial biótico, o que facilita a rápida recolonização da área desmatada.","Estratégia 2, pois essas espécies estão adaptadas a hábitats mais estáveis, o que corresponde ao ambiente de uma área desmatada.","Estratégia 2, pois essas espécies apresentam um tamanho populacional constante, o que propicia uma recolonização mais estável da área desmatada.",C,enem-data/enem-2019/126-images/context_img_0.png
26,129,"


A maioria das pessoas fica com a visão embaçada ao abrir os olhos debaixo d’água. Mas há uma exceção: o povo moken, que habita a costa da Tailândia. Essa característica se deve principalmente à adaptabilidade do olho e à plasticidade do cérebro, o que significa que você também, com algum treinamento, poderia enxergar relativamente bem debaixo d’água. Estudos mostraram que as pupilas de olhos de indivíduos moken sofrem redução significativa debaixo d’água, o que faz com que os raios luminosos incidam quase paralelamente ao eixo óptico da pupila.

GISLÉN, A. et al. Visual Training Improves Underwater Vision in Children. Vision Research, n. 46, 2006 (adaptado).



","




A acuidade visual associada à redução das pupilas é fisicamente explicada pela diminuição





",da intensidade luminosa incidente na retina.,da difração dos feixes luminosos que atravessam a pupila.,da intensidade dos feixes luminosos em uma direção por polarização.,do desvio dos feixes luminosos refratados no interior do olho.,das reflexões dos feixes luminosos no interior do olho.,D,
27,120,"


Na madrugada de 11 de março de 1978, partes de um foguete soviético reentraram na atmosfera acima da cidade do Rio de Janeiro e caíram no Oceano Atlântico. Foi um belo espetáculo, os inúmeros fragmentos entrando em ignição devido ao atrito com a atmosfera brilharam intensamente, enquanto “cortavam o céu”. Mas se a reentrada tivesse acontecido alguns minutos depois, teríamos uma tragédia, pois a queda seria na área urbana do Rio de Janeiro e não no oceano.










","

De acordo com os fatos relatados, a velocidade angular do foguete em relação à Terra no ponto de reentrada era


",igual à da Terra e no mesmo sentido.,superior à da Terra e no mesmo sentido.,inferior à da Terra e no sentido oposto.,igual à da Terra e no sentido oposto.,superior à da Terra e no sentido oposto.,B,enem-data/enem-2019/120-images/context_img_0.png
28,127,"


Uma das técnicas de reciclagem química do polímero PET [poli(tereftalato de etileno)] gera o tereftalato de metila e o etanodiol, conforme o esquema de reação, e ocorre por meio de uma reação de transesterificação.










","



O composto A, representado no esquema de reação, é o:





",metano.,metanol.,éter metílico.,ácido etanoico.,ácido etanoico.,B,enem-data/enem-2019/127-images/context_img_0.png
29,128,"


Durante sua evolução, as plantas apresentaram grande diversidade de características, as quais permitiram sua sobrevivência em diferentes ambientes. Na imagem, cinco dessas características estão indicadas por números.










","




A aquisição evolutiva que permitiu a conquista definitiva do ambiente terrestre pelas plantas está indicada pelo número:






",1,2,3,4,5,C,enem-data/enem-2019/128-images/context_img_0.png
30,123,"


Estudos mostram o desenvolvimento de biochips utilizados para auxiliar o diagnóstico de diabetes melito, doença evidenciada pelo excesso de glicose no organismo. O teste é simples e consiste em duas reações sequenciais na superfície do biochip, entre a amostra de soro sanguíneo do paciente, enzimas específicas e reagente (iodeto de potássio, KI), conforme mostrado na imagem.












  Após a adição de soro sanguíneo, o fluxo desloca-se espontaneamente da esquerda para a direita (ii) promovendo reações sequenciais, conforme as equações 1 e 2. Na primeira, há conversão de glicose do sangue em ácido glucônico, gerando peróxido de hidrogênio:










","

O tipo de reação que ocorre na superfície do biochip, nas duas reações do processo, é


",análise.,síntese.,oxirredução.,complexação.,ácido-base.,C,"enem-data/enem-2019/123-images/context_img_0.png,enem-data/enem-2019/123-images/context_img_1.png"
31,130,"


O “The Kidney Project” é um projeto realizado por cientistas que pretendem desenvolver um rim biônico que executará a maioria das funções biológicas do órgão. O rim biônico possuirá duas partes que incorporam recentes avanços de nanotecnologia, filtração de membrana e biologia celular. Esse projeto significará uma grande melhoria na qualidade de vida para aquelas pessoas que dependem da hemodiálise para sobrevivência.

Disponível em: https://pharm.ucsf.edu. Acesso em: 26 abr. 2019 (adaptado).



","




O dispositivo criado promoverá diretamente a






",remoção de ureia.,excreção de lipídios.,síntese de vasopressina.,transformação de amônia.,fabricação de aldosterona.,A,
32,131,"


Um experimento simples, que pode ser realizado com materiais encontrados em casa, é realizado da seguinte forma: adiciona-se um volume de etanol em um copo de vidro e, em seguida, uma folha de papel. Com o passar do tempo, observa-se um comportamento peculiar: o etanol se desloca sobre a superfície do papel, superando a gravidade que o atrai no sentido oposto, como mostra a imagem. Para parte dos estudantes, isso ocorre por causa da absorção do líquido pelo papel.










","




Do ponto de vista científico, o que explica o movimento do líquido é a






",evaporação do líquido.,diferença de densidades.,reação química com o papel.,capilaridade nos poros do papel.,resistência ao escoamento do líquido.,D,enem-data/enem-2019/131-images/context_img_0.png
33,117,"


Slackline é um esporte no qual o atleta deve se equilibrar e executar manobras estando sobre uma fita esticada. Para a prática do esporte, as duas extremidades da fita são fixadas de forma que ela fique a alguns centímetros do solo. Quando uma atleta de massa igual a 80 kg está exata mente no meio da fita, essa se desloca verticalmente, formando um ângulo de 10º com a horizontal, como es que matizado na figura. Sabe-se que a aceleração da gravidade é igual a 10 m s–2, cos (10º) = 0,98 e sen(10º) = 0,17.










","

Qual é a força que a fita exerce em cada uma das árvores por causa da presença da atleta?


","4,0 × 10² N","4,1 × 10² N","8,0 × 10² N","2,4 × 10³ N","4,7 × 10³ N",D,enem-data/enem-2019/117-images/context_img_0.png
34,132,"


Quando se considera a extrema velocidade com que a luz se espalha por todos os lados e que, quando vêm de diferentes lugares, mesmo totalmente opostos, os raios luminosos se atravessam uns aos outros sem se atrapalharem, compreende-se que, quando vemos um objeto luminoso, isso não poderia ocorrer pelo transporte de uma matéria que venha do objeto até nós, como uma flecha ou bala atravessa o ar; pois certamente isso repugna bastante a essas duas propriedades da luz, principalmente a última.
 

HUYGENS, C. in: MARTINS, R. A. Tratado sobre a luz, de Cristian Huygens. Caderno de História e Filosofia da Ciência, supl. 4, 1986.



","




O texto contesta que concepção acerca do comportamento da luz?






","O entendimento de que a luz precisa de um meio de propagação, difundido pelos defensores da existência do éter.","O modelo ondulatório para a luz, o qual considera a possibilidade de interferência entre feixes luminosos.","O modelo corpuscular defendido por Newton, que descreve a luz como um feixe de partículas.","A crença na velocidade infinita da luz, defendida pela maioria dos filósofos gregos.",A ideia defendida pelos gregos de que a luz era produzida pelos olhos.,C,
35,145,"


Em um jogo on-line, cada jogador procura subir de nível e aumentar sua experiência, que são dois parâmetros importantes no jogo, dos quais dependem as forças de defesa e de ataque do participante. A força de defesa de cada jogador é diretamente proporcional ao seu nível e ao quadrado de sua experiência, enquanto sua força de ataque é diretamente proporcional à sua experiência e ao quadrado do seu nível. Nenhum jogador sabe o nível ou a experiência dos demais. Os jogadores iniciam o jogo no nível 1 com experiência 1 e possuem força de ataque 2 e de defesa 1. Nesse jogo, cada participante se movimenta em uma cidade em busca de tesouros para aumentar sua experiência. Quando dois deles se encontram, um deles pode desafiar o outro para um confronto, sendo o desafiante considerado o atacante. Compara-se então a força de ataque do desafiante com a força de defesa do desafiado e vence o confronto ao confronto aquele cuja força for maior. O vencedor do desafio aumenta seu nível em uma unidade. Caso haja empate no confronto, ambos os jogadores aumentam seus níveis em uma unidade.
Durante um jogo, o jogador J1 de nível 4 e experiência 5, irá atacar o jogador J2, de nível 2 e experiência 6.



","

O jogador J1, venceu esse confronto porque a diferença entre sua força de ataque e a força de defesa de seu oponente era


",112.,88.,60.,28.,24.,B,
36,134,"


Uma cozinheira colocou sal a mais no feijão que estava cozinhando. Para solucionar o problema, ela acrescentou batatas cruas e sem tempero dentro da panela. Quando terminou de cozinhá-lo, as batatas estavam salgadas, porque absorveram parte do caldo com excesso de sal. Finalmente, ela adicionou água para completar o caldo do feijão.



","




O sal foi absorvido pelas batatas por:






","osmose, por envolver apenas o transporte do solvente.","fagocitose, porque o sal transportado é uma substância sólida.","exocitose, uma vez que o sal foi transportado da água para a batata.","pinocitose, porque o sal estava diluído na água quando foi transportado.","difusão, porque o transporte ocorreu a favor do gradiente de concentração.",E,
37,133,"




Um dos parâmetros de controle de qualidade de polpas de frutas destinadas ao consumo como bebida é a acidez total expressa em ácido cítrico, que corresponde à massa dessa substância em 100 gramas de polpa de fruta. O ácido cítrico é uma molécula orgânica que apresenta três hidrogênios ionizáveis (ácido triprótico) e massa molar 192 g mol^{-1 }​−1​​. O quadro indica o valor mínimo desse parâmetro de qualidade para polpas comerciais de algumas frutas.




A acidez total expressa em ácido cítrico de uma amostra comercial de polpa de fruta foi determinada. No procedimento, adicionou-se água destilada a 2,2 g da amostra e, após a solubilização do ácido cítrico, o sólido remanescente foi filtrado. A solução obtida foi titulada com solução de hidróxido de sódio 0,01 mol L–1, em que se consumiram 24 mL da solução básica (titulante).
 



BRASIL. Ministério da Agricultura e do Abastecimento. Instrução normativa n. 1, de 7 de janeiro de 2000. Disponível em: www.agricultura.gov.br. Acesso em: 9 maio 2019 (adaptado).










","



Entre as listadas, a amostra analisada pode ser de qual polpa de fruta?




",Apenas caju.,Apenas maracujá.,Caju ou graviola.,Acerola ou cupuaçu.,Cupuaçu ou graviola.,C,enem-data/enem-2019/133-images/context_img_0.png
38,135,"




A agricultura de precisão reúne técnicas agrícolas que consideram particularidades locais do solo ou lavoura a fim de otimizar o uso de recursos. Uma das formas de adquirir informações sobre essas particularidades é a fotografia aérea de baixa altitude realizada por um veículo aéreo não tripulado (vant). Na fase de aquisição é importante determinar o nível de sobreposição entre as fotografias. A figura ilustra como uma sequência de imagens é coletada por um vant e como são formadas as sobreposições frontais.




O operador do vant recebe uma encomenda na qual as imagens devem ter uma sobreposição frontal de 20% em um terreno plano. Para realizar a aquisição das imagens, seleciona uma altitude H fixa de voo de 1 000 m, a uma velocidade constante de 50 m s–1. A abertura da câmera fotográfica do vant é de 90º. Considere tg (45°) = 1.
 



Natural Resources Canada. Concepts of Aerial Photography. Disponível em: www.nrcan.gc.ca. Acesso em: 26 abr. 2019 (adaptado).










","



Com que intervalo de tempo o operador deve adquirir duas imagens consecutivas?





",40 segundos,32 segundos,28 segundos,16 segundos,8 segundos,B,enem-data/enem-2019/135-images/context_img_0.png
