,number,context,question,A,B,C,D,E,answer,context-images
10,53,"










“Nossa cultura não cabe nos seus museus”.


TOLENTINO, A. B. Patrimônio cultural e discursos museológicos. Midas, n. 6, 2016.



","

Produzida no Chile, no final da década de 1970, a imagem expressa um conflito entre culturas e sua presença em museus decorrente da:


",valorização do mercado das obras de arte.,definição dos critérios de criação de acervos.,ampliação da rede de instituições de memória.,burocratização do acesso dos espaços expositivos.,fragmentação dos territórios das comunidades representadas.,B,enem-data/enem-2019/53-images/context_img_0.png
11,63,"











SALGADO-LABOURIAL, M.L., História ecológica da Terra. São Paulo: Edgard Blucher, 1994 (adaptado).






","

No Hemisfério Sul, a sequência latitudinal dos desertos representada na imagem sofre uma interrupção no Brasil devido à seguinte razão:


",Existência de superfícies de intensa refletividade.,Preponderância de altas pressões atmosféricas.,Influência de umidade das áreas florestais.,Predomínio de correntes marinhas frias.,Ausência de massas de ar continentais.,C,enem-data/enem-2019/63-images/context_img_0.png
12,62,"


A reestruturação global da indústria, condicionada pelas estratégias de gestão global da cadeia de valor dos grandes grupos transnacionais, promoveu um forte deslocamento do processo produtivo, até mesmo de plantas industriais inteiras, e redirecionou os fluxos de produção e de investimento. Entretanto, o aumento da participação dos países em desenvolvimento no produto global deu-se de forma bastante assimétrica quando se compara o dinamismo dos países do leste asiático com o dos demais países, sobretudo os latino-americanos, no período 1980-2000.
SARTI, F.; HIRATUKA, C. Indústria mundial: mudanças e tendências recentes. Campinas: Unicamp, n. 186, dez. 2010.



","




A dinâmica de transformação da geografia das indústrias descrita expõe a complementaridade entre dispersão espacial e






",autonomia tecnológica.,crises de abastecimento.,descentralização política.,concentração econômica.,compartilhamento de lucros.,D,
13,64,"


De fato, não é porque o homem pode usar a vontade livre para pecar que se deve supor que Deus a concedeu para isso. Há, portanto, uma razão pela qual Deus deu ao homem esta característica, pois sem ela não poderia viver e agir corretamente. Pode-se compreender, então, que ela foi concedida ao homem para esse fim, considerando-se que se um homem a usar para pecar, recairão sobre ele as punições divinas. Ora, isso seria injusto se a vontade livre tivesse sido dada ao homem não apenas para agir corretamente, mas também para pecar. Na verdade, por que deveria ser punido aquele que usasse da sua vontade para o fim para o qual ela lhe foi dada?
AGOSTINHO. O livre-arbítrio. In: MARCONDES, D. Textos básicos de ética. Rio de Janeiro: Jorge Zahar, 2008.






","




Nesse texto, o filósofo cristão Agostinho de Hipona sustenta que a punição divina tem como fundamento o(a)






",desvio da postura celibatária.,insuficiência da autonomia moral.,afastamento das ações de desapego.,distanciamento das práticas de sacrifício.,violação dos preceitos do Velho Testamento.,B,
14,61,"


Entre os combatentes estava a mais famosa heroína da Independência. Nascida em Feira de Santana, filha de lavradores pobres, Maria Quitéria de Jesus tinha trinta anos quando a Bahia começou a pegar em armas contra os portugueses. Apesar da proibição de mulheres nos batalhões de voluntários, decidiu se alistar às escondidas. Cortou os cabelos, amarrou os seios, vestiu-se de homem e incorporou-se às fileiras brasileiras com o nome de Soldado Medeiros.
GOMES, L. 1822. Rio de Janeiro: Nova Fronteira, 2010.



","




No processo de Independência do Brasil, o caso mencionado é emblemático porque evidencia a






",rigidez hierárquica da estrutura social.,inserção feminina nos ofícios militares.,adesão pública dos imigrantes portugueses.,flexibilidade administrativa do governo imperial.,receptividade metropolitana aos ideais emancipatórios.,A,
15,66,"


Em nenhuma outra época, o corpo magro adquiriu um sentido de corpo ideal e esteve tão em evidência como nos dias atuais: esse corpo, nu ou vestido, exposto em diversas revistas femininas e masculinas, está na moda: é capa de revistas, matérias de jornais, manchetes publicitárias, e se transformou em um sonho de consumo para milhares de pessoas. Partindo dessa concepção, o gordo passa a ter um corpo visivelmente sem comedimento, sem saúde, um corpo estigmatizado pelo desvio, o desvio pelo excesso. Entretanto, como afirma a escritora Marylin Wann, é perfeitamente possível ser gordo e saudável. Frequentemente os gordos adoecem não por causa da gordura, mas sim pelo estresse, pela opressão a que são submetidos.
VASCONCELOS, N. A.; SUDO, I.; SUDO, N. Um peso na alma: o corpo gordo e a mídia. Revista Mal-Estar e Subjetividade, n. 1, mar. 2004 (adaptado).



","




No texto, o tratamento predominante na mídia sobre a relação entre saúde e corpo recebe a seguinte crítica:






",Difusão das estéticas antigas.,Exaltação das crendices populares.,Propagação das conclusões científicas.,Reiteração dos discursos hegemônicos.,Contestação dos estereótipos consolidados.,E,
16,65,"


Localizado a 160 km da cidade de Porto Velho (capital do estado de Rondônia), nos limites da Reserva Extrativista Jaci-Paraná e Terra Indígena Karipunas, o povoado de União Bandeirantes surgiu em 2000 a partir de movimentos de camponeses, madeireiros, pecuaristas e grileiros que, à revelia do ordenamento territorial e diante da passividade governamental, demarcaram e invadiram terras na área rural fundando a vila. Atualmente, constitui-se na região de maior produção agrícola e leiteira do município de Porto Velho, fornecendo, inclusive, alimentos para a Hidrelétrica de Jirau.
SILVA, R. G. C. Amazônia globalizada – o exemplo de Rondônia. Confins, n. 23, 2015 (adaptado).



","




A dinâmica de ocupação territorial descrita foi decorrente da:






",mecanização do processo produtivo.,adoção da colonização dirigida.,realização de reforma agrária.,ampliação de franjas urbanas.,expansão de frentes pioneiras.,E,
17,71,"


A soberania dos cidadãos dotados de plenos direitos era imprescindível para a existência da cidade-estado. Segundo os regimes políticos, a proporção desses cidadãos em relação à população total dos homens livres podia variar muito, sendo bastante pequena nas aristocracias e oligarquias e maior nas democracias.
CARDOSO, C. F. A cidade-estado clássica. São Paulo: Ática, 1985.



","




Nas cidades-estado da Antiguidade Clássica, a proporção de cidadãos descrita no texto é explicada pela adoção do seguinte critério para a participação política:






",Controle da terra.,Liberdade de culto.,Igualdade de gênero.,Exclusão dos militares.,Exigência da alfabetização.,A,
18,67,"


No sistema capitalista, as muitas manifestações de crise criam condições que forçam a algum tipo de racionalização. Em geral, essas crises periódicas têm o efeito de expandir a capacidade produtiva e de renovar as condições de acumulação. Podemos conceber cada crise como uma mudança do processo de acumulação para um nível novo e superior.
HARVEY, D. A produção capitalista do espaço. São Paulo: Annablume, 2005 (adaptado).



","




A condição para a inclusão dos trabalhadores no novo processo produtivo descrito no texto é a






",associação sindical.,participação eleitoral.,migração internacional.,qualificação profissional.,regulamentação funcional.,D,
19,75,"


O Ministério do Trabalho e Emprego (MTE) realizou 248 ações fiscais e resgatou um total de 1590 trabalhadores da situação análoga à de escravo, em 2014, em todo o país. A análise do enfrentamento do trabalho em condições análogas às de escravo materializa a efetivação de parcerias inéditas no trato da questão, podendo ser referenciadas ações fiscais realizadas com o Ministério da Defesa, Exército Brasileiro, Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama) e Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio).
Disponível em: http://portal.mte.gov.br. Acesso em: 4 fev. 2015 (adaptado).



","




A estratégia defendida no texto para reduzir o problema social apontado consiste em:






",Articular os órgãos públicos.,Pressionar o Poder Legislativo.,Ampliar a emissão das multas.,Limitar a autonomia das empresas.,Financiar as pesquisas acadêmicas.,A,
20,70,"


TEXTO I

Duas coisas enchem o ânimo de admiração e veneração sempre crescentes: o céu estrelado sobre mim e a lei moral em mim.

KANT, I. Crítica da razão prática. Lisboa: Edições 70, s/d (adaptado).






TEXTO II
Duas coisas admiro: a dura lei cobrindo-me e o estrelado céu dentro de mim.

FONTELA, O. Kant (relido). In: Poesia completa. São Paulo: Hedra, 2015.



","

A releitura realizada pela poeta inverte as seguintes ideias centrais do pensamento kantiano:


",Possibilidade da liberdade e obrigação da ação.,Aprioridade do juízo e importância da natureza.,Necessidade da boa vontade e crítica da metafísica.,Prescindibilidade do empírico e autoridade da razão.,Interioridade da norma e fenomenalidade do mundo.,E,
21,72,"


A Revolta da Vacina (1904) mostrou claramente o aspecto defensivo, desorganizado, fragmentado da ação popular. Não se negava o Estado, não se reivindicava participação nas decisões políticas; defendiam-se valores e direitos considerados acima da intervenção do Estado.
CARVALHO, J. M. Os bestializados: o Rio de Janeiro e a República que não foi. São Paulo: Cia. das Letras, 1987 (adaptado).



","




A mobilização analisada representou um alerta, na medida em que a ação popular questionava:






",a alta de preços.,a política clientelista.,as reformas urbanas.,o arbítrio governamental.,as práticas eleitorais.,D,
22,74,"


A ocasião fez o ladrão: Francis Drake travava sua guerra de pirataria contra a Espanha papista quando roubou as tropas de mulas que levavam o ouro do Peru para o Panamá. Graças à cumplicidade da rainha Elizabeth I, ele reincide e saqueia as costas do Chile e do Peru antes de regressar pelo Oceano Pacífico, e depois pelo Índico. Ora, em Ternate ele oferece sua proteção a um sultão revoltado com os portugueses; assim nasce o primeiro entreposto inglês ultramarino.
FERRO, M. História das colonizações. Das colonizações às independências. Séculos XIII a XX. São Paulo: Cia. das Letras, 1996.



","




A tática adotada pela Inglaterra do século XVI, conforme citada no texto, foi o meio encontrado para:






",restabelecer o crescimento da economia mercantil.,conquistar as riquezas dos territórios americanos.,legalizar a ocupação de possessões ibéricas.,ganhar a adesão das potências europeias.,fortalecer as rotas do comércio marítimo.,B,
23,76,"


O bônus demográfico é caracterizado pelo período em que, por causa da redução do número de filhos por mulher, a estrutura populacional fica favorável ao crescimento econômico. Isso acontece porque há proporcionalmente menos crianças na população, e o percentual de idosos ainda não é alto.
GOIS, A. O Globo, 5 abr. 2015 (adaptado).



","




A ação estatal que contribui para o aproveitamento do bônus demográfico é o estímulo à:






",atração de imigrantes.,elevação da carga tributária.,qualificação da mão de obra.,admissão de exilados políticos.,concessão de aposentadorias.,C,
24,68,"


Art. 90. As nomeações dos deputados e senadores para a Assembleia Geral, e dos membros dos Conselhos Gerais das províncias, serão feitas por eleições, elegendo a massa dos cidadãos ativos em assembleias paroquiais, os eleitores de província, e estes, os representantes da nação e província.
Art. 92. São excluídos de votar nas assembleias paroquiais:
I. Os menores de vinte e cinco anos, nos quais se não compreendem os casados, os oficiais militares, que forem maiores de vinte e um anos, os bacharéis formados e os clérigos de ordens sacras.
II. Os filhos de famílias, que estiverem na companhia de seus pais, salvo se servirem a ofícios públicos.
III. Os criados de servir, em cuja classe não entram os guarda-livros, e primeiros caixeiros das casas de comércio, os criados da Casa Imperial, que não forem de galão branco, e os administradores das fazendas rurais e fábricas.
IV. Os religiosos e quaisquer que vivam em comunidade claustral.
V. Os que não tiverem de renda líquida anual cem mil réis por bens de raiz, indústria, comércio, ou emprego.
BRASIL. Constituição de 1824. Disponível em: www.planalto.gov.br. Acesso em: 4 abr. 2015 (adaptado).



","




De acordo com os artigos do dispositivo legal apresentado, o sistema eleitoral instituído no início do Império é marcado pelo(a):






",representação popular e sigilo individual.,voto indireto e perfil censitário.,liberdade pública e abertura política.,ética partidária e supervisão estatal.,caráter liberal e sistema parlamentar.,B,
25,77,"


 Os moradores de Utqiagvik passaram dois meses quase totalmente na escuridão
Os habitantes desta pequena cidade no Alasca – o estado dos Estados Unidos mais ao norte – já estão acostumados a longas noites sem ver a luz do dia. Em 18 de novembro de 2018, seus pouco mais de 4 mil habitantes viram o último pôr do sol do ano. A oportunidade seguinte para ver a luz do dia ocorreu no dia 23 de janeiro de 2019, às 13h04 min (horário local).
Disponível em: www.bbc.com. Acesso em: 16 maio 2019 (adaptado).



","




O fenômeno descrito está relacionado ao fato de a cidade citada ter uma posição geográfica condicionada pela:






",continentalidade.,maritimidade.,longitude.,latitude.,altitude.,D,
26,78,"


A fome não é um problema técnico, pois ela não se deve à falta de alimentos, isso porque a fome convive hoje com as condições materiais para resolvê-la.
PORTO-GONÇALVES, C. W. Geografia da riqueza, fome e meio ambiente. In: OLIVEIRA, A. U.; MARQUES, M. I. M. (Org.).O campo no século XXI: território de vida, de luta e de construção da justiça social. São Paulo: Casa Amarela; Paz e Terra, 2004 (adaptado).



","




O texto demonstra que o problema alimentar apresentado tem uma dimensão política por estar associado ao(à):






",escala de produtividade regional.,padrão de distribuição de renda.,dificuldade de armazenamento de grãos.,crescimento da população mundial.,custo de escoamento dos produtos.,B,
27,73,"


A partir da segunda metade do século XVII, o número de escravos recém-chegados cresce no Rio e se estabiliza na Bahia. Nenhum lugar servia tão bem à recepção de escravos quanto o Rio de Janeiro.
FRANÇA, R. O tamanho real da escravidão. O Globo, 5 abr. 2015 (adaptado).



","




Na matéria, o jornalista informa uma mudança na dinâmica do tráfico atlântico que está relacionada à seguinte atividade:






",Coleta de drogas do sertão.,Extração de metais preciosos.,Adoção da pecuária extensiva.,Retirada de madeira do litoral.,Exploração da lavoura de tabaco.,B,
28,81,"


Dizem que Humboldt, naturalista do século XIX, maravilhado pela geografia, flora e fauna da região sulamericana, via seus habitantes como se fossem mendigos sentados sobre um saco de ouro, referindo-se a suas incomensuráveis riquezas naturais não exploradas. De alguma maneira, o cientista ratificou nosso papel de exportadores de natureza no que seria o mundo depois da colonização ibérica: enxergou-nos como territórios condenados a aproveitar os recursos naturais existentes.
ACOSTA, A. Bem viver: uma oportunidade para imaginar outros mundos. São Paulo: Elefante, 2016 (adaptado).



","




A relação entre ser humano e natureza ressaltada no texto refletia a permanência da seguinte corrente filosófica:






",Relativismo cognitivo.,Materialismo dialético.,Racionalismo cartesiano.,Pluralismo epistemológico.,Existencialismo fenomenológico.,C,
29,79,"


A pegada ecológica gigante que estamos a deixar no planeta está a transformá-to de tal forma que os especialistas consideram que já entramos numa nova época geológica, o Antropoceno. E muitos defendem que, se não travarmos a crise ambiental, mais rapidamente transformaremos a Terra em Vênus do que iremos a Marte. A expressão “Antropoceno” é atribuída ao químico e prêmio Nobel Paul Crutzen, que a propôs durante uma conferência em 2000, ao mesmo tempo que anunciou o fim do Holoceno – a época geológica em que os seres humanos se encontram há cerca de 12 mil anos, segundo a União Internacional das Ciências Geológicas (UICG), a entidade que define as unidades de tempo geológicas.
SILVA, R. D. Antropoceno: e se formos os últimos seres vivos a alterar a Terra? Disponível em: www.publico.pt. Acesso em: 5 dez. 2017 (adaptado).



","




A concepção apresentada considera a existência de uma nova época geológica concebida a partir da capacidade de influência humana nos processos






",eruptivos.,exógenos.,tectônicos.,magmáticos.,metamórficos.,B,
30,83,"


O cristianismo incorporou antigas práticas relativas ao fogo para criar uma festa sincrética. A igreja retomou a distância de seis meses entre os nascimentos de Jesus Cristo e João Batista e instituiu a data de comemoração a este último de tal maneira que as festas do solstício de verão europeu com suas tradicionais fogueiras se tornaram “fogueiras de São João”. A festa do fogo e da luz no entanto não foi imediatamente associada a São João Batista. Na Baixa Idade Média, algumas práticas tradicionais da festa (como banhos, danças e cantos) foram perseguidas por monges e bispos. A partir do Concílio de Trento (1545-1563), a Igreja resolveu adotar celebrações em torno do fogo e associá-las à doutrina cristã.
CHIANCA, L. Devoção e diversão: expressões contemporâneas de festas e santos católicos. Revista Anthropológicas, n. 18, 2007 (adaptado).



","




Com o objetivo de se fortalecer, a instituição mencionada no texto adotou as práticas descritas, que consistem em:






",promoção de atos ecumênicos.,fomento de orientação bíblicas.,apropriação de cerimônias seculares.,retomada de ensinamentos apostólicos.,ressignificação de rituais fundamentalistas.,C,
31,82,"


O Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama) está investigando o extermínio de abelhas por intoxicação por agrotóxicos em colmeias de São Paulo e Minas Gerais. Os estudos com inseticidas do tipo neonicotinoides devem estar concluídos no primeiro semestre de 2015. Trata-se de um problema de escala mundial, presente, inclusive, em países do chamado primeiro mundo, e que traz, como consequência, grave ameaça aos seres vivos do planeta, inclusive ao homem.
IBAMA. Polinizadores em risco de extinção são ameaça
à vida do ser humano. Disponível em: www.mma.gov.br.
Acesso em: 10 mar. 2014.



","




Qual solução para o problema apresentado garante a produtividade da agricultura moderna?






",Preservação da área de mata ciliar.,Adoção da prática de adubação química.,Utilização da técnica de controle biológico.,Ampliação do modelo de monocultura tropical.,Intensificação da drenagem do solo de várzea.,C,
32,84,"


Penso que não há um sujeito soberano, fundador, uma forma universal de sujeito que poderíamos encontrar em todos os lugares. Penso, pelo contrário, que o sujeito se constitui através das práticas de sujeição ou, de maneira mais autônoma, através de práticas de liberação, de liberdade, como na Antiguidade – a partir, obviamente, de um certo número de regras, de estilos, que podemos encontrar no meio cultural.
FOUCAULT, M. Ditos e escritos V: ética, sexualidade, política. Rio de Janeiro: Forense Universitária, 2004.



","




O texto aponta que a subjetivação se efetiva numa dimensão:






","legal, pautada em preceitos jurídicos.","racional, baseada em pressupostos lógicos.","contingencial, processada em interações sociais.","transcendental, efetivada em princípios religiosos.","essencial, fundamentada em parâmetros substancialistas.",C,
33,69,"









Fala-se aqui de uma arte criada nas ruas e para as ruas, marcadas antes de tudo pela vida cotidiana, seus conflitos e suas possibilidades, que poderiam envolver técnicas, agentes e temas que não fossem encontrados nas instituições mais tradicionais e formais.
VALVERDE, R. R. H. F. Os limites da inversão: a heterotopia do Beco do Batman. Boletim Goiano de Geografia (Online). Goiânia, v. 37, n. 2, maio/ago. 2017 (adaptado).



","



A manifestação artística expressa na imagem e apresentada no texto integra um movimento contemporâneo de:





",regulação das relações sociais.,apropriação dos espaços públicos.,padronização das culturas urbanas.,valorização dos formalismos estéticos.,revitalização dos patrimônios históricos.,B,enem-data/enem-2019/69-images/context_img_0.png
34,87,"


Para Maquiavel, quando um homem decide dizer a verdade pondo em risco a própria integridade física, tal resolução diz respeito apenas a sua pessoa. Mas se esse mesmo homem é um chefe de Estado, os critérios pessoais não são mais adequados para decidir sobre ações cujas consequências se tornam tão amplas, já que o prejuízo não será apenas individual, mas coletivo. Nesse caso, conforme as circunstâncias e os fins a serem atingidos, pode-se decidir que o melhor para o bem comum seja mentir.
ARANHA, M. L. Maquiavel: a lógica da força. São Paulo: Moderna, 2006 (adaptado).



","




O texto aponta uma inovação na teoria política na época moderna expressa na distinção entre:






",idealidade e efetividade da moral.,nulidade e preservabilidade da liberdade.,ilegalidade e legitimidade do governante.,verificabilidade e possibilidade da verdade.,objetividade e subjetividade do conhecimento.,A,
35,86,"


Essa atmosfera de loucura e irrealidade, criada pela aparente ausência de propósitos, é a verdadeira cortina de ferro que esconde dos olhos do mundo todas as formas de campos de concentração. Vistos de fora, os campos e o que neles acontece só podem ser descritos com imagens extraterrenas, como se a vida fosse neles separada das finalidades deste mundo. Mais que o arame farpado, é a irrealidade dos detentos que ele confina que provoca uma crueldade tão incrível que termina levando à aceitação do extermínio como solução perfeitamente normal.
ARENDT, H. Origens do totalitarismo. São Paulo: Cia. das Letras, 1989 (adaptado).



","




A partir da análise da autora, no encontro das temporalidades históricas, evidencia-se uma crítica à naturalização do(a):






","ideário nacional, que legitima as desigualdades sociais.","alienação ideológica, que justifica as ações individuais.","cosmologia religiosa, que sustenta as tradições hierárquicas.","segregação humana, que fundamenta os projetos biopolíticos.","enquadramento cultural, que favorece os comportamentos punitivos.",D,
36,85,"


TEXTO I
Os segredos da natureza se revelam mais sob a tortura dos experimentos do que no seu curso natural.

BACON, F. Novum Organum, 1620. In: HADOT, P. O véu de Ísis: ensaio sobre a história da ideia de natureza. São Paulo: Loyola, 2006.






TEXTO II
O ser humano, totalmente desintegrado do todo, não percebe mais as relações de equilíbrio da natureza. Age de forma totalmente desarmônica sobre o ambiente, causando grandes desequilíbrios ambientais.

GUIMARÃES, M. A dimensão ambiental na educação. Campinas: Papirus, 1995.



","

Os textos indicam uma relação da sociedade diante da natureza caracterizada pela:


",objetificação do espaço físico.,retomada do modelo criacionista.,recuperação do legado ancestral.,infalibilidade do método científico.,formação da cosmovisão holística.,A,
